snapshot_date,iso_year,iso_week,SKU,Item No,Brand,Assortment Type,Fossil SOH
2026-04-22,2026,17,FBA70774,FS5525,Fossil,FP,1783
2026-04-22,2026,17,FBA70827,FS5512,Fossil,FP,1002
2026-04-22,2026,17,FBA71628,ES4628,Fossil,FP,1626
2026-04-22,2026,17,FBA72002,AR1676,Emporio Armani,Discount,0
2026-04-22,2026,17,FBA72029,SKW6355,Skagen,FP,0
2026-04-22,2026,17,FBA73952,CH2885,Fossil,VD,0
2026-04-22,2026,17,FBA74245,FS5699,Fossil,FP,938
2026-04-22,2026,17,FBA74251,AR1979,Emporio Armani,Discount,214
2026-04-22,2026,17,FBA74257,MK6485,Michael Kors,FP,610
2026-04-22,2026,17,FBA74343,DZ4548,Diesel,Discount,7
2026-04-22,2026,17,FBA74358,FS5237,Fossil,VD,0
2026-04-22,2026,17,FBA74415,FS5822,Fossil,FP,262
2026-04-22,2026,17,FBA74721,FS4735,Fossil,FP,852
2026-04-22,2026,17,FBA74728,BQ3181,Fossil,VD,0
2026-04-22,2026,17,FBA74758,AX2413,Armani Exchange,FP,338
2026-04-22,2026,17,FBA74838,AR11360,Emporio Armani,FP,220
2026-04-22,2026,17,FBA74927,AX5901,Armani Exchange,FP,309
2026-04-22,2026,17,FBA74950,AX2429,Armani Exchange,Discount,0
2026-04-22,2026,17,FBA74952,AX5911,Armani Exchange,FP,150
2026-04-22,2026,17,FBA74972,ME3206,Fossil,FP,22
2026-04-22,2026,17,FBA75077,FS5792,Fossil,FP,1033
2026-04-22,2026,17,FBA75146,FS5452,Fossil,FP,141
2026-04-22,2026,17,FBA75153,FS5855,Fossil,Discount,183
2026-04-22,2026,17,FBA75260,CH2882,Fossil,VD,0
2026-04-22,2026,17,FBA75262,FS5164,Fossil,VD,0
2026-04-22,2026,17,FBA75320,FS5901,Fossil,FP,155
2026-04-22,2026,17,FBA75326,ME3218,Fossil,FP,770
2026-04-22,2026,17,FBA75346,AR11338,Emporio Armani,FP,622
2026-04-22,2026,17,FBA75372,AX1343,Armani Exchange,VD,0
2026-04-22,2026,17,FBA75458,BQ3502,Fossil,VD,0
2026-04-22,2026,17,FBA76447,AR11484,Emporio Armani,FP,247
2026-04-22,2026,17,FBA76490,FS5708SET,Fossil,FP,0
2026-04-22,2026,17,FBA76771,AR11499,Emporio Armani,Discount,0
2026-04-22,2026,17,FBA76772,AR11500,Emporio Armani,FP,0
2026-04-22,2026,17,FBA76805,MK7303,Michael Kors,FP,0
2026-04-22,2026,17,FBA76876,ME3154,Fossil,FP,263
2026-04-22,2026,17,FBA76941,FS5963,Fossil,FP,950
2026-04-22,2026,17,FBA77065,MK3197,Michael Kors,Discount,0
2026-04-22,2026,17,FBA77066,MK4339,Michael Kors,FP,0
2026-04-22,2026,17,FBA77972,AX1739,Armani Exchange,FP,576
2026-04-22,2026,17,FBA77981,AR80065SET,Emporio Armani,Discount,0
2026-04-22,2026,17,FBA77988,DZ4627,Diesel,FP,226
2026-04-22,2026,17,FBA77995,MK4709,Michael Kors,FP,44
2026-04-22,2026,17,FBA77996,MK4710,Michael Kors,FP,375
2026-04-22,2026,17,FBA78012,FS5971,Fossil,FP,83
2026-04-22,2026,17,FBA78013,ES5271,Fossil,FP,369
2026-04-22,2026,17,FBA79018,ES5310,Fossil,FP,57
2026-04-22,2026,17,FBA79021,AX1742,Armani Exchange,Discount,0
2026-04-22,2026,17,FBA79029,DZ2189,Diesel,Discount,0
2026-04-22,2026,17,FBA79030,MK9113,Michael Kors,FP,326
2026-04-22,2026,17,FBA79031,ES5306,Fossil,FP,439
2026-04-22,2026,17,FBA79040,AR70010,Emporio Armani,Discount,2
2026-04-22,2026,17,FBA79046,DZ4640,Diesel,Discount,0
2026-04-22,2026,17,FBA79048,AR11575,Emporio Armani,FP,493
2026-04-22,2026,17,FBA79122,SKW3121,Skagen,FP,0
2026-04-22,2026,17,FBA79136,MK9146,Michael Kors,Discount,0
2026-04-22,2026,17,FBA79143,ES5323,Fossil,FP,256
2026-04-22,2026,17,FBA79144,FS6032,Fossil,FP,432
2026-04-22,2026,17,FBA79145,ES5319,Fossil,FP,206
2026-04-22,2026,17,FBA79148,FS6029,Fossil,FP,240
2026-04-22,2026,17,FBA79152,AX7151SET,Armani Exchange,FP,54
2026-04-22,2026,17,FBA79158,AX1956,Armani Exchange,Discount,590
2026-04-22,2026,17,FBA79221,AR11558,Emporio Armani,Discount,0
2026-04-22,2026,17,FBA79222,ES5303,Fossil,FP,304
2026-04-22,2026,17,FBA79223,ME3253,Fossil,FP,579
2026-04-22,2026,17,FBA79224,ME3254,Fossil,FP,544
2026-04-22,2026,17,FBA79283,AR11596,Emporio Armani,FP,468
2026-04-22,2026,17,FBA79286,AX4611,Armani Exchange,Discount,0
2026-04-22,2026,17,FBA79288,DZ4659,Diesel,Discount,0
2026-04-22,2026,17,FBA79289,ES5278,Fossil,Discount,0
2026-04-22,2026,17,FBA79292,MK4805,Michael Kors,FP,2
2026-04-22,2026,17,FBA79302,AR60076,Emporio Armani,Discount,0
2026-04-22,2026,17,FBA79303,AR11589,Emporio Armani,Discount,0
2026-04-22,2026,17,FBA79305,AR11582,Emporio Armani,FP,79
2026-04-22,2026,17,FBA79310,MK9152,Michael Kors,FP,332
2026-04-22,2026,17,FBA79311,MK4817SET,Michael Kors,FP,143
2026-04-22,2026,17,FBA79312,MK9153,Michael Kors,FP,344
2026-04-22,2026,17,FBA79317,AX2454,Armani Exchange,FP,1127
2026-04-22,2026,17,FBA79319,ES5338,Fossil,FP,84
2026-04-22,2026,17,FBA79321,AX2761,Armani Exchange,FP,0
2026-04-22,2026,17,FBA79322,AX1962,Armani Exchange,Discount,138
2026-04-22,2026,17,FBA79323,ES5331,Fossil,FP,881
2026-04-22,2026,17,FBA79324,ES5329,Fossil,FP,554
2026-04-22,2026,17,FBA79334,FS6048,Fossil,FP,431
2026-04-22,2026,17,FBA79335,ME3260,Fossil,FP,442
2026-04-22,2026,17,FBA79336,FS6045,Fossil,FP,874
2026-04-22,2026,17,FBA79340,MK7474,Michael Kors,FP,12
2026-04-22,2026,17,FBA79341,MK9163,Michael Kors,Discount,53
2026-04-22,2026,17,FBA79343,MK9156,Michael Kors,Discount,0
2026-04-22,2026,17,FBA79377,AR11568,Emporio Armani,Discount,0
2026-04-22,2026,17,FBA79407,AX5385,Armani Exchange,FP,0
2026-04-22,2026,17,FBA79408,AX5616,Armani Exchange,Discount,0
2026-04-22,2026,17,FBA79409,AX1764,Armani Exchange,Discount,0
2026-04-22,2026,17,FBA79411,DZ4662,Diesel,FP,0
2026-04-22,2026,17,FBA79412,DZ4665,Diesel,FP,111
2026-04-22,2026,17,FBA79413,DZ4667,Diesel,Discount,19
2026-04-22,2026,17,FBA79414,DZ2210SET,Diesel,Discount,0
2026-04-22,2026,17,FBA79417,AR11606,Emporio Armani,FP,0
2026-04-22,2026,17,FBA79418,AR11610,Emporio Armani,FP,230
2026-04-22,2026,17,FBA79419,FS6062,Fossil,Discount,846
2026-04-22,2026,17,FBA79421,ES5349,Fossil,Discount,252
2026-04-22,2026,17,FBA79422,ES5350,Fossil,Discount,1181
2026-04-22,2026,17,FBA79423,MK4822,Michael Kors,FP,5
2026-04-22,2026,17,FBA79424,MK4823,Michael Kors,FP,0
2026-04-22,2026,17,FBA79425,MK4824,Michael Kors,Discount,0
2026-04-22,2026,17,FBA79426,MK4829,Michael Kors,FP,8
2026-04-22,2026,17,FBA79428,MK9165,Michael Kors,FP,578
2026-04-22,2026,17,FBA79432,FS6056,Fossil,Discount,0
2026-04-22,2026,17,FBA79495,AR11620,Emporio Armani,FP,193
2026-04-22,2026,17,FBA79496,AR11621,Emporio Armani,FP,0
2026-04-22,2026,17,FBA79497,AR11622,Emporio Armani,FP,18
2026-04-22,2026,17,FBA79498,AR11623,Emporio Armani,FP,31
2026-04-22,2026,17,FBA79499,AR11624,Emporio Armani,FP,63
2026-04-22,2026,17,FBA79500,AR11625,Emporio Armani,FP,8
2026-04-22,2026,17,FBA79501,AR11626,Emporio Armani,FP,222
2026-04-22,2026,17,FBA79502,AR11635,Emporio Armani,Discount,0
2026-04-22,2026,17,FBA79503,AR11636,Emporio Armani,Discount,45
2026-04-22,2026,17,FBA79504,AR11637,Emporio Armani,Discount,403
2026-04-22,2026,17,FBA79506,AR60079,Emporio Armani,FP,0
2026-04-22,2026,17,FBA79507,AR60080,Emporio Armani,FP,0
2026-04-22,2026,17,FBA79512,AX4180,Armani Exchange,FP,490
2026-04-22,2026,17,FBA79513,AX4181,Armani Exchange,FP,208
2026-04-22,2026,17,FBA79514,AX4182,Armani Exchange,FP,532
2026-04-22,2026,17,FBA79515,AX4183,Armani Exchange,FP,940
2026-04-22,2026,17,FBA79516,AX4614,Armani Exchange,Discount,0
2026-04-22,2026,17,FBA79517,AX5724,Armani Exchange,FP,0
2026-04-22,2026,17,FBA79518,AX5725,Armani Exchange,FP,18
2026-04-22,2026,17,FBA79520,AX7161SET,Armani Exchange,FP,0
2026-04-22,2026,17,FBA79521,DZ2212,Diesel,Discount,0
2026-04-22,2026,17,FBA79522,DZ2213,Diesel,Discount,114
2026-04-22,2026,17,FBA79523,DZ2214,Diesel,FP,5
2026-04-22,2026,17,FBA79524,DZ2215,Diesel,FP,0
2026-04-22,2026,17,FBA79525,ES5357,Fossil,Discount,549
2026-04-22,2026,17,FBA79526,ES5358,Fossil,FP,157
2026-04-22,2026,17,FBA79527,ES5361,Fossil,FP,2314
2026-04-22,2026,17,FBA79528,ES5362,Fossil,FP,2592
2026-04-22,2026,17,FBA79529,ES5363,Fossil,FP,130
2026-04-22,2026,17,FBA79530,ES5364,Fossil,FP,85
2026-04-22,2026,17,FBA79533,FS6071,Fossil,FP,855
2026-04-22,2026,17,FBA79538,ME3261,Fossil,FP,246
2026-04-22,2026,17,FBA79539,MK4842,Michael Kors,FP,90
2026-04-22,2026,17,FBA79540,MK4843,Michael Kors,FP,125
2026-04-22,2026,17,FBA79541,MK4845,Michael Kors,FP,115
2026-04-22,2026,17,FBA79542,MK4847,Michael Kors,Discount,0
2026-04-22,2026,17,FBA79545,MK7488,Michael Kors,Discount,0
2026-04-22,2026,17,FBA79554,MK7506,Michael Kors,Discount,281
2026-04-22,2026,17,FBA79555,MK9176,Michael Kors,Discount,493
2026-04-22,2026,17,FBA79556,MK9177,Michael Kors,Discount,448
2026-04-22,2026,17,FBA79557,MK9178,Michael Kors,Discount,685
2026-04-22,2026,17,FBA79558,MK9179,Michael Kors,Discount,722
2026-04-22,2026,17,FBA79561,MK9185,Michael Kors,Discount,0
2026-04-22,2026,17,FBA79618,AR11639,Emporio Armani,FP,0
2026-04-22,2026,17,FBA79619,AR11640,Emporio Armani,Discount,0
2026-04-22,2026,17,FBA79622,AX1964,Armani Exchange,Discount,0
2026-04-22,2026,17,FBA79624,AX2460,Armani Exchange,Discount,0
2026-04-22,2026,17,FBA79625,AX2461,Armani Exchange,Discount,0
2026-04-22,2026,17,FBA79627,AX4184,Armani Exchange,FP,893
2026-04-22,2026,17,FBA79628,AX7163SET,Armani Exchange,FP,66
2026-04-22,2026,17,FBA79629,ES5380,Fossil,FP,6
2026-04-22,2026,17,FBA79630,ES5381,Fossil,Discount,0
2026-04-22,2026,17,FBA79631,ES5386,Fossil,FP,576
2026-04-22,2026,17,FBA79632,ES5387SET,Fossil,FP,155
2026-04-22,2026,17,FBA79633,ES5388,Fossil,FP,0
2026-04-22,2026,17,FBA79634,FS6081SET,Fossil,FP,87
2026-04-22,2026,17,FBA79636,FS6085,Fossil,FP,18
2026-04-22,2026,17,FBA79637,FS6086,Fossil,Discount,812
2026-04-22,2026,17,FBA79638,FS6087,Fossil,Discount,1141
2026-04-22,2026,17,FBA79639,FS6089,Fossil,Discount,7
2026-04-22,2026,17,FBA79640,FS6090,Fossil,FP,697
2026-04-22,2026,17,FBA79641,FS6094,Fossil,FP,0
2026-04-22,2026,17,FBA79642,ME3265,Fossil,FP,1228
2026-04-22,2026,17,FBA79643,ME3266,Fossil,FP,903
2026-04-22,2026,17,FBA79644,MK4863,Michael Kors,FP,0
2026-04-22,2026,17,FBA79645,MK4864,Michael Kors,FP,33
2026-04-22,2026,17,FBA79647,MK4873,Michael Kors,Discount,6
2026-04-22,2026,17,FBA79649,MK9191,Michael Kors,FP,364
2026-04-22,2026,17,FBA79650,MK9192,Michael Kors,FP,536
2026-04-22,2026,17,FBA79651,MK9193,Michael Kors,FP,603
2026-04-22,2026,17,FBA79723,AR11665,Emporio Armani,FP,55
2026-04-22,2026,17,FBA79724,AR11671,Emporio Armani,Discount,386
2026-04-22,2026,17,FBA79725,AR11672,Emporio Armani,FP,43
2026-04-22,2026,17,FBA79727,AR11674,Emporio Armani,FP,395
2026-04-22,2026,17,FBA79728,AR11676,Emporio Armani,Discount,329
2026-04-22,2026,17,FBA79729,AR11677,Emporio Armani,Discount,0
2026-04-22,2026,17,FBA79730,AX1767,Armani Exchange,Discount,341
2026-04-22,2026,17,FBA79731,AX2463,Armani Exchange,FP,910
2026-04-22,2026,17,FBA79733,AX4186,Armani Exchange,FP,0
2026-04-22,2026,17,FBA79735,AX5176,Armani Exchange,FP,0
2026-04-22,2026,17,FBA79736,AX5729,Armani Exchange,FP,0
2026-04-22,2026,17,FBA79737,AX5916,Armani Exchange,FP,0
2026-04-22,2026,17,FBA79738,AX7165SET,Armani Exchange,FP,285
2026-04-22,2026,17,FBA79740,AX7167SET,Armani Exchange,FP,0
2026-04-22,2026,17,FBA79741,ES5398,Fossil,FP,821
2026-04-22,2026,17,FBA79742,ES5399,Fossil,FP,426
2026-04-22,2026,17,FBA79743,ES5400,Fossil,FP,624
2026-04-22,2026,17,FBA79745,ES5402,Fossil,Discount,0
2026-04-22,2026,17,FBA79746,FS6104,Fossil,FP,67
2026-04-22,2026,17,FBA79748,FS6106,Fossil,FP,565
2026-04-22,2026,17,FBA79749,FS6107,Fossil,FP,252
2026-04-22,2026,17,FBA79750,FS6108,Fossil,FP,686
2026-04-22,2026,17,FBA79752,FS6110,Fossil,FP,0
2026-04-22,2026,17,FBA79753,FS6111,Fossil,FP,817
2026-04-22,2026,17,FBA79754,FS6112,Fossil,FP,924
2026-04-22,2026,17,FBA79755,FS6113,Fossil,FP,1181
2026-04-22,2026,17,FBA79756,MK4882,Michael Kors,FP,552
2026-04-22,2026,17,FBA79757,MK7519LE,Michael Kors,Discount,0
2026-04-22,2026,17,FBA79758,MK9195,Michael Kors,Discount,0
2026-04-22,2026,17,FBA79759,MK9196,Michael Kors,Discount,484
2026-04-22,2026,17,FBA79760,MK9198,Michael Kors,Discount,779
2026-04-22,2026,17,FBA79761,MK9201,Michael Kors,Discount,1
2026-04-22,2026,17,FBA79795,AR11660,Armani Exchange,FP,96
2026-04-22,2026,17,FBA79796,AR11661,Armani Exchange,Discount,234
2026-04-22,2026,17,FBA79797,AR11662,Armani Exchange,FP,246
2026-04-22,2026,17,FBA79798,AR11663,Armani Exchange,FP,442
2026-04-22,2026,17,FBA79799,AR11664,Armani Exchange,FP,31
2026-04-22,2026,17,FBA79800,AR11666,Armani Exchange,FP,34
2026-04-22,2026,17,FBA79801,AR11669,Armani Exchange,FP,40
2026-04-22,2026,17,FBA79803,DZ5609,Diesel,FP,84
2026-04-22,2026,17,FBA79804,DZ5611,Diesel,FP,18
2026-04-22,2026,17,FBA79805,DZ5612,Diesel,FP,30
2026-04-22,2026,17,FBA79806,DZ5613,Diesel,Discount,48
2026-04-22,2026,17,FBA79807,DZ7487,Diesel,FP,159
2026-04-22,2026,17,FBA79808,MK7528,Michael Kors,Discount,0
2026-04-22,2026,17,FBA79854,AR11688,Emporio Armani,FP,0
2026-04-22,2026,17,FBA79855,AR11689,Emporio Armani,FP,0
2026-04-22,2026,17,FBA79856,AR11690,Emporio Armani,FP,4
2026-04-22,2026,17,FBA79857,AR11691,Emporio Armani,FP,498
2026-04-22,2026,17,FBA79858,AR11692,Emporio Armani,FP,317
2026-04-22,2026,17,FBA79859,AR11693,Emporio Armani,FP,0
2026-04-22,2026,17,FBA79860,AR11694,Emporio Armani,FP,18
2026-04-22,2026,17,FBA79861,AR11706,Emporio Armani,FP,551
2026-04-22,2026,17,FBA79862,AR11707,Emporio Armani,FP,71
2026-04-22,2026,17,FBA79863,AR11708,Emporio Armani,FP,170
2026-04-22,2026,17,FBA79864,AX2820,Armani Exchange,FP,202
2026-04-22,2026,17,FBA79865,AX2821,Armani Exchange,FP,400
2026-04-22,2026,17,FBA79866,AX2822,Armani Exchange,FP,466
2026-04-22,2026,17,FBA79867,AX2823,Armani Exchange,FP,493
2026-04-22,2026,17,FBA79868,AX5730,Armani Exchange,FP,59
2026-04-22,2026,17,FBA79869,AX5732,Armani Exchange,FP,399
2026-04-22,2026,17,FBA79870,AX5734,Armani Exchange,FP,0
2026-04-22,2026,17,FBA79871,AX5735,Armani Exchange,FP,0
2026-04-22,2026,17,FBA79873,ES5417,Fossil,FP,1524
2026-04-22,2026,17,FBA79874,ES5418,Fossil,Discount,0
2026-04-22,2026,17,FBA79875,ES5419,Fossil,FP,317
2026-04-22,2026,17,FBA79876,ES5420,Fossil,FP,359
2026-04-22,2026,17,FBA79877,ES5421,Fossil,FP,1062
2026-04-22,2026,17,FBA79878,ES5422,Fossil,FP,560
2026-04-22,2026,17,FBA79879,ES5434,Fossil,FP,873
2026-04-22,2026,17,FBA79880,FS6128,Fossil,FP,3
2026-04-22,2026,17,FBA79881,FS6129,Fossil,FP,477
2026-04-22,2026,17,FBA79882,FS6131,Fossil,FP,1
2026-04-22,2026,17,FBA79883,FS6132,Fossil,FP,956
2026-04-22,2026,17,FBA79884,FS6133,Fossil,FP,1658
2026-04-22,2026,17,FBA79885,ME3270,Fossil,FP,1027
2026-04-22,2026,17,FBA79886,MK4931,Michael Kors,FP,1152
2026-04-22,2026,17,FBA79887,MK4933,Michael Kors,FP,150
2026-04-22,2026,17,FBA79888,MK4934,Michael Kors,FP,1082
2026-04-22,2026,17,FBA79889,MK4935,Michael Kors,FP,494
2026-04-22,2026,17,FBA79890,MK9220,Michael Kors,FP,449
2026-04-22,2026,17,FBA79891,MK9221,Michael Kors,FP,558
2026-04-22,2026,17,FBA79892,MK9222,Michael Kors,FP,134
2026-04-22,2026,17,FBA79893,MK9223,Michael Kors,Discount,0
2026-04-22,2026,17,FBA79894,MK4923,Michael Kors,FP,662
2026-04-22,2026,17,FBA79895,MK4932,Michael Kors,FP,925
2026-04-22,2026,17,FBA79896,MK7559,Michael Kors,FP,439
2026-04-22,2026,17,FBA79897,DZ4670,Diesel,FP,3
2026-04-22,2026,17,FBA79898,DZ4671,Diesel,FP,27
2026-04-22,2026,17,FBA79899,DZ5618,Diesel,Discount,0
2026-04-22,2026,17,FBA79916,AR11713,Emporio Armani,FP,248
2026-04-22,2026,17,FBA79917,AR11714,Emporio Armani,FP,225
2026-04-22,2026,17,FBA79918,AR11718,Emporio Armani,FP,56
2026-04-22,2026,17,FBA79919,AR80083SET,Emporio Armani,FP,10
2026-04-22,2026,17,FBA79920,AX1769,Armani Exchange,FP,373
2026-04-22,2026,17,FBA79921,AX1970,Armani Exchange,FP,76
2026-04-22,2026,17,FBA79923,AX4173,Armani Exchange,FP,0
2026-04-22,2026,17,FBA79924,AX4199,Armani Exchange,FP,0
2026-04-22,2026,17,FBA79925,AX4621,Armani Exchange,FP,174
2026-04-22,2026,17,FBA79926,AX7175SET,Armani Exchange,FP,0
2026-04-22,2026,17,FBA79927,AX7176SET,Armani Exchange,FP,85
2026-04-22,2026,17,FBA79928,ES5438,Fossil,FP,440
2026-04-22,2026,17,FBA79929,ES5439,Fossil,FP,487
2026-04-22,2026,17,FBA79930,ES5443,Fossil,FP,1470
2026-04-22,2026,17,FBA79931,ES5444,Fossil,FP,395
2026-04-22,2026,17,FBA79932,ES5451,Fossil,FP,705
2026-04-22,2026,17,FBA79933,ES5452,Fossil,FP,709
2026-04-22,2026,17,FBA79934,FS6139,Fossil,FP,1067
2026-04-22,2026,17,FBA79935,FS6140,Fossil,FP,900
2026-04-22,2026,17,FBA79937,FS6144,Fossil,FP,0
2026-04-22,2026,17,FBA79938,FS6145SET,Fossil,FP,0
2026-04-22,2026,17,FBA79939,FS6149,Fossil,FP,776
2026-04-22,2026,17,FBA79940,FS6150,Fossil,FP,1443
2026-04-22,2026,17,FBA79941,FS6151,Fossil,FP,885
2026-04-22,2026,17,FBA79942,MK4962,Michael Kors,FP,1687
2026-04-22,2026,17,FBA79943,MK4963,Michael Kors,FP,639
2026-04-22,2026,17,FBA79944,MK4964,Michael Kors,FP,17
2026-04-22,2026,17,FBA79945,MK4965,Michael Kors,FP,5
2026-04-22,2026,17,FBA79946,MK4966,Michael Kors,FP,0
2026-04-22,2026,17,FBA79947,MK4967,Michael Kors,FP,3
2026-04-22,2026,17,FBA79948,MK9240,Michael Kors,FP,1132
2026-04-22,2026,17,FBA79949,MK9242,Michael Kors,FP,0
2026-04-22,2026,17,FBA79950,MK9245SET,Michael Kors,FP,31
2026-04-22,2026,17,FBA79951,MKO1224,Michael Kors,FP,0
2026-04-22,2026,17,FBA80025,AX1971,Armani Exchange,FP,176
2026-04-22,2026,17,FBA80026,AX1972,Armani Exchange,FP,182
2026-04-22,2026,17,FBA80027,AX1973,Armani Exchange,FP,170
2026-04-22,2026,17,FBA80028,AX2766,Armani Exchange,FP,15
2026-04-22,2026,17,FBA80029,AX2767,Armani Exchange,FP,24
2026-04-22,2026,17,FBA80030,AX4405,Armani Exchange,FP,168
2026-04-22,2026,17,FBA80031,AX4406,Armani Exchange,FP,1400
2026-04-22,2026,17,FBA80032,AX4407,Armani Exchange,FP,1196
2026-04-22,2026,17,FBA80033,AX4408,Armani Exchange,FP,828
2026-04-22,2026,17,FBA80034,AX4625,Armani Exchange,FP,0
2026-04-22,2026,17,FBA80035,DZ2234,Diesel,FP,53
2026-04-22,2026,17,FBA80036,DZ4702,Diesel,FP,59
2026-04-22,2026,17,FBA80037,DZ4709,Diesel,FP,56
2026-04-22,2026,17,FBA80038,AR11755,Armani Exchange,FP,0
2026-04-22,2026,17,FBA80039,AR11773,Armani Exchange,FP,318
2026-04-22,2026,17,FBA80040,AR80087SET,Armani Exchange,FP,74
2026-04-22,2026,17,FBA80042,ES5456,Fossil,FP,416
2026-04-22,2026,17,FBA80043,ES5472,Fossil,FP,3
2026-04-22,2026,17,FBA80044,FS6154,Fossil,FP,279
2026-04-22,2026,17,FBA80045,FS6161,Fossil,FP,395
2026-04-22,2026,17,FBA80046,FS6163,Fossil,FP,1239
2026-04-22,2026,17,FBA80047,MK4997,Michael Kors,FP,368
2026-04-22,2026,17,FBA80048,MK4998,Michael Kors,FP,275
2026-04-22,2026,17,FBA80049,MK4999,Michael Kors,FP,649
2026-04-22,2026,17,FBA80050,MK7568,Michael Kors,FP,522
2026-04-22,2026,17,FBA80051,MK7570SET,Michael Kors,FP,48
2026-04-22,2026,17,FBA80052,MK7581,Michael Kors,FP,123
2026-04-22,2026,17,FBA80053,MK7582,Michael Kors,FP,96
2026-04-22,2026,17,FBA80054,MK7583,Michael Kors,FP,0
2026-04-22,2026,17,FBA80055,MK7589,Michael Kors,FP,40
2026-04-22,2026,17,FBA80056,MK7590,Michael Kors,FP,185
2026-04-22,2026,17,FBA80057,DZ4703,Diesel,FP,102
2026-04-22,2026,17,FBA80058,AR11754,Armani Exchange,FP,0
2026-04-22,2026,17,FBA80059,AR11756,Armani Exchange,FP,11
2026-04-22,2026,17,FBA80060,AR11757,Armani Exchange,FP,0
2026-04-22,2026,17,FBA80061,AR11759,Armani Exchange,FP,0
2026-04-22,2026,17,FBA80062,AR11770,Armani Exchange,FP,0
2026-04-22,2026,17,FBA80063,AR11771,Armani Exchange,FP,370
2026-04-22,2026,17,FBA80064,AR11772,Armani Exchange,FP,372
2026-04-22,2026,17,FBA80065,AR11774,Armani Exchange,FP,0
2026-04-22,2026,17,FBA80066,AR11783,Armani Exchange,FP,825
2026-04-22,2026,17,FBA80067,FS6162,Fossil,FP,1132
2026-04-22,2026,17,FBA80068,FS6164,Fossil,FP,1491
2026-04-22,2026,17,FBA80069,MK7572,Michael Kors,FP,988
2026-04-22,2026,17,FBA80070,MK7573,Michael Kors,FP,976
2026-04-22,2026,17,FBA80071,MK7574,Michael Kors,FP,438
2026-04-22,2026,17,FBA80072,MK7584,Michael Kors,FP,142
2026-04-22,2026,17,FBA80073,MK7587,Michael Kors,FP,43
2026-04-22,2026,17,FBA80093,FS4867,Fossil,VD,2439
2026-04-22,2026,17,FBA80095,AX1746,Armani Exchange,FP,337
2026-04-22,2026,17,FBA80096,FS5665,Fossil,VD,189
2026-04-28,2026,18,FBA66627,ES3020,Fossil,FP,643
2026-04-28,2026,18,FBA66628,FS4656,Fossil,FP,0
2026-04-28,2026,18,FBA66633,ES3284,Fossil,FP,1780
2026-04-28,2026,18,FBA66636,ES2811,Fossil,FP,262
2026-04-28,2026,18,FBA66640,FS4813,Fossil,FP,810
2026-04-28,2026,18,FBA66648,FS4812,Fossil,VD,0
2026-04-28,2026,18,FBA66654,ES3405,Fossil,Discount,0
2026-04-28,2026,18,FBA66963,FS4795,Fossil,FP,0
2026-04-28,2026,18,FBA66964,ES3843,Fossil,Discount,403
2026-04-28,2026,18,FBA66968,FS5061,Fossil,Discount,0
2026-04-28,2026,18,FBA66974,JR1401,Fossil,VD,1110
2026-04-28,2026,18,FBA66987,FS5151,Fossil,VD,733
2026-04-28,2026,18,FBA66995,ME3061,Fossil,FP,1084
2026-04-28,2026,18,FBA67266,MK5491,Michael Kors,FP,1352
2026-04-28,2026,18,FBA67801,ES3466,Fossil,VD,1283
2026-04-28,2026,18,FBA67803,ME3098,Fossil,FP,2296
2026-04-28,2026,18,FBA67811,FS5308,Fossil,FP,251
2026-04-28,2026,18,FBA67860,MK8603,Michael Kors,FP,196
2026-04-28,2026,18,FBA67928,DZ1206,Diesel,FP,620
2026-04-28,2026,18,FBA69542,AR1828,Emporio Armani,Discount,0
2026-04-28,2026,18,FBA69544,AR2502,Emporio Armani,FP,280
2026-04-28,2026,18,FBA69548,AR1926,Emporio Armani,FP,864
2026-04-28,2026,18,FBA69556,AR2434,Emporio Armani,FP,169
2026-04-28,2026,18,FBA69567,AX2101,Armani Exchange,FP,0
2026-04-28,2026,18,FBA69579,DZ7395,Diesel,FP,0
2026-04-28,2026,18,FBA69595,ES4433,Fossil,FP,981
2026-04-28,2026,18,FBA69614,MK3190,Michael Kors,Discount,175
2026-04-28,2026,18,FBA69631,SKW2694,Skagen,FP,0
2026-04-28,2026,18,FBA70527,JR1487,Fossil,VD,546
2026-04-28,2026,18,FBA70769,ES4519,Fossil,Discount,0
2026-04-28,2026,18,FBA70774,FS5525,Fossil,FP,1777
2026-04-28,2026,18,FBA70827,FS5512,Fossil,FP,902
2026-04-28,2026,18,FBA71628,ES4628,Fossil,FP,1613
2026-04-28,2026,18,FBA72002,AR1676,Emporio Armani,Discount,0
2026-04-28,2026,18,FBA72029,SKW6355,Skagen,FP,0
2026-04-28,2026,18,FBA73952,CH2885,Fossil,VD,0
2026-04-28,2026,18,FBA74245,FS5699,Fossil,FP,935
2026-04-28,2026,18,FBA74251,AR1979,Emporio Armani,Discount,214
2026-04-28,2026,18,FBA74257,MK6485,Michael Kors,FP,597
2026-04-28,2026,18,FBA74343,DZ4548,Diesel,Discount,6
2026-04-28,2026,18,FBA74358,FS5237,Fossil,VD,0
2026-04-28,2026,18,FBA74415,FS5822,Fossil,FP,251
2026-04-28,2026,18,FBA74721,FS4735,Fossil,FP,839
2026-04-28,2026,18,FBA74728,BQ3181,Fossil,VD,120
2026-04-28,2026,18,FBA74758,AX2413,Armani Exchange,FP,331
2026-04-28,2026,18,FBA74838,AR11360,Emporio Armani,FP,218
