snapshot-date,sku,fnsku,asin,product-name,condition,available,fc-transfer,pending-removal-quantity,inv-age-0-to-90-days,inv-age-91-to-180-days,inv-age-181-to-270-days,inv-age-271-to-365-days,inv-age-365-plus-days,currency,qty-to-be-charged-ltsf-5-mo,projected-ltsf-5-mo,qty-to-be-charged-ltsf-12-mo,estimated-ltsf-next-charge,units-shipped-t7,units-shipped-t30,units-shipped-t60,units-shipped-t90,alert,your-price,sales-price,lowest-price-new-plus-shipping,lowest-price-used,recommended-action,healthy-inventory-level,recommended-sales-price,recommended-sale-duration-days,recommended-removal-quantity,estimated-cost-savings-of-recommended-actions,sell-through,item-volume,volume-unit-measurement,storage-type,storage-volume,marketplace,product-group,sales-rank,days-of-supply,estimated-excess-quantity,weeks-of-cover-t30,weeks-of-cover-t90,featuredoffer-price,sales-shipped-last-7-days,sales-shipped-last-30-days,sales-shipped-last-60-days,sales-shipped-last-90-days,inv-age-0-to-30-days,inv-age-31-to-60-days,inv-age-61-to-90-days,inv-age-91-to-150-days,inv-age-151-to-180-days,inv-age-181-to-330-days,inv-age-331-to-365-days,estimated-storage-cost-next-month,inbound-quantity,inbound-working,inbound-shipped,inbound-received,Total Reserved Quantity,unfulfillable-quantity,Inventory age snapshot date,Inventory Supply at FBA,Reserved FC Processing,Reserved Customer Order,Total Days of Supply (including units from open shipments)
2026-07-16,FBS79424,X00284BO5T,B0CZ9BTN24,,New,3,0,0,3,0,0,0,0,INR,0,0.0,0,0.0,0,0,0,0,Low traffic,18495.0,0.0,18495.0,0.0,Advertise listing,0,0.0,0,0,39841.94,0.0,9.52E-4,cubic meter,,0.002857,IN,,47167,,0,,,18495.0,0.0,0.0,0.0,0.0,0,0,3,0,0,0,0,4.61,0,0,0,0,0,0,2026-07-14,3,0,0,
2026-07-16,FBA79889,X002E9HB3H,B0FKBVB3YH,,New,2,0,0,1,0,1,0,0,INR,1,41.45,0,0.0,0,0,1,2,Low traffic,16097.0,0.0,16097.0,0.0,NoRestockExcessActionRequired,0,0.0,0,0,8175.48,0.89,0.0018,cubic meter,,0.0036,IN,,32496,,2,,13,16097.0,0.0,0.0,13641.53,33128.82,0,1,0,0,0,1,0,33.92,0,0,0,0,0,0,2026-07-14,2,0,0,
2026-07-16,FBS79513,X00284AM6V,B0D853Y52R,,New,9,0,0,9,0,0,0,0,INR,0,0.0,0,0.0,0,1,5,13,Low traffic,15993.0,0.0,15993.0,0.0,NoRestockExcessActionRequired,0,0.0,0,0,28511.88,1.53,7.25E-4,cubic meter,,0.006529,IN,,7768,,0,36,9,15993.0,0.0,13553.39,67766.93,176199.15,2,5,2,0,0,0,0,41.53,0,0,0,0,0,0,2026-07-14,9,0,0,
2026-07-16,FBS79504,X00284BTH7,B0D935TWSR,,New,2,0,0,0,2,0,0,0,INR,0,0.0,0,0.0,0,1,2,2,Low traffic,16796.0,0.0,16796.0,0.0,NoRestockExcessActionRequired,0,0.0,0,0,21099.45,0.62,0.001038,cubic meter,,0.002077,IN,,24642,,2,8,13,16796.0,0.0,14233.9,30840.68,30840.68,0,0,0,2,0,0,0,3.35,0,0,0,0,0,0,2026-07-14,2,0,0,
2026-07-16,FBA79757,X0029WZAFF,B0DSBQ8JV7,,New,1,0,0,0,0,0,1,0,INR,0,0.0,0,0.0,0,1,1,1,Low traffic,14347.0,0.0,14347.0,0.0,NoRestockExcessActionRequired,0,0.0,0,0,10671.84,0.57,0.001953,cubic meter,,0.001953,IN,,71675,,1,4,13,14347.0,0.0,12158.47,12158.47,12158.47,0,0,0,0,0,1,0,40.77,0,0,0,0,0,0,2026-07-14,1,0,0,
2026-07-16,FBA79868,X002E9IE9R,B0FFD4KBM7,,New,11,0,0,11,0,0,0,0,INR,0,0.0,0,0.0,0,0,3,7,Low traffic,12494.0,0.0,12494.0,0.0,NoRestockExcessActionRequired,0,0.0,0,0,93951.42,1.0,0.001786,cubic meter,,0.019648,IN,,22302,,0,,20,12494.0,0.0,0.0,27531.35,65651.68,0,8,3,0,0,0,0,31.72,0,0,0,0,0,0,2026-07-14,11,0,0,
2026-07-16,FBA80070,X002IPSPHD,B0GF7BLQ27,,New,5,0,0,5,0,0,0,0,INR,0,0.0,0,0.0,1,10,15,16,Low traffic,14995.0,0.0,14995.0,0.0,NoRestockExcessActionRequired,0,0.0,0,0,34796.49,6.4,0.00175,cubic meter,,0.00875,IN,,8958,,0,4,8,14995.0,12707.63,127076.27,190614.42,203322.05,5,0,0,0,0,0,0,14.12,6,5,1,0,0,0,2026-07-14,11,0,0,
2026-07-16,FBS79425,X00284BO59,B0CZ9HTWNC,,New,4,0,0,0,4,0,0,0,INR,3,70.8,0,0.0,1,1,1,2,Low traffic,12947.0,0.0,12946.0,0.0,NoRestockExcessActionRequired,0,0.0,0,0,38550.8,0.4,9.56E-4,cubic meter,,0.003826,IN,,9899,,4,16,26,12946.0,10970.34,10970.34,10970.34,21941.53,0,0,0,0,4,0,0,80.11,0,0,0,0,0,0,2026-07-14,4,0,0,
2026-07-16,FBS79432,X00284BTOP,B0CZ8X8CBD,,New,3,0,0,0,4,1,0,0,INR,4,94.4,0,0.0,0,0,0,0,Low traffic,18396.0,0.0,18396.0,0.0,Advertise listing,0,0.0,0,0,24941.21,0.0,5.81E-4,cubic meter,,0.001743,IN,,36420,,3,,,18396.0,0.0,0.0,0.0,0.0,0,0,0,0,4,1,0,36.49,0,0,0,0,2,0,2026-07-14,3,2,0,
2026-07-16,FBA80229,X002MRB70T,B07SYSQJDN,,New,0,2,0,2,0,0,0,0,INR,0,0.0,0,0.0,,,,,Low traffic,20495.0,0.0,20495.0,0.0,NoRestockExcessActionRequired,,,0,0,,0.0,9.01E-4,cubic meter,,0.0,IN,,,,0,,,20495.0,,,,,2,0,0,0,0,0,0,,0,0,0,0,0,0,2026-07-14,2,0,0,
2026-07-16,FBA80035,X002IPF9HH,B07SV6Q9QX,,New,2,0,0,2,0,0,0,0,INR,0,0.0,0,0.0,,,,,Low traffic,24495.0,0.0,24495.0,0.0,Advertise listing,0,0.0,0,0,3064.5,0.0,9.57E-4,cubic meter,,0.001914,IN,,,,0,,,24495.0,,,,,0,0,2,0,0,0,0,3.09,0,0,0,0,0,0,2026-07-14,2,0,0,
2026-07-16,FBA79916,X002FTZJCV,B0FTL6QH21,,New,2,0,0,2,0,0,0,0,INR,0,0.0,0,0.0,0,4,6,7,Low traffic,19995.0,0.0,19995.0,0.0,CreateShippingPlan,0,0.0,0,0,21502.59,3.5,0.001815,cubic meter,,0.00363,IN,,12578,,0,3,5,19995.0,0.0,67779.68,101669.52,118614.44,2,0,0,0,0,0,0,5.85,1,1,0,0,0,0,2026-07-14,3,0,0,
