(Parent) ASIN,(Child) ASIN,Title,Sessions - Total,Sessions - Total - B2B,Session Percentage - Total,Session Percentage - Total - B2B,Page Views - Total,Page Views - Total - B2B,Page Views Percentage - Total,Page Views Percentage - Total - B2B,Featured Offer Percentage,Featured Offer Percentage - B2B,Units Ordered,Units Ordered - B2B,Unit Session Percentage,Unit Session Percentage - B2B,Ordered Product Sales,Ordered Product Sales - B2B,Total Order Items,Total Order Items - B2B
B0DQ8W1RBV,B0DQ8W1RBV,nexlev Ionic Volumizer|3 In 1 Hot Air Brush To Straight Dry & Volumize|1200 Watts|Reduce Frizz|Ceramic Tourmaline Coated Large Barrel|Salon Like Soft Curl At Home|3 Speed & 2 Heat Settings|V-01 RG,119,1,0.07%,0.03%,171,2,0.08%,0.05%,12.03%,100.00%,1,0,0.84%,0.00%,"₹1,499.00",₹0.00,1,0
B0DSBN62LR,B0DSBN62LR,Armani Exchange Black Quartz Silicone Watch AX7165SET,163,2,0.10%,0.06%,251,2,0.11%,0.05%,96.30%,0.00%,1,0,0.61%,0.00%,"₹15,995.00",₹0.00,1,0
B0DSBQCZTK,B0DSBQCZTK,Armani Exchange Men Analogue Black Band Black Quartz Stainless Steel Watch AX2463,"1,604",46,0.96%,1.48%,"2,274",81,1.01%,1.86%,93.38%,90.91%,1,0,0.06%,0.00%,"₹23,991.00",₹0.00,1,0
B0DSBQDZNV,B0DSBQDZNV,Fossil Men Everett Silver Quartz Stainless Steel Blue Dial Analog Watch FS6104,694,8,0.42%,0.26%,903,11,0.40%,0.25%,93.76%,100.00%,1,0,0.14%,0.00%,"₹15,995.00",₹0.00,1,0
B0DSBQYVSM,B0DSBQYVSM,Fossil Men Neutra Multicolor Quartz Stainless Steel White Dial Analog Watch FS6112,518,7,0.31%,0.23%,663,10,0.29%,0.23%,93.70%,100.00%,1,0,0.19%,0.00%,"₹14,494.00",₹0.00,1,0
B0DSBRPS7R,B0DSBRPS7R,Armani Exchange Pink Quartz Stainless Steel Watch AX7167SET,29,0,0.02%,0.00%,53,0,0.02%,0.00%,80.43%,0.00%,1,0,3.45%,0.00%,"₹14,994.00",₹0.00,1,0
B0DSBSVS4X,B0DSBSVS4X,Fossil Womens Raquel Silver Quartz Stainless Steel Blue Dial Analog Watch ES5402,245,5,0.15%,0.16%,321,5,0.14%,0.11%,89.04%,100.00%,1,0,0.41%,0.00%,"₹11,197.00",₹0.00,1,0
B0DSBT6FW8,B0DSBT6FW8,Armani Exchange Brown Quartz Leather Watch AX4617,56,1,0.03%,0.03%,74,1,0.03%,0.02%,98.53%,0.00%,1,0,1.79%,0.00%,"₹8,397.00",₹0.00,1,0
B0DT2Y9HRM,B0DT2Y9HRM,Emporio Armani Black Quartz Leather Watch AR11677,217,6,0.13%,0.19%,292,6,0.13%,0.14%,73.14%,66.67%,1,0,0.46%,0.00%,"₹17,147.00",₹0.00,1,0
B0FCVRKB8C,B0FCVRKB8C,Fossil Grant Multicolor Quartz Stainless Steel Watch FS6132,142,1,0.09%,0.03%,221,1,0.10%,0.02%,89.69%,100.00%,1,0,0.70%,0.00%,"₹14,495.00",₹0.00,1,0
B0FFDLZV1H,B0FFDLZV1H,Armani Exchange Gold Quartz Stainless Steel Watch AX2822,152,1,0.09%,0.03%,209,1,0.09%,0.02%,98.45%,100.00%,1,0,0.66%,0.00%,"₹17,995.00",₹0.00,1,0
B0FFJJM7DS,B0FFJJM7DS,Emporio Armani Gold Quartz Stainless Steel Watch AR11707,52,1,0.03%,0.03%,83,1,0.04%,0.02%,90.91%,100.00%,1,0,1.92%,0.00%,"₹18,495.00",₹0.00,1,0
B0FRVZ29NP,B0FRVZ29NP,Armani Exchange Silver Watch Set AX7176SET,183,3,0.11%,0.10%,262,3,0.12%,0.07%,93.81%,100.00%,1,0,0.55%,0.00%,"₹17,995.00",₹0.00,1,0
B0FTKWD4HQ,B0FTKWD4HQ,Fossil Crosby Black Quartz Leather Watch FS6151,72,1,0.04%,0.03%,103,1,0.05%,0.02%,87.64%,0.00%,1,0,1.39%,0.00%,"₹11,995.00",₹0.00,1,0
B0FTL71V28,B0FTL71V28,Michael Kors Essex Black Quartz Leather Watch MK4965,85,1,0.05%,0.03%,110,1,0.05%,0.02%,96.08%,0.00%,1,0,1.18%,0.00%,"₹14,495.00",₹0.00,1,0
B0FTMKHR8H,B0FTMKHR8H,Emporio Armani Blue Quartz Leather Watch AR11718,16,0,0.01%,0.00%,21,0,0.01%,0.00%,100.00%,0.00%,1,0,6.25%,0.00%,"₹15,995.00",₹0.00,1,0
B001J1772I,B001J1772I,Diesel Mega Chief Analog Grey Over sized dial Men's Watch - DZ1206,380,7,0.23%,0.23%,491,9,0.22%,0.21%,90.53%,33.33%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B002LZUAFM,B002LZUAFM,Emporio Armani Mens Chronograph Stainless Steel Watch (Black_Free Size),"1,805",26,1.08%,0.84%,"2,431",32,1.08%,0.73%,73.16%,44.44%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B00786VY22,B00786VY22,Armani Exchange Mens Hampton Leather Analogue Watch - AX2101 (Black_Free Size),95,2,0.06%,0.06%,111,2,0.05%,0.05%,20.59%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B008AXYWHQ,B008AXYWHQ,Fossil Nate Chronograph Analog Black Dial Grey Band Men's Stainless Steel Watch - JR1401,0,0,0.00%,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B00944CXEY,B00944CXEY,Michael Kors Darci Analog Silver Dial Women's Watch - MK3190,165,1,0.10%,0.03%,200,1,0.09%,0.02%,84.41%,50.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B00PW3J8LM,B00PW3J8LM,"Fossil Men Leather Townsman Analog Black Dial Watch -Me3061, Band Color-Brown",337,5,0.20%,0.16%,435,5,0.19%,0.11%,90.32%,75.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B012R0UNAW,B012R0UNAW,"Emporio Armani Stainless Steel Gianni T-Bar Analog White Dial Women Watch - Ar1926, Multi-Color Band","1,245",14,0.75%,0.45%,"1,695",15,0.75%,0.34%,96.58%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B01GZZZ328,B01GZZZ328,Emporio Armani Luigi Analog White Dial Men's Watch - AR2502,218,2,0.13%,0.06%,280,2,0.12%,0.05%,95.97%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B01ISNU3X4,B01ISNU3X4,"TONOR Dynamic Karaoke Microphone for Singing with 4.5m XLR Cable, Metal Handheld Mic Compatible with Karaoke Machine/Speaker/Amp/Mixer for Karaoke Singing, Speech, Wedding, Stage and Outdoor Activity","1,309",30,0.78%,0.97%,"1,928",54,0.85%,1.24%,0.18%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B01MTYS3BW,B01MTYS3BW,Diesel Analog Stainless Steel Black Dial and Band (Big dial) Men's Watch-DZ7395,"1,706",37,1.02%,1.19%,"2,217",57,0.98%,1.31%,0.05%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B075YP6Y69,B075YP6Y69,"Saregama Carvaan Hindi - Portable Music Player with 5000 Preloaded Songs, FM/BT/AUX (Oak Wood Brown)",329,10,0.20%,0.32%,387,14,0.17%,0.32%,1.64%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0769YW2KN,B0769YW2KN,"Fossil Analog Black Dial Men's Watch - ME3154, Brown, Free Size",151,6,0.09%,0.19%,195,8,0.09%,0.18%,39.77%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B077SMJP9Z,B077SMJP9Z,"Skagen Stainless Steel Analog White Dial Women Watch - Skw2694, Rose Gold Band",693,4,0.42%,0.13%,880,4,0.39%,0.09%,3.78%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B077SN2LNP,B077SN2LNP,Michael Kors Lexington Analog Black Dial Men's Watch-MK8603,95,1,0.06%,0.03%,143,1,0.06%,0.02%,96.83%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07LDHVWTF,B07LDHVWTF,Saregama Carvaan Mini 2.0 Gurbani- Music Player with Bluetooth/FM/AM/AUX (Saffron Orange),"1,423",37,0.85%,1.19%,"2,035",55,0.90%,1.26%,2.62%,6.45%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07LDJJ4JP,B07LDJJ4JP,Saregama Carvaan Mini 2.0 Tamil- Music Player with Bluetooth/FM/AM/AUX (Sunset Red),176,1,0.11%,0.03%,227,1,0.10%,0.02%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07N6KCJM4,B07N6KCJM4,Saregama Carvaan Mini 2.0 Telugu- Music Player with Bluetooth/FM/AM/AUX (Sunset Red),140,0,0.08%,0.00%,188,0,0.08%,0.00%,0.58%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07QSK7DHR,B07QSK7DHR,Michael Kors Analog Gold Dial Women's Watch-MK4339,27,0,0.02%,0.00%,34,0,0.02%,0.00%,75.76%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07QW9DDGB,B07QW9DDGB,Michael Kors Maci Blue Watch MK2833,6,0,0.00%,0.00%,7,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07RMH1BMS,B07RMH1BMS,Saregama SCM02 Carvaan Mini Malayalam Bluetooth Speaker (Sunset Red),123,3,0.07%,0.10%,185,3,0.08%,0.07%,1.34%,50.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07SPCV89W,B07SPCV89W,Saregama Carvaan Mini 2.0 Bengali- Music Player with Bluetooth/FM/AM/AUX (Sunset red),239,3,0.14%,0.10%,329,4,0.15%,0.09%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07SRVV8V4,B07SRVV8V4,"Fossil Gen 5 Carlyle Stainless Steel Touchscreen Men's Smartwatch with Speaker, Heart Rate, GPS and Smartphone Notifications - FTW4024",773,22,0.46%,0.71%,"1,014",29,0.45%,0.67%,99.33%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07SZSVT1F,B07SZSVT1F,"Diesel Stainless Steel Analog Silver Dial Men's Watch-Dz2213, Band Color:Black",73,1,0.04%,0.03%,95,1,0.04%,0.02%,96.39%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T1X89FZ,B07T1X89FZ,"Diesel Stainless Steel Analog Silver Dial Men's Watch-Dz2215, Band Color:Green",37,2,0.02%,0.06%,43,5,0.02%,0.11%,90.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T1X8TKH,B07T1X8TKH,"Diesel Stainless Steel Analog White Dial Men's Watch-Dz2214, Band Color:Gold",36,0,0.02%,0.00%,52,0,0.02%,0.00%,91.11%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T1X96CL,B07T1X96CL,"Diesel Leather Analog Multicolor Dial Men's Watch-Dz4667, Band Color -Black",112,4,0.07%,0.13%,165,5,0.07%,0.11%,48.92%,75.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T2XY7V5,B07T2XY7V5,Diesel Spiked Black Quartz Leather Watch DZ4671,19,1,0.01%,0.03%,23,1,0.01%,0.02%,95.24%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T2XYGR5,B07T2XYGR5,Diesel Men Spiked Green Quartz Stainless Steel Chronograph Watch DZ4670,116,3,0.07%,0.10%,167,4,0.07%,0.09%,97.90%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T2XYHYD,B07T2XYHYD,Diesel D-Era White Quartz Leather Watch DZ5613,4,0,0.00%,0.00%,4,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T2XZ5K4,B07T2XZ5K4,Diesel Analog Silver Dial Men's Watch-DZ2219,36,1,0.02%,0.03%,47,1,0.02%,0.02%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T3ZLNM3,B07T3ZLNM3,"Diesel Leather Analog Silver Dial Men's Watch-Dz4665, Band Color -Brown","1,200",22,0.72%,0.71%,"1,443",27,0.64%,0.62%,89.60%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T3ZPD9X,B07T3ZPD9X,Diesel D-Era Black Quartz Leather Watch DZ5612,17,0,0.01%,0.00%,20,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T53XXCF,B07T53XXCF,Diesel Analog Black Dial Men's Watch-DZ2196,11,0,0.01%,0.00%,15,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T62VK1C,B07T62VK1C,"Diesel Stainless Steel Analog White Dial Men's Watch-Dz2212, Band Color:Silver",94,1,0.06%,0.03%,125,1,0.06%,0.02%,96.12%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T62XNWY,B07T62XNWY,Diesel D-Era Silver Quartz Stainless Steel Watch DZ5609,17,0,0.01%,0.00%,35,0,0.02%,0.00%,97.14%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T63MQ9G,B07T63MQ9G,"Diesel Leather Analog Black Dial Men's Watch-Dz2210Set, Band Color -Black",3,0,0.00%,0.00%,3,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T63ZJTR,B07T63ZJTR,"Diesel Stainless Steel Analog Yellow Dial Men's Watch-Dz4662, Band Color -Gold",97,1,0.06%,0.03%,119,1,0.05%,0.02%,98.13%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T64HT6R,B07T64HT6R,Diesel D-Era Gold Quartz Stainless Steel Watch DZ5611,43,2,0.03%,0.06%,58,2,0.03%,0.05%,93.75%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07X35F44J,B07X35F44J,Saregama Carvaan Mini 2.0 Shrimad Bhagavad Gita- Music Player with Bluetooth/FM/AM/AUX (Saffron Orange.),"1,147",25,0.69%,0.80%,"1,549",27,0.69%,0.62%,0.23%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B084CG2ZVZ,B084CG2ZVZ,Fossil Neutra Chrono Grey Quartz Stainless Steel Watch FS5699,279,3,0.17%,0.10%,381,3,0.17%,0.07%,84.84%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B088NYP2LX,B088NYP2LX,"MVMT Stainless Steel Caviar Analog Black Dial Men Watch-28000052-D, Black Band",6,0,0.00%,0.00%,6,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B088NZCC28,B088NZCC28,MVMT Caviar Quartz Black Round Dial Men's Watch - 28000053-D,1,0,0.00%,0.00%,1,0,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B08CVP2HXP,B08CVP2HXP,"TONOR USB Microphone, Condenser Computer PC Mic with Tripod Stand, Metal,Pop Filter, Shock Mount for Gaming,Streaming,Podcasting,YouTube, Voice Over,Skype, Twitch,Compatible with Laptop Desktop, TC30",392,8,0.23%,0.26%,563,9,0.25%,0.21%,2.95%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B08LNJ6Z9H,B08LNJ6Z9H,"PreSonus Revelator USB-C Microphone for podcasting, live streaming, with built-in voice effects plus loopback mixer for gaming, casting, and recording interviews over Skype, Zoom, Discord",8,0,0.00%,0.00%,13,0,0.01%,0.00%,84.62%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B08R6P2518,B08R6P2518,Fossil Men Leather Everett Black Card Case Ml4398001,363,11,0.22%,0.35%,416,14,0.18%,0.32%,93.64%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B08SW1LBDF,B08SW1LBDF,Diesel Silicone Mega Chief Analog-Digital Black Dial Men's Watch-Dz4548,10,0,0.01%,0.00%,12,0,0.01%,0.00%,83.33%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B08VNFVT6R,B08VNFVT6R, ,0,0,0.00%,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B08XBYKWW3,B08XBYKWW3,Emporio Armani Diver Analog Green Dial Men's Watch-AR11338,195,2,0.12%,0.06%,253,2,0.11%,0.05%,96.93%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B09BBK2LV4,B09BBK2LV4,Emporio Armani Silver Watch AR11360,370,8,0.22%,0.26%,461,8,0.20%,0.18%,75.76%,66.67%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B09CSXR4TR,B09CSXR4TR,Armani Exchange A?X Analog Black Dial Women's Stainless Steel Watch-Ax5911,169,1,0.10%,0.03%,208,1,0.09%,0.02%,90.67%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B09GYMBKMQ,B09GYMBKMQ,Armani Exchange Black Watch AX2429,229,2,0.14%,0.06%,305,2,0.14%,0.05%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B09SHQSHBF,B09SHQSHBF,"Fossil Bronson Analog Black Dial Men's Watch-ME3218 Stainless Steel, Grey Strap","1,721",34,1.03%,1.09%,"1,983",40,0.88%,0.92%,92.32%,92.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0B4G7VWXD,B0B4G7VWXD,"Audio Array AA-04 Metal Spider Shock Mount for Condenser Microphone | Anti Vibration, Suspension, Isolation | 4 Size Bottom Screws & Extra Replacement Elastic Bands | Recommended For Rode, Samson, etc",206,3,0.12%,0.10%,320,3,0.14%,0.07%,0.35%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0B4G94VP3,B0B4G94VP3,"Audio Array AA-03 Double Layer Professional Pop Filter | Flexible 360° Free Angle Adjustable, Durable Windshield | Metal Gooseneck Stabilizing Arm Holder with 32cm Arm Length | Suitable for Recording.",74,0,0.04%,0.00%,102,0,0.05%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0B75LLWV6,B0B75LLWV6,Emporio Armani Analog White Dial Women's Watch-AR11484,20,0,0.01%,0.00%,21,0,0.01%,0.00%,95.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BFZL8NN2,B0BFZL8NN2,Emporio Armani Analog Mother of Pearl Dial Women's Watch-AR11499,0,0,0.00%,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BFZRGPJ6,B0BFZRGPJ6,Emporio Armani Analog Green Dial Men's Watch-AR11500,765,14,0.46%,0.45%,975,16,0.43%,0.37%,94.30%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BQ34TRDX,B0BQ34TRDX,Fossil Raquel Analog White Dial Women's Watch-Es5271 - Stainless Steel,91,1,0.05%,0.03%,124,1,0.05%,0.02%,94.55%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BQ35JRM3,B0BQ35JRM3,Fossil Machine Black Watch FS5971,224,0,0.13%,0.00%,316,0,0.14%,0.00%,96.90%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BQZG6C28,B0BQZG6C28,Emporio Armani Analog White Dial Women's Watch-AR80065SET,7,0,0.00%,0.00%,7,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BRKFP94K,B0BRKFP94K,"TONOR TD510 Dynamic Microphone, USB/XLR PC Microphone for Podcast, Recording, Live Streaming & Gaming, XLR Cardioid Studio Mic Music Voice-Over with Quick Mute, Headphone Output, Volume Control",355,9,0.21%,0.29%,479,11,0.21%,0.25%,3.15%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BS4BHNVN,B0BS4BHNVN,Michael Kors Harlowe Analog Rose Gold Dial Women's Stainless Steel Watch-Mk4710,208,5,0.12%,0.16%,253,6,0.11%,0.14%,89.36%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0C77PPS9S,B0C77PPS9S,Fossil Analog White Dial Women's Watch-Es5310 - Leather,777,3,0.47%,0.10%,950,3,0.42%,0.07%,95.89%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0C77Q5TQ5,B0C77Q5TQ5,Fossil Analog Gray Dial Women's Watch-Es5303 - Leather,496,5,0.30%,0.16%,608,7,0.27%,0.16%,94.81%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0C7WKTMFC,B0C7WKTMFC,Michael Kors Analog Black Dial Men's Stainless Steel Watch-Mk9113,67,0,0.04%,0.00%,84,0,0.04%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0C89RHY4W,B0C89RHY4W,Fossil Analog White Dial Women's Watch-Es5306 - Stainless Steel,196,2,0.12%,0.06%,237,2,0.10%,0.05%,88.64%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CBCWGTGR,B0CBCWGTGR,"Diesel Leather Analog Blue Dial Men Watch-Dz2189, Brown Band",66,3,0.04%,0.10%,103,3,0.05%,0.07%,89.47%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CCHGLV6Y,B0CCHGLV6Y,Skagen Analog White Dial Women's Watch-SKW3101,97,1,0.06%,0.03%,122,2,0.05%,0.05%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CCHKHCTD,B0CCHKHCTD,Emporio Armani Analog Gray Dial Men's Ceramic Watch-Ar70010,328,9,0.20%,0.29%,425,14,0.19%,0.32%,68.05%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CCHLL1ZJ,B0CCHLL1ZJ,Emporio Armani Analog Silver Dial Women's Watch-AR11568,4,0,0.00%,0.00%,4,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CCHMD6QH,B0CCHMD6QH,Emporio Armani Gun-Metal Watch AR11561,34,2,0.02%,0.06%,49,4,0.02%,0.09%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CCHNK41V,B0CCHNK41V,Skagen Analog Gray Dial Men's Watch-SKW6891,596,15,0.36%,0.48%,726,16,0.32%,0.37%,99.85%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CDQHYGLW,B0CDQHYGLW,Emporio Armani Analog Multicolor Dial Women's Watch-AR11558,43,2,0.03%,0.06%,63,2,0.03%,0.05%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CF5TCQKL,B0CF5TCQKL,"Audio Array AA-21 Desktop Mount Speaker Stands | 15KG Capacity | Height, Tilt & Rotation Adjustable | Smart Cable Management | for Sound Editing, Gaming, Music Production | Black (Set of 2)","1,143",33,0.68%,1.06%,"1,537",46,0.68%,1.06%,0.69%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CF5XZR93,B0CF5XZR93,Fossil Analog Black Dial Men's Watch-Fs6032 - Stainless Steel,448,9,0.27%,0.29%,570,9,0.25%,0.21%,92.79%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CFBCTN93,B0CFBCTN93,"Fossil Machine Brown Automatic Leather Watch Me3254 - Analog, Men","1,517",37,0.91%,1.19%,"1,871",44,0.83%,1.01%,88.93%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CGSQGH17,B0CGSQGH17,Skagen Analog White Dial Women's Watch-SKW3121,80,0,0.05%,0.00%,90,0,0.04%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CH4PMR8K,B0CH4PMR8K,"Audio Array AM-C41 Plug & Play AI Noise Cancellation USB Condenser Microphone | Mute Button/Echo/Volume Knob | Kit with Tripod, Mic Cover | Gaming, Streaming, Podcast | Mac/PC/Laptop/Mobile",130,2,0.08%,0.06%,199,2,0.09%,0.05%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CH4RNWJX,B0CH4RNWJX,"Audio Array AM-C43 XLR to 3.5mm Professional Condenser Microphone Kit | Boom Arm, 2M Cable & Foam Filter | Compatible with Audio Interface, Mixer | Recording, Podcast, Streaming, Home Studio (Black)","1,686",20,1.01%,0.64%,"2,522",22,1.12%,0.50%,0.04%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CJ6ZW8F6,B0CJ6ZW8F6,"Fossil Watch Ring Gold dial ES5319 for Women, Analog, Stainless Steel, Gold Strap",346,3,0.21%,0.10%,405,3,0.18%,0.07%,97.40%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CLVK5F4Q,B0CLVK5F4Q,Armani Exchange Analog Black Dial Men's Watch,1,0,0.00%,0.00%,1,0,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CM6WH4ZT,B0CM6WH4ZT,"Audio Array AI-12 USB Bluetooth Soundcard | 1Ch Mixer interface | 2 mic inputs, 2 smartphone & PC/Mac outputs | Karaoke Recording, Mobile/PC Streaming, Live Broadcasting | Singing, Recording,Gaming",562,15,0.34%,0.48%,748,19,0.33%,0.44%,9.09%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CM9L1QZG,B0CM9L1QZG,"Audio Array AM-W16 Solo Wireless Lapel Over Ear Mic|in-Built ANC,Plug N Play,LongBattery Life,Ultra-Low Latency,Upto 30M Range|Compatible with iPhone&Android|Vlogging,Streaming,Teaching,YouTube,Black",148,6,0.09%,0.19%,192,6,0.09%,0.14%,2.84%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CMXRJYGK,B0CMXRJYGK,"Promate Screwdriver Set with 48 S2 Steel Bits, Anodic Oxidation and Magnetic Storage Box, ProTools-51M",1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CQNSQ9BJ,B0CQNSQ9BJ,"Promate Screwdriver Set with 120 CR-V Steel Bits, Foldable Cylindrical Case and Durable Construction, ProTools-126M",1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CR5PZRNY,B0CR5PZRNY,"Emporio Armani Stainless Steel Analog Blue Dial Men's Watch-Ar11582, Band Color:Silver",107,2,0.06%,0.06%,134,5,0.06%,0.11%,98.36%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CR5RR8Z6,B0CR5RR8Z6,"Emporio Armani Stainless Steel Analog Multicolor Dial Women's Watch-Ar11596, Dial-Color:Silver, Band Color:Silver",17,0,0.01%,0.00%,25,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CR5S175Y,B0CR5S175Y,"Armani Exchange Stainless Steel Analog Black Dial Men's Watch-Ax2454, Band Color:Grey",109,2,0.07%,0.06%,135,3,0.06%,0.07%,92.25%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
