(Parent) ASIN,(Child) ASIN,Title,Sessions - Total,Sessions - Total - B2B,Session Percentage - Total,Session Percentage - Total - B2B,Page Views - Total,Page Views - Total - B2B,Page Views Percentage - Total,Page Views Percentage - Total - B2B,Featured Offer Percentage,Featured Offer Percentage - B2B,Units Ordered,Units Ordered - B2B,Unit Session Percentage,Unit Session Percentage - B2B,Ordered Product Sales,Ordered Product Sales - B2B,Total Order Items,Total Order Items - B2B
B0DKJH623H,B0DKJH623H,Armani Exchange Analog Black Dial Men's Stainless Steel Watch-AX2461,605,19,0.33%,0.55%,857,24,0.35%,0.50%,35.04%,27.27%,1,0,0.17%,0.00%,"₹10,797.00",₹0.00,1,0
B0DKJJDZSF,B0DKJJDZSF,Armani Exchange Analog Gray Dial Men's Watch-AX2462,"1,072",25,0.59%,0.72%,"1,447",32,0.59%,0.66%,64.49%,50.00%,1,0,0.09%,0.00%,"₹9,998.00",₹0.00,1,0
B0DP5J526J,B0DP5J526J,Michael Kors Panorama Black Quartz Leather Watch MK9201,46,0,0.03%,0.00%,60,0,0.02%,0.00%,67.24%,0.00%,1,0,2.17%,0.00%,"₹12,297.00",₹0.00,1,0
B0DSBPGKDR,B0DSBPGKDR,Armani Exchange Gold Quartz Stainless Steel Watch AX5916,68,1,0.04%,0.03%,102,1,0.04%,0.02%,85.39%,0.00%,1,0,1.47%,0.00%,"₹14,995.00",₹0.00,1,0
B0DT2Q1R2H,B0DT2Q1R2H,Emporio Armani Black Quartz Leather Watch AR11666,"2,010",20,1.10%,0.58%,"2,500",22,1.02%,0.46%,94.65%,91.67%,1,0,0.05%,0.00%,"₹15,995.00",₹0.00,1,0
B0DT2QDBS3,B0DT2QDBS3,Emporio Armani Brown Quartz Leather Watch AR11665,468,5,0.26%,0.14%,621,13,0.25%,0.27%,77.80%,50.00%,1,0,0.21%,0.00%,"₹15,995.00",₹0.00,1,0
B0DT2Y9HRM,B0DT2Y9HRM,Emporio Armani Black Quartz Leather Watch AR11677,279,14,0.15%,0.40%,375,19,0.15%,0.39%,91.44%,75.00%,1,0,0.36%,0.00%,"₹17,146.00",₹0.00,1,0
B0DT2ZS8T4,B0DT2ZS8T4,Emporio Armani Pink Quartz Stainless Steel Watch AR11671,29,0,0.02%,0.00%,36,0,0.01%,0.00%,87.50%,0.00%,1,0,3.45%,0.00%,"₹17,147.00",₹0.00,1,0
B0DT36621X,B0DT36621X,Emporio Armani Brown Quartz Leather Watch AR11672,51,3,0.03%,0.09%,66,3,0.03%,0.06%,100.00%,100.00%,1,0,1.96%,0.00%,"₹14,495.00",₹0.00,1,0
B0DT37Y5FY,B0DT37Y5FY,Michael Kors Gramercy Silver Quartz Stainless Steel Watch MK7529,51,3,0.03%,0.09%,60,3,0.02%,0.06%,100.00%,0.00%,1,0,1.96%,0.00%,"₹10,248.00",₹0.00,1,0
B0FCVPBY7Y,B0FCVPBY7Y,Fossil Grant Multicolor Quartz Stainless Steel Watch FS6131,"1,202",34,0.66%,0.98%,"1,723",61,0.70%,1.27%,16.97%,6.06%,1,0,0.08%,0.00%,"₹14,495.00",₹0.00,1,0
B0FFD4KBM7,B0FFD4KBM7,Armani Exchange Blue Quartz Stainless Steel Watch AX5730,82,2,0.04%,0.06%,113,2,0.05%,0.04%,90.00%,100.00%,1,0,1.22%,0.00%,"₹12,494.00",₹0.00,1,0
B0FJ2RND61,B0FJ2RND61,Fossil Townsman Brown Automatic Leather Watch ME3270,"1,565",44,0.86%,1.27%,"2,025",59,0.83%,1.23%,77.61%,79.17%,1,0,0.06%,0.00%,"₹19,994.00",₹0.00,1,0
B0FK1995CB,B0FK1995CB,Michael Kors Bryant Brown Quartz Stainless Steel Watch MK7559,83,2,0.05%,0.06%,121,3,0.05%,0.06%,81.82%,50.00%,1,0,1.20%,0.00%,"₹24,494.00",₹0.00,1,0
B0FQ832739,B0FQ832739,Michael Kors Lexington Gold Quartz Stainless Steel Watch MK9245SET,50,4,0.03%,0.12%,73,5,0.03%,0.10%,89.06%,100.00%,1,0,2.00%,0.00%,"₹26,995.00",₹0.00,1,0
B0FRVT4SJ1,B0FRVT4SJ1,Armani Exchange Analog Green Dial Men's Watch-AX2765,65,1,0.04%,0.03%,83,1,0.03%,0.02%,76.00%,0.00%,1,0,1.54%,0.00%,"₹12,495.00",₹0.00,1,0
B0FRWJ5N3P,B0FRWJ5N3P,Armani Exchange Rose Gold Watch Set AX7175SET,33,0,0.02%,0.00%,47,0,0.02%,0.00%,90.48%,0.00%,1,0,3.03%,0.00%,"₹15,995.00",₹0.00,1,0
B0FS5QZRYB,B0FS5QZRYB,Fossil Scarlette Multicolor Quartz Stainless Steel Watch ES5443,650,9,0.36%,0.26%,906,9,0.37%,0.19%,94.79%,100.00%,1,0,0.15%,0.00%,"₹11,995.00",₹0.00,1,0
B0FS6N1YT5,B0FS6N1YT5,Michael Kors Essex 2-Tone Watch MK4967,60,2,0.03%,0.06%,95,2,0.04%,0.04%,72.62%,0.00%,1,0,1.67%,0.00%,"₹15,995.00",₹0.00,1,0
B0FTK1RVG8,B0FTK1RVG8,Fossil Crosby Brown Quartz Leather Watch FS6150,332,12,0.18%,0.35%,420,16,0.17%,0.33%,78.63%,50.00%,1,0,0.30%,0.00%,"₹11,995.00",₹0.00,1,0
B0FTKCRHPQ,B0FTKCRHPQ,Emporio Armani Brown Quartz Rubber Watch AR11714,34,2,0.02%,0.06%,54,2,0.02%,0.04%,100.00%,100.00%,1,0,2.94%,0.00%,"₹18,495.00",₹0.00,1,0
B0FTKJC5JW,B0FTKJC5JW,Fossil Neutra Brown Quartz Leather Watch FS6143,66,1,0.04%,0.03%,88,1,0.04%,0.02%,65.82%,0.00%,1,0,1.52%,0.00%,"₹12,995.00",₹0.00,1,0
B0FTML3VHG,B0FTML3VHG,Fossil Harlow Gold Quartz Stainless Steel Watch ES5451,550,14,0.30%,0.40%,763,19,0.31%,0.39%,47.43%,18.18%,1,0,0.18%,0.00%,"₹13,495.00",₹0.00,1,0
B0FTMMHDNH,B0FTMMHDNH,Michael Kors Parker Multicolor Quartz Stainless Steel Watch MKO1224,100,2,0.05%,0.06%,154,2,0.06%,0.04%,100.00%,100.00%,1,0,1.00%,0.00%,"₹24,495.00",₹0.00,1,0
B0FTMMNCK7,B0FTMMNCK7,Fossil Sloan Gold Quartz Stainless Steel Watch ES5444,407,10,0.22%,0.29%,565,16,0.23%,0.33%,66.81%,33.33%,1,0,0.25%,0.00%,"₹15,995.00",₹0.00,1,0
B0FTMNTYMX,B0FTMNTYMX,Fossil Crosby Blue Quartz Leather Watch FS6149,101,2,0.06%,0.06%,137,2,0.06%,0.04%,93.16%,0.00%,1,0,0.99%,0.00%,"₹11,995.00",₹0.00,1,0
B001J1772I,B001J1772I,Diesel Mega Chief Analog Grey Over sized dial Men's Watch - DZ1206,395,5,0.22%,0.14%,494,5,0.20%,0.10%,90.38%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B002LZUAFM,B002LZUAFM,Emporio Armani Mens Chronograph Stainless Steel Watch (Black_Free Size),"1,891",19,1.03%,0.55%,"2,626",23,1.07%,0.48%,69.09%,87.50%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B00786VY22,B00786VY22,Armani Exchange Mens Hampton Leather Analogue Watch - AX2101 (Black_Free Size),103,3,0.06%,0.09%,120,3,0.05%,0.06%,3.51%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B00944CXEY,B00944CXEY,Michael Kors Darci Analog Silver Dial Women's Watch - MK3190,215,3,0.12%,0.09%,276,4,0.11%,0.08%,71.88%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B01GZZYSRO,B01GZZYSRO,Emporio Armani Analog Blue Dial Men's Watch-Ar1979 - Stainless Steel,316,13,0.17%,0.38%,460,16,0.19%,0.33%,95.06%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B01KNMEVDG,B01KNMEVDG,Fossil Grant Sport Blue Watch FS5237,"9,820",195,5.37%,5.64%,"12,923",256,5.27%,5.32%,2.76%,1.68%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B01MTYS3BW,B01MTYS3BW,Diesel Analog Stainless Steel Black Dial and Band (Big dial) Men's Watch-DZ7395,"3,849",105,2.10%,3.03%,"4,925",151,2.01%,3.14%,0.21%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B077SMJP9Z,B077SMJP9Z,"Skagen Stainless Steel Analog White Dial Women Watch - Skw2694, Rose Gold Band",587,6,0.32%,0.17%,738,11,0.30%,0.23%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B077SN2LNP,B077SN2LNP,Michael Kors Lexington Analog Black Dial Men's Watch-MK8603,133,4,0.07%,0.12%,184,7,0.08%,0.15%,76.97%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07QSK7DHR,B07QSK7DHR,Michael Kors Analog Gold Dial Women's Watch-MK4339,40,0,0.02%,0.00%,56,0,0.02%,0.00%,66.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07QW9DDGB,B07QW9DDGB,Michael Kors Maci Blue Watch MK2833,7,0,0.00%,0.00%,7,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07RMH1F26,B07RMH1F26,Saregama Carvaan Mini 2.0 Kannada- Music Player with Bluetooth/FM/AM/AUX (Sunset Red),206,6,0.11%,0.17%,303,8,0.12%,0.17%,10.49%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07SPCV89W,B07SPCV89W,Saregama Carvaan Mini 2.0 Bengali- Music Player with Bluetooth/FM/AM/AUX (Sunset red),529,6,0.29%,0.17%,743,8,0.30%,0.17%,4.96%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07SZSVT1F,B07SZSVT1F,"Diesel Stainless Steel Analog Silver Dial Men's Watch-Dz2213, Band Color:Black",47,3,0.03%,0.09%,56,3,0.02%,0.06%,85.42%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T1X89FZ,B07T1X89FZ,"Diesel Stainless Steel Analog Silver Dial Men's Watch-Dz2215, Band Color:Green",29,1,0.02%,0.03%,36,2,0.01%,0.04%,45.16%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T1X8TKH,B07T1X8TKH,"Diesel Stainless Steel Analog White Dial Men's Watch-Dz2214, Band Color:Gold",17,1,0.01%,0.03%,22,1,0.01%,0.02%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T1X96CL,B07T1X96CL,"Diesel Leather Analog Multicolor Dial Men's Watch-Dz4667, Band Color -Black",212,4,0.12%,0.12%,302,7,0.12%,0.15%,50.38%,50.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T2XY7V5,B07T2XY7V5,Diesel Spiked Black Quartz Leather Watch DZ4671,21,0,0.01%,0.00%,29,0,0.01%,0.00%,91.67%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T2XYGR5,B07T2XYGR5,Diesel Men Spiked Green Quartz Stainless Steel Chronograph Watch DZ4670,126,2,0.07%,0.06%,181,5,0.07%,0.10%,91.93%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T2XYHYD,B07T2XYHYD,Diesel D-Era White Quartz Leather Watch DZ5613,8,0,0.00%,0.00%,9,0,0.00%,0.00%,77.78%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T3ZPD9X,B07T3ZPD9X,Diesel D-Era Black Quartz Leather Watch DZ5612,34,1,0.02%,0.03%,41,3,0.02%,0.06%,67.65%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T53T1KV,B07T53T1KV,Diesel Mr. Daddy Slim Grey Quartz Stainless Steel Watch DZ7487,301,10,0.16%,0.29%,393,11,0.16%,0.23%,82.52%,60.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T62VK1C,B07T62VK1C,"Diesel Stainless Steel Analog White Dial Men's Watch-Dz2212, Band Color:Silver",121,0,0.07%,0.00%,151,0,0.06%,0.00%,88.64%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T62XNWY,B07T62XNWY,Diesel D-Era Silver Quartz Stainless Steel Watch DZ5609,14,0,0.01%,0.00%,15,0,0.01%,0.00%,92.86%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T62YVHY,B07T62YVHY,Diesel Wonder-D White Watch DZ5618,61,3,0.03%,0.09%,83,5,0.03%,0.10%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T63MQ9G,B07T63MQ9G,"Diesel Leather Analog Black Dial Men's Watch-Dz2210Set, Band Color -Black",15,0,0.01%,0.00%,18,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T63ZJTR,B07T63ZJTR,"Diesel Stainless Steel Analog Yellow Dial Men's Watch-Dz4662, Band Color -Gold",125,4,0.07%,0.12%,153,7,0.06%,0.15%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07WLWN2ZT,B07WLWN2ZT,"TONOR USB Gaming Microphone, Computer Condenser PC Mic with Tripod Stand & Pop for Streaming, Podcasting, Vocal Recording, Compatible with iMac PC Laptop Desktop Windows Computer, TC-777",361,7,0.20%,0.20%,489,10,0.20%,0.21%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0846PJPW9,B0846PJPW9,Armani Exchange Black Dial Analog Men's Watch,"3,911",66,2.14%,1.91%,"5,229",83,2.13%,1.72%,7.22%,5.26%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B084CG2ZVZ,B084CG2ZVZ,Fossil Neutra Chrono Grey Quartz Stainless Steel Watch FS5699,310,8,0.17%,0.23%,425,10,0.17%,0.21%,90.05%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B085YFCGNF,B085YFCGNF,Saregama Carvaan Mini 2.0 Marathi (Sadabahar Gaani) - Music Player with Bluetooth/FM/AM/AUX (Sunset Red),584,14,0.32%,0.40%,860,22,0.35%,0.46%,9.44%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B088NYP2LX,B088NYP2LX,"MVMT Stainless Steel Caviar Analog Black Dial Men Watch-28000052-D, Black Band",2,0,0.00%,0.00%,2,0,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B088NZCC28,B088NZCC28,MVMT Caviar Quartz Black Round Dial Men's Watch - 28000053-D,2,0,0.00%,0.00%,2,0,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B08BCLYN66,B08BCLYN66,Armani Exchange Gold Quartz Stainless Steel Watch AX5734,130,1,0.07%,0.03%,174,2,0.07%,0.04%,99.36%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B08CVP2HXP,B08CVP2HXP,"TONOR USB Microphone, Condenser Computer PC Mic with Tripod Stand, Metal,Pop Filter, Shock Mount for Gaming,Streaming,Podcasting,YouTube, Voice Over,Skype, Twitch,Compatible with Laptop Desktop, TC30",315,6,0.17%,0.17%,454,8,0.19%,0.17%,12.25%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B08LNJ6Z9H,B08LNJ6Z9H,"PreSonus Revelator USB-C Microphone for podcasting, live streaming, with built-in voice effects plus loopback mixer for gaming, casting, and recording interviews over Skype, Zoom, Discord",0,0,0.00%,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B08R6P2518,B08R6P2518,Fossil Men Leather Everett Black Card Case Ml4398001,451,6,0.25%,0.17%,549,6,0.22%,0.12%,61.11%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B08SW1LBDF,B08SW1LBDF,Diesel Silicone Mega Chief Analog-Digital Black Dial Men's Watch-Dz4548,0,0,0.00%,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B08XBYKWW3,B08XBYKWW3,Emporio Armani Diver Analog Green Dial Men's Watch-AR11338,222,3,0.12%,0.09%,287,3,0.12%,0.06%,96.09%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B094R8FJ6J,B094R8FJ6J,Michael Kors Analog Men Alek Silver Dial Two Tone Watch MK9183,0,0,0.00%,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B09BBK2LV4,B09BBK2LV4,Emporio Armani Silver Watch AR11360,405,6,0.22%,0.17%,492,6,0.20%,0.12%,72.55%,33.33%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B09NC2NFR9,B09NC2NFR9,"Fossil Machine Analog Black Dial Men's Watch-FS5901 Genuine Leather, Brown Strap",190,2,0.10%,0.06%,270,2,0.11%,0.04%,32.16%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0B4G7VWXD,B0B4G7VWXD,"Audio Array AA-04 Metal Spider Shock Mount for Condenser Microphone | Anti Vibration, Suspension, Isolation | 4 Size Bottom Screws & Extra Replacement Elastic Bands | Recommended For Rode, Samson, etc",181,10,0.10%,0.29%,281,15,0.11%,0.31%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0B4G94VP3,B0B4G94VP3,"Audio Array AA-03 Double Layer Professional Pop Filter | Flexible 360° Free Angle Adjustable, Durable Windshield | Metal Gooseneck Stabilizing Arm Holder with 32cm Arm Length | Suitable for Recording.",138,4,0.08%,0.12%,183,5,0.07%,0.10%,1.81%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0B75LLWV6,B0B75LLWV6,Emporio Armani Analog White Dial Women's Watch-AR11484,22,0,0.01%,0.00%,25,0,0.01%,0.00%,95.83%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BFZL8NN2,B0BFZL8NN2,Emporio Armani Analog Mother of Pearl Dial Women's Watch-AR11499,0,0,0.00%,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BFZRGPJ6,B0BFZRGPJ6,Emporio Armani Analog Green Dial Men's Watch-AR11500,866,20,0.47%,0.58%,"1,107",27,0.45%,0.56%,96.97%,89.47%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BQ34TRDX,B0BQ34TRDX,Fossil Raquel Analog White Dial Women's Watch-Es5271 - Stainless Steel,156,1,0.09%,0.03%,207,1,0.08%,0.02%,75.94%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BQ35JRM3,B0BQ35JRM3,Fossil Machine Black Watch FS5971,173,1,0.09%,0.03%,238,1,0.10%,0.02%,96.89%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BQZG6C28,B0BQZG6C28,Emporio Armani Analog White Dial Women's Watch-AR80065SET,11,0,0.01%,0.00%,22,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BQZGJHKV,B0BQZGJHKV,Armani Exchange Analog Black Dial Men's Watch-AX1867,0,0,0.00%,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BR5DZQSN,B0BR5DZQSN,Diesel Spiked Analog Black Dial Men's Stainless Steel Watch-Dz4627,870,7,0.48%,0.20%,"1,052",7,0.43%,0.15%,95.85%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BRKFP94K,B0BRKFP94K,"TONOR TD510 Dynamic Microphone, USB/XLR PC Microphone for Podcast, Recording, Live Streaming & Gaming, XLR Cardioid Studio Mic Music Voice-Over with Quick Mute, Headphone Output, Volume Control",262,11,0.14%,0.32%,408,13,0.17%,0.27%,2.87%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BS4BFLZW,B0BS4BFLZW,Michael Kors Harlowe Analog Gold Dial Women's Watch-MK4709,93,2,0.05%,0.06%,118,5,0.05%,0.10%,83.64%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0C77PPS9S,B0C77PPS9S,Fossil Analog White Dial Women's Watch-Es5310 - Leather,927,7,0.51%,0.20%,"1,168",7,0.48%,0.15%,94.18%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0C77Q5TQ5,B0C77Q5TQ5,Fossil Analog Gray Dial Women's Watch-Es5303 - Leather,526,1,0.29%,0.03%,663,1,0.27%,0.02%,64.54%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0C7WKTMFC,B0C7WKTMFC,Michael Kors Analog Black Dial Men's Stainless Steel Watch-Mk9113,103,2,0.06%,0.06%,168,3,0.07%,0.06%,95.77%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CBCWGTGR,B0CBCWGTGR,"Diesel Leather Analog Blue Dial Men Watch-Dz2189, Brown Band",52,1,0.03%,0.03%,61,1,0.02%,0.02%,89.47%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CCHHGG9B,B0CCHHGG9B,Emporio Armani Silver Watch AR11575,80,1,0.04%,0.03%,97,3,0.04%,0.06%,97.70%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CCHLL1ZJ,B0CCHLL1ZJ,Emporio Armani Analog Silver Dial Women's Watch-AR11568,9,0,0.00%,0.00%,16,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CCHMD6QH,B0CCHMD6QH,Emporio Armani Gun-Metal Watch AR11561,24,1,0.01%,0.03%,30,1,0.01%,0.02%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CDQHYGLW,B0CDQHYGLW,Emporio Armani Analog Multicolor Dial Women's Watch-AR11558,29,3,0.02%,0.09%,40,7,0.02%,0.15%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CGSQGH17,B0CGSQGH17,Skagen Analog White Dial Women's Watch-SKW3121,117,1,0.06%,0.03%,157,2,0.06%,0.04%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CH4PMR8K,B0CH4PMR8K,"Audio Array AM-C41 Plug & Play AI Noise Cancellation USB Condenser Microphone | Mute Button/Echo/Volume Knob | Kit with Tripod, Mic Cover | Gaming, Streaming, Podcast | Mac/PC/Laptop/Mobile",106,2,0.06%,0.06%,165,5,0.07%,0.10%,2.78%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CH4RNWJX,B0CH4RNWJX,"Audio Array AM-C43 XLR to 3.5mm Professional Condenser Microphone Kit | Boom Arm, 2M Cable & Foam Filter | Compatible with Audio Interface, Mixer | Recording, Podcast, Streaming, Home Studio (Black)","1,441",21,0.79%,0.61%,"2,148",37,0.88%,0.77%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CJ6ZHK1S,B0CJ6ZHK1S,"Fossil Stainless Steel Analog Brown Dial Women's Watch-Es5323, Band Color:Rose Gold",467,6,0.26%,0.17%,590,7,0.24%,0.15%,92.01%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CM9L1QZG,B0CM9L1QZG,"Audio Array AM-W16 Solo Wireless Lapel Over Ear Mic|in-Built ANC,Plug N Play,LongBattery Life,Ultra-Low Latency,Upto 30M Range|Compatible with iPhone&Android|Vlogging,Streaming,Teaching,YouTube,Black",86,2,0.05%,0.06%,130,3,0.05%,0.06%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CQNSQ9BJ,B0CQNSQ9BJ,"Promate Screwdriver Set with 120 CR-V Steel Bits, Foldable Cylindrical Case and Durable Construction, ProTools-126M",2,1,0.00%,0.03%,4,1,0.00%,0.02%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CR5NKB4C,B0CR5NKB4C,"Armani Exchange Stainless Steel Analog Men's Watch-Ax1962, Dial-Color:Black, Band Color:Two-Tone",88,3,0.05%,0.09%,120,5,0.05%,0.10%,46.15%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CR5PZRNY,B0CR5PZRNY,"Emporio Armani Stainless Steel Analog Blue Dial Men's Watch-Ar11582, Band Color:Silver",89,0,0.05%,0.00%,113,0,0.05%,0.00%,97.12%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CR5RR8Z6,B0CR5RR8Z6,"Emporio Armani Stainless Steel Analog Multicolor Dial Women's Watch-Ar11596, Dial-Color:Silver, Band Color:Silver",16,0,0.01%,0.00%,20,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CR5S175Y,B0CR5S175Y,"Armani Exchange Stainless Steel Analog Black Dial Men's Watch-Ax2454, Band Color:Grey",146,1,0.08%,0.03%,182,1,0.07%,0.02%,88.69%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CRCTQH2C,B0CRCTQH2C,"Michael Kors Stainless Steel Analog White Dial Women's Watch-Mk4805, Band Color:Gold",35,0,0.02%,0.00%,47,0,0.02%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CRCYMKY8,B0CRCYMKY8,Michael Kors Analog White Dial Silver Strap Women's Watch-Mk7474,13,0,0.01%,0.00%,17,0,0.01%,0.00%,93.33%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CRD1DRXG,B0CRD1DRXG,"Fossil Men Townsman Silver Automatic Stainless Steel Analogue Watch Me3260, Blue Dial, Silver Band","2,360",47,1.29%,1.36%,"2,990",59,1.22%,1.23%,88.88%,96.55%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CRD3QWVJ,B0CRD3QWVJ,Fossil Carlie Analog Women Silver Quartz Stainless Steel Watch ES5331,128,3,0.07%,0.09%,167,4,0.07%,0.08%,71.63%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CRD7DH79,B0CRD7DH79,"Fossil Men Sport Tourer Silver Quartz Stainless Steel Chronograph Watch Fs6045, Black Dial, Silver Band",124,0,0.07%,0.00%,156,0,0.06%,0.00%,52.14%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CRSQDJJ5,B0CRSQDJJ5,"Michael Kors Analog Green Dial Men's Stainless Steel Watch-Mk9152, Band Color:Silver",197,7,0.11%,0.20%,251,9,0.10%,0.19%,96.46%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CRT23BD5,B0CRT23BD5,"Michael Kors Stainless Steel Analog Blue Dial Men's Watch-Mk9153, Band Color:Gold",54,0,0.03%,0.00%,83,0,0.03%,0.00%,86.57%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CSK4ZCQH,B0CSK4ZCQH,Michael Kors Analog White Dial Men's Metal Band Watch-MK9163,70,0,0.04%,0.00%,78,0,0.03%,0.00%,94.44%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
