(Parent) ASIN,(Child) ASIN,Title,Sessions - Total,Sessions - Total - B2B,Session Percentage - Total,Session Percentage - Total - B2B,Page Views - Total,Page Views - Total - B2B,Page Views Percentage - Total,Page Views Percentage - Total - B2B,Featured Offer Percentage,Featured Offer Percentage - B2B,Units Ordered,Units Ordered - B2B,Unit Session Percentage,Unit Session Percentage - B2B,Ordered Product Sales,Ordered Product Sales - B2B,Total Order Items,Total Order Items - B2B
B0C7WKTMFC,B0C7WKTMFC,Michael Kors Analog Black Dial Men's Stainless Steel Watch-Mk9113,78,1,0.04%,0.03%,101,1,0.04%,0.02%,100.00%,100.00%,1,0,1.28%,0.00%,"₹20,494.00",₹0.00,1,0
B0C89RHY4W,B0C89RHY4W,Fossil Analog White Dial Women's Watch-Es5306 - Stainless Steel,168,1,0.08%,0.03%,201,1,0.07%,0.02%,67.21%,100.00%,1,0,0.60%,0.00%,"₹15,994.00",₹0.00,1,0
B0CCHHGG9B,B0CCHHGG9B,Emporio Armani Silver Watch AR11575,96,2,0.05%,0.05%,135,2,0.05%,0.04%,99.16%,100.00%,1,0,1.04%,0.00%,"₹15,994.00",₹0.00,1,0
B0CF5TCQKL,B0CF5TCQKL,"Audio Array AA-21 Desktop Mount Speaker Stands | 15KG Capacity | Height, Tilt & Rotation Adjustable | Smart Cable Management | for Sound Editing, Gaming, Music Production | Black (Set of 2)",585,16,0.28%,0.40%,778,21,0.27%,0.38%,1.05%,0.00%,1,0,0.17%,0.00%,"₹3,749.00",₹0.00,1,0
B0CFBCTN93,B0CFBCTN93,"Fossil Machine Brown Automatic Leather Watch Me3254 - Analog, Men","1,893",43,0.90%,1.09%,"2,343",56,0.82%,1.01%,81.01%,100.00%,1,0,0.05%,0.00%,"₹20,994.00",₹0.00,1,0
B0CM6WH4ZT,B0CM6WH4ZT,"Audio Array AI-12 USB Bluetooth Soundcard | 1Ch Mixer interface | 2 mic inputs, 2 smartphone & PC/Mac outputs | Karaoke Recording, Mobile/PC Streaming, Live Broadcasting | Singing, Recording,Gaming",409,7,0.19%,0.18%,504,8,0.18%,0.14%,18.95%,0.00%,1,0,0.24%,0.00%,"₹1,449.00",₹0.00,1,0
B0CR5S175Y,B0CR5S175Y,"Armani Exchange Stainless Steel Analog Black Dial Men's Watch-Ax2454, Band Color:Grey",88,3,0.04%,0.08%,100,3,0.04%,0.05%,93.75%,100.00%,1,0,1.14%,0.00%,"₹17,994.00",₹0.00,1,0
B0CRCZ8TGK,B0CRCZ8TGK,"Fossil Women Carlie Gold Quartz Stainless Steel Analogue Watch Es5329, Dial-Color:White",827,8,0.39%,0.20%,"1,068",8,0.37%,0.14%,80.08%,100.00%,1,0,0.12%,0.00%,"₹11,993.00",₹0.00,1,0
B0CRD7DH79,B0CRD7DH79,"Fossil Men Sport Tourer Silver Quartz Stainless Steel Chronograph Watch Fs6045, Black Dial, Silver Band",48,3,0.02%,0.08%,67,4,0.02%,0.07%,19.30%,100.00%,1,0,2.08%,0.00%,"₹15,995.00",₹0.00,1,0
B0CZ91YKMP,B0CZ91YKMP,Fossil Blue Dive Gold Watch ES5350,94,7,0.04%,0.18%,135,7,0.05%,0.13%,64.91%,100.00%,1,0,1.06%,0.00%,"₹11,197.00",₹0.00,1,0
B0D2LHNS9B,B0D2LHNS9B,"NexLev Foot Callus Remover | Electric Scrubber & Shaver for Dead, Hard & Cracked Skin | Professional Pedicure at Home | Waterproof | Type C | 3 Crystal Quartz Heads | For Men and Women| CR-01",111,1,0.05%,0.03%,170,4,0.06%,0.07%,0.69%,0.00%,1,0,0.90%,0.00%,₹0.00,₹0.00,1,0
B0D84YD59Y,B0D84YD59Y,"Armani Exchange Stainless Steel Analog Silver Dial Women's Watch-Ax5725, Band Color:Gold",157,1,0.07%,0.03%,190,1,0.07%,0.02%,86.71%,100.00%,1,0,0.64%,0.00%,"₹12,494.00",₹0.00,1,0
B0D84YY632,B0D84YY632,"Armani Exchange Stainless Steel Analog Black Dial Men's Watch-Ax4180, Band Color:Gold","1,768",42,0.84%,1.06%,"2,262",51,0.79%,0.92%,75.23%,80.77%,1,0,0.06%,0.00%,"₹15,994.00",₹0.00,1,0
B0D853Y52R,B0D853Y52R,"Armani Exchange Stainless Steel Analog Black Dial Men's Watch-Ax4181, Band Color:Multicolor",366,5,0.17%,0.13%,524,6,0.18%,0.11%,79.57%,66.67%,1,0,0.27%,0.00%,"₹15,995.00",₹0.00,1,0
B0D8572WTJ,B0D8572WTJ,"Armani Exchange Stainless Steel Analog Black Dial Men's Watch-Ax4183, Band Color:Black",469,7,0.22%,0.18%,617,8,0.22%,0.14%,99.28%,100.00%,1,0,0.21%,0.00%,"₹15,994.00",₹0.00,1,0
B0D858SPK4,B0D858SPK4,"Armani Exchange Stainless Steel Analog Silver Dial Women's Watch-Ax7161Set, Band Color:Multicolor",77,1,0.04%,0.03%,126,1,0.04%,0.02%,100.00%,100.00%,1,0,1.30%,0.00%,"₹16,994.00",₹0.00,1,0
B0D85F9QCK,B0D85F9QCK,"Armani Exchange Stainless Steel Analog Gray Dial Women's Watch-Ax4614, Band Color:Gold",165,4,0.08%,0.10%,241,9,0.08%,0.16%,97.46%,83.33%,1,1,0.61%,25.00%,"₹10,846.00","₹10,846.00",1,1
B0D933B79H,B0D933B79H,Fossil Everett Brown Watch FS6071,141,0,0.07%,0.00%,166,0,0.06%,0.00%,74.52%,0.00%,1,0,0.71%,0.00%,"₹11,994.00",₹0.00,1,0
B0D935CGMF,B0D935CGMF,"Emporio Armani Leather Analog Multicolor Dial Men's Watch-Ar11635, Band Color:Black",98,1,0.05%,0.03%,131,1,0.05%,0.02%,88.03%,100.00%,1,0,1.02%,0.00%,"₹17,147.00",₹0.00,1,0
B0D9362N4Q,B0D9362N4Q,Fossil Harlow Silver Watch ES5363,886,7,0.42%,0.18%,"1,101",16,0.39%,0.29%,72.56%,100.00%,1,0,0.11%,0.00%,"₹13,494.00",₹0.00,1,0
B0D936GPVL,B0D936GPVL,Fossil Harlow Gold Watch ES5361,"1,105",13,0.52%,0.33%,"1,403",18,0.49%,0.33%,50.24%,85.71%,1,0,0.09%,0.00%,"₹13,495.00",₹0.00,1,0
B0D955BY7N,B0D955BY7N,Michael Kors Harlowe Rose Gold Watch MK4845,31,0,0.01%,0.00%,58,0,0.02%,0.00%,98.04%,0.00%,1,0,3.23%,0.00%,"₹20,494.00",₹0.00,1,0
B0D955L5S7,B0D955L5S7,Michael Kors Lexington Gold Watch MK4842,232,3,0.11%,0.08%,313,4,0.11%,0.07%,99.23%,100.00%,1,0,0.43%,0.00%,"₹18,494.00",₹0.00,1,0
B0D955YGX7,B0D955YGX7,Michael Kors Analog Men Accelerator 2.0 Black Dial Gold Watch MK9177,244,5,0.12%,0.13%,337,9,0.12%,0.16%,97.23%,100.00%,1,0,0.41%,0.00%,"₹19,596.00",₹0.00,1,0
B0D9568SNM,B0D9568SNM,Michael Kors Alek Gold Watch MK9184,283,5,0.13%,0.13%,392,10,0.14%,0.18%,100.00%,100.00%,1,0,0.35%,0.00%,"₹16,097.00",₹0.00,1,0
B0DJ2V3TH2,B0DJ2V3TH2,Fossil Men's Everett Gold Quartz Analog Stainless Steel Watch FS6090,689,26,0.33%,0.66%,899,36,0.32%,0.65%,85.59%,100.00%,1,0,0.15%,0.00%,"₹13,495.00",₹0.00,1,0
B0DJ2VFZWN,B0DJ2VFZWN,Fossil Men's Minimalist Brown Analog Quartz Leather Watch FS6094,427,9,0.20%,0.23%,566,10,0.20%,0.18%,76.42%,100.00%,1,0,0.23%,0.00%,₹0.00,₹0.00,1,0
B0DJ2WP1M5,B0DJ2WP1M5,Michael Kors Sage Black Watch MK9193,96,3,0.05%,0.08%,140,4,0.05%,0.07%,90.60%,100.00%,1,0,1.04%,0.00%,"₹20,495.00",₹0.00,1,0
B0DJ2Y1BG6,B0DJ2Y1BG6,Fossil Women's Carlie Gold Analog Quartz Stainless Steel Watch ES5387Set,355,3,0.17%,0.08%,444,3,0.16%,0.05%,74.45%,100.00%,1,0,0.28%,0.00%,"₹15,995.00",₹0.00,1,0
B0DKJG6R31,B0DKJG6R31,Armani Exchange Analog Black Dial Men's Stainless Steel Watch-AX2459,34,1,0.02%,0.03%,54,1,0.02%,0.02%,64.58%,0.00%,1,0,2.94%,0.00%,"₹8,248.00",₹0.00,1,0
B0DKJHSD8R,B0DKJHSD8R,Armani Exchange Analog Gray Dial Men's Stainless Steel Watch-AX4184,72,2,0.03%,0.05%,142,4,0.05%,0.07%,35.90%,100.00%,1,0,1.39%,0.00%,"₹15,995.00",₹0.00,1,0
B0DP2VVRND,B0DP2VVRND,White Mulberry |DIY| Height Adjustable Monitor Stand Mount | Supports 17-32 Inch Screens| 10 Kg Screen Load | VESA 75X75 & 100X100 | Freestanding Monitor Mount | Black - (Single Screen),173,13,0.08%,0.33%,268,16,0.09%,0.29%,6.28%,0.00%,1,0,0.58%,0.00%,"₹2,000.00",₹0.00,1,0
B0DP2WC5VW,B0DP2WC5VW,White Mulberry |DIY| Wall Mounted Monitor Stand Mount | Supports 15-32 Inch Screens| 9 Kg Screen Load | VESA 75X75 & 100X100 | Spring Assisted Wall Mounted Monitor Mount | Black - (Single Screen),236,14,0.11%,0.35%,321,17,0.11%,0.31%,47.59%,54.55%,1,0,0.42%,0.00%,"₹3,299.00",₹0.00,1,0
B0DSBN63D1,B0DSBN63D1,Armani Exchange Silver Quartz Stainless Steel Watch AX1767,62,1,0.03%,0.03%,93,1,0.03%,0.02%,85.53%,100.00%,1,0,1.61%,0.00%,"₹10,847.00",₹0.00,1,0
B0DSBPT3J3,B0DSBPT3J3,Fossil Mens Everett Brown Quartz Leather Dark Brown Dial Analog Watch FS6108,186,6,0.09%,0.15%,272,7,0.10%,0.13%,79.25%,100.00%,1,0,0.54%,0.00%,"₹14,495.00",₹0.00,1,0
B0DSBQDZNV,B0DSBQDZNV,Fossil Men Everett Silver Quartz Stainless Steel Blue Dial Analog Watch FS6104,761,15,0.36%,0.38%,982,19,0.34%,0.34%,75.64%,100.00%,1,0,0.13%,0.00%,"₹15,995.00",₹0.00,1,0
B0DSBRWZ8N,B0DSBRWZ8N,Fossil Chronograph Men Neutra Brown Quartz Leather Gold Dial Watch FS6113,824,12,0.39%,0.30%,"1,044",18,0.37%,0.33%,69.62%,100.00%,1,0,0.12%,0.00%,"₹12,995.00",₹0.00,1,0
B0DT2ZQV18,B0DT2ZQV18,Emporio Armani Green Quartz Leather Watch AR11661,57,2,0.03%,0.05%,77,2,0.03%,0.04%,97.14%,100.00%,1,0,1.75%,0.00%,"₹12,947.00",₹0.00,1,0
B0FFD4KBM7,B0FFD4KBM7,Armani Exchange Blue Quartz Stainless Steel Watch AX5730,101,6,0.05%,0.15%,158,13,0.06%,0.24%,93.33%,100.00%,1,0,0.99%,0.00%,"₹12,494.00",₹0.00,1,0
B0FFDLZV1H,B0FFDLZV1H,Armani Exchange Gold Quartz Stainless Steel Watch AX2822,175,7,0.08%,0.18%,235,7,0.08%,0.13%,87.02%,83.33%,1,0,0.57%,0.00%,"₹17,995.00",₹0.00,1,0
B0FFDSN4S1,B0FFDSN4S1,Armani Exchange Multicolor Quartz Stainless Steel Watch AX2821,86,1,0.04%,0.03%,121,2,0.04%,0.04%,94.12%,0.00%,1,0,1.16%,0.00%,"₹17,995.00",₹0.00,1,0
B0FFJ6T8YY,B0FFJ6T8YY,Emporio Armani Silver Quartz Stainless Steel Watch AR11688,77,1,0.04%,0.03%,115,1,0.04%,0.02%,100.00%,0.00%,1,0,1.30%,0.00%,"₹19,995.00",₹0.00,1,0
B0FRV4KDN4,B0FRV4KDN4,Armani Exchange Sync Multicolor Quartz Stainless Steel Watch AX4199,36,1,0.02%,0.03%,55,5,0.02%,0.09%,71.43%,100.00%,1,0,2.78%,0.00%,"₹15,995.00",₹0.00,1,0
B0FRVZ29NP,B0FRVZ29NP,Armani Exchange Silver Watch Set AX7176SET,222,8,0.10%,0.20%,311,8,0.11%,0.14%,91.29%,50.00%,1,0,0.45%,0.00%,"₹17,995.00",₹0.00,1,0
B0FRW51FQF,B0FRW51FQF,Armani Exchange Black Watch AX4173,39,0,0.02%,0.00%,68,0,0.02%,0.00%,92.59%,0.00%,1,0,2.56%,0.00%,"₹11,495.00",₹0.00,1,0
B0FTL6PH2Z,B0FTL6PH2Z,Fossil Machine Black Quartz Silicone Watch FS6145SET,224,6,0.11%,0.15%,312,8,0.11%,0.14%,92.67%,100.00%,1,0,0.45%,0.00%,"₹15,995.00",₹0.00,1,0
B0FTL6QH21,B0FTL6QH21,Emporio Armani Multicolor Quartz Stainless Steel Watch AR11713,85,6,0.04%,0.15%,112,10,0.04%,0.18%,100.00%,100.00%,1,1,1.18%,16.67%,"₹19,995.00","₹19,995.00",1,1
B0FTML3VHG,B0FTML3VHG,Fossil Harlow Gold Quartz Stainless Steel Watch ES5451,508,15,0.24%,0.38%,699,17,0.25%,0.31%,89.86%,91.67%,1,0,0.20%,0.00%,"₹13,495.00",₹0.00,1,0
B001J1772I,B001J1772I,Diesel Mega Chief Analog Grey Over sized dial Men's Watch - DZ1206,397,6,0.19%,0.15%,559,7,0.20%,0.13%,93.76%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B00786VY22,B00786VY22,Armani Exchange Mens Hampton Leather Analogue Watch - AX2101 (Black_Free Size),65,0,0.03%,0.00%,79,0,0.03%,0.00%,6.94%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B012R0UNAW,B012R0UNAW,"Emporio Armani Stainless Steel Gianni T-Bar Analog White Dial Women Watch - Ar1926, Multi-Color Band","1,466",19,0.69%,0.48%,"1,991",25,0.70%,0.45%,98.85%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B01GZZYSRO,B01GZZYSRO,Emporio Armani Analog Blue Dial Men's Watch-Ar1979 - Stainless Steel,308,5,0.15%,0.13%,455,5,0.16%,0.09%,95.44%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B01MTYS3BW,B01MTYS3BW,Diesel Analog Stainless Steel Black Dial and Band (Big dial) Men's Watch-DZ7395,"4,138",104,1.96%,2.63%,"5,275",156,1.85%,2.83%,0.15%,1.45%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B077SMJP9Z,B077SMJP9Z,"Skagen Stainless Steel Analog White Dial Women Watch - Skw2694, Rose Gold Band",630,6,0.30%,0.15%,774,7,0.27%,0.13%,0.55%,20.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B078497FWZ,B078497FWZ,"Saregama Carvaan Tamil - Portable Music Player with 5000 Preloaded Songs, FM/BT/AUX (Porcelain White)","1,129",22,0.53%,0.56%,"1,698",26,0.60%,0.47%,6.55%,16.67%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07MM5MH6F,B07MM5MH6F,"Fossil Watch, Black, Free Size, (FS5512)",971,16,0.46%,0.40%,"1,296",22,0.45%,0.40%,98.72%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07QSK7DHR,B07QSK7DHR,Michael Kors Analog Gold Dial Women's Watch-MK4339,49,1,0.02%,0.03%,61,1,0.02%,0.02%,66.67%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07S3X9JYX,B07S3X9JYX,"Saregama Carvaan 2.0 Hindi Portable Music Player 5000 Pre-Loaded Songs with Podcast, FM/BT/AUX (Classic Black)",865,28,0.41%,0.71%,"1,148",31,0.40%,0.56%,20.45%,23.53%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07SPCV89W,B07SPCV89W,Saregama Carvaan Mini 2.0 Bengali- Music Player with Bluetooth/FM/AM/AUX (Sunset red),631,17,0.30%,0.43%,842,22,0.30%,0.40%,2.25%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07SZSVT1F,B07SZSVT1F,"Diesel Stainless Steel Analog Silver Dial Men's Watch-Dz2213, Band Color:Black",107,2,0.05%,0.05%,138,3,0.05%,0.05%,92.62%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T1X8TKH,B07T1X8TKH,"Diesel Stainless Steel Analog White Dial Men's Watch-Dz2214, Band Color:Gold",22,0,0.01%,0.00%,30,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T2XY7V5,B07T2XY7V5,Diesel Spiked Black Quartz Leather Watch DZ4671,22,0,0.01%,0.00%,30,0,0.01%,0.00%,92.31%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T2XYGR5,B07T2XYGR5,Diesel Men Spiked Green Quartz Stainless Steel Chronograph Watch DZ4670,141,6,0.07%,0.15%,186,9,0.07%,0.16%,99.40%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T2XYHYD,B07T2XYHYD,Diesel D-Era White Quartz Leather Watch DZ5613,7,0,0.00%,0.00%,9,0,0.00%,0.00%,87.50%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T2XZ5K4,B07T2XZ5K4,Diesel Analog Silver Dial Men's Watch-DZ2219,41,0,0.02%,0.00%,54,0,0.02%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T3ZLNM3,B07T3ZLNM3,"Diesel Leather Analog Silver Dial Men's Watch-Dz4665, Band Color -Brown","1,176",15,0.56%,0.38%,"1,412",18,0.49%,0.33%,96.70%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T3ZPD9X,B07T3ZPD9X,Diesel D-Era Black Quartz Leather Watch DZ5612,42,0,0.02%,0.00%,49,0,0.02%,0.00%,88.89%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T53T1KV,B07T53T1KV,Diesel Mr. Daddy Slim Grey Quartz Stainless Steel Watch DZ7487,291,7,0.14%,0.18%,407,11,0.14%,0.20%,91.01%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T53XXCF,B07T53XXCF,Diesel Analog Black Dial Men's Watch-DZ2196,19,0,0.01%,0.00%,22,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T62VK1C,B07T62VK1C,"Diesel Stainless Steel Analog White Dial Men's Watch-Dz2212, Band Color:Silver",229,5,0.11%,0.13%,287,5,0.10%,0.09%,94.86%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T62XNWY,B07T62XNWY,Diesel D-Era Silver Quartz Stainless Steel Watch DZ5609,22,0,0.01%,0.00%,46,0,0.02%,0.00%,97.37%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T63MQ9G,B07T63MQ9G,"Diesel Leather Analog Black Dial Men's Watch-Dz2210Set, Band Color -Black",18,0,0.01%,0.00%,25,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T63ZJTR,B07T63ZJTR,"Diesel Stainless Steel Analog Yellow Dial Men's Watch-Dz4662, Band Color -Gold",163,5,0.08%,0.13%,209,9,0.07%,0.16%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T64HT6R,B07T64HT6R,Diesel D-Era Gold Quartz Stainless Steel Watch DZ5611,43,0,0.02%,0.00%,54,0,0.02%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07WLWN2ZT,B07WLWN2ZT,"TONOR USB Gaming Microphone, Computer Condenser PC Mic with Tripod Stand & Pop for Streaming, Podcasting, Vocal Recording, Compatible with iMac PC Laptop Desktop Windows Computer, TC-777",538,12,0.25%,0.30%,781,15,0.27%,0.27%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07X35F44J,B07X35F44J,Saregama Carvaan Mini 2.0 Shrimad Bhagavad Gita- Music Player with Bluetooth/FM/AM/AUX (Saffron Orange.),"2,785",77,1.32%,1.95%,"3,708",98,1.30%,1.78%,0.06%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0846PC77Q,B0846PC77Q,Armani Exchange Analogue Men's Watch (Black Dial Black Colored Strap),206,5,0.10%,0.13%,271,5,0.09%,0.09%,98.33%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B085YFCGNF,B085YFCGNF,Saregama Carvaan Mini 2.0 Marathi (Sadabahar Gaani) - Music Player with Bluetooth/FM/AM/AUX (Sunset Red),495,14,0.23%,0.35%,700,16,0.25%,0.29%,4.78%,12.50%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B088NYP2LX,B088NYP2LX,"MVMT Stainless Steel Caviar Analog Black Dial Men Watch-28000052-D, Black Band",20,0,0.01%,0.00%,23,0,0.01%,0.00%,18.18%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B088NZCC28,B088NZCC28,MVMT Caviar Quartz Black Round Dial Men's Watch - 28000053-D,3,0,0.00%,0.00%,3,0,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B08BCLYN66,B08BCLYN66,Armani Exchange Gold Quartz Stainless Steel Watch AX5734,322,3,0.15%,0.08%,371,3,0.13%,0.05%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B08CVP2HXP,B08CVP2HXP,"TONOR USB Microphone, Condenser Computer PC Mic with Tripod Stand, Metal,Pop Filter, Shock Mount for Gaming,Streaming,Podcasting,YouTube, Voice Over,Skype, Twitch,Compatible with Laptop Desktop, TC30",505,18,0.24%,0.46%,705,27,0.25%,0.49%,5.30%,5.26%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B08HGVDKFH,B08HGVDKFH,Fossil Leather Neutra Chrono Analog Blue Dial Men's Watch-Fs5708Set,1,0,0.00%,0.00%,3,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B08SW1LBDF,B08SW1LBDF,Diesel Silicone Mega Chief Analog-Digital Black Dial Men's Watch-Dz4548,209,4,0.10%,0.10%,250,4,0.09%,0.07%,99.58%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B08XBYKWW3,B08XBYKWW3,Emporio Armani Diver Analog Green Dial Men's Watch-AR11338,180,0,0.09%,0.00%,224,0,0.08%,0.00%,99.03%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B09BBK2LV4,B09BBK2LV4,Emporio Armani Silver Watch AR11360,425,13,0.20%,0.33%,515,13,0.18%,0.24%,76.10%,62.50%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B09CSXR4TR,B09CSXR4TR,Armani Exchange A?X Analog Black Dial Women's Stainless Steel Watch-Ax5911,182,4,0.09%,0.10%,226,5,0.08%,0.09%,96.08%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B09GYMBKMQ,B09GYMBKMQ,Armani Exchange Black Watch AX2429,333,6,0.16%,0.15%,454,10,0.16%,0.18%,95.65%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0B4G94VP3,B0B4G94VP3,"Audio Array AA-03 Double Layer Professional Pop Filter | Flexible 360° Free Angle Adjustable, Durable Windshield | Metal Gooseneck Stabilizing Arm Holder with 32cm Arm Length | Suitable for Recording.",138,3,0.07%,0.08%,184,3,0.06%,0.05%,0.60%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0B75LLWV6,B0B75LLWV6,Emporio Armani Analog White Dial Women's Watch-AR11484,21,0,0.01%,0.00%,22,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BFZL8NN2,B0BFZL8NN2,Emporio Armani Analog Mother of Pearl Dial Women's Watch-AR11499,116,2,0.05%,0.05%,159,2,0.06%,0.04%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BFZRGPJ6,B0BFZRGPJ6,Emporio Armani Analog Green Dial Men's Watch-AR11500,873,18,0.41%,0.46%,"1,114",19,0.39%,0.34%,97.04%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BPLZ5CGV,B0BPLZ5CGV,Audio Array AI-04 HD 2x2 Gen 3 Audio Interface | Premium Mic Pre-Amps | 48V Phantom Power | 24bit/192kHz Hi-Fi Recording | XLR/MIC/LINE inputs | Plug & Play-No Drivers | 2 in 3 out | Metal Body | Red,0,0,0.00%,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BQ34TRDX,B0BQ34TRDX,Fossil Raquel Analog White Dial Women's Watch-Es5271 - Stainless Steel,131,0,0.06%,0.00%,175,0,0.06%,0.00%,95.51%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BQ35JRM3,B0BQ35JRM3,Fossil Machine Black Watch FS5971,211,6,0.10%,0.15%,283,6,0.10%,0.11%,95.59%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BQZG6C28,B0BQZG6C28,Emporio Armani Analog White Dial Women's Watch-AR80065SET,26,0,0.01%,0.00%,31,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BQZH3LGP,B0BQZH3LGP,Armani Exchange Analog Beige Dial Men's Watch-AX1739,19,3,0.01%,0.08%,22,3,0.01%,0.05%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BR5DZQSN,B0BR5DZQSN,Diesel Spiked Analog Black Dial Men's Stainless Steel Watch-Dz4627,816,12,0.39%,0.30%,976,20,0.34%,0.36%,96.92%,72.73%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BRKFP94K,B0BRKFP94K,"TONOR TD510 Dynamic Microphone, USB/XLR PC Microphone for Podcast, Recording, Live Streaming & Gaming, XLR Cardioid Studio Mic Music Voice-Over with Quick Mute, Headphone Output, Volume Control",456,9,0.22%,0.23%,717,21,0.25%,0.38%,0.99%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BS4BFLZW,B0BS4BFLZW,Michael Kors Harlowe Analog Gold Dial Women's Watch-MK4709,94,1,0.04%,0.03%,117,1,0.04%,0.02%,91.35%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0C77Q5TQ5,B0C77Q5TQ5,Fossil Analog Gray Dial Women's Watch-Es5303 - Leather,470,8,0.22%,0.20%,596,12,0.21%,0.22%,78.79%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CBCWGTGR,B0CBCWGTGR,"Diesel Leather Analog Blue Dial Men Watch-Dz2189, Brown Band",79,0,0.04%,0.00%,112,0,0.04%,0.00%,92.71%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CCHKHCTD,B0CCHKHCTD,Emporio Armani Analog Gray Dial Men's Ceramic Watch-Ar70010,335,9,0.16%,0.23%,418,10,0.15%,0.18%,77.08%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CCHLL1ZJ,B0CCHLL1ZJ,Emporio Armani Analog Silver Dial Women's Watch-AR11568,18,0,0.01%,0.00%,25,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CCHMD6QH,B0CCHMD6QH,Emporio Armani Gun-Metal Watch AR11561,42,2,0.02%,0.05%,49,2,0.02%,0.04%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
