(Parent) ASIN,(Child) ASIN,Title,Sessions - Total,Sessions - Total - B2B,Session Percentage - Total,Session Percentage - Total - B2B,Page Views - Total,Page Views - Total - B2B,Page Views Percentage - Total,Page Views Percentage - Total - B2B,Featured Offer Percentage,Featured Offer Percentage - B2B,Units Ordered,Units Ordered - B2B,Unit Session Percentage,Unit Session Percentage - B2B,Ordered Product Sales,Ordered Product Sales - B2B,Total Order Items,Total Order Items - B2B
B0D935S1B3,B0D935S1B3,"Emporio Armani Stainless Steel Analog Multicolor Dial Men's Watch-Ar11636, Band Color:Silver",47,0,0.03%,0.00%,61,0,0.03%,0.00%,97.92%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D935TKFD,B0D935TKFD,"Emporio Armani Stainless Steel Analog Multicolor Dial Women's Watch-Ar11625, Band Color:Silver",26,1,0.02%,0.03%,31,1,0.01%,0.02%,96.67%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D935TWSR,B0D935TWSR,"Emporio Armani Stainless Steel Analog Multicolor Dial Men's Watch-Ar11637, Band Color:Silver",53,2,0.03%,0.06%,64,3,0.03%,0.06%,90.91%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D935VW9J,B0D935VW9J,"Emporio Armani Stainless Steel Analog Multicolor Dial Women's Watch-Ar11626, Band Color:Multicolor",18,1,0.01%,0.03%,20,1,0.01%,0.02%,84.21%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D9363BB2,B0D9363BB2,Emporio Armani Black Watch AR11623,54,3,0.03%,0.09%,75,6,0.03%,0.13%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D936CMG1,B0D936CMG1,"Emporio Armani Stainless Steel Analog Green Dial Men's Watch-Ar11621, Band Color:Silver",61,0,0.04%,0.00%,80,0,0.04%,0.00%,88.31%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D936FLK4,B0D936FLK4,"Emporio Armani Stainless Steel Analog Black Dial Men's Watch-Ar11622, Band Color:Silver",19,0,0.01%,0.00%,24,0,0.01%,0.00%,95.65%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D936P9C1,B0D936P9C1,Fossil Everett Brown Watch ME3261,536,15,0.32%,0.45%,706,30,0.31%,0.64%,40.99%,88.89%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D936RRVB,B0D936RRVB,"Emporio Armani Stainless Steel Analog Blue Dial Men's Watch-Ar60079, Band Color:Silver",93,4,0.06%,0.12%,117,7,0.05%,0.15%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D936YHDH,B0D936YHDH,"Emporio Armani Leather Analog Silver Dial Women's Watch-Ar11624, Band Color:Black",24,1,0.01%,0.03%,24,1,0.01%,0.02%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D955B6SX,B0D955B6SX,Michael Kors Lexington Silver Watch MK4843,33,0,0.02%,0.00%,42,0,0.02%,0.00%,97.50%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D955BY7N,B0D955BY7N,Michael Kors Harlowe Rose Gold Watch MK4845,45,1,0.03%,0.03%,52,1,0.02%,0.02%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D955GP1C,B0D955GP1C,Michael Kors Analog Women Rylee Gold Watch MK4847,49,2,0.03%,0.06%,51,2,0.02%,0.04%,98.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D955NZTN,B0D955NZTN,Michael Kors Accelerator 2.0 Gun-Metal Watch MK9178,23,1,0.01%,0.03%,25,1,0.01%,0.02%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D955VQ4S,B0D955VQ4S,Michael Kors Lennox Silver Watch MK7488,8,1,0.00%,0.03%,12,1,0.01%,0.02%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D955YGX7,B0D955YGX7,Michael Kors Analog Men Accelerator 2.0 Black Dial Gold Watch MK9177,148,8,0.09%,0.24%,189,11,0.08%,0.24%,85.98%,66.67%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D9564Z9T,B0D9564Z9T,Michael Kors Accelerator 2.0 Silver Watch MK9176,121,3,0.07%,0.09%,153,3,0.07%,0.06%,99.28%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D9568856,B0D9568856,Michael Kors Brynn Silver Watch MK7506,15,0,0.01%,0.00%,19,0,0.01%,0.00%,70.59%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D9568SN6,B0D9568SN6,Michael Kors Brynn Gold Watch MK7504,0,0,0.00%,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D9574DPS,B0D9574DPS,Fossil Neutra Gold Watch ES5358,349,7,0.21%,0.21%,474,11,0.21%,0.24%,97.82%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D9ZN5NBD,B0D9ZN5NBD,Fossil Men's Machine Brown Quartz Analog Leather Watch FS6085,26,0,0.02%,0.00%,29,0,0.01%,0.00%,59.26%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DB1J1HST,B0DB1J1HST,"Emporio Armani Stainless Steel Analog Blue Dial Men's Watch-Ar11620, Band Color:Silver",23,1,0.01%,0.03%,29,1,0.01%,0.02%,92.86%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DB5VG39T,B0DB5VG39T,White Mulberry |DIY| Economical Gas Spring Monitor Arm | Desk Mounted Monitor Stand for 15-32 Inch Monitors |9Kg Screen Capacity|VESA 75X75&100X100| Adjustable Metal Desk Monitor Mount-(Single Screen),"1,179",50,0.70%,1.50%,"1,616",71,0.72%,1.53%,0.49%,6.25%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DC64BD5R,B0DC64BD5R,Fossil Sport Tourer Black Quartz Leather Watch FS6086,854,17,0.51%,0.51%,"1,195",24,0.53%,0.52%,49.04%,66.67%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DC674ZNR,B0DC674ZNR,Fossil Sport Tourer Black Quartz Silicone Watch FS6087,"1,164",23,0.69%,0.69%,"1,509",32,0.67%,0.69%,43.59%,35.29%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DJ2V3TH2,B0DJ2V3TH2,Fossil Men's Everett Gold Quartz Analog Stainless Steel Watch FS6090,538,19,0.32%,0.57%,732,38,0.32%,0.82%,86.10%,96.15%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DJ2W8W79,B0DJ2W8W79,Michael Kors Sage Silver Watch MK9191,335,6,0.20%,0.18%,496,7,0.22%,0.15%,91.15%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DJ2WJ9R7,B0DJ2WJ9R7,Michael Kors Lexington Rose Gold Watch MK4863,75,2,0.04%,0.06%,103,4,0.05%,0.09%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DJ2WNH1Y,B0DJ2WNH1Y,Michael Kors Lexington Silver Watch MK4864,30,0,0.02%,0.00%,34,0,0.02%,0.00%,87.50%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DJ2WP1M5,B0DJ2WP1M5,Michael Kors Sage Black Watch MK9193,59,0,0.04%,0.00%,70,0,0.03%,0.00%,95.52%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DJ2X1477,B0DJ2X1477,Fossil Women's Sloan Gold Analog Quartz Stainless Steel Watch ES5380,305,10,0.18%,0.30%,391,12,0.17%,0.26%,68.30%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DJ2XDV59,B0DJ2XDV59,Michael Kors Rylee Silver Watch MK4873,46,3,0.03%,0.09%,57,3,0.03%,0.06%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DJ2XNSD2,B0DJ2XNSD2,Fossil Men's Townsman Brown Analog Automatic Leather Watch ME3266,"1,005",21,0.60%,0.63%,"1,383",33,0.61%,0.71%,67.53%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DJ2XWYX7,B0DJ2XWYX7,Michael Kors Sage Gold Watch MK9192,94,0,0.06%,0.00%,126,0,0.06%,0.00%,97.22%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DJ2Y4J4Q,B0DJ2Y4J4Q,Fossil Men's Townsman Brown Analog Automatic Leather Watch ME3265,303,7,0.18%,0.21%,425,8,0.19%,0.17%,52.03%,60.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DJ2YM76K,B0DJ2YM76K,Fossil Women's Sloan Silver Quartz Stainless Steel Analog Watch ES5381,118,3,0.07%,0.09%,147,4,0.07%,0.09%,43.94%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DJ2Z6JSW,B0DJ2Z6JSW,Fossil Men's Machine Brown Analog Quartz Leather Watch FS6081Set,43,0,0.03%,0.00%,53,0,0.02%,0.00%,61.70%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DKJBJBX6,B0DKJBJBX6,Armani Exchange Analog Black Dial Men's Watch-AX7163SET,100,3,0.06%,0.09%,139,6,0.06%,0.13%,75.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DKJQDKPD,B0DKJQDKPD,Armani Exchange Analog Black Dial Men's Watch-AX1964,45,2,0.03%,0.06%,58,2,0.03%,0.04%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DP32F346,B0DP32F346,White Mulberry |DIY| Woodcraft - Premium Wooden Arm | Desk Mounted Monitor arm 15-32 Inch Monitor|9Kg Screen Capacity|Spring Assisted Premium Wooden Metal Desk Mount-(Single Screen),333,21,0.20%,0.63%,478,32,0.21%,0.69%,0.25%,5.26%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DP5HM2ZR,B0DP5HM2ZR,Michael Kors Emery Multicolor Quartz Stainless Steel Watch MK4882,20,0,0.01%,0.00%,21,0,0.01%,0.00%,70.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DP5J526J,B0DP5J526J,Michael Kors Panorama Black Quartz Leather Watch MK9201,44,1,0.03%,0.03%,57,1,0.03%,0.02%,63.46%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DP5J7VF3,B0DP5J7VF3,Michael Kors Panorama Silver Quartz Stainless Steel Watch MK9196,33,0,0.02%,0.00%,39,0,0.02%,0.00%,68.42%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DSBN62LR,B0DSBN62LR,Armani Exchange Black Quartz Silicone Watch AX7165SET,113,4,0.07%,0.12%,148,4,0.07%,0.09%,94.62%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DSBN63D1,B0DSBN63D1,Armani Exchange Silver Quartz Stainless Steel Watch AX1767,20,0,0.01%,0.00%,23,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DSBPGKDR,B0DSBPGKDR,Armani Exchange Gold Quartz Stainless Steel Watch AX5916,73,1,0.04%,0.03%,102,3,0.05%,0.06%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DSBPPPJ9,B0DSBPPPJ9,Fossil Womens Raquel Gold Quartz Stainless Steel White Dial Analog Watch ES5398,52,5,0.03%,0.15%,67,5,0.03%,0.11%,65.52%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DSBQ8JV7,B0DSBQ8JV7,Michael Kors Lexington Blue Quartz Stainless Steel Watch MK7519LE,24,0,0.01%,0.00%,41,0,0.02%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DSBQDZNV,B0DSBQDZNV,Fossil Men Everett Silver Quartz Stainless Steel Blue Dial Analog Watch FS6104,810,12,0.48%,0.36%,"1,063",14,0.47%,0.30%,32.51%,87.50%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DSBQN2B9,B0DSBQN2B9,Fossil Men Everett Grey Quartz Stainless Steel Analog Watch FS6107,278,6,0.17%,0.18%,380,8,0.17%,0.17%,45.87%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DSBQWH32,B0DSBQWH32,Fossil Womens Raquel Silver Quartz Stainless Steel White Dial Analog Watch ES5400,42,2,0.03%,0.06%,54,2,0.02%,0.04%,44.68%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DSBRPS7R,B0DSBRPS7R,Armani Exchange Pink Quartz Stainless Steel Watch AX7167SET,27,1,0.02%,0.03%,43,2,0.02%,0.04%,96.88%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DSBRQNM8,B0DSBRQNM8,Fossil Women Raquel Multicolor Quartz Stainless Steel White Dial Analog Watch ES5399,111,2,0.07%,0.06%,143,3,0.06%,0.06%,62.70%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DSBS17RY,B0DSBS17RY,Armani Exchange Silver Quartz Stainless Steel Watch AX4186,133,4,0.08%,0.12%,191,5,0.08%,0.11%,94.81%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DT2QDBS3,B0DT2QDBS3,Emporio Armani Brown Quartz Leather Watch AR11665,447,9,0.27%,0.27%,585,10,0.26%,0.21%,85.08%,85.71%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DT2XZNK5,B0DT2XZNK5,Emporio Armani Silver Quartz Stainless Steel Watch AR11664,71,0,0.04%,0.00%,88,0,0.04%,0.00%,91.03%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DT2ZQV18,B0DT2ZQV18,Emporio Armani Green Quartz Leather Watch AR11661,29,0,0.02%,0.00%,49,0,0.02%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DT2ZS8T4,B0DT2ZS8T4,Emporio Armani Pink Quartz Stainless Steel Watch AR11671,29,0,0.02%,0.00%,44,0,0.02%,0.00%,86.84%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DT31Q99D,B0DT31Q99D,Emporio Armani Silver Quartz Stainless Steel Watch AR11669,3,0,0.00%,0.00%,3,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DT322B7L,B0DT322B7L,Emporio Armani Silver Quartz Stainless Steel Watch AR11662,5,0,0.00%,0.00%,6,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DT32JDPV,B0DT32JDPV,Emporio Armani Gold Quartz Stainless Steel Watch AR11663,4,0,0.00%,0.00%,4,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DT34RQM2,B0DT34RQM2,Michael Kors Gramercy Pink Quartz Stainless Steel Watch MK7528,70,2,0.04%,0.06%,80,2,0.04%,0.04%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DT36621X,B0DT36621X,Emporio Armani Brown Quartz Leather Watch AR11672,36,0,0.02%,0.00%,43,0,0.02%,0.00%,89.47%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DT37Y5FY,B0DT37Y5FY,Michael Kors Gramercy Silver Quartz Stainless Steel Watch MK7529,42,2,0.03%,0.06%,56,2,0.02%,0.04%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DT381WY9,B0DT381WY9,Emporio Armani Silver Quartz Stainless Steel Watch AR11674,57,1,0.03%,0.03%,80,1,0.04%,0.02%,98.59%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DT3F8L97,B0DT3F8L97,Emporio Armani Black Quartz Leather Watch AR11660,8,0,0.00%,0.00%,13,0,0.01%,0.00%,91.67%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DVCBR11D,B0DVCBR11D,"nexlev Travel Neck Pillow | Orthopedic Premium Memory Foam | for Airplane, Car, Train, Office use & Cervical Pain | Machine Washable | 360 Support | Carry Pouch for Storage | NP-06",8,0,0.00%,0.00%,8,0,0.00%,0.00%,90.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0F29SZCVF,B0F29SZCVF,"NexLev Knee Massager for Joint Pain Relief |Controlled Vibration & Heating for Arthritis, Knee, Shoulder or Elbow pain | 15 modes |2 Extension Belt |Graphene Heating pad for Consistent Heating | KM-01",0,0,0.00%,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FCVBJX29,B0FCVBJX29,Fossil Neutra Brown Quartz Leather Watch FS6129,116,6,0.07%,0.18%,153,7,0.07%,0.15%,88.97%,66.67%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FCVBY986,B0FCVBY986,Fossil Raquel Gold Quartz Stainless Steel Watch ES5434,83,1,0.05%,0.03%,100,1,0.04%,0.02%,91.30%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FCVFDZP7,B0FCVFDZP7,Fossil Grant Metallic Quartz Stainless Steel Watch FS6133,60,1,0.04%,0.03%,70,1,0.03%,0.02%,88.06%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FCVGHVV7,B0FCVGHVV7,Fossil Gilmore Multicolor Quartz Stainless Steel Watch ES5422,21,1,0.01%,0.03%,34,1,0.02%,0.02%,77.78%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FCVHPY4B,B0FCVHPY4B,Fossil Gilmore Gold Quartz Stainless Steel Watch ES5421,45,2,0.03%,0.06%,56,2,0.02%,0.04%,48.15%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FCVKH4TS,B0FCVKH4TS,Fossil Raquel Gold Quartz Stainless Steel Watch ES5417,37,0,0.02%,0.00%,39,0,0.02%,0.00%,47.37%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FCVLB3FG,B0FCVLB3FG,Fossil Gilmore Rose Gold Quartz Stainless Steel Watch ES5420,71,1,0.04%,0.03%,93,1,0.04%,0.02%,47.50%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FCVRKB8C,B0FCVRKB8C,Fossil Grant Multicolor Quartz Stainless Steel Watch FS6132,310,5,0.18%,0.15%,455,6,0.20%,0.13%,89.69%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FF51KX2Q,B0FF51KX2Q,Fossil Nate Chronograph Analog Black Dial Grey Band Men's Watch,1,0,0.00%,0.00%,1,0,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FFD8Q4K6,B0FFD8Q4K6,Armani Exchange Gold Quartz Stainless Steel Watch AX5735,14,1,0.01%,0.03%,27,1,0.01%,0.02%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FFDJHKR5,B0FFDJHKR5,Armani Exchange Silver Quartz Stainless Steel Watch AX2820,22,2,0.01%,0.06%,26,2,0.01%,0.04%,95.45%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FFDJNB8T,B0FFDJNB8T,Armani Exchange Black Quartz Stainless Steel Watch AX5732,32,1,0.02%,0.03%,50,1,0.02%,0.02%,59.09%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FFDLZV1H,B0FFDLZV1H,Armani Exchange Gold Quartz Stainless Steel Watch AX2822,73,6,0.04%,0.18%,101,10,0.04%,0.21%,96.43%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FFDM5QJX,B0FFDM5QJX,Armani Exchange Metallic Quartz Stainless Steel Watch AX2823,44,4,0.03%,0.12%,51,4,0.02%,0.09%,97.96%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FFHXRJNS,B0FFHXRJNS,Emporio Armani Multicolor Quartz Plastic Watch AR11694,8,0,0.00%,0.00%,14,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FFJ2583H,B0FFJ2583H,Emporio Armani Silver Quartz Stainless Steel Watch AR11706,10,1,0.01%,0.03%,31,1,0.01%,0.02%,23.08%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FFJ939GQ,B0FFJ939GQ,Emporio Armani Brown Quartz Leather Watch AR11708,35,0,0.02%,0.00%,46,0,0.02%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FFJG71QJ,B0FFJG71QJ,Emporio Armani Silver Quartz Stainless Steel Watch AR11691,18,1,0.01%,0.03%,36,1,0.02%,0.02%,96.55%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FFJJM7DS,B0FFJJM7DS,Emporio Armani Gold Quartz Stainless Steel Watch AR11707,36,2,0.02%,0.06%,50,2,0.02%,0.04%,91.11%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FFJPKHZL,B0FFJPKHZL,Emporio Armani Black Quartz Leather Watch AR11690,29,1,0.02%,0.03%,33,1,0.01%,0.02%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FFJQB51R,B0FFJQB51R,Emporio Armani Green Quartz Rubber Watch AR11693,11,0,0.01%,0.00%,12,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FJ2SQTNR,B0FJ2SQTNR,Fossil Everett Silver Quartz Stainless Steel Watch FS6128,129,5,0.08%,0.15%,159,6,0.07%,0.13%,87.07%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FJ2SSSZR,B0FJ2SSSZR,Fossil Raquel Brown Quartz Leather Watch ES5418,91,1,0.05%,0.03%,122,2,0.05%,0.04%,49.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FJZZ4X7Q,B0FJZZ4X7Q,Michael Kors Billie Multicolor Quartz Stainless Steel Watch MK9221,18,1,0.01%,0.03%,19,1,0.01%,0.02%,88.89%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FJZZ6J3R,B0FJZZ6J3R,Michael Kors Billie Gold Quartz Stainless Steel Watch MK9220,10,0,0.01%,0.00%,14,0,0.01%,0.00%,54.55%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FK1FC978,B0FK1FC978,Michael Kors Phoebe Gold Quartz Stainless Steel Watch MK4923,69,3,0.04%,0.09%,89,4,0.04%,0.09%,53.75%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FK237HV4,B0FK237HV4,Michael Kors Billie Silver Quartz Stainless Steel Watch MK9222,25,1,0.01%,0.03%,27,1,0.01%,0.02%,74.07%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FKBV3N4Y,B0FKBV3N4Y,Michael Kors Georgie Rose Gold Quartz Stainless Steel Watch MK4932,14,1,0.01%,0.03%,15,1,0.01%,0.02%,57.14%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FKBV4H32,B0FKBV4H32,Michael Kors Billie Black Quartz Stainless Steel Watch MK9223,180,3,0.11%,0.09%,251,3,0.11%,0.06%,65.20%,50.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FKBVB3YH,B0FKBVB3YH,Michael Kors Georgie Multicolor Quartz Stainless Steel Watch MK4935,16,0,0.01%,0.00%,18,0,0.01%,0.00%,52.94%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FKBVVZ7P,B0FKBVVZ7P,Michael Kors Georgie Silver Quartz Stainless Steel Watch MK4933,8,0,0.00%,0.00%,11,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FKBW8L5H,B0FKBW8L5H,Michael Kors Georgie Gold Quartz Stainless Steel Watch MK4931,9,1,0.01%,0.03%,12,1,0.01%,0.02%,66.67%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FKBWS861,B0FKBWS861,Michael Kors Georgie Gold Quartz Stainless Steel Watch MK4934,19,1,0.01%,0.03%,25,1,0.01%,0.02%,72.73%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FQ7WTM8P,B0FQ7WTM8P,Michael Kors Phoebe Rose Gold Quartz Stainless Steel Watch MK4962,79,2,0.05%,0.06%,116,2,0.05%,0.04%,76.77%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FQ832739,B0FQ832739,Michael Kors Lexington Gold Quartz Stainless Steel Watch MK9245SET,56,1,0.03%,0.03%,81,4,0.04%,0.09%,91.80%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FQ8BFNPN,B0FQ8BFNPN,Michael Kors Phoebe Silver Quartz Stainless Steel Watch MK4963,10,0,0.01%,0.00%,14,0,0.01%,0.00%,75.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FQ8K147H,B0FQ8K147H,Michael Kors Lexington Silver Quartz Stainless Steel Watch MK9242,34,1,0.02%,0.03%,41,1,0.02%,0.02%,89.47%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FRV4KDN4,B0FRV4KDN4,Armani Exchange Sync Multicolor Quartz Stainless Steel Watch AX4199,58,2,0.03%,0.06%,76,2,0.03%,0.04%,95.52%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FRVG8SR6,B0FRVG8SR6,Armani Exchange Analog Green Dial Men's Watch-AX1970,35,0,0.02%,0.00%,46,0,0.02%,0.00%,97.37%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FRVZ29NP,B0FRVZ29NP,Armani Exchange Silver Watch Set AX7176SET,178,3,0.11%,0.09%,226,4,0.10%,0.09%,67.63%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FRVZCYH9,B0FRVZCYH9,Armani Exchange Black Quartz Rubber Watch AX1769,92,2,0.05%,0.06%,124,2,0.05%,0.04%,88.50%,50.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FRW51FQF,B0FRW51FQF,Armani Exchange Black Watch AX4173,6,0,0.00%,0.00%,14,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FRWJ5N3P,B0FRWJ5N3P,Armani Exchange Rose Gold Watch Set AX7175SET,35,0,0.02%,0.00%,45,0,0.02%,0.00%,69.23%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FS6JY8XW,B0FS6JY8XW,Michael Kors Essex Nude Watch MK4964,13,0,0.01%,0.00%,15,0,0.01%,0.00%,86.67%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FS6M8FSK,B0FS6M8FSK,Michael Kors Essex Red Watch MK4966,80,2,0.05%,0.06%,116,3,0.05%,0.06%,99.01%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
