(Parent) ASIN,(Child) ASIN,Title,Sessions - Total,Sessions - Total - B2B,Session Percentage - Total,Session Percentage - Total - B2B,Page Views - Total,Page Views - Total - B2B,Page Views Percentage - Total,Page Views Percentage - Total - B2B,Featured Offer Percentage,Featured Offer Percentage - B2B,Units Ordered,Units Ordered - B2B,Unit Session Percentage,Unit Session Percentage - B2B,Ordered Product Sales,Ordered Product Sales - B2B,Total Order Items,Total Order Items - B2B
B0DP5JYG31,B0DP5JYG31,Michael Kors Panorama Black Quartz Stainless Steel Watch MK9198,107,6,0.06%,0.17%,138,13,0.06%,0.26%,63.28%,50.00%,1,0,0.93%,0.00%,"₹11,498.00",₹0.00,1,0
B0DSBPGKDR,B0DSBPGKDR,Armani Exchange Gold Quartz Stainless Steel Watch AX5916,39,1,0.02%,0.03%,56,1,0.02%,0.02%,93.33%,100.00%,1,0,2.56%,0.00%,"₹14,995.00",₹0.00,1,0
B0DSBSD26P,B0DSBSD26P,Fossil Chronograph Men Neutra Grey Quartz Stainless Steel Blue Dial Watch FS6111,837,13,0.46%,0.37%,"1,156",21,0.46%,0.42%,84.84%,100.00%,1,0,0.12%,0.00%,"₹14,494.00",₹0.00,1,0
B0DSBSVS4X,B0DSBSVS4X,Fossil Womens Raquel Silver Quartz Stainless Steel Blue Dial Analog Watch ES5402,440,9,0.24%,0.25%,583,16,0.23%,0.32%,65.19%,100.00%,1,0,0.23%,0.00%,"₹12,796.00",₹0.00,1,0
B0DT2QDBS3,B0DT2QDBS3,Emporio Armani Brown Quartz Leather Watch AR11665,554,7,0.30%,0.20%,745,7,0.30%,0.14%,92.86%,100.00%,1,0,0.18%,0.00%,"₹15,995.00",₹0.00,1,0
B0FCVBJX29,B0FCVBJX29,Fossil Neutra Brown Quartz Leather Watch FS6129,78,0,0.04%,0.00%,117,0,0.05%,0.00%,83.33%,0.00%,1,0,1.28%,0.00%,"₹12,995.00",₹0.00,1,0
B0FCVBY986,B0FCVBY986,Fossil Raquel Gold Quartz Stainless Steel Watch ES5434,85,0,0.05%,0.00%,120,0,0.05%,0.00%,78.79%,0.00%,1,0,1.18%,0.00%,"₹13,494.00",₹0.00,1,0
B0FCVHPY4B,B0FCVHPY4B,Fossil Gilmore Gold Quartz Stainless Steel Watch ES5421,66,1,0.04%,0.03%,105,1,0.04%,0.02%,48.84%,0.00%,1,0,1.52%,0.00%,"₹9,596.00",₹0.00,1,0
B0FFDLZV1H,B0FFDLZV1H,Armani Exchange Gold Quartz Stainless Steel Watch AX2822,186,11,0.10%,0.31%,230,14,0.09%,0.28%,92.93%,100.00%,1,0,0.54%,0.00%,"₹17,995.00",₹0.00,1,0
B0FJ2SSSZR,B0FJ2SSSZR,Fossil Raquel Brown Quartz Leather Watch ES5418,145,2,0.08%,0.06%,167,6,0.07%,0.12%,36.36%,100.00%,1,0,0.69%,0.00%,"₹11,197.00",₹0.00,1,0
B0FKBV4H32,B0FKBV4H32,Michael Kors Billie Black Quartz Stainless Steel Watch MK9223,210,7,0.11%,0.20%,323,17,0.13%,0.34%,65.53%,78.57%,1,0,0.48%,0.00%,"₹17,147.00",₹0.00,1,0
B0FRW51FQF,B0FRW51FQF,Armani Exchange Black Watch AX4173,28,0,0.02%,0.00%,45,0,0.02%,0.00%,86.84%,0.00%,1,0,3.57%,0.00%,"₹11,495.00",₹0.00,1,0
B0FS5QZRYB,B0FS5QZRYB,Fossil Scarlette Multicolor Quartz Stainless Steel Watch ES5443,439,14,0.24%,0.40%,624,17,0.25%,0.34%,94.11%,100.00%,1,0,0.23%,0.00%,"₹11,995.00",₹0.00,1,0
B0FTK7KQ1P,B0FTK7KQ1P,Fossil Machine Silver Quartz Stainless Steel Watch FS6144,73,1,0.04%,0.03%,97,1,0.04%,0.02%,100.00%,0.00%,1,0,1.37%,0.00%,"₹15,495.00",₹0.00,1,0
B0FTL6PH2Z,B0FTL6PH2Z,Fossil Machine Black Quartz Silicone Watch FS6145SET,422,5,0.23%,0.14%,562,5,0.22%,0.10%,53.10%,100.00%,1,0,0.24%,0.00%,"₹15,995.00",₹0.00,1,0
B0FTMNTYMX,B0FTMNTYMX,Fossil Crosby Blue Quartz Leather Watch FS6149,71,2,0.04%,0.06%,100,2,0.04%,0.04%,82.22%,0.00%,1,0,1.41%,0.00%,"₹11,995.00",₹0.00,1,0
B0GDXN1QGR,B0GDXN1QGR,Armani Exchange Metallic Quartz Stainless Steel Watch AX1972,6,2,0.00%,0.06%,10,5,0.00%,0.10%,100.00%,100.00%,1,1,16.67%,50.00%,"₹17,495.00","₹17,495.00",1,1
B0GF71BBKV,B0GF71BBKV,Michael Kors Maude Pink Quartz Leather Watch MK7587,26,2,0.01%,0.06%,28,4,0.01%,0.08%,100.00%,100.00%,1,1,3.85%,50.00%,"₹12,495.00","₹12,495.00",1,1
B0GF7KPRXB,B0GF7KPRXB,Michael Kors Essex Multicolor Quartz Stainless Steel Watch MK4999,12,0,0.01%,0.00%,19,0,0.01%,0.00%,100.00%,0.00%,1,0,8.33%,0.00%,"₹15,995.00",₹0.00,1,0
B001J1772I,B001J1772I,Diesel Mega Chief Analog Grey Over sized dial Men's Watch - DZ1206,368,11,0.20%,0.31%,467,14,0.19%,0.28%,85.78%,83.33%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B002LZUAFM,B002LZUAFM,Emporio Armani Mens Chronograph Stainless Steel Watch (Black_Free Size),240,3,0.13%,0.08%,315,3,0.13%,0.06%,33.68%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0058XWUHA,B0058XWUHA,Michael Kors Parker Analog White Dial Gold Band Women's Stainless Steel Watch-MK5491,723,9,0.39%,0.25%,958,13,0.38%,0.26%,96.96%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B00786VY22,B00786VY22,Armani Exchange Mens Hampton Leather Analogue Watch - AX2101 (Black_Free Size),101,2,0.05%,0.06%,122,2,0.05%,0.04%,11.02%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B00HVBJ6W4,B00HVBJ6W4,Fossil Riley Analog White & Beige Dial Women's Watch -ES3466,0,0,0.00%,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B012R0UNAW,B012R0UNAW,"Emporio Armani Stainless Steel Gianni T-Bar Analog White Dial Women Watch - Ar1926, Multi-Color Band","1,669",21,0.91%,0.59%,"2,115",24,0.84%,0.48%,97.38%,93.33%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B01487C7CO,B01487C7CO,Fossil Analog Brown Dial Men's Leather Band Watch - ME3098,"2,716",45,1.48%,1.27%,"3,434",58,1.37%,1.15%,73.52%,67.86%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B01GZZZ328,B01GZZZ328,Emporio Armani Luigi Analog White Dial Men's Watch - AR2502,169,1,0.09%,0.03%,231,1,0.09%,0.02%,80.41%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B01MTYS3BW,B01MTYS3BW,Diesel Analog Stainless Steel Black Dial and Band (Big dial) Men's Watch-DZ7395,"3,643",83,1.98%,2.35%,"4,573",100,1.83%,1.99%,0.10%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B077SMJP9Z,B077SMJP9Z,"Skagen Stainless Steel Analog White Dial Women Watch - Skw2694, Rose Gold Band",638,3,0.35%,0.08%,809,3,0.32%,0.06%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B077SN2LNP,B077SN2LNP,Michael Kors Lexington Analog Black Dial Men's Watch-MK8603,103,1,0.06%,0.03%,137,1,0.05%,0.02%,47.62%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B079DC27J5,B079DC27J5,Fossil Analog Black Dial Men's Watch-FS5452,495,5,0.27%,0.14%,613,7,0.24%,0.14%,81.36%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07QL3PH84,B07QL3PH84,Fossil Men's Elgin Card Case Leather Wallet,1,0,0.00%,0.00%,1,0,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07QSK7DHR,B07QSK7DHR,Michael Kors Analog Gold Dial Women's Watch-MK4339,68,0,0.04%,0.00%,110,0,0.04%,0.00%,50.55%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07QW9DDGB,B07QW9DDGB,Michael Kors Maci Blue Watch MK2833,28,1,0.02%,0.03%,29,1,0.01%,0.02%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07SPCV89W,B07SPCV89W,Saregama Carvaan Mini 2.0 Bengali- Music Player with Bluetooth/FM/AM/AUX (Sunset red),430,3,0.23%,0.08%,588,3,0.23%,0.06%,3.44%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07SW9WNP5,B07SW9WNP5,Diesel Spiked Black Quartz Leather Watch DZ4703,9,1,0.00%,0.03%,13,1,0.01%,0.02%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07SXDRFK2,B07SXDRFK2,Diesel Mega Chief Slim Silver Quartz Stainless Steel Watch DZ4702,3,1,0.00%,0.03%,3,1,0.00%,0.02%,75.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07SXFRLZZ,B07SXFRLZZ,Diesel Spiked Silver Quartz Stainless Steel Watch DZ4709,5,0,0.00%,0.00%,6,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07SZSVT1F,B07SZSVT1F,"Diesel Stainless Steel Analog Silver Dial Men's Watch-Dz2213, Band Color:Black",590,5,0.32%,0.14%,694,5,0.28%,0.10%,89.07%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T1X89FZ,B07T1X89FZ,"Diesel Stainless Steel Analog Silver Dial Men's Watch-Dz2215, Band Color:Green",11,0,0.01%,0.00%,12,0,0.00%,0.00%,72.73%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T1X8TKH,B07T1X8TKH,"Diesel Stainless Steel Analog White Dial Men's Watch-Dz2214, Band Color:Gold",23,0,0.01%,0.00%,26,0,0.01%,0.00%,96.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T1X96CL,B07T1X96CL,"Diesel Leather Analog Multicolor Dial Men's Watch-Dz4667, Band Color -Black",135,4,0.07%,0.11%,182,9,0.07%,0.18%,75.78%,50.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T2XY7V5,B07T2XY7V5,Diesel Spiked Black Quartz Leather Watch DZ4671,19,1,0.01%,0.03%,36,1,0.01%,0.02%,46.88%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T2XYGR5,B07T2XYGR5,Diesel Men Spiked Green Quartz Stainless Steel Chronograph Watch DZ4670,74,2,0.04%,0.06%,85,2,0.03%,0.04%,80.26%,50.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T2XYHYD,B07T2XYHYD,Diesel D-Era White Quartz Leather Watch DZ5613,1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T3ZPD9X,B07T3ZPD9X,Diesel D-Era Black Quartz Leather Watch DZ5612,26,2,0.01%,0.06%,36,3,0.01%,0.06%,86.21%,50.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T53T1KV,B07T53T1KV,Diesel Mr. Daddy Slim Grey Quartz Stainless Steel Watch DZ7487,214,8,0.12%,0.23%,276,10,0.11%,0.20%,80.97%,75.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T62XNWY,B07T62XNWY,Diesel D-Era Silver Quartz Stainless Steel Watch DZ5609,10,0,0.01%,0.00%,14,0,0.01%,0.00%,92.31%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T62YVHY,B07T62YVHY,Diesel Wonder-D White Watch DZ5618,37,0,0.02%,0.00%,49,0,0.02%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T63MQ9G,B07T63MQ9G,"Diesel Leather Analog Black Dial Men's Watch-Dz2210Set, Band Color -Black",21,0,0.01%,0.00%,26,0,0.01%,0.00%,88.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T63ZJTR,B07T63ZJTR,"Diesel Stainless Steel Analog Yellow Dial Men's Watch-Dz4662, Band Color -Gold",119,4,0.06%,0.11%,155,6,0.06%,0.12%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T64HT6R,B07T64HT6R,Diesel D-Era Gold Quartz Stainless Steel Watch DZ5611,37,1,0.02%,0.03%,45,2,0.02%,0.04%,70.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T655VD8,B07T655VD8,"Diesel Stainless Steel Analog Gold Dial Men Watch-Dz4659, Gold Band",9,0,0.00%,0.00%,16,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0846PC77Q,B0846PC77Q,Armani Exchange Analogue Men's Watch (Black Dial Black Colored Strap),208,9,0.11%,0.25%,272,13,0.11%,0.26%,97.60%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0846Q1JT5,B0846Q1JT5,Armani Exchange Analog Silver Dial Women's Stainless Steel Watch-Ax5901,884,16,0.48%,0.45%,"1,116",21,0.45%,0.42%,92.44%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B085YFCGNF,B085YFCGNF,Saregama Carvaan Mini 2.0 Marathi (Sadabahar Gaani) - Music Player with Bluetooth/FM/AM/AUX (Sunset Red),521,15,0.28%,0.42%,732,18,0.29%,0.36%,11.71%,10.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B088NYP2LX,B088NYP2LX,"MVMT Stainless Steel Caviar Analog Black Dial Men Watch-28000052-D, Black Band",2,0,0.00%,0.00%,2,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B088NZCC28,B088NZCC28,MVMT Caviar Quartz Black Round Dial Men's Watch - 28000053-D,3,0,0.00%,0.00%,3,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B08BCLYN66,B08BCLYN66,Armani Exchange Gold Quartz Stainless Steel Watch AX5734,87,2,0.05%,0.06%,127,2,0.05%,0.04%,99.04%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B08CVP2HXP,B08CVP2HXP,"TONOR USB Microphone, Condenser Computer PC Mic with Tripod Stand, Metal,Pop Filter, Shock Mount for Gaming,Streaming,Podcasting,YouTube, Voice Over,Skype, Twitch,Compatible with Laptop Desktop, TC30",402,12,0.22%,0.34%,544,14,0.22%,0.28%,3.53%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B08QTW81S9,B08QTW81S9,Fossil Everett Analog Blue Dial Men's Watch-FS5822,919,19,0.50%,0.54%,"1,305",28,0.52%,0.56%,22.11%,11.11%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B08XBYKWW3,B08XBYKWW3,Emporio Armani Diver Analog Green Dial Men's Watch-AR11338,203,6,0.11%,0.17%,244,6,0.10%,0.12%,95.63%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B09BBK2LV4,B09BBK2LV4,Emporio Armani Silver Watch AR11360,393,12,0.21%,0.34%,443,14,0.18%,0.28%,64.57%,80.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B09CSXR4TR,B09CSXR4TR,Armani Exchange A?X Analog Black Dial Women's Stainless Steel Watch-Ax5911,200,3,0.11%,0.08%,252,3,0.10%,0.06%,92.83%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B09NC2NFR9,B09NC2NFR9,"Fossil Machine Analog Black Dial Men's Watch-FS5901 Genuine Leather, Brown Strap",145,2,0.08%,0.06%,203,2,0.08%,0.04%,64.32%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0B4G7VWXD,B0B4G7VWXD,"Audio Array AA-04 Metal Spider Shock Mount for Condenser Microphone | Anti Vibration, Suspension, Isolation | 4 Size Bottom Screws & Extra Replacement Elastic Bands | Recommended For Rode, Samson, etc",189,7,0.10%,0.20%,286,10,0.11%,0.20%,4.98%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BFZL8NN2,B0BFZL8NN2,Emporio Armani Analog Mother of Pearl Dial Women's Watch-AR11499,70,0,0.04%,0.00%,99,0,0.04%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BFZRGPJ6,B0BFZRGPJ6,Emporio Armani Analog Green Dial Men's Watch-AR11500,745,14,0.41%,0.40%,893,17,0.36%,0.34%,97.35%,85.71%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BQ35JRM3,B0BQ35JRM3,Fossil Machine Black Watch FS5971,68,0,0.04%,0.00%,91,0,0.04%,0.00%,91.76%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BQZG6C28,B0BQZG6C28,Emporio Armani Analog White Dial Women's Watch-AR80065SET,12,0,0.01%,0.00%,13,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BQZH3LGP,B0BQZH3LGP,Armani Exchange Analog Beige Dial Men's Watch-AX1739,110,5,0.06%,0.14%,137,5,0.05%,0.10%,39.37%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BR5DZQSN,B0BR5DZQSN,Diesel Spiked Analog Black Dial Men's Stainless Steel Watch-Dz4627,992,6,0.54%,0.17%,"1,188",6,0.47%,0.12%,93.86%,50.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BS4BFLZW,B0BS4BFLZW,Michael Kors Harlowe Analog Gold Dial Women's Watch-MK4709,134,3,0.07%,0.08%,181,3,0.07%,0.06%,82.91%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BS4BHNVN,B0BS4BHNVN,Michael Kors Harlowe Analog Rose Gold Dial Women's Stainless Steel Watch-Mk4710,311,6,0.17%,0.17%,403,9,0.16%,0.18%,91.04%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0C77Q5TQ5,B0C77Q5TQ5,Fossil Analog Gray Dial Women's Watch-Es5303 - Leather,463,6,0.25%,0.17%,590,6,0.24%,0.12%,80.93%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0C7WKTMFC,B0C7WKTMFC,Michael Kors Analog Black Dial Men's Stainless Steel Watch-Mk9113,64,0,0.03%,0.00%,86,0,0.03%,0.00%,98.63%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0C89RHY4W,B0C89RHY4W,Fossil Analog White Dial Women's Watch-Es5306 - Stainless Steel,214,5,0.12%,0.14%,285,6,0.11%,0.12%,72.51%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CBCTFVYL,B0CBCTFVYL,Diesel Analog Multicolor Dial Men's Watch-DZ4640,4,0,0.00%,0.00%,4,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CBCWGTGR,B0CBCWGTGR,"Diesel Leather Analog Blue Dial Men Watch-Dz2189, Brown Band",76,3,0.04%,0.08%,99,7,0.04%,0.14%,83.33%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CCHHGG9B,B0CCHHGG9B,Emporio Armani Silver Watch AR11575,67,1,0.04%,0.03%,104,1,0.04%,0.02%,95.29%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CCHKHCTD,B0CCHKHCTD,Emporio Armani Analog Gray Dial Men's Ceramic Watch-Ar70010,493,11,0.27%,0.31%,643,12,0.26%,0.24%,78.66%,75.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CCHLL1ZJ,B0CCHLL1ZJ,Emporio Armani Analog Silver Dial Women's Watch-AR11568,20,0,0.01%,0.00%,27,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CDQHYGLW,B0CDQHYGLW,Emporio Armani Analog Multicolor Dial Women's Watch-AR11558,42,0,0.02%,0.00%,52,0,0.02%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CFBCTN93,B0CFBCTN93,"Fossil Machine Brown Automatic Leather Watch Me3254 - Analog, Men","1,887",27,1.03%,0.76%,"2,395",36,0.96%,0.71%,73.47%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CGSQGH17,B0CGSQGH17,Skagen Analog White Dial Women's Watch-SKW3121,114,0,0.06%,0.00%,130,0,0.05%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CH4RNWJX,B0CH4RNWJX,"Audio Array AM-C43 XLR to 3.5mm Professional Condenser Microphone Kit | Boom Arm, 2M Cable & Foam Filter | Compatible with Audio Interface, Mixer | Recording, Podcast, Streaming, Home Studio (Black)","1,374",23,0.75%,0.65%,"2,044",34,0.82%,0.68%,0.05%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CHXTNMNX,B0CHXTNMNX,"Armani Exchange Stainless Steel Analog Blue Dial Men's Watch-Ax7151Set, Band Color:Gold",377,11,0.21%,0.31%,481,17,0.19%,0.34%,92.65%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CHXTV16D,B0CHXTV16D,Armani Exchange Two Tone Watch AX1956,282,5,0.15%,0.14%,393,8,0.16%,0.16%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CJ6ZHK1S,B0CJ6ZHK1S,"Fossil Stainless Steel Analog Brown Dial Women's Watch-Es5323, Band Color:Rose Gold",296,2,0.16%,0.06%,376,6,0.15%,0.12%,90.72%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CLVK5F4Q,B0CLVK5F4Q,Armani Exchange Analog Black Dial Men's Watch,1,0,0.00%,0.00%,1,0,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CM9L1QZG,B0CM9L1QZG,"Audio Array AM-W16 Solo Wireless Lapel Over Ear Mic|in-Built ANC,Plug N Play,LongBattery Life,Ultra-Low Latency,Upto 30M Range|Compatible with iPhone&Android|Vlogging,Streaming,Teaching,YouTube,Black",118,4,0.06%,0.11%,150,4,0.06%,0.08%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CR5NKB4C,B0CR5NKB4C,"Armani Exchange Stainless Steel Analog Men's Watch-Ax1962, Dial-Color:Black, Band Color:Two-Tone",320,10,0.17%,0.28%,450,12,0.18%,0.24%,10.74%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CR5PZRNY,B0CR5PZRNY,"Emporio Armani Stainless Steel Analog Blue Dial Men's Watch-Ar11582, Band Color:Silver",83,0,0.05%,0.00%,100,0,0.04%,0.00%,97.89%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CR5RR8Z6,B0CR5RR8Z6,"Emporio Armani Stainless Steel Analog Multicolor Dial Women's Watch-Ar11596, Dial-Color:Silver, Band Color:Silver",22,1,0.01%,0.03%,26,1,0.01%,0.02%,88.46%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CR5S175Y,B0CR5S175Y,"Armani Exchange Stainless Steel Analog Black Dial Men's Watch-Ax2454, Band Color:Grey",115,2,0.06%,0.06%,148,4,0.06%,0.08%,84.17%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CRCTQH2C,B0CRCTQH2C,"Michael Kors Stainless Steel Analog White Dial Women's Watch-Mk4805, Band Color:Gold",29,1,0.02%,0.03%,39,1,0.02%,0.02%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CRCYMKY8,B0CRCYMKY8,Michael Kors Analog White Dial Silver Strap Women's Watch-Mk7474,20,1,0.01%,0.03%,22,1,0.01%,0.02%,85.71%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CRCZYDY6,B0CRCZYDY6,"Michael Kors Stainless Steel Analog White Dial Women's Watch-Mk4817Set, Band Color:Two-Tone",92,1,0.05%,0.03%,125,2,0.05%,0.04%,58.56%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CRD3QWVJ,B0CRD3QWVJ,Fossil Carlie Analog Women Silver Quartz Stainless Steel Watch ES5331,133,3,0.07%,0.08%,169,4,0.07%,0.08%,66.46%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CRSQDJJ5,B0CRSQDJJ5,"Michael Kors Analog Green Dial Men's Stainless Steel Watch-Mk9152, Band Color:Silver",146,5,0.08%,0.14%,188,8,0.08%,0.16%,89.02%,75.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CRT23BD5,B0CRT23BD5,"Michael Kors Stainless Steel Analog Blue Dial Men's Watch-Mk9153, Band Color:Gold",36,0,0.02%,0.00%,43,0,0.02%,0.00%,97.50%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CSK4ZCQH,B0CSK4ZCQH,Michael Kors Analog White Dial Men's Metal Band Watch-MK9163,404,7,0.22%,0.20%,501,11,0.20%,0.22%,93.54%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CSK63BKG,B0CSK63BKG,Michael Kors Analog Blue Dial Men's Metal Band Watch-MK9156,90,3,0.05%,0.08%,134,3,0.05%,0.06%,89.72%,50.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CWRLQ99S,B0CWRLQ99S,"Armani Exchange Stainless Steel Analog Gray Dial Men's Watch-Ax1764, Band Color-Silver",292,6,0.16%,0.17%,431,7,0.17%,0.14%,99.71%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CZ8X8CBD,B0CZ8X8CBD,Fossil Everett Silver Watch FS6056,385,4,0.21%,0.11%,449,6,0.18%,0.12%,90.56%,33.33%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CZ93JG5X,B0CZ93JG5X,Michael Kors Emery Silver Watch MK4829,94,0,0.05%,0.00%,131,0,0.05%,0.00%,94.39%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CZ94B6QL,B0CZ94B6QL,"Michael Kors Stainless Steel Analog Multicolor Dial Women's Watch-Mk4822, Band Color-Gold",33,1,0.02%,0.03%,38,1,0.02%,0.02%,77.78%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CZ9HTWNC,B0CZ9HTWNC,Michael Kors Sage Silver Watch MK4824,105,1,0.06%,0.03%,159,1,0.06%,0.02%,8.03%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D84YD59Y,B0D84YD59Y,"Armani Exchange Stainless Steel Analog Silver Dial Women's Watch-Ax5725, Band Color:Gold",150,1,0.08%,0.03%,181,1,0.07%,0.02%,95.78%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
