(Parent) ASIN,(Child) ASIN,Title,Sessions - Total,Sessions - Total - B2B,Session Percentage - Total,Session Percentage - Total - B2B,Page Views - Total,Page Views - Total - B2B,Page Views Percentage - Total,Page Views Percentage - Total - B2B,Featured Offer Percentage,Featured Offer Percentage - B2B,Units Ordered,Units Ordered - B2B,Unit Session Percentage,Unit Session Percentage - B2B,Ordered Product Sales,Ordered Product Sales - B2B,Total Order Items,Total Order Items - B2B
B0GF715X4M,B0GF715X4M,Fossil Sloan Gold Quartz Stainless Steel Watch ES5456,66,4,0.04%,0.13%,88,5,0.04%,0.12%,100.00%,100.00%,1,0,1.52%,0.00%,"₹15,995.00",₹0.00,1,0
B0GF7BLQ27,B0GF7BLQ27,Michael Kors Pyper Rose Gold Quartz Stainless Steel Watch MK7573,136,1,0.08%,0.03%,188,1,0.09%,0.02%,100.00%,0.00%,1,0,0.74%,0.00%,"₹14,995.00",₹0.00,1,0
B001J1772I,B001J1772I,Diesel Mega Chief Analog Grey Over sized dial Men's Watch - DZ1206,431,8,0.26%,0.26%,545,9,0.25%,0.22%,91.57%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B00786VY22,B00786VY22,Armani Exchange Mens Hampton Leather Analogue Watch - AX2101 (Black_Free Size),79,0,0.05%,0.00%,96,0,0.04%,0.00%,7.87%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B00944CXEY,B00944CXEY,Michael Kors Darci Analog Silver Dial Women's Watch - MK3190,282,1,0.17%,0.03%,400,1,0.18%,0.02%,97.80%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B00FF8CDSO,B00FF8CDSO,"Fossil Leather Virginia Analog Gold Dial Women's Watch-Es3405, Band Color:Multicolor",31,0,0.02%,0.00%,42,0,0.02%,0.00%,97.30%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B00PW3J8LM,B00PW3J8LM,"Fossil Men Leather Townsman Analog Black Dial Watch -Me3061, Band Color-Brown",288,2,0.18%,0.07%,370,4,0.17%,0.10%,92.63%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B012R0UNAW,B012R0UNAW,"Emporio Armani Stainless Steel Gianni T-Bar Analog White Dial Women Watch - Ar1926, Multi-Color Band","1,934",31,1.18%,1.02%,"2,447",37,1.11%,0.88%,97.41%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B01GZZYSRO,B01GZZYSRO,Emporio Armani Analog Blue Dial Men's Watch-Ar1979 - Stainless Steel,298,10,0.18%,0.33%,421,22,0.19%,0.53%,90.71%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B01GZZZ328,B01GZZZ328,Emporio Armani Luigi Analog White Dial Men's Watch - AR2502,194,5,0.12%,0.16%,291,6,0.13%,0.14%,87.76%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B01KNMEVDG,B01KNMEVDG,Fossil Grant Sport Blue Watch FS5237,"2,895",60,1.76%,1.97%,"3,825",76,1.74%,1.82%,1.38%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B01MTYS3BW,B01MTYS3BW,Diesel Analog Stainless Steel Black Dial and Band (Big dial) Men's Watch-DZ7395,"3,548",89,2.16%,2.93%,"4,453",116,2.02%,2.77%,0.08%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B077SMJP9Z,B077SMJP9Z,"Skagen Stainless Steel Analog White Dial Women Watch - Skw2694, Rose Gold Band",633,3,0.39%,0.10%,745,3,0.34%,0.07%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B077SN2LNP,B077SN2LNP,Michael Kors Lexington Analog Black Dial Men's Watch-MK8603,128,4,0.08%,0.13%,182,4,0.08%,0.10%,42.04%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B079DC27J5,B079DC27J5,Fossil Analog Black Dial Men's Watch-FS5452,500,4,0.30%,0.13%,657,4,0.30%,0.10%,90.27%,66.67%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07LDJJ4JP,B07LDJJ4JP,Saregama Carvaan Mini 2.0 Tamil- Music Player with Bluetooth/FM/AM/AUX (Sunset Red),473,9,0.29%,0.30%,685,16,0.31%,0.38%,2.25%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07MM5MH6F,B07MM5MH6F,"Fossil Watch, Black, Free Size, (FS5512)",858,14,0.52%,0.46%,"1,135",17,0.52%,0.41%,97.38%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07QSK7DHR,B07QSK7DHR,Michael Kors Analog Gold Dial Women's Watch-MK4339,96,1,0.06%,0.03%,139,2,0.06%,0.05%,38.98%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07QW9DDGB,B07QW9DDGB,Michael Kors Maci Blue Watch MK2833,24,0,0.01%,0.00%,45,0,0.02%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07SPCV89W,B07SPCV89W,Saregama Carvaan Mini 2.0 Bengali- Music Player with Bluetooth/FM/AM/AUX (Sunset red),438,7,0.27%,0.23%,610,11,0.28%,0.26%,4.24%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07SW9WNP5,B07SW9WNP5,Diesel Spiked Black Quartz Leather Watch DZ4703,22,0,0.01%,0.00%,27,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07SXDRFK2,B07SXDRFK2,Diesel Mega Chief Slim Silver Quartz Stainless Steel Watch DZ4702,14,0,0.01%,0.00%,17,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07SXFRLZZ,B07SXFRLZZ,Diesel Spiked Silver Quartz Stainless Steel Watch DZ4709,15,2,0.01%,0.07%,18,2,0.01%,0.05%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07SZSVT1F,B07SZSVT1F,"Diesel Stainless Steel Analog Silver Dial Men's Watch-Dz2213, Band Color:Black",192,4,0.12%,0.13%,252,7,0.11%,0.17%,97.44%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T1X89FZ,B07T1X89FZ,"Diesel Stainless Steel Analog Silver Dial Men's Watch-Dz2215, Band Color:Green",21,1,0.01%,0.03%,31,1,0.01%,0.02%,76.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T1X8TKH,B07T1X8TKH,"Diesel Stainless Steel Analog White Dial Men's Watch-Dz2214, Band Color:Gold",15,0,0.01%,0.00%,17,0,0.01%,0.00%,93.33%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T1X96CL,B07T1X96CL,"Diesel Leather Analog Multicolor Dial Men's Watch-Dz4667, Band Color -Black",197,7,0.12%,0.23%,280,16,0.13%,0.38%,88.02%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T2XY7V5,B07T2XY7V5,Diesel Spiked Black Quartz Leather Watch DZ4671,22,1,0.01%,0.03%,35,1,0.02%,0.02%,41.94%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T2XYGR5,B07T2XYGR5,Diesel Men Spiked Green Quartz Stainless Steel Chronograph Watch DZ4670,114,4,0.07%,0.13%,159,5,0.07%,0.12%,87.68%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T2XYHYD,B07T2XYHYD,Diesel D-Era White Quartz Leather Watch DZ5613,6,0,0.00%,0.00%,6,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T3ZPD9X,B07T3ZPD9X,Diesel D-Era Black Quartz Leather Watch DZ5612,31,0,0.02%,0.00%,41,0,0.02%,0.00%,87.18%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T53T1KV,B07T53T1KV,Diesel Mr. Daddy Slim Grey Quartz Stainless Steel Watch DZ7487,245,5,0.15%,0.16%,304,9,0.14%,0.22%,80.36%,66.67%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T62VK1C,B07T62VK1C,"Diesel Stainless Steel Analog White Dial Men's Watch-Dz2212, Band Color:Silver",115,5,0.07%,0.16%,134,8,0.06%,0.19%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T62XNWY,B07T62XNWY,Diesel D-Era Silver Quartz Stainless Steel Watch DZ5609,13,0,0.01%,0.00%,15,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T63MQ9G,B07T63MQ9G,"Diesel Leather Analog Black Dial Men's Watch-Dz2210Set, Band Color -Black",9,0,0.01%,0.00%,11,0,0.00%,0.00%,90.91%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T63ZJTR,B07T63ZJTR,"Diesel Stainless Steel Analog Yellow Dial Men's Watch-Dz4662, Band Color -Gold",128,3,0.08%,0.10%,196,4,0.09%,0.10%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T64HT6R,B07T64HT6R,Diesel D-Era Gold Quartz Stainless Steel Watch DZ5611,36,1,0.02%,0.03%,42,1,0.02%,0.02%,84.62%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T655VD8,B07T655VD8,"Diesel Stainless Steel Analog Gold Dial Men Watch-Dz4659, Gold Band",10,0,0.01%,0.00%,11,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0846PJPW9,B0846PJPW9,Armani Exchange Black Dial Analog Men's Watch,"3,060",60,1.86%,1.97%,"4,343",70,1.97%,1.67%,2.72%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B084CG2ZVZ,B084CG2ZVZ,Fossil Neutra Chrono Grey Quartz Stainless Steel Watch FS5699,268,11,0.16%,0.36%,338,18,0.15%,0.43%,96.05%,90.91%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B088NYP2LX,B088NYP2LX,"MVMT Stainless Steel Caviar Analog Black Dial Men Watch-28000052-D, Black Band",3,0,0.00%,0.00%,6,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B088NZCC28,B088NZCC28,MVMT Caviar Quartz Black Round Dial Men's Watch - 28000053-D,3,0,0.00%,0.00%,6,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B08BCLYN66,B08BCLYN66,Armani Exchange Gold Quartz Stainless Steel Watch AX5734,96,0,0.06%,0.00%,136,0,0.06%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B08CVP2HXP,B08CVP2HXP,"TONOR USB Microphone, Condenser Computer PC Mic with Tripod Stand, Metal,Pop Filter, Shock Mount for Gaming,Streaming,Podcasting,YouTube, Voice Over,Skype, Twitch,Compatible with Laptop Desktop, TC30",361,6,0.22%,0.20%,490,8,0.22%,0.19%,0.67%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B08HGVDKFH,B08HGVDKFH,Fossil Leather Neutra Chrono Analog Blue Dial Men's Watch-Fs5708Set,1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B08XBYKWW3,B08XBYKWW3,Emporio Armani Diver Analog Green Dial Men's Watch-AR11338,160,2,0.10%,0.07%,196,2,0.09%,0.05%,95.60%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0975TDMW6,B0975TDMW6,"Fossil Bronson Analog Gray Dial Men's Watch-FS5855 Genuine Leather, Brown Strap",146,2,0.09%,0.07%,179,2,0.08%,0.05%,96.23%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B09BBK2LV4,B09BBK2LV4,Emporio Armani Silver Watch AR11360,359,13,0.22%,0.43%,427,15,0.19%,0.36%,71.83%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0B4G7VWXD,B0B4G7VWXD,"Audio Array AA-04 Metal Spider Shock Mount for Condenser Microphone | Anti Vibration, Suspension, Isolation | 4 Size Bottom Screws & Extra Replacement Elastic Bands | Recommended For Rode, Samson, etc",163,6,0.10%,0.20%,245,12,0.11%,0.29%,38.70%,36.36%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0B75LLWV6,B0B75LLWV6,Emporio Armani Analog White Dial Women's Watch-AR11484,37,0,0.02%,0.00%,44,0,0.02%,0.00%,79.49%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BFZL8NN2,B0BFZL8NN2,Emporio Armani Analog Mother of Pearl Dial Women's Watch-AR11499,47,1,0.03%,0.03%,76,1,0.03%,0.02%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BFZRGPJ6,B0BFZRGPJ6,Emporio Armani Analog Green Dial Men's Watch-AR11500,986,25,0.60%,0.82%,"1,199",32,0.54%,0.77%,95.74%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BQ34TRDX,B0BQ34TRDX,Fossil Raquel Analog White Dial Women's Watch-Es5271 - Stainless Steel,136,2,0.08%,0.07%,177,3,0.08%,0.07%,72.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BQZG6C28,B0BQZG6C28,Emporio Armani Analog White Dial Women's Watch-AR80065SET,7,1,0.00%,0.03%,7,1,0.00%,0.02%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BQZH3LGP,B0BQZH3LGP,Armani Exchange Analog Beige Dial Men's Watch-AX1739,"1,121",24,0.68%,0.79%,"1,314",25,0.60%,0.60%,48.09%,57.14%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BR5DZQSN,B0BR5DZQSN,Diesel Spiked Analog Black Dial Men's Stainless Steel Watch-Dz4627,825,5,0.50%,0.16%,"1,029",5,0.47%,0.12%,95.40%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0C77Q5TQ5,B0C77Q5TQ5,Fossil Analog Gray Dial Women's Watch-Es5303 - Leather,651,3,0.40%,0.10%,857,3,0.39%,0.07%,85.19%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0C7WKTMFC,B0C7WKTMFC,Michael Kors Analog Black Dial Men's Stainless Steel Watch-Mk9113,80,1,0.05%,0.03%,115,1,0.05%,0.02%,97.17%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CBCTFVYL,B0CBCTFVYL,Diesel Analog Multicolor Dial Men's Watch-DZ4640,9,0,0.01%,0.00%,13,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CBCWGTGR,B0CBCWGTGR,"Diesel Leather Analog Blue Dial Men Watch-Dz2189, Brown Band",52,3,0.03%,0.10%,75,6,0.03%,0.14%,88.89%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CCHKHCTD,B0CCHKHCTD,Emporio Armani Analog Gray Dial Men's Ceramic Watch-Ar70010,359,11,0.22%,0.36%,438,13,0.20%,0.31%,84.92%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CCHLL1ZJ,B0CCHLL1ZJ,Emporio Armani Analog Silver Dial Women's Watch-AR11568,5,0,0.00%,0.00%,10,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CCHMD6QH,B0CCHMD6QH,Emporio Armani Gun-Metal Watch AR11561,0,0,0.00%,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CDQHYGLW,B0CDQHYGLW,Emporio Armani Analog Multicolor Dial Women's Watch-AR11558,37,0,0.02%,0.00%,54,0,0.02%,0.00%,97.87%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CF5XZR93,B0CF5XZR93,Fossil Analog Black Dial Men's Watch-Fs6032 - Stainless Steel,414,3,0.25%,0.10%,532,3,0.24%,0.07%,88.84%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CF61X2BG,B0CF61X2BG,Fossil Analog Blue Dial Men's Watch-Fs6029 - Stainless Steel,290,5,0.18%,0.16%,380,5,0.17%,0.12%,88.54%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CFBB587Z,B0CFBB587Z,"Fossil Analog Multicolor Dial Men's Watch-ME3253 Stainless Steel, Black Strap","1,176",19,0.72%,0.63%,"1,597",24,0.73%,0.57%,90.90%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CFBCTN93,B0CFBCTN93,"Fossil Machine Brown Automatic Leather Watch Me3254 - Analog, Men","2,114",34,1.29%,1.12%,"2,509",48,1.14%,1.15%,75.70%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CGSQGH17,B0CGSQGH17,Skagen Analog White Dial Women's Watch-SKW3121,83,0,0.05%,0.00%,92,0,0.04%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CH4RNWJX,B0CH4RNWJX,"Audio Array AM-C43 XLR to 3.5mm Professional Condenser Microphone Kit | Boom Arm, 2M Cable & Foam Filter | Compatible with Audio Interface, Mixer | Recording, Podcast, Streaming, Home Studio (Black)","1,712",29,1.04%,0.95%,"2,527",32,1.15%,0.77%,0.27%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CHXTNMNX,B0CHXTNMNX,"Armani Exchange Stainless Steel Analog Blue Dial Men's Watch-Ax7151Set, Band Color:Gold",387,5,0.24%,0.16%,482,6,0.22%,0.14%,95.92%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CJ6ZHK1S,B0CJ6ZHK1S,"Fossil Stainless Steel Analog Brown Dial Women's Watch-Es5323, Band Color:Rose Gold",236,2,0.14%,0.07%,310,3,0.14%,0.07%,97.79%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CJ6ZW8F6,B0CJ6ZW8F6,"Fossil Watch Ring Gold dial ES5319 for Women, Analog, Stainless Steel, Gold Strap",344,4,0.21%,0.13%,409,5,0.19%,0.12%,93.72%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CM6NTWBP,B0CM6NTWBP,"Audio Array AI-10 Professional Live Soundcard|1Ch Mixer |Bluetooth | 3 Condenser Mic Inputs, 2 mobilephones & PC/Mac Outputs | +48V phantom power, 4 Voice Modes, Denoise, built-in FX | Gaming, Karaoke",472,10,0.29%,0.33%,733,13,0.33%,0.31%,10.78%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CM9L1QZG,B0CM9L1QZG,"Audio Array AM-W16 Solo Wireless Lapel Over Ear Mic|in-Built ANC,Plug N Play,LongBattery Life,Ultra-Low Latency,Upto 30M Range|Compatible with iPhone&Android|Vlogging,Streaming,Teaching,YouTube,Black",101,0,0.06%,0.00%,130,0,0.06%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CQNSQ9BJ,B0CQNSQ9BJ,"Promate Screwdriver Set with 120 CR-V Steel Bits, Foldable Cylindrical Case and Durable Construction, ProTools-126M",1,0,0.00%,0.00%,1,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CR5NKB4C,B0CR5NKB4C,"Armani Exchange Stainless Steel Analog Men's Watch-Ax1962, Dial-Color:Black, Band Color:Two-Tone",135,4,0.08%,0.13%,185,7,0.08%,0.17%,29.11%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CR5PZRNY,B0CR5PZRNY,"Emporio Armani Stainless Steel Analog Blue Dial Men's Watch-Ar11582, Band Color:Silver",116,0,0.07%,0.00%,144,0,0.07%,0.00%,97.01%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CR5RR8Z6,B0CR5RR8Z6,"Emporio Armani Stainless Steel Analog Multicolor Dial Women's Watch-Ar11596, Dial-Color:Silver, Band Color:Silver",19,0,0.01%,0.00%,22,0,0.01%,0.00%,85.71%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CR5S175Y,B0CR5S175Y,"Armani Exchange Stainless Steel Analog Black Dial Men's Watch-Ax2454, Band Color:Grey",125,5,0.08%,0.16%,162,7,0.07%,0.17%,81.12%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CRCTQH2C,B0CRCTQH2C,"Michael Kors Stainless Steel Analog White Dial Women's Watch-Mk4805, Band Color:Gold",26,0,0.02%,0.00%,29,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CRCWV9DV,B0CRCWV9DV,"Fossil Men Sport Tourer Silver Quartz Stainless Steel Chronograph Watch Fs6048, Green Dial, Silver Band",779,12,0.47%,0.39%,989,13,0.45%,0.31%,91.31%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CRCYMKY8,B0CRCYMKY8,Michael Kors Analog White Dial Silver Strap Women's Watch-Mk7474,16,0,0.01%,0.00%,19,0,0.01%,0.00%,82.35%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CRCZ8TGK,B0CRCZ8TGK,"Fossil Women Carlie Gold Quartz Stainless Steel Analogue Watch Es5329, Dial-Color:White",573,2,0.35%,0.07%,720,2,0.33%,0.05%,93.43%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CRCZYDY6,B0CRCZYDY6,"Michael Kors Stainless Steel Analog White Dial Women's Watch-Mk4817Set, Band Color:Two-Tone",98,2,0.06%,0.07%,141,6,0.06%,0.14%,56.35%,83.33%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CRD2CVZL,B0CRD2CVZL,Fossil Analog Women Gold Gold Scarlette Quartz Stainless Steel Watch ES5338,280,1,0.17%,0.03%,404,2,0.18%,0.05%,66.85%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CRD7DH79,B0CRD7DH79,"Fossil Men Sport Tourer Silver Quartz Stainless Steel Chronograph Watch Fs6045, Black Dial, Silver Band",99,2,0.06%,0.07%,119,2,0.05%,0.05%,30.91%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CRT23BD5,B0CRT23BD5,"Michael Kors Stainless Steel Analog Blue Dial Men's Watch-Mk9153, Band Color:Gold",36,1,0.02%,0.03%,45,1,0.02%,0.02%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CSK4ZCQH,B0CSK4ZCQH,Michael Kors Analog White Dial Men's Metal Band Watch-MK9163,116,1,0.07%,0.03%,139,1,0.06%,0.02%,94.40%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CSK63BKG,B0CSK63BKG,Michael Kors Analog Blue Dial Men's Metal Band Watch-MK9156,39,3,0.02%,0.10%,45,3,0.02%,0.07%,87.80%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CWRLQ99S,B0CWRLQ99S,"Armani Exchange Stainless Steel Analog Gray Dial Men's Watch-Ax1764, Band Color-Silver",59,1,0.04%,0.03%,92,1,0.04%,0.02%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CZ8X8CBD,B0CZ8X8CBD,Fossil Everett Silver Watch FS6056,375,6,0.23%,0.20%,470,8,0.21%,0.19%,94.56%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CZ91YKMP,B0CZ91YKMP,Fossil Blue Dive Gold Watch ES5350,75,2,0.05%,0.07%,107,2,0.05%,0.05%,56.67%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CZ93JG5X,B0CZ93JG5X,Michael Kors Emery Silver Watch MK4829,83,0,0.05%,0.00%,106,0,0.05%,0.00%,98.97%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0CZ9HTWNC,B0CZ9HTWNC,Michael Kors Sage Silver Watch MK4824,74,0,0.05%,0.00%,118,0,0.05%,0.00%,7.61%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D3M86SH1,B0D3M86SH1,Audio Array AA-19BL RGB Low Profile Boomarm Stand with Riser | 71cm reach & 20 RGB lighting effects & Built-In Cable Management | Matte finish with Flexible adjustments | 2Kg Weight Capacity | Black,110,5,0.07%,0.16%,135,5,0.06%,0.12%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D84YD59Y,B0D84YD59Y,"Armani Exchange Stainless Steel Analog Silver Dial Women's Watch-Ax5725, Band Color:Gold",143,1,0.09%,0.03%,197,9,0.09%,0.22%,91.72%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D84YY632,B0D84YY632,"Armani Exchange Stainless Steel Analog Black Dial Men's Watch-Ax4180, Band Color:Gold","1,702",27,1.04%,0.89%,"2,174",38,0.99%,0.91%,75.88%,73.33%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D853Y52R,B0D853Y52R,"Armani Exchange Stainless Steel Analog Black Dial Men's Watch-Ax4181, Band Color:Multicolor",292,10,0.18%,0.33%,437,12,0.20%,0.29%,95.17%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D858SPK4,B0D858SPK4,"Armani Exchange Stainless Steel Analog Silver Dial Women's Watch-Ax7161Set, Band Color:Multicolor",64,1,0.04%,0.03%,68,1,0.03%,0.02%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D933B79H,B0D933B79H,Fossil Everett Brown Watch FS6071,142,3,0.09%,0.10%,170,3,0.08%,0.07%,58.28%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D9345QY7,B0D9345QY7,"Emporio Armani Stainless Steel Analog Green Dial Men's Watch-Ar60080, Band Color:Silver",114,1,0.07%,0.03%,141,2,0.06%,0.05%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D935S1B3,B0D935S1B3,"Emporio Armani Stainless Steel Analog Multicolor Dial Men's Watch-Ar11636, Band Color:Silver",60,2,0.04%,0.07%,80,2,0.04%,0.05%,95.52%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D935TKFD,B0D935TKFD,"Emporio Armani Stainless Steel Analog Multicolor Dial Women's Watch-Ar11625, Band Color:Silver",11,0,0.01%,0.00%,14,0,0.01%,0.00%,92.86%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D935TWSR,B0D935TWSR,"Emporio Armani Stainless Steel Analog Multicolor Dial Men's Watch-Ar11637, Band Color:Silver",51,3,0.03%,0.10%,88,8,0.04%,0.19%,95.89%,50.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D935VW9J,B0D935VW9J,"Emporio Armani Stainless Steel Analog Multicolor Dial Women's Watch-Ar11626, Band Color:Multicolor",18,1,0.01%,0.03%,21,1,0.01%,0.02%,80.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
