(Parent) ASIN,(Child) ASIN,Title,Sessions - Total,Sessions - Total - B2B,Session Percentage - Total,Session Percentage - Total - B2B,Page Views - Total,Page Views - Total - B2B,Page Views Percentage - Total,Page Views Percentage - Total - B2B,Featured Offer Percentage,Featured Offer Percentage - B2B,Units Ordered,Units Ordered - B2B,Unit Session Percentage,Unit Session Percentage - B2B,Ordered Product Sales,Ordered Product Sales - B2B,Total Order Items,Total Order Items - B2B
B08CVP2HXP,B08CVP2HXP,"TONOR USB Microphone, Condenser Computer PC Mic with Tripod Stand, Metal,Pop Filter, Shock Mount for Gaming,Streaming,Podcasting,YouTube, Voice Over,Skype, Twitch,Compatible with Laptop Desktop, TC30",463,15,0.18%,0.32%,648,20,0.19%,0.30%,1.85%,7.14%,1,0,0.22%,0.00%,"₹2,249.00",₹0.00,1,0
B08SW1LBDF,B08SW1LBDF,Diesel Silicone Mega Chief Analog-Digital Black Dial Men's Watch-Dz4548,213,3,0.08%,0.06%,260,3,0.07%,0.04%,99.60%,66.67%,1,0,0.47%,0.00%,"₹17,996.00",₹0.00,1,0
B08XBYKWW3,B08XBYKWW3,Emporio Armani Diver Analog Green Dial Men's Watch-AR11338,241,6,0.10%,0.13%,325,6,0.09%,0.09%,97.83%,100.00%,1,0,0.41%,0.00%,"₹22,994.00",₹0.00,1,0
B094R8FJ6J,B094R8FJ6J,Michael Kors Analog Men Alek Silver Dial Two Tone Watch MK9183,37,0,0.01%,0.00%,48,0,0.01%,0.00%,88.10%,0.00%,1,0,2.70%,0.00%,"₹13,797.00",₹0.00,1,0
B09GYMBKMQ,B09GYMBKMQ,Armani Exchange Black Watch AX2429,94,5,0.04%,0.11%,140,18,0.04%,0.27%,80.99%,100.00%,1,0,1.06%,0.00%,"₹13,996.00",₹0.00,1,0
B09NC2NFR9,B09NC2NFR9,"Fossil Machine Analog Black Dial Men's Watch-FS5901 Genuine Leather, Brown Strap",248,1,0.10%,0.02%,365,1,0.10%,0.01%,44.68%,0.00%,1,0,0.40%,0.00%,"₹11,995.00",₹0.00,1,0
B0B4G7VWXD,B0B4G7VWXD,"Audio Array AA-04 Metal Spider Shock Mount for Condenser Microphone | Anti Vibration, Suspension, Isolation | 4 Size Bottom Screws & Extra Replacement Elastic Bands | Recommended For Rode, Samson, etc",229,8,0.09%,0.17%,340,9,0.10%,0.13%,6.31%,0.00%,1,0,0.44%,0.00%,"₹1,699.00",₹0.00,1,0
B0B77GKL25,B0B77GKL25,"Saregama Carvaan Telugu - Portable Music Player with 5000 Preloaded Songs, FM/BT/AUX (Cherrywood Red)",107,5,0.04%,0.11%,152,10,0.04%,0.15%,31.62%,50.00%,1,0,0.93%,0.00%,"₹6,990.00",₹0.00,1,0
B0BFZL8NN2,B0BFZL8NN2,Emporio Armani Analog Mother of Pearl Dial Women's Watch-AR11499,236,8,0.09%,0.17%,357,13,0.10%,0.19%,97.44%,100.00%,1,0,0.42%,0.00%,"₹19,596.00",₹0.00,1,0
B0BQZH3LGP,B0BQZH3LGP,Armani Exchange Analog Beige Dial Men's Watch-AX1739,34,1,0.01%,0.02%,41,1,0.01%,0.01%,100.00%,100.00%,1,0,2.94%,0.00%,"₹17,495.00",₹0.00,1,0
B0C77PPS9S,B0C77PPS9S,Fossil Analog White Dial Women's Watch-Es5310 - Leather,"1,228",18,0.49%,0.38%,"1,579",26,0.45%,0.39%,93.07%,100.00%,1,0,0.08%,0.00%,"₹11,994.00",₹0.00,1,0
B0CFBCTN93,B0CFBCTN93,"Fossil Machine Brown Automatic Leather Watch Me3254 - Analog, Men","2,675",44,1.06%,0.94%,"3,307",60,0.95%,0.89%,77.49%,100.00%,1,0,0.04%,0.00%,"₹20,994.00",₹0.00,1,0
B0CHXTNMNX,B0CHXTNMNX,"Armani Exchange Stainless Steel Analog Blue Dial Men's Watch-Ax7151Set, Band Color:Gold",416,8,0.17%,0.17%,592,15,0.17%,0.22%,86.34%,72.73%,1,0,0.24%,0.00%,"₹19,995.00",₹0.00,1,0
B0CR5NKB4C,B0CR5NKB4C,"Armani Exchange Stainless Steel Analog Men's Watch-Ax1962, Dial-Color:Black, Band Color:Two-Tone",202,7,0.08%,0.15%,285,15,0.08%,0.22%,20.76%,25.00%,1,0,0.50%,0.00%,"₹12,247.00",₹0.00,1,0
B0CRCWV9DV,B0CRCWV9DV,"Fossil Men Sport Tourer Silver Quartz Stainless Steel Chronograph Watch Fs6048, Green Dial, Silver Band","1,230",29,0.49%,0.62%,"1,660",49,0.48%,0.73%,84.54%,100.00%,1,0,0.08%,0.00%,"₹15,994.00",₹0.00,1,0
B0CRD1DRXG,B0CRD1DRXG,"Fossil Men Townsman Silver Automatic Stainless Steel Analogue Watch Me3260, Blue Dial, Silver Band","3,763",44,1.49%,0.94%,"4,679",56,1.34%,0.83%,89.55%,100.00%,1,0,0.03%,0.00%,"₹21,994.00",₹0.00,1,0
B0CRDG22TQ,B0CRDG22TQ,"Fossil Women Neutra Brown Quartz Leather Chronograph Watch Es5278, Dial-Color:Off-White, Band Color:Brown",305,7,0.12%,0.15%,427,10,0.12%,0.15%,46.30%,100.00%,1,0,0.33%,0.00%,"₹8,396.00",₹0.00,1,0
B0CYMWQCKL,B0CYMWQCKL,"Emporio Armani Leather Analog Beige Dial Men's Watch-Ar11610, Band Color-Brown",390,10,0.15%,0.21%,502,12,0.14%,0.18%,97.05%,100.00%,1,0,0.26%,0.00%,"₹14,494.00",₹0.00,1,0
B0CZ94B6QL,B0CZ94B6QL,"Michael Kors Stainless Steel Analog Multicolor Dial Women's Watch-Mk4822, Band Color-Gold",65,3,0.03%,0.06%,101,4,0.03%,0.06%,87.65%,50.00%,1,0,1.54%,0.00%,"₹18,495.00",₹0.00,1,0
B0D2LHNS9B,B0D2LHNS9B,"NexLev Foot Callus Remover | Electric Scrubber & Shaver for Dead, Hard & Cracked Skin | Professional Pedicure at Home | Waterproof | Type C | 3 Crystal Quartz Heads | For Men and Women| CR-01",272,4,0.11%,0.09%,403,5,0.12%,0.07%,5.97%,0.00%,1,0,0.37%,0.00%,₹824.00,₹0.00,1,0
B0D9362N4Q,B0D9362N4Q,Fossil Harlow Silver Watch ES5363,894,9,0.35%,0.19%,"1,106",10,0.32%,0.15%,89.11%,100.00%,1,0,0.11%,0.00%,"₹13,494.00",₹0.00,1,0
B0D955NZTN,B0D955NZTN,Michael Kors Accelerator 2.0 Gun-Metal Watch MK9178,44,1,0.02%,0.02%,59,1,0.02%,0.01%,100.00%,0.00%,1,0,2.27%,0.00%,"₹14,697.00",₹0.00,1,0
B0D955YGX7,B0D955YGX7,Michael Kors Analog Men Accelerator 2.0 Black Dial Gold Watch MK9177,268,10,0.11%,0.21%,380,18,0.11%,0.27%,89.54%,100.00%,1,0,0.37%,0.00%,"₹19,596.00",₹0.00,1,0
B0D9564Z9T,B0D9564Z9T,Michael Kors Accelerator 2.0 Silver Watch MK9176,155,3,0.06%,0.06%,201,4,0.06%,0.06%,97.21%,100.00%,1,0,0.65%,0.00%,"₹11,997.00",₹0.00,1,0
B0D9568856,B0D9568856,Michael Kors Brynn Silver Watch MK7506,56,0,0.02%,0.00%,88,0,0.03%,0.00%,72.50%,0.00%,1,0,1.79%,0.00%,"₹16,197.00",₹0.00,1,0
B0DJ2V3TH2,B0DJ2V3TH2,Fossil Men's Everett Gold Quartz Analog Stainless Steel Watch FS6090,770,17,0.31%,0.36%,"1,116",36,0.32%,0.54%,87.54%,92.31%,1,0,0.13%,0.00%,"₹13,494.00",₹0.00,1,0
B0DJ2WJ9R7,B0DJ2WJ9R7,Michael Kors Lexington Rose Gold Watch MK4863,183,2,0.07%,0.04%,251,4,0.07%,0.06%,100.00%,100.00%,1,0,0.55%,0.00%,"₹22,995.00",₹0.00,1,0
B0DJ2WKCPD,B0DJ2WKCPD,Fossil Women's Harlow Pink Quartz Analog Stainless Steel Watch ES5386,472,9,0.19%,0.19%,611,11,0.18%,0.16%,79.78%,100.00%,1,0,0.21%,0.00%,"₹13,495.00",₹0.00,1,0
B0DJ2WP1M5,B0DJ2WP1M5,Michael Kors Sage Black Watch MK9193,96,1,0.04%,0.02%,132,1,0.04%,0.01%,93.39%,0.00%,1,0,1.04%,0.00%,"₹20,495.00",₹0.00,1,0
B0DJ2X1477,B0DJ2X1477,Fossil Women's Sloan Gold Analog Quartz Stainless Steel Watch ES5380,360,8,0.14%,0.17%,449,10,0.13%,0.15%,66.67%,75.00%,1,0,0.28%,0.00%,"₹15,995.00",₹0.00,1,0
B0DJ2XHK2N,B0DJ2XHK2N,Fossil Women's Scarlette Multicolor Analog Quartz Stainless Steel Watch ES5388,199,3,0.08%,0.06%,267,9,0.08%,0.13%,7.79%,0.00%,1,0,0.50%,0.00%,"₹11,995.00",₹0.00,1,0
B0DJ2XNSD2,B0DJ2XNSD2,Fossil Men's Townsman Brown Analog Automatic Leather Watch ME3266,"1,696",36,0.67%,0.77%,"2,208",53,0.63%,0.79%,73.33%,80.00%,1,0,0.06%,0.00%,"₹19,495.00",₹0.00,1,0
B0DJ2Y4J4Q,B0DJ2Y4J4Q,Fossil Men's Townsman Brown Analog Automatic Leather Watch ME3265,356,7,0.14%,0.15%,496,9,0.14%,0.13%,53.94%,80.00%,1,0,0.28%,0.00%,"₹19,495.00",₹0.00,1,0
B0DP2WC5VW,B0DP2WC5VW,White Mulberry |DIY| Wall Mounted Monitor Stand Mount | Supports 15-32 Inch Screens| 9 Kg Screen Load | VESA 75X75 & 100X100 | Spring Assisted Wall Mounted Monitor Mount | Black - (Single Screen),70,7,0.03%,0.15%,99,12,0.03%,0.18%,75.00%,75.00%,1,0,1.43%,0.00%,"₹3,299.00",₹0.00,1,0
B0DSBPCW8R,B0DSBPCW8R,Armani Exchange Pink Quartz Stainless Steel Watch AX5729,69,0,0.03%,0.00%,117,0,0.03%,0.00%,100.00%,0.00%,1,0,1.45%,0.00%,"₹12,495.00",₹0.00,1,0
B0DSBS17RY,B0DSBS17RY,Armani Exchange Silver Quartz Stainless Steel Watch AX4186,199,5,0.08%,0.11%,298,9,0.09%,0.13%,86.61%,88.89%,1,0,0.50%,0.00%,"₹14,494.00",₹0.00,1,0
B0DSBT4S4K,B0DSBT4S4K,Fossil Men Carraway Brown Quartz Leather Blue Dial Analog Watch FS6110,105,0,0.04%,0.00%,144,0,0.04%,0.00%,8.20%,0.00%,1,0,0.95%,0.00%,"₹13,494.00",₹0.00,1,0
B0DT2Q1R2H,B0DT2Q1R2H,Emporio Armani Black Quartz Leather Watch AR11666,"2,235",23,0.89%,0.49%,"2,865",29,0.82%,0.43%,92.17%,93.33%,1,0,0.04%,0.00%,"₹15,995.00",₹0.00,1,0
B0DT2Y9HRM,B0DT2Y9HRM,Emporio Armani Black Quartz Leather Watch AR11677,667,18,0.26%,0.38%,918,32,0.26%,0.48%,95.86%,91.67%,1,0,0.15%,0.00%,"₹17,146.00",₹0.00,1,0
B0DT2ZQV18,B0DT2ZQV18,Emporio Armani Green Quartz Leather Watch AR11661,57,2,0.02%,0.04%,74,4,0.02%,0.06%,90.63%,0.00%,1,0,1.75%,0.00%,"₹12,947.00",₹0.00,1,0
B0DT34RQM2,B0DT34RQM2,Michael Kors Gramercy Pink Quartz Stainless Steel Watch MK7528,145,4,0.06%,0.09%,192,4,0.06%,0.06%,100.00%,100.00%,1,0,0.69%,0.00%,"₹14,347.00",₹0.00,1,0
B0DT381WY9,B0DT381WY9,Emporio Armani Silver Quartz Stainless Steel Watch AR11674,78,3,0.03%,0.06%,121,9,0.03%,0.13%,100.00%,100.00%,1,0,1.28%,0.00%,"₹18,494.00",₹0.00,1,0
B0DTYDTKN8,B0DTYDTKN8,NexLev Cordless Spin Mop|50 Min Runtime|2 Extra Mop Pads | Type C | For Home Kitchen & Office Use | Water Spray Function|Self Propelling|Mopping for All Floor Types|LED for Corners and Underbed|SPM-01,65,2,0.03%,0.04%,87,4,0.03%,0.06%,76.71%,100.00%,1,0,1.54%,0.00%,"₹4,399.00",₹0.00,1,0
B0F29SZCVF,B0F29SZCVF,"NexLev Knee Massager for Joint Pain Relief |Controlled Vibration & Heating for Arthritis, Knee, Shoulder or Elbow pain | 15 modes |2 Extension Belt |Graphene Heating pad for Consistent Heating | KM-01",85,2,0.03%,0.04%,103,2,0.03%,0.03%,98.94%,100.00%,1,0,1.18%,0.00%,"₹1,594.00",₹0.00,1,0
B0FCVBJX29,B0FCVBJX29,Fossil Neutra Brown Quartz Leather Watch FS6129,113,6,0.04%,0.13%,188,8,0.05%,0.12%,75.00%,100.00%,1,1,0.88%,16.67%,"₹12,995.00","₹12,995.00",1,1
B0FCVBY986,B0FCVBY986,Fossil Raquel Gold Quartz Stainless Steel Watch ES5434,151,1,0.06%,0.02%,194,1,0.06%,0.01%,90.91%,100.00%,1,0,0.66%,0.00%,"₹13,494.00",₹0.00,1,0
B0FCVFDZP7,B0FCVFDZP7,Fossil Grant Metallic Quartz Stainless Steel Watch FS6133,79,3,0.03%,0.06%,110,3,0.03%,0.04%,91.18%,100.00%,1,0,1.27%,0.00%,"₹14,495.00",₹0.00,1,0
B0FCVLFLGF,B0FCVLFLGF,Fossil Gilmore Silver Quartz Stainless Steel Watch ES5419,134,1,0.05%,0.02%,186,1,0.05%,0.01%,73.91%,0.00%,1,0,0.75%,0.00%,"₹8,397.00",₹0.00,1,0
B0FFJ6T8YY,B0FFJ6T8YY,Emporio Armani Silver Quartz Stainless Steel Watch AR11688,128,9,0.05%,0.19%,181,12,0.05%,0.18%,100.00%,100.00%,1,0,0.78%,0.00%,"₹19,995.00",₹0.00,1,0
B0FJ2SSSZR,B0FJ2SSSZR,Fossil Raquel Brown Quartz Leather Watch ES5418,117,0,0.05%,0.00%,157,0,0.05%,0.00%,57.04%,0.00%,1,0,0.85%,0.00%,"₹11,197.00",₹0.00,1,0
B0FK1FC978,B0FK1FC978,Michael Kors Phoebe Gold Quartz Stainless Steel Watch MK4923,128,3,0.05%,0.06%,178,4,0.05%,0.06%,66.89%,100.00%,1,0,0.78%,0.00%,"₹20,495.00",₹0.00,1,0
B0FKBV4H32,B0FKBV4H32,Michael Kors Billie Black Quartz Stainless Steel Watch MK9223,219,1,0.09%,0.02%,316,1,0.09%,0.01%,73.65%,100.00%,2,0,0.91%,0.00%,"₹34,294.00",₹0.00,1,0
B0FRVZCYH9,B0FRVZCYH9,Armani Exchange Black Quartz Rubber Watch AX1769,148,3,0.06%,0.06%,195,5,0.06%,0.07%,94.86%,100.00%,1,0,0.68%,0.00%,"₹16,495.00",₹0.00,1,0
B0FRWJ5N3P,B0FRWJ5N3P,Armani Exchange Rose Gold Watch Set AX7175SET,54,3,0.02%,0.06%,73,3,0.02%,0.04%,89.39%,100.00%,1,0,1.85%,0.00%,"₹15,995.00",₹0.00,1,0
B0FTKNBJY4,B0FTKNBJY4,Fossil Campbell Silver Quartz Stainless Steel Watch FS6139,75,0,0.03%,0.00%,98,0,0.03%,0.00%,93.18%,0.00%,1,0,1.33%,0.00%,"₹11,995.00",₹0.00,1,0
B0FTMNTYMX,B0FTMNTYMX,Fossil Crosby Blue Quartz Leather Watch FS6149,145,6,0.06%,0.13%,226,15,0.06%,0.22%,86.70%,66.67%,1,0,0.69%,0.00%,"₹11,995.00",₹0.00,1,0
B002LZUAFM,B002LZUAFM,Emporio Armani Mens Chronograph Stainless Steel Watch (Black_Free Size),749,13,0.30%,0.28%,997,22,0.29%,0.33%,8.20%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B00786VY22,B00786VY22,Armani Exchange Mens Hampton Leather Analogue Watch - AX2101 (Black_Free Size),112,0,0.04%,0.00%,144,0,0.04%,0.00%,1.53%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B01MTYS3BW,B01MTYS3BW,Diesel Analog Stainless Steel Black Dial and Band (Big dial) Men's Watch-DZ7395,"6,027",155,2.39%,3.31%,"7,652",191,2.20%,2.84%,0.07%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B075724BVF,B075724BVF,"Saregama Carvaan Hindi - Portable Music Player with 5000 Preloaded Songs, FM/BT/AUX (Porcelain White)",0,0,0.00%,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B077SMJP9Z,B077SMJP9Z,"Skagen Stainless Steel Analog White Dial Women Watch - Skw2694, Rose Gold Band",684,8,0.27%,0.17%,883,13,0.25%,0.19%,0.12%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B077SN2LNP,B077SN2LNP,Michael Kors Lexington Analog Black Dial Men's Watch-MK8603,169,1,0.07%,0.02%,273,1,0.08%,0.01%,85.27%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07GZHQFYR,B07GZHQFYR,Saregama Carvaan Mini Hindi 2.0- Music Player with Bluetooth/FM/AM/AUX (Sunset Red),"4,308",103,1.71%,2.20%,"5,735",148,1.65%,2.20%,2.72%,2.67%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07LDJJ4JP,B07LDJJ4JP,Saregama Carvaan Mini 2.0 Tamil- Music Player with Bluetooth/FM/AM/AUX (Sunset Red),531,12,0.21%,0.26%,742,15,0.21%,0.22%,3.74%,20.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07QHNNN21,B07QHNNN21,"Saregama Carvaan Punjabi - Portable Music Player with 5000 Preloaded Songs, FM/BT/AUX (Porcelain White)",93,3,0.04%,0.06%,112,4,0.03%,0.06%,72.12%,50.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07QSK7DHR,B07QSK7DHR,Michael Kors Analog Gold Dial Women's Watch-MK4339,49,0,0.02%,0.00%,67,0,0.02%,0.00%,65.63%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07QW9DDGB,B07QW9DDGB,Michael Kors Maci Blue Watch MK2833,5,0,0.00%,0.00%,6,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07RMH1F26,B07RMH1F26,Saregama Carvaan Mini 2.0 Kannada- Music Player with Bluetooth/FM/AM/AUX (Sunset Red),252,5,0.10%,0.11%,358,6,0.10%,0.09%,10.19%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07SRVV8V4,B07SRVV8V4,"Fossil Gen 5 Carlyle Stainless Steel Touchscreen Men's Smartwatch with Speaker, Heart Rate, GPS and Smartphone Notifications - FTW4024",552,16,0.22%,0.34%,748,23,0.21%,0.34%,97.21%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07SZSVT1F,B07SZSVT1F,"Diesel Stainless Steel Analog Silver Dial Men's Watch-Dz2213, Band Color:Black",151,4,0.06%,0.09%,208,4,0.06%,0.06%,84.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T1X89FZ,B07T1X89FZ,"Diesel Stainless Steel Analog Silver Dial Men's Watch-Dz2215, Band Color:Green",33,1,0.01%,0.02%,69,1,0.02%,0.01%,50.91%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T1X8TKH,B07T1X8TKH,"Diesel Stainless Steel Analog White Dial Men's Watch-Dz2214, Band Color:Gold",25,1,0.01%,0.02%,31,1,0.01%,0.01%,89.29%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T2XY7V5,B07T2XY7V5,Diesel Spiked Black Quartz Leather Watch DZ4671,26,0,0.01%,0.00%,36,0,0.01%,0.00%,71.88%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T2XYGR5,B07T2XYGR5,Diesel Men Spiked Green Quartz Stainless Steel Chronograph Watch DZ4670,158,8,0.06%,0.17%,207,12,0.06%,0.18%,91.91%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T2XYHYD,B07T2XYHYD,Diesel D-Era White Quartz Leather Watch DZ5613,13,0,0.01%,0.00%,15,0,0.00%,0.00%,85.71%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T2XZ5K4,B07T2XZ5K4,Diesel Analog Silver Dial Men's Watch-DZ2219,71,0,0.03%,0.00%,87,0,0.03%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T3ZPD9X,B07T3ZPD9X,Diesel D-Era Black Quartz Leather Watch DZ5612,50,2,0.02%,0.04%,70,2,0.02%,0.03%,73.33%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T53T1KV,B07T53T1KV,Diesel Mr. Daddy Slim Grey Quartz Stainless Steel Watch DZ7487,346,9,0.14%,0.19%,471,25,0.14%,0.37%,85.15%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T53XXCF,B07T53XXCF,Diesel Analog Black Dial Men's Watch-DZ2196,22,0,0.01%,0.00%,32,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T62VK1C,B07T62VK1C,"Diesel Stainless Steel Analog White Dial Men's Watch-Dz2212, Band Color:Silver",496,6,0.20%,0.13%,673,6,0.19%,0.09%,93.55%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T62XNWY,B07T62XNWY,Diesel D-Era Silver Quartz Stainless Steel Watch DZ5609,15,0,0.01%,0.00%,16,0,0.00%,0.00%,87.50%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T62YVHY,B07T62YVHY,Diesel Wonder-D White Watch DZ5618,20,0,0.01%,0.00%,21,0,0.01%,0.00%,95.45%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T63MQ9G,B07T63MQ9G,"Diesel Leather Analog Black Dial Men's Watch-Dz2210Set, Band Color -Black",27,1,0.01%,0.02%,34,1,0.01%,0.01%,96.43%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07T63ZJTR,B07T63ZJTR,"Diesel Stainless Steel Analog Yellow Dial Men's Watch-Dz4662, Band Color -Gold",183,4,0.07%,0.09%,249,6,0.07%,0.09%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B07WLWN2ZT,B07WLWN2ZT,"TONOR USB Gaming Microphone, Computer Condenser PC Mic with Tripod Stand & Pop for Streaming, Podcasting, Vocal Recording, Compatible with iMac PC Laptop Desktop Windows Computer, TC-777",446,10,0.18%,0.21%,589,13,0.17%,0.19%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B084CG2ZVZ,B084CG2ZVZ,Fossil Neutra Chrono Grey Quartz Stainless Steel Watch FS5699,434,6,0.17%,0.13%,574,8,0.16%,0.12%,92.68%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B085YFCGNF,B085YFCGNF,Saregama Carvaan Mini 2.0 Marathi (Sadabahar Gaani) - Music Player with Bluetooth/FM/AM/AUX (Sunset Red),585,10,0.23%,0.21%,898,16,0.26%,0.24%,10.19%,10.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B088NYP2LX,B088NYP2LX,"MVMT Stainless Steel Caviar Analog Black Dial Men Watch-28000052-D, Black Band",3,0,0.00%,0.00%,3,0,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B088NZCC28,B088NZCC28,MVMT Caviar Quartz Black Round Dial Men's Watch - 28000053-D,1,0,0.00%,0.00%,1,0,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B08BCLYN66,B08BCLYN66,Armani Exchange Gold Quartz Stainless Steel Watch AX5734,162,1,0.06%,0.02%,209,1,0.06%,0.01%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B08R6P2518,B08R6P2518,Fossil Men Leather Everett Black Card Case Ml4398001,428,6,0.17%,0.13%,503,8,0.14%,0.12%,64.29%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B09BBK2LV4,B09BBK2LV4,Emporio Armani Silver Watch AR11360,459,9,0.18%,0.19%,550,9,0.16%,0.13%,70.27%,87.50%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B09CSXR4TR,B09CSXR4TR,Armani Exchange A?X Analog Black Dial Women's Stainless Steel Watch-Ax5911,214,5,0.08%,0.11%,278,6,0.08%,0.09%,94.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0B4G94VP3,B0B4G94VP3,"Audio Array AA-03 Double Layer Professional Pop Filter | Flexible 360° Free Angle Adjustable, Durable Windshield | Metal Gooseneck Stabilizing Arm Holder with 32cm Arm Length | Suitable for Recording.",121,5,0.05%,0.11%,150,6,0.04%,0.09%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0B75LLWV6,B0B75LLWV6,Emporio Armani Analog White Dial Women's Watch-AR11484,25,0,0.01%,0.00%,26,0,0.01%,0.00%,88.46%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0B7NQTXXS,B0B7NQTXXS,Carvaan Marathi,1,0,0.00%,0.00%,1,0,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BFZRGPJ6,B0BFZRGPJ6,Emporio Armani Analog Green Dial Men's Watch-AR11500,"1,009",18,0.40%,0.38%,"1,276",24,0.37%,0.36%,97.49%,92.31%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BQ35JRM3,B0BQ35JRM3,Fossil Machine Black Watch FS5971,206,3,0.08%,0.06%,248,3,0.07%,0.04%,97.93%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BQZG6C28,B0BQZG6C28,Emporio Armani Analog White Dial Women's Watch-AR80065SET,51,1,0.02%,0.02%,59,1,0.02%,0.01%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BR5DZQSN,B0BR5DZQSN,Diesel Spiked Analog Black Dial Men's Stainless Steel Watch-Dz4627,759,10,0.30%,0.21%,915,12,0.26%,0.18%,96.51%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BRKFP94K,B0BRKFP94K,"TONOR TD510 Dynamic Microphone, USB/XLR PC Microphone for Podcast, Recording, Live Streaming & Gaming, XLR Cardioid Studio Mic Music Voice-Over with Quick Mute, Headphone Output, Volume Control",328,5,0.13%,0.11%,489,6,0.14%,0.09%,0.24%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BS4BFLZW,B0BS4BFLZW,Michael Kors Harlowe Analog Gold Dial Women's Watch-MK4709,121,0,0.05%,0.00%,161,0,0.05%,0.00%,89.93%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0BXF61WZ2,B0BXF61WZ2,Fossil Neutra Analog Black Dial Men's Watch-FS5525,1,0,0.00%,0.00%,1,0,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0C77Q5TQ5,B0C77Q5TQ5,Fossil Analog Gray Dial Women's Watch-Es5303 - Leather,583,5,0.23%,0.11%,701,5,0.20%,0.07%,69.21%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0C7WKTMFC,B0C7WKTMFC,Michael Kors Analog Black Dial Men's Stainless Steel Watch-Mk9113,115,2,0.05%,0.04%,186,3,0.05%,0.04%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
