(Parent) ASIN,(Child) ASIN,Title,Sessions - Total,Sessions - Total - B2B,Session Percentage - Total,Session Percentage - Total - B2B,Page Views - Total,Page Views - Total - B2B,Page Views Percentage - Total,Page Views Percentage - Total - B2B,Featured Offer Percentage,Featured Offer Percentage - B2B,Units Ordered,Units Ordered - B2B,Unit Session Percentage,Unit Session Percentage - B2B,Ordered Product Sales,Ordered Product Sales - B2B,Total Order Items,Total Order Items - B2B
B0D8445KJN,B0D8445KJN,"nexlev Rechargeable Lint Remover | For Woollen Sweaters Pill, Rue & Burr Remover | 60min Use Time | Type C |Defuzzer | Lint Brush for Coat | 2 Modes | SS Blade | Safety Lock | LR-01",19,1,0.01%,0.03%,21,1,0.01%,0.02%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D84YY632,B0D84YY632,"Armani Exchange Stainless Steel Analog Black Dial Men's Watch-Ax4180, Band Color:Gold","1,536",22,0.77%,0.58%,"1,957",28,0.72%,0.52%,73.51%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D85171BL,B0D85171BL,"Armani Exchange Stainless Steel Analog Silver Dial Women's Watch-Ax5724, Band Color:Silver",120,0,0.06%,0.00%,155,0,0.06%,0.00%,92.70%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D854LDQM,B0D854LDQM,"Armani Exchange Stainless Steel Analog Blue Dial Men's Watch-Ax4182, Band Color:Gray",361,6,0.18%,0.16%,477,14,0.18%,0.26%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D85F9QCK,B0D85F9QCK,"Armani Exchange Stainless Steel Analog Gray Dial Women's Watch-Ax4614, Band Color:Gold",247,7,0.12%,0.18%,340,8,0.13%,0.15%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D933B79H,B0D933B79H,Fossil Everett Brown Watch FS6071,210,2,0.11%,0.05%,247,2,0.09%,0.04%,92.02%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D9345QY7,B0D9345QY7,"Emporio Armani Stainless Steel Analog Green Dial Men's Watch-Ar60080, Band Color:Silver",193,2,0.10%,0.05%,289,10,0.11%,0.18%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D935CGMF,B0D935CGMF,"Emporio Armani Leather Analog Multicolor Dial Men's Watch-Ar11635, Band Color:Black",82,0,0.04%,0.00%,111,0,0.04%,0.00%,98.90%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D935S1B3,B0D935S1B3,"Emporio Armani Stainless Steel Analog Multicolor Dial Men's Watch-Ar11636, Band Color:Silver",34,0,0.02%,0.00%,45,0,0.02%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D935TKFD,B0D935TKFD,"Emporio Armani Stainless Steel Analog Multicolor Dial Women's Watch-Ar11625, Band Color:Silver",10,0,0.01%,0.00%,11,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D935TWSR,B0D935TWSR,"Emporio Armani Stainless Steel Analog Multicolor Dial Men's Watch-Ar11637, Band Color:Silver",68,0,0.03%,0.00%,87,0,0.03%,0.00%,98.73%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D935VW9J,B0D935VW9J,"Emporio Armani Stainless Steel Analog Multicolor Dial Women's Watch-Ar11626, Band Color:Multicolor",28,0,0.01%,0.00%,40,0,0.01%,0.00%,97.30%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D9363BB2,B0D9363BB2,Emporio Armani Black Watch AR11623,62,0,0.03%,0.00%,70,0,0.03%,0.00%,85.94%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D9369MTM,B0D9369MTM,Fossil Harlow Brown Watch ES5364,"1,157",13,0.58%,0.34%,"1,392",17,0.51%,0.31%,96.62%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D936CMG1,B0D936CMG1,"Emporio Armani Stainless Steel Analog Green Dial Men's Watch-Ar11621, Band Color:Silver",61,0,0.03%,0.00%,77,0,0.03%,0.00%,92.54%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D936FLK4,B0D936FLK4,"Emporio Armani Stainless Steel Analog Black Dial Men's Watch-Ar11622, Band Color:Silver",24,0,0.01%,0.00%,26,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D936RRVB,B0D936RRVB,"Emporio Armani Stainless Steel Analog Blue Dial Men's Watch-Ar60079, Band Color:Silver",349,6,0.18%,0.16%,446,6,0.16%,0.11%,98.99%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D936YHDH,B0D936YHDH,"Emporio Armani Leather Analog Silver Dial Women's Watch-Ar11624, Band Color:Black",53,0,0.03%,0.00%,70,0,0.03%,0.00%,93.44%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D954M6YQ,B0D954M6YQ,Fossil Neutra Silver Watch ES5357,86,2,0.04%,0.05%,119,3,0.04%,0.06%,92.66%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D955B6SX,B0D955B6SX,Michael Kors Lexington Silver Watch MK4843,30,2,0.02%,0.05%,33,3,0.01%,0.06%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D955BY7N,B0D955BY7N,Michael Kors Harlowe Rose Gold Watch MK4845,47,3,0.02%,0.08%,65,7,0.02%,0.13%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D955GP1C,B0D955GP1C,Michael Kors Analog Women Rylee Gold Watch MK4847,248,5,0.12%,0.13%,284,8,0.10%,0.15%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D955H882,B0D955H882,Michael Kors Analog Men Alek Black Watch MK9185,275,5,0.14%,0.13%,351,6,0.13%,0.11%,80.44%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D955L5S7,B0D955L5S7,Michael Kors Lexington Gold Watch MK4842,305,7,0.15%,0.18%,413,7,0.15%,0.13%,97.24%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D955NZTN,B0D955NZTN,Michael Kors Accelerator 2.0 Gun-Metal Watch MK9178,36,0,0.02%,0.00%,62,0,0.02%,0.00%,97.83%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D955VQ4S,B0D955VQ4S,Michael Kors Lennox Silver Watch MK7488,59,0,0.03%,0.00%,71,0,0.03%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D955YGX7,B0D955YGX7,Michael Kors Analog Men Accelerator 2.0 Black Dial Gold Watch MK9177,176,6,0.09%,0.16%,239,7,0.09%,0.13%,97.63%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D9568856,B0D9568856,Michael Kors Brynn Silver Watch MK7506,20,2,0.01%,0.05%,28,2,0.01%,0.04%,70.83%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D9568SN6,B0D9568SN6,Michael Kors Brynn Gold Watch MK7504,106,1,0.05%,0.03%,156,1,0.06%,0.02%,97.66%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D9568SNM,B0D9568SNM,Michael Kors Alek Gold Watch MK9184,210,3,0.11%,0.08%,303,3,0.11%,0.06%,97.73%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0D9ZN5NBD,B0D9ZN5NBD,Fossil Men's Machine Brown Quartz Analog Leather Watch FS6085,40,0,0.02%,0.00%,57,0,0.02%,0.00%,65.22%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DB1J1HST,B0DB1J1HST,"Emporio Armani Stainless Steel Analog Blue Dial Men's Watch-Ar11620, Band Color:Silver",39,0,0.02%,0.00%,53,0,0.02%,0.00%,97.87%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DB5VG39T,B0DB5VG39T,White Mulberry |DIY| Economical Gas Spring Monitor Arm | Desk Mounted Monitor Stand for 15-32 Inch Monitors |9Kg Screen Capacity|VESA 75X75&100X100| Adjustable Metal Desk Monitor Mount-(Single Screen),174,16,0.09%,0.42%,247,23,0.09%,0.42%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DB5W4TCP,B0DB5W4TCP,White Mulberry |DIY| Height Adjustable Monitor Arm | Desk Mounted Stand for 15-32 Inch Monitor | 10Kg Screen Load | VESA 75X75 & 100X100 | Adjustable Metal Desk Monitor Mount - (Single Screen),90,4,0.05%,0.11%,125,6,0.05%,0.11%,3.67%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DCGHKRXX,B0DCGHKRXX,NexLev LED Phototherapy comb | Electric Scalp Massager | Red Light for Regrowth | Blue Light for Anti Dandruff | Hairfall Control | Rechargeable TypeC | Targeted Laser Treatment Machine |3 Modes |LE-02,193,3,0.10%,0.08%,255,5,0.09%,0.09%,0.88%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DJ2VY8GL,B0DJ2VY8GL,Michael Kors Accelerator 2.0 Silver Watch MK9188,662,16,0.33%,0.42%,841,20,0.31%,0.37%,89.10%,81.82%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DJ2W8W79,B0DJ2W8W79,Michael Kors Sage Silver Watch MK9191,294,10,0.15%,0.26%,406,12,0.15%,0.22%,97.46%,88.89%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DJ2WNH1Y,B0DJ2WNH1Y,Michael Kors Lexington Silver Watch MK4864,44,0,0.02%,0.00%,54,0,0.02%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DJ2WP1M5,B0DJ2WP1M5,Michael Kors Sage Black Watch MK9193,63,1,0.03%,0.03%,82,1,0.03%,0.02%,97.26%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DJ2X1477,B0DJ2X1477,Fossil Women's Sloan Gold Analog Quartz Stainless Steel Watch ES5380,253,3,0.13%,0.08%,303,3,0.11%,0.06%,93.86%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DJ2XCDJ1,B0DJ2XCDJ1,Emporio Armani Women's Stainless Steel Analog Green Dial Watch-AR11639,279,9,0.14%,0.24%,353,9,0.13%,0.17%,99.70%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DJ2XDV59,B0DJ2XDV59,Michael Kors Rylee Silver Watch MK4873,335,7,0.17%,0.18%,375,7,0.14%,0.13%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DJ2XWYX7,B0DJ2XWYX7,Michael Kors Sage Gold Watch MK9192,78,2,0.04%,0.05%,116,4,0.04%,0.07%,97.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DJ2Y1BG6,B0DJ2Y1BG6,Fossil Women's Carlie Gold Analog Quartz Stainless Steel Watch ES5387Set,314,1,0.16%,0.03%,398,2,0.15%,0.04%,92.80%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DJ2Y4J4Q,B0DJ2Y4J4Q,Fossil Men's Townsman Brown Analog Automatic Leather Watch ME3265,185,4,0.09%,0.11%,258,8,0.10%,0.15%,94.59%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DJ2Z6JSW,B0DJ2Z6JSW,Fossil Men's Machine Brown Analog Quartz Leather Watch FS6081Set,23,1,0.01%,0.03%,28,2,0.01%,0.04%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DJFH6RTL,B0DJFH6RTL,"NexLev Portable Tyre Inflator for Car, Bike, Cycle|150 PSI Pressure| 120 Watt Air Pump|12V Car Plug| Digital Display| Auto Shut-Off| Emergency LED Light| 3m Cord| 3 Air Nozzles| Compact| AER TI-02",2,0,0.00%,0.00%,2,0,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DKJBJBX6,B0DKJBJBX6,Armani Exchange Analog Black Dial Men's Watch-AX7163SET,193,7,0.10%,0.18%,290,14,0.11%,0.26%,95.69%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DP2VVRND,B0DP2VVRND,White Mulberry |DIY| Height Adjustable Monitor Stand Mount | Supports 17-32 Inch Screens| 10 Kg Screen Load | VESA 75X75 & 100X100 | Freestanding Monitor Mount | Black - (Single Screen),692,33,0.35%,0.87%,"1,001",45,0.37%,0.83%,0.23%,6.90%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DP2WC5VW,B0DP2WC5VW,White Mulberry |DIY| Wall Mounted Monitor Stand Mount | Supports 15-32 Inch Screens| 9 Kg Screen Load | VESA 75X75 & 100X100 | Spring Assisted Wall Mounted Monitor Mount | Black - (Single Screen),220,12,0.11%,0.32%,304,16,0.11%,0.30%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DP32F346,B0DP32F346,White Mulberry |DIY| Woodcraft - Premium Wooden Arm | Desk Mounted Monitor arm 15-32 Inch Monitor|9Kg Screen Capacity|Spring Assisted Premium Wooden Metal Desk Mount-(Single Screen),86,7,0.04%,0.18%,121,8,0.04%,0.15%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DP5HM2ZR,B0DP5HM2ZR,Michael Kors Emery Multicolor Quartz Stainless Steel Watch MK4882,38,0,0.02%,0.00%,44,0,0.02%,0.00%,95.35%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DP5J526J,B0DP5J526J,Michael Kors Panorama Black Quartz Leather Watch MK9201,65,3,0.03%,0.08%,88,3,0.03%,0.06%,98.63%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DP5J7VF3,B0DP5J7VF3,Michael Kors Panorama Silver Quartz Stainless Steel Watch MK9196,107,2,0.05%,0.05%,134,2,0.05%,0.04%,99.17%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DP5JYG31,B0DP5JYG31,Michael Kors Panorama Black Quartz Stainless Steel Watch MK9198,165,6,0.08%,0.16%,202,7,0.07%,0.13%,89.73%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DQ8W1RBV,B0DQ8W1RBV,nexlev Ionic Volumizer|3 In 1 Hot Air Brush To Straight Dry & Volumize|1200 Watts|Reduce Frizz|Ceramic Tourmaline Coated Large Barrel|Salon Like Soft Curl At Home|3 Speed & 2 Heat Settings|V-01 RG,248,0,0.12%,0.00%,301,0,0.11%,0.00%,0.70%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DQCWRG3H,B0DQCWRG3H,nexlev Ionic 3 In 1 Hot Air Brush|1.5 Inch Barrel|Volumizer Blow Dry & Style|Ceramic Tourmaline Coated For Heat Protection|1200 Watts|Dual Bristle For Tangle Free Styling|Salon Like Soft Curl|V-03,618,1,0.31%,0.03%,967,1,0.36%,0.02%,15.76%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DSBN63D1,B0DSBN63D1,Armani Exchange Silver Quartz Stainless Steel Watch AX1767,17,0,0.01%,0.00%,24,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DSBPGKDR,B0DSBPGKDR,Armani Exchange Gold Quartz Stainless Steel Watch AX5916,71,1,0.04%,0.03%,86,1,0.03%,0.02%,96.34%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DSBPPPJ9,B0DSBPPPJ9,Fossil Womens Raquel Gold Quartz Stainless Steel White Dial Analog Watch ES5398,69,3,0.03%,0.08%,93,5,0.03%,0.09%,96.05%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DSBPRB2W,B0DSBPRB2W,Armani Exchange Silver Quartz Stainless Steel Watch AX7166SET,34,0,0.02%,0.00%,40,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DSBPT3J3,B0DSBPT3J3,Fossil Mens Everett Brown Quartz Leather Dark Brown Dial Analog Watch FS6108,204,2,0.10%,0.05%,306,4,0.11%,0.07%,84.13%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DSBQ8JV7,B0DSBQ8JV7,Michael Kors Lexington Blue Quartz Stainless Steel Watch MK7519LE,43,2,0.02%,0.05%,47,2,0.02%,0.04%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DSBQDZNV,B0DSBQDZNV,Fossil Men Everett Silver Quartz Stainless Steel Blue Dial Analog Watch FS6104,616,12,0.31%,0.32%,792,16,0.29%,0.30%,92.63%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DSBQN2B9,B0DSBQN2B9,Fossil Men Everett Grey Quartz Stainless Steel Analog Watch FS6107,225,2,0.11%,0.05%,269,2,0.10%,0.04%,92.71%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DSBR61QS,B0DSBR61QS,Michael Kors Gramercy Gold Quartz Stainless Steel Watch MK7527,89,0,0.04%,0.00%,99,0,0.04%,0.00%,98.92%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DSBRPS7R,B0DSBRPS7R,Armani Exchange Pink Quartz Stainless Steel Watch AX7167SET,36,3,0.02%,0.08%,48,4,0.02%,0.07%,97.50%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DSBRQNM8,B0DSBRQNM8,Fossil Women Raquel Multicolor Quartz Stainless Steel White Dial Analog Watch ES5399,141,1,0.07%,0.03%,185,2,0.07%,0.04%,95.06%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DSBT4S4K,B0DSBT4S4K,Fossil Men Carraway Brown Quartz Leather Blue Dial Analog Watch FS6110,238,2,0.12%,0.05%,336,2,0.12%,0.04%,53.45%,50.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DSBT6FW8,B0DSBT6FW8,Armani Exchange Brown Quartz Leather Watch AX4617,217,4,0.11%,0.11%,287,4,0.11%,0.07%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DT2QDBS3,B0DT2QDBS3,Emporio Armani Brown Quartz Leather Watch AR11665,108,2,0.05%,0.05%,124,2,0.05%,0.04%,95.61%,50.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DT2XZNK5,B0DT2XZNK5,Emporio Armani Silver Quartz Stainless Steel Watch AR11664,97,4,0.05%,0.11%,144,5,0.05%,0.09%,94.78%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DT2ZS8T4,B0DT2ZS8T4,Emporio Armani Pink Quartz Stainless Steel Watch AR11671,4,0,0.00%,0.00%,5,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DT31Q99D,B0DT31Q99D,Emporio Armani Silver Quartz Stainless Steel Watch AR11669,2,0,0.00%,0.00%,2,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DT322B7L,B0DT322B7L,Emporio Armani Silver Quartz Stainless Steel Watch AR11662,4,1,0.00%,0.03%,9,2,0.00%,0.04%,100.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DT32JDPV,B0DT32JDPV,Emporio Armani Gold Quartz Stainless Steel Watch AR11663,8,0,0.00%,0.00%,10,0,0.00%,0.00%,87.50%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DT34RQM2,B0DT34RQM2,Michael Kors Gramercy Pink Quartz Stainless Steel Watch MK7528,56,0,0.03%,0.00%,78,0,0.03%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DT36621X,B0DT36621X,Emporio Armani Brown Quartz Leather Watch AR11672,53,0,0.03%,0.00%,81,0,0.03%,0.00%,89.86%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DT37Y5FY,B0DT37Y5FY,Michael Kors Gramercy Silver Quartz Stainless Steel Watch MK7529,12,0,0.01%,0.00%,12,0,0.00%,0.00%,91.67%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DT381WY9,B0DT381WY9,Emporio Armani Silver Quartz Stainless Steel Watch AR11674,52,0,0.03%,0.00%,76,0,0.03%,0.00%,81.16%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DT3F8L97,B0DT3F8L97,Emporio Armani Black Quartz Leather Watch AR11660,7,0,0.00%,0.00%,8,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DTYDTKN8,B0DTYDTKN8,NexLev Cordless Spin Mop|50 Min Runtime|2 Extra Mop Pads | Type C | For Home Kitchen & Office Use | Water Spray Function|Self Propelling|Mopping for All Floor Types|LED for Corners and Underbed|SPM-01,229,3,0.11%,0.08%,318,3,0.12%,0.06%,0.35%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0DVCBR11D,B0DVCBR11D,"nexlev Travel Neck Pillow | Orthopedic Premium Memory Foam | for Airplane, Car, Train, Office use & Cervical Pain | Machine Washable | 360 Support | Carry Pouch for Storage | NP-06",1,0,0.00%,0.00%,4,0,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FCVBJX29,B0FCVBJX29,Fossil Neutra Brown Quartz Leather Watch FS6129,135,3,0.07%,0.08%,184,4,0.07%,0.07%,92.86%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FCVBY986,B0FCVBY986,Fossil Raquel Gold Quartz Stainless Steel Watch ES5434,129,1,0.06%,0.03%,165,1,0.06%,0.02%,96.62%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FCVFDZP7,B0FCVFDZP7,Fossil Grant Metallic Quartz Stainless Steel Watch FS6133,111,1,0.06%,0.03%,203,1,0.07%,0.02%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FCVGHVV7,B0FCVGHVV7,Fossil Gilmore Multicolor Quartz Stainless Steel Watch ES5422,18,0,0.01%,0.00%,25,0,0.01%,0.00%,83.33%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FCVHPY4B,B0FCVHPY4B,Fossil Gilmore Gold Quartz Stainless Steel Watch ES5421,28,0,0.01%,0.00%,43,0,0.02%,0.00%,84.21%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FCVLB3FG,B0FCVLB3FG,Fossil Gilmore Rose Gold Quartz Stainless Steel Watch ES5420,77,4,0.04%,0.11%,104,7,0.04%,0.13%,91.58%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FCVLFLGF,B0FCVLFLGF,Fossil Gilmore Silver Quartz Stainless Steel Watch ES5419,59,1,0.03%,0.03%,85,1,0.03%,0.02%,88.24%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FCVRKB8C,B0FCVRKB8C,Fossil Grant Multicolor Quartz Stainless Steel Watch FS6132,273,5,0.14%,0.13%,363,9,0.13%,0.17%,94.36%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FFD4KBM7,B0FFD4KBM7,Armani Exchange Blue Quartz Stainless Steel Watch AX5730,70,3,0.04%,0.08%,91,4,0.03%,0.07%,96.15%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FFD8Q4K6,B0FFD8Q4K6,Armani Exchange Gold Quartz Stainless Steel Watch AX5735,16,0,0.01%,0.00%,24,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FFDJHKR5,B0FFDJHKR5,Armani Exchange Silver Quartz Stainless Steel Watch AX2820,26,0,0.01%,0.00%,33,0,0.01%,0.00%,86.21%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FFDJNB8T,B0FFDJNB8T,Armani Exchange Black Quartz Stainless Steel Watch AX5732,18,0,0.01%,0.00%,25,0,0.01%,0.00%,69.57%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FFDLZV1H,B0FFDLZV1H,Armani Exchange Gold Quartz Stainless Steel Watch AX2822,186,5,0.09%,0.13%,233,7,0.09%,0.13%,98.57%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FFDSN4S1,B0FFDSN4S1,Armani Exchange Multicolor Quartz Stainless Steel Watch AX2821,112,4,0.06%,0.11%,147,5,0.05%,0.09%,98.39%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FFHXRJNS,B0FFHXRJNS,Emporio Armani Multicolor Quartz Plastic Watch AR11694,8,0,0.00%,0.00%,9,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FFJ2583H,B0FFJ2583H,Emporio Armani Silver Quartz Stainless Steel Watch AR11706,14,1,0.01%,0.03%,20,1,0.01%,0.02%,80.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FFJ4N8BK,B0FFJ4N8BK,Emporio Armani Multicolor Quartz Stainless Steel Watch AR11692,186,4,0.09%,0.11%,258,4,0.10%,0.07%,97.79%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FFJ6T8YY,B0FFJ6T8YY,Emporio Armani Silver Quartz Stainless Steel Watch AR11688,74,3,0.04%,0.08%,94,4,0.03%,0.07%,87.64%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FFJ939GQ,B0FFJ939GQ,Emporio Armani Brown Quartz Leather Watch AR11708,29,0,0.01%,0.00%,33,0,0.01%,0.00%,93.33%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FFJG71QJ,B0FFJG71QJ,Emporio Armani Silver Quartz Stainless Steel Watch AR11691,27,0,0.01%,0.00%,38,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FFJJM7DS,B0FFJJM7DS,Emporio Armani Gold Quartz Stainless Steel Watch AR11707,54,1,0.03%,0.03%,63,1,0.02%,0.02%,96.72%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FFJPKHZL,B0FFJPKHZL,Emporio Armani Black Quartz Leather Watch AR11690,32,1,0.02%,0.03%,50,1,0.02%,0.02%,95.00%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FFJQB51R,B0FFJQB51R,Emporio Armani Green Quartz Rubber Watch AR11693,11,0,0.01%,0.00%,20,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
B0FJ2RND61,B0FJ2RND61,Fossil Townsman Brown Automatic Leather Watch ME3270,"1,126",28,0.57%,0.74%,"1,510",39,0.56%,0.72%,94.14%,100.00%,0,0,0.00%,0.00%,₹0.00,₹0.00,0,0
