PO,Order date,Last updated,PO Status,Confirmation Status,Ship-to location,ASIN,SKU,Model,Brand,Accepted quantity,Received quantity,Remaining quantity,Cancelled quantity,Cost,Currency,Total accepted cost,Total remaining cost,Receive Status
3IPK3BAX,2026-06-01T02:09:38Z,2026-06-02T09:19:26Z,OPEN,ACCEPTED,MAA4,B0FQBWV1ST,FBA79840,AH-60-RD,Audio Array,2,0,2,0,1548.9,INR,3097.8,3097.8,NOT_RECEIVED
3IPK3BAX,2026-06-01T02:09:38Z,2026-06-02T09:19:26Z,OPEN,ACCEPTED,MAA4,B0FTVQQVDC,FBA79904,PB-10 (AM-C2+AI-04+AH-60-BL),Audio Array,24,0,24,0,7899.72,INR,189593.28,189593.28,NOT_RECEIVED
3IPK3BAX,2026-06-01T02:09:38Z,2026-06-02T09:19:26Z,OPEN,ACCEPTED,MAA4,B0BLJVJ2GN,FBA76414,AA-05,Audio Array,3,0,3,0,466.53,INR,1399.59,1399.59,NOT_RECEIVED
3IPK3BAX,2026-06-01T02:09:38Z,2026-06-02T09:19:26Z,OPEN,ACCEPTED,MAA4,B0FN7B3KWS,FBA79845,UB-02 (AM-S1 + AA-21),Audio Array,2,0,2,0,9088.28,INR,18176.56,18176.56,NOT_RECEIVED
3IPK3BAX,2026-06-01T02:09:38Z,2026-06-02T09:19:26Z,OPEN,ACCEPTED,MAA4,B0DT6T6N6B,FBA79694,AA-26,Audio Array,3,0,3,0,412.5,INR,1237.5,1237.5,NOT_RECEIVED
3HUTGMNU,2026-06-01T01:25:50Z,2026-06-02T08:15:28Z,OPEN,ACCEPTED,CCX1,B0GXPBHDRF,FBA80085,M6,Audio Array,4,0,4,0,5242.94,INR,20971.76,20971.76,NOT_RECEIVED
3GP9FMAY,2026-04-27T02:11:41Z,2026-05-30T14:33:18Z,CLOSED,ACCEPTED,ISK3,B0CF5TCQKL,FBA78975,AA-21,Audio Array,2,0,2,0,2478.18,INR,4956.36,4956.36,NOT_RECEIVED
3DROGGHN,2026-03-24T07:44:37Z,2026-04-30T14:27:51Z,CLOSED,ACCEPTED,ISK3,B0FG88HVQ8,FBA79813,AH-50,Audio Array,268,265,3,0,1481.53,INR,397050.04,4444.59,RECEIVED
3BH6TDCP,2026-02-09T01:38:09Z,2026-03-14T14:23:05Z,CLOSED,ACCEPTED,ISK3,B0B4JRQP22,FBA75679,AA-02,Audio Array,5,4,1,0,1667.79,INR,8338.95,1667.79,RECEIVED
3BH6TDCP,2026-02-09T01:38:09Z,2026-03-14T14:23:05Z,CLOSED,ACCEPTED,ISK3,B0B4K87PR4,FBA75690,AM-C10,Audio Array,2,1,1,0,2900.78,INR,5801.56,2900.78,RECEIVED
3BH6TDCP,2026-02-09T01:38:09Z,2026-03-14T14:23:05Z,CLOSED,ACCEPTED,ISK3,B0BQ7H7418,FBA76597,AA-06,Audio Array,5,4,1,0,933.69,INR,4668.450000000001,933.69,RECEIVED
3BH6TDCP,2026-02-09T01:38:09Z,2026-03-14T14:23:05Z,CLOSED,ACCEPTED,ISK3,B0BLKF46QG,FBA76723,AM-C20,Audio Array,5,0,5,0,939.91,INR,4699.55,4699.55,NOT_RECEIVED
3BH6TDCP,2026-02-09T01:38:09Z,2026-03-14T14:23:05Z,CLOSED,ACCEPTED,ISK3,B0CBCB82MT,FBA78960,AM-C39,Audio Array,2,0,2,0,1245.72,INR,2491.44,2491.44,NOT_RECEIVED
3BG2D4JL,2026-02-23T18:18:52Z,2026-03-26T14:29:16Z,CLOSED,ACCEPTED,ISK3,B0CF5RRTDJ,FBA78974,AA-20,Audio Array,10,0,10,0,1524.79,INR,15247.9,15247.9,NOT_RECEIVED
3BG2D4JL,2026-02-23T18:18:52Z,2026-03-26T14:29:16Z,CLOSED,ACCEPTED,ISK3,B0B4G1HPL5,FBA75692,AM-C11,Audio Array,50,30,20,0,3564.98,INR,178249.0,71299.6,RECEIVED
3BG2D4JL,2026-02-23T18:18:52Z,2026-03-26T14:29:16Z,CLOSED,ACCEPTED,ISK3,B0FJ8PZ9H7,FBA79833,PB-04 (AI-04 Red + AM-C44 x 2),Audio Array,10,8,2,0,10137.01,INR,101370.1,20274.02,RECEIVED
3BG2D4JL,2026-02-23T18:18:52Z,2026-03-26T14:29:16Z,CLOSED,ACCEPTED,ISK3,B0D3M86SH1,FBA79355,AA-19BL,Audio Array,20,17,3,0,3202.75,INR,64055.0,9608.25,RECEIVED
3BG2D4JL,2026-02-23T18:18:52Z,2026-03-26T14:29:16Z,CLOSED,ACCEPTED,ISK3,B0GCP1J2HC,FBA79972,M8,Audio Array,20,18,2,0,5942.1,INR,118842.0,11884.2,RECEIVED
3BG2D4JL,2026-02-23T18:18:52Z,2026-03-26T14:29:16Z,CLOSED,ACCEPTED,ISK3,B0B4K87PR4,FBA75690,AM-C10,Audio Array,50,49,1,0,2900.78,INR,145039.0,2900.78,RECEIVED
38UVULAF,2026-06-15T02:22:43Z,2026-06-15T15:09:04Z,OPEN,ACCEPTED,ISK3,B0G53M9258,FBA79968,AI-14,Audio Array,4,0,4,0,4893.37,INR,19573.48,19573.48,NOT_RECEIVED
38UVULAF,2026-06-15T02:22:43Z,2026-06-15T15:09:04Z,OPEN,ACCEPTED,ISK3,B0FQBTRM28,FBA79841,AH-60-BL,Audio Array,10,0,10,0,1548.9,INR,15489.0,15489.0,NOT_RECEIVED
38UVULAF,2026-06-15T02:22:43Z,2026-06-15T15:09:04Z,OPEN,ACCEPTED,ISK3,B0FJ2DT13L,FBA79825,GB-02 (AM-C43 + AI-11),Audio Array,4,0,4,0,3005.66,INR,12022.64,12022.64,NOT_RECEIVED
38UVULAF,2026-06-15T02:22:43Z,2026-06-15T15:09:04Z,OPEN,ACCEPTED,ISK3,B0FQBXS6Y2,FBA79839,AH-45 BK,Audio Array,29,0,29,0,1087.07,INR,31525.03,31525.03,NOT_RECEIVED
38UVULAF,2026-06-15T02:22:43Z,2026-06-15T15:09:04Z,OPEN,ACCEPTED,ISK3,B0B4G94VP3,FBA75683,AA-03,Audio Array,5,0,5,0,333.05,INR,1665.25,1665.25,NOT_RECEIVED
38UVULAF,2026-06-15T02:22:43Z,2026-06-15T15:09:04Z,OPEN,ACCEPTED,ISK3,B0CM6WH4ZT,FBA79105,AI-12,Audio Array,2,0,2,0,1023.09,INR,2046.18,2046.18,NOT_RECEIVED
38UVULAF,2026-06-15T02:22:43Z,2026-06-15T15:09:04Z,OPEN,ACCEPTED,ISK3,B0FTVV1QJY,FBA79908,PB-14 (AM-C43+AH-40-SL+AI-12),Audio Array,3,0,3,0,4054.39,INR,12163.17,12163.17,NOT_RECEIVED
38UVULAF,2026-06-15T02:22:43Z,2026-06-15T15:09:04Z,OPEN,ACCEPTED,ISK3,B0B4G59Y8W,FBA75689,AM-W13,Audio Array,1,0,1,0,1616.28,INR,1616.28,1616.28,NOT_RECEIVED
38UVULAF,2026-06-15T02:22:43Z,2026-06-15T15:09:04Z,OPEN,ACCEPTED,ISK3,B0D3M1B4Z8,FBA79380,AM-C46,Audio Array,22,0,22,0,2656.08,INR,58433.759999999995,58433.759999999995,NOT_RECEIVED
38UVULAF,2026-06-15T02:22:43Z,2026-06-15T15:09:04Z,OPEN,ACCEPTED,ISK3,B0FG88HVQ8,FBA79813,AH-50,Audio Array,58,0,58,0,1481.53,INR,85928.74,85928.74,NOT_RECEIVED
38UVULAF,2026-06-15T02:22:43Z,2026-06-15T15:09:04Z,OPEN,ACCEPTED,ISK3,B0B4JRQP22,FBA75679,AA-02,Audio Array,35,0,35,0,1667.8,INR,58373.0,58373.0,NOT_RECEIVED
38UVULAF,2026-06-15T02:22:43Z,2026-06-15T15:09:04Z,OPEN,ACCEPTED,ISK3,B0GW8Z556N,FBA79996,AM-C49,Audio Array,3,0,3,0,831.14,INR,2493.42,2493.42,NOT_RECEIVED
38UVULAF,2026-06-15T02:22:43Z,2026-06-15T15:09:04Z,OPEN,ACCEPTED,ISK3,B0CM6NTWBP,FBA79103,AI-10,Audio Array,9,0,9,0,2460.32,INR,22142.88,22142.88,NOT_RECEIVED
38UVULAF,2026-06-15T02:22:43Z,2026-06-15T15:09:04Z,OPEN,ACCEPTED,ISK3,B0CH4RNWJX,FBA79011,AM-C43,Audio Array,27,0,27,0,1818.39,INR,49096.530000000006,49096.530000000006,NOT_RECEIVED
38UVULAF,2026-06-15T02:22:43Z,2026-06-15T15:09:04Z,OPEN,ACCEPTED,ISK3,B0CM9KJZWQ,FBA79106,AM-C44,Audio Array,1,0,1,0,3564.98,INR,3564.98,3564.98,NOT_RECEIVED
38UVULAF,2026-06-15T02:22:43Z,2026-06-15T15:09:04Z,OPEN,ACCEPTED,ISK3,B0CM6NVLT9,FBA79104,AI-11,Audio Array,44,0,44,0,1087.07,INR,47831.079999999994,47831.079999999994,NOT_RECEIVED
38UVULAF,2026-06-15T02:22:43Z,2026-06-15T15:09:04Z,OPEN,ACCEPTED,ISK3,B0GKPXQ8G3,FBA80016,AM-W22,Audio Array,1,0,1,0,2481.29,INR,2481.29,2481.29,NOT_RECEIVED
38UVULAF,2026-06-15T02:22:43Z,2026-06-15T15:09:04Z,OPEN,ACCEPTED,ISK3,B0GW92316G,FBA80004,AM-W36 Pro,Audio Array,2,0,2,0,5942.1,INR,11884.2,11884.2,NOT_RECEIVED
38UVULAF,2026-06-15T02:22:43Z,2026-06-15T15:09:04Z,OPEN,ACCEPTED,ISK3,B0B4G8PH2P,FBA75678,AA-01,Audio Array,5,0,5,0,1467.58,INR,7337.9,7337.9,NOT_RECEIVED
38UVULAF,2026-06-15T02:22:43Z,2026-06-15T15:09:04Z,OPEN,ACCEPTED,ISK3,B0G53H49BS,FBA79961,AI-13,Audio Array,6,0,6,0,2020.51,INR,12123.06,12123.06,NOT_RECEIVED
38UVULAF,2026-06-15T02:22:43Z,2026-06-15T15:09:04Z,OPEN,ACCEPTED,ISK3,B0BPLWW72Y,FBA76862,AM-C28,Audio Array,2,0,2,0,1070.41,INR,2140.82,2140.82,NOT_RECEIVED
38UVULAF,2026-06-15T02:22:43Z,2026-06-15T15:09:04Z,OPEN,ACCEPTED,ISK3,B0CH4VCD6R,FBA77171,AC-6XL,Audio Array,29,0,29,0,412.5,INR,11962.5,11962.5,NOT_RECEIVED
38UVULAF,2026-06-15T02:22:43Z,2026-06-15T15:09:04Z,OPEN,ACCEPTED,ISK3,B0GXP97CZG,FBA80084,BE-4,Audio Array,1,0,1,0,3145.49,INR,3145.49,3145.49,NOT_RECEIVED
38UVULAF,2026-06-15T02:22:43Z,2026-06-15T15:09:04Z,OPEN,ACCEPTED,ISK3,B0FFB6YJM1,FBA79708,SB-01,Audio Array,2,0,2,0,959.11,INR,1918.22,1918.22,NOT_RECEIVED
38UVULAF,2026-06-15T02:22:43Z,2026-06-15T15:09:04Z,OPEN,ACCEPTED,ISK3,B0C4YTNJG7,FBA78203,AM-C30,Audio Array,1,0,1,0,1481.53,INR,1481.53,1481.53,NOT_RECEIVED
38UVULAF,2026-06-15T02:22:43Z,2026-06-15T15:09:04Z,OPEN,ACCEPTED,ISK3,B0FQBWV1ST,FBA79840,AH-60-RD,Audio Array,6,0,6,0,1548.9,INR,9293.400000000001,9293.400000000001,NOT_RECEIVED
38UVULAF,2026-06-15T02:22:43Z,2026-06-15T15:09:04Z,OPEN,ACCEPTED,ISK3,B0FQBX8J17,FBA79838,AH-40 SL,Audio Array,1,0,1,0,927.11,INR,927.11,927.11,NOT_RECEIVED
38UVULAF,2026-06-15T02:22:43Z,2026-06-15T15:09:04Z,OPEN,ACCEPTED,ISK3,B0BQ7H7418,FBA76597,AA-06,Audio Array,17,0,17,0,933.69,INR,15872.730000000001,15872.730000000001,NOT_RECEIVED
32ZQX1WZ,2026-05-25T01:56:46Z,2026-06-15T09:15:59Z,OPEN,ACCEPTED,ISK3,B0GKPXQ8G3,FBA80016,AM-W22,Audio Array,1,0,1,0,2481.29,INR,2481.29,2481.29,NOT_RECEIVED
32ZQX1WZ,2026-05-25T01:56:46Z,2026-06-15T09:15:59Z,OPEN,ACCEPTED,ISK3,B0FJ8TSQK1,FBA79830,GB-03 (AI-12 + AM-C43),Audio Array,10,0,10,0,2935.74,INR,29357.399999999998,29357.399999999998,NOT_RECEIVED
32ZQX1WZ,2026-05-25T01:56:46Z,2026-06-15T09:15:59Z,OPEN,ACCEPTED,ISK3,B0CM6NVLT9,FBA79104,AI-11,Audio Array,23,22,1,0,1087.07,INR,25002.609999999997,1087.07,PARTIALLY_RECEIVED
32ZQX1WZ,2026-05-25T01:56:46Z,2026-06-15T09:15:59Z,OPEN,ACCEPTED,ISK3,B0FTVV1QJY,FBA79908,PB-14 (AM-C43+AH-40-SL+AI-12),Audio Array,3,0,3,0,4054.39,INR,12163.17,12163.17,NOT_RECEIVED
32ZQX1WZ,2026-05-25T01:56:46Z,2026-06-15T09:15:59Z,OPEN,ACCEPTED,ISK3,B0FJ2DT13L,FBA79825,GB-02 (AM-C43 + AI-11),Audio Array,2,0,2,0,3005.66,INR,6011.32,6011.32,NOT_RECEIVED
32ZQX1WZ,2026-05-25T01:56:46Z,2026-06-15T09:15:59Z,OPEN,ACCEPTED,ISK3,B0FQJWWDVK,FBA79820,AC-3XL,Audio Array,5,0,5,0,348.94,INR,1744.7,1744.7,NOT_RECEIVED
32ZQX1WZ,2026-05-25T01:56:46Z,2026-06-15T09:15:59Z,OPEN,ACCEPTED,ISK3,B0DN6PFWNK,FBA79655,AM-C44 Pro,Audio Array,4,0,4,0,3844.64,INR,15378.56,15378.56,NOT_RECEIVED
32ZQX1WZ,2026-05-25T01:56:46Z,2026-06-15T09:15:59Z,OPEN,ACCEPTED,ISK3,B0B4G19R58,FBA75674,AM-C2,Audio Array,4,0,4,0,2935.74,INR,11742.96,11742.96,NOT_RECEIVED
2Z1KJ4VJ,2026-06-10T12:56:25Z,2026-06-11T07:19:48Z,OPEN,ACCEPTED,BLR8,B0GN97RFPR,FBA79848,AM-S2,Audio Array,40,0,40,0,5103.11,INR,204124.4,204124.4,NOT_RECEIVED
2Z1KJ4VJ,2026-06-10T12:56:25Z,2026-06-11T07:19:48Z,OPEN,ACCEPTED,BLR8,B0DXFPM4N2,FBA79482,AM-S1,Audio Array,15,0,15,0,6431.5,INR,96472.5,96472.5,NOT_RECEIVED
2YH357CU,2026-02-02T01:26:57Z,2026-03-06T14:21:12Z,CLOSED,ACCEPTED,ISK3,B0D3M86SH1,FBA79355,AA-19BL,Audio Array,7,4,3,0,3202.75,INR,22419.25,9608.25,RECEIVED
2WTO2RKN,2026-02-16T00:58:07Z,2026-03-21T14:22:12Z,CLOSED,ACCEPTED,BOM5,B0CM6WH4ZT,FBA79105,AI-12,Audio Array,10,0,10,0,906,INR,9060.0,9060.0,NOT_RECEIVED
2WTO2RKN,2026-02-16T00:58:07Z,2026-03-21T14:22:12Z,CLOSED,ACCEPTED,BOM5,B0FQBX8J17,FBA79838,AH-40 SL,Audio Array,23,0,23,0,799.14,INR,18380.22,18380.22,NOT_RECEIVED
2TMC6RJX,2026-03-02T01:08:51Z,2026-04-04T14:26:41Z,CLOSED,ACCEPTED,ISK3,B0CH4R1V6S,FBA79016,AM-C3a,Audio Array,1,0,1,0,575.21,INR,575.21,575.21,NOT_RECEIVED
2RFE27LN,2026-04-18T11:18:17Z,2026-06-04T14:26:03Z,CLOSED,ACCEPTED,BOM5,B0G3B677Z5,FBA79969,UB-03 (AM-S1 + AA-22),Audio Array,1,0,1,0,9088.28,INR,9088.28,9088.28,NOT_RECEIVED
2KRI1A4O,2026-04-27T02:10:34Z,2026-06-04T14:26:09Z,CLOSED,ACCEPTED,ISK3,B0CM6WH4ZT,FBA79105,AI-12,Audio Array,1,0,1,0,1023.09,INR,1023.09,1023.09,NOT_RECEIVED
2KRI1A4O,2026-04-27T02:10:34Z,2026-06-04T14:26:09Z,CLOSED,ACCEPTED,ISK3,B0BLKB55BM,FBA76721,AM-C18,Audio Array,1,0,1,0,1683.65,INR,1683.65,1683.65,NOT_RECEIVED
2KQGP3SZ,2026-03-23T01:21:51Z,2026-04-24T14:25:06Z,CLOSED,ACCEPTED,ISK3,B0B4G8ZB64,FBA75675,AM-C3,Audio Array,1,0,1,0,671.18,INR,671.18,671.18,NOT_RECEIVED
2IPN9N3Q,2025-12-29T01:34:57Z,2026-02-01T14:22:25Z,CLOSED,ACCEPTED,BOM5,B0FJ2JJZL3,FBA79821,"UB-01 (AI-04, AM-S1, AA-21, AM-C2)",Audio Array,4,3,1,0,14331.92,INR,57327.68,14331.92,RECEIVED
2GVLJOTE,2026-04-23T07:46:35Z,2026-06-15T11:21:59Z,CLOSED,ACCEPTED,ISK3,B0GKPXQ8G3,FBA80016,AM-W22,Audio Array,10,0,10,0,2481.29,INR,24812.9,24812.9,NOT_RECEIVED
2GVLJOTE,2026-04-23T07:46:35Z,2026-06-15T11:21:59Z,CLOSED,ACCEPTED,ISK3,B0FLYJFC22,FBK79010,AM-C42,Audio Array,9,0,9,0,1784.71,INR,16062.39,16062.39,NOT_RECEIVED
2GVLJOTE,2026-04-23T07:46:35Z,2026-06-15T11:21:59Z,CLOSED,ACCEPTED,ISK3,B0FLYHJ6DK,FBK79009,AM-C41,Audio Array,8,0,8,0,1245.72,INR,9965.76,9965.76,NOT_RECEIVED
2GVLJOTE,2026-04-23T07:46:35Z,2026-06-15T11:21:59Z,CLOSED,ACCEPTED,ISK3,B0DFMNGFTD,FBA79449,AM-W36,Audio Array,5,4,1,0,4473.88,INR,22369.4,4473.88,RECEIVED
2GVLJOTE,2026-04-23T07:46:35Z,2026-06-15T11:21:59Z,CLOSED,ACCEPTED,ISK3,B0G53CB72D,FBA79963,AM-Pro8,Audio Array,5,3,2,0,15730.23,INR,78651.15,31460.46,RECEIVED
2GVLJOTE,2026-04-23T07:46:35Z,2026-06-15T11:21:59Z,CLOSED,ACCEPTED,ISK3,B0B4DS678Q,FBA75676,AM-C4,Audio Array,10,9,1,0,1548.9,INR,15489.0,1548.9,RECEIVED
2GVLJOTE,2026-04-23T07:46:35Z,2026-06-15T11:21:59Z,CLOSED,ACCEPTED,ISK3,B0BPLZ5CGV,FBA76864,AI-04 Red,Audio Array,458,455,3,0,3495.06,INR,1600737.48,10485.18,RECEIVED
2CLKPDLX,2026-05-18T02:15:42Z,2026-06-14T11:31:01Z,OPEN,ACCEPTED,ISK3,B0DN6LJZBR,FBA79653,AM-C45 Pro,Audio Array,2,0,2,0,3075.57,INR,6151.14,6151.14,NOT_RECEIVED
2CLKPDLX,2026-05-18T02:15:42Z,2026-06-14T11:31:01Z,OPEN,ACCEPTED,ISK3,B0G2C2RCXN,FBA79967,AM-W19,Audio Array,1,0,1,0,1481.53,INR,1481.53,1481.53,NOT_RECEIVED
2CLKPDLX,2026-05-18T02:15:42Z,2026-06-14T11:31:01Z,OPEN,ACCEPTED,ISK3,B0BQ7H7418,FBA76597,AA-06,Audio Array,9,0,9,0,933.69,INR,8403.210000000001,8403.210000000001,NOT_RECEIVED
2CLKPDLX,2026-05-18T02:15:42Z,2026-06-14T11:31:01Z,OPEN,ACCEPTED,ISK3,B0B4KC7VBM,FBA75677,AM-C5,Audio Array,9,0,9,0,1751.02,INR,15759.18,15759.18,NOT_RECEIVED
2CLKPDLX,2026-05-18T02:15:42Z,2026-06-14T11:31:01Z,OPEN,ACCEPTED,ISK3,B0DFMLS8JG,FBA79445,AM-W32,Audio Array,3,0,3,0,2865.83,INR,8597.49,8597.49,NOT_RECEIVED
2CLKPDLX,2026-05-18T02:15:42Z,2026-06-14T11:31:01Z,OPEN,ACCEPTED,ISK3,B0CM6NTWBP,FBA79103,AI-10,Audio Array,4,2,2,0,2460.32,INR,9841.28,4920.64,PARTIALLY_RECEIVED
2CLKPDLX,2026-05-18T02:15:42Z,2026-06-14T11:31:01Z,OPEN,ACCEPTED,ISK3,B0B4G1PXWV,FBA75680,AM-C6,Audio Array,6,5,1,0,1548.9,INR,9293.400000000001,1548.9,PARTIALLY_RECEIVED
2CLKPDLX,2026-05-18T02:15:42Z,2026-06-14T11:31:01Z,OPEN,ACCEPTED,ISK3,B0CM9L1QZG,FBA79108,AM-W16,Audio Array,3,0,3,0,959.11,INR,2877.33,2877.33,NOT_RECEIVED
2CLKPDLX,2026-05-18T02:15:42Z,2026-06-14T11:31:01Z,OPEN,ACCEPTED,ISK3,B0CM9P5CCK,FBA79107,AM-W17,Audio Array,4,3,1,0,1414.16,INR,5656.64,1414.16,PARTIALLY_RECEIVED
2CCXFONZ,2026-06-08T01:59:12Z,2026-06-08T13:41:59Z,OPEN,ACCEPTED,CCX1,B0DXFPM4N2,FBA79482,AM-S1,Audio Array,2,0,2,0,6431.5,INR,12863.0,12863.0,NOT_RECEIVED
2A4Y3RXU,2026-05-25T01:56:41Z,2026-05-25T14:18:48Z,OPEN,ACCEPTED,DEL5,B0CH4VCD6R,FBA77171,AC-6XL,Audio Array,23,0,23,0,412.5,INR,9487.5,9487.5,NOT_RECEIVED
2A4Y3RXU,2026-05-25T01:56:41Z,2026-05-25T14:18:48Z,OPEN,ACCEPTED,DEL5,B0BPM2T7BQ,FBA76863,AI-03,Audio Array,2,0,2,0,2935.74,INR,5871.48,5871.48,NOT_RECEIVED
2951UYZE,2026-06-10T12:56:25Z,2026-06-11T06:47:44Z,OPEN,ACCEPTED,ISK3,B0CKHVHVQ1,FBA79005,AM-W45,Audio Array,193,0,193,0,3669.85,INR,708281.0499999999,708281.0499999999,NOT_RECEIVED
2951UYZE,2026-06-10T12:56:25Z,2026-06-11T06:47:44Z,OPEN,ACCEPTED,ISK3,B0CF5R3V95,FBA78973,AA-19,Audio Array,77,0,77,0,2535.38,INR,195224.26,195224.26,NOT_RECEIVED
2951UYZE,2026-06-10T12:56:25Z,2026-06-11T06:47:44Z,OPEN,ACCEPTED,ISK3,B0CF5TCQKL,FBA78975,AA-21,Audio Array,85,0,85,0,2478.18,INR,210645.3,210645.3,NOT_RECEIVED
2951UYZE,2026-06-10T12:56:25Z,2026-06-11T06:47:44Z,OPEN,ACCEPTED,ISK3,B0B4G19R58,FBA75674,AM-C2,Audio Array,75,0,75,0,2935.74,INR,220180.49999999997,220180.49999999997,NOT_RECEIVED
291CSUQH,2026-03-23T01:21:53Z,2026-04-24T14:31:10Z,CLOSED,ACCEPTED,ISK3,B0B4G8ZB64,FBA75675,AM-C3,Audio Array,14,4,10,0,671.18,INR,9396.519999999999,6711.799999999999,RECEIVED
291CSUQH,2026-03-23T01:21:53Z,2026-04-24T14:31:10Z,CLOSED,ACCEPTED,ISK3,B0CH4RNWJX,FBA79011,AM-C43,Audio Array,134,122,12,0,1818.39,INR,243664.26,21820.68,RECEIVED
291CSUQH,2026-03-23T01:21:53Z,2026-04-24T14:31:10Z,CLOSED,ACCEPTED,ISK3,B0CF5R3V95,FBA78973,AA-19,Audio Array,13,12,1,0,2535.38,INR,32959.94,2535.38,RECEIVED
27EHTDFD,2026-05-25T01:27:24Z,2026-06-16T10:03:42Z,OPEN,ACCEPTED,BLR8,B0CF5TCQKL,FBA78975,AA-21,Audio Array,6,0,6,0,2478.18,INR,14869.079999999998,14869.079999999998,NOT_RECEIVED
23DXV45H,2026-02-16T00:58:12Z,2026-03-21T14:28:44Z,CLOSED,ACCEPTED,ISK3,B0BPLZ5CGV,FBA76864,AI-04 Red,Audio Array,90,0,90,0,3082.56,INR,277430.4,277430.4,NOT_RECEIVED
23DXV45H,2026-02-16T00:58:12Z,2026-03-21T14:28:44Z,CLOSED,ACCEPTED,ISK3,B0B4G19R58,FBA75674,AM-C2,Audio Array,31,0,31,0,2935.74,INR,91007.93999999999,91007.93999999999,NOT_RECEIVED
23DXV45H,2026-02-16T00:58:12Z,2026-03-21T14:28:44Z,CLOSED,ACCEPTED,ISK3,B0CM6WH4ZT,FBA79105,AI-12,Audio Array,27,0,27,0,906,INR,24462.0,24462.0,NOT_RECEIVED
23DXV45H,2026-02-16T00:58:12Z,2026-03-21T14:28:44Z,CLOSED,ACCEPTED,ISK3,B0CJR76Y7G,FBA79064,AA-25,Audio Array,2,0,2,0,533.26,INR,1066.52,1066.52,NOT_RECEIVED
23DXV45H,2026-02-16T00:58:12Z,2026-03-21T14:28:44Z,CLOSED,ACCEPTED,ISK3,B0FQBXS6Y2,FBA79839,AH-45 BK,Audio Array,46,0,46,0,991.09,INR,45590.14,45590.14,NOT_RECEIVED
23DXV45H,2026-02-16T00:58:12Z,2026-03-21T14:28:44Z,CLOSED,ACCEPTED,ISK3,B0B4G1HPL5,FBA75692,AM-C11,Audio Array,3,1,2,0,3564.98,INR,10694.94,7129.96,RECEIVED
23DXV45H,2026-02-16T00:58:12Z,2026-03-21T14:28:44Z,CLOSED,ACCEPTED,ISK3,B0B4K87PR4,FBA75690,AM-C10,Audio Array,9,8,1,0,2900.78,INR,26107.02,2900.78,RECEIVED
23DXV45H,2026-02-16T00:58:12Z,2026-03-21T14:28:44Z,CLOSED,ACCEPTED,ISK3,B0FQJWWDVK,FBA79820,AC-3XL,Audio Array,3,1,2,0,285.38,INR,856.14,570.76,RECEIVED
23DXV45H,2026-02-16T00:58:12Z,2026-03-21T14:28:44Z,CLOSED,ACCEPTED,ISK3,B0DT6T6N6B,FBA79694,AA-26,Audio Array,132,0,132,0,333.05,INR,43962.6,43962.6,NOT_RECEIVED
23DXV45H,2026-02-16T00:58:12Z,2026-03-21T14:28:44Z,CLOSED,ACCEPTED,ISK3,B0CH4VCD6R,FBA77171,AC-6XL,Audio Array,42,7,35,0,361.65,INR,15189.3,12657.75,RECEIVED
23DXV45H,2026-02-16T00:58:12Z,2026-03-21T14:28:44Z,CLOSED,ACCEPTED,ISK3,B0DFMLS8JG,FBA79445,AM-W32,Audio Array,8,0,8,0,2656.08,INR,21248.64,21248.64,NOT_RECEIVED
23DXV45H,2026-02-16T00:58:12Z,2026-03-21T14:28:44Z,CLOSED,ACCEPTED,ISK3,B0CM6NVLT9,FBA79104,AI-11,Audio Array,4,0,4,0,1023.08,INR,4092.32,4092.32,NOT_RECEIVED
23DXV45H,2026-02-16T00:58:12Z,2026-03-21T14:28:44Z,CLOSED,ACCEPTED,ISK3,B0FQBX8J17,FBA79838,AH-40 SL,Audio Array,99,0,99,0,799.14,INR,79114.86,79114.86,NOT_RECEIVED
1Z8RD6TR,2026-06-15T02:22:21Z,2026-06-15T15:05:24Z,OPEN,ACCEPTED,BOM5,B0CM6NVLT9,FBA79104,AI-11,Audio Array,1,0,1,0,1087.07,INR,1087.07,1087.07,NOT_RECEIVED
1Z8RD6TR,2026-06-15T02:22:21Z,2026-06-15T15:05:24Z,OPEN,ACCEPTED,BOM5,B0BPLWW72Y,FBA76862,AM-C28,Audio Array,2,0,2,0,1070.41,INR,2140.82,2140.82,NOT_RECEIVED
1Z8RD6TR,2026-06-15T02:22:21Z,2026-06-15T15:05:24Z,OPEN,ACCEPTED,BOM5,B0BQ7H7418,FBA76597,AA-06,Audio Array,1,0,1,0,933.69,INR,933.69,933.69,NOT_RECEIVED
1Z8RD6TR,2026-06-15T02:22:21Z,2026-06-15T15:05:24Z,OPEN,ACCEPTED,BOM5,B0B4G94VP3,FBA75683,AA-03,Audio Array,1,0,1,0,333.05,INR,333.05,333.05,NOT_RECEIVED
1Z8RD6TR,2026-06-15T02:22:21Z,2026-06-15T15:05:24Z,OPEN,ACCEPTED,BOM5,B0G53PRM34,FBA79965,AM-Mix6,Audio Array,1,0,1,0,6641.25,INR,6641.25,6641.25,NOT_RECEIVED
1Z8RD6TR,2026-06-15T02:22:21Z,2026-06-15T15:05:24Z,OPEN,ACCEPTED,BOM5,B0FG88HVQ8,FBA79813,AH-50,Audio Array,6,0,6,0,1481.53,INR,8889.18,8889.18,NOT_RECEIVED
