return-date,order-id,sku,asin,fnsku,product-name,quantity,fulfillment-center-id,detailed-disposition,reason,license-plate-number,customer-comments
2026-07-19T05:48:07+00:00,171-3445521-5857153,FBA79652,B0F43P6D23,X002A01YVP,NexLev Steam Cleaner | Complete Home Kitchen Floor Bathroom Car & Office | Steam Cleaner for Home With 9 Accessories | 450 ML | Window Pane Sink Grime Chimney Grease Water Stain Cleaner | 1050W,1,DEL2,CARRIER_DAMAGED,UNDELIVERABLE_REFUSED,LPNDEL2R86783504,
2026-07-19T04:17:35+00:00,405-3102222-4691541,FBK79789,B0FN4DSQ6P,X002DV4SQJ,"White Mulberry Premium Economy Fixed TV Wall Mount Bracket for 32-65 Inches |45kg| LED/LCD/OLED/Smart & Curved TV's, VESA 50x50, 400x400 MAX, Slim Wall Stand",1,BLR5,CARRIER_DAMAGED,NOT_COMPATIBLE,LPNBLR5O3648434,
2026-07-19T03:44:25+00:00,171-2446067-1648320,FBK79787,B0FN4GQ9HT,X002DVFR1J,"White Mulberry Tilt TV Wall Mount Bracket for 13-43 Inch Flat Screen TVs, Low Profile Slim Design, Heavy-Duty Steel, VESA 75x75 to 200x200, Supports up to 99 lbs (45kg), Built-in Bubble Level",1,BOM7,SELLABLE,UNDELIVERABLE_REFUSED,LPNBOM7D20179928,
2026-07-19T03:44:25+00:00,171-2446067-1648320,FBK79787,B0FN4GQ9HT,X002DVFR1J,"White Mulberry Tilt TV Wall Mount Bracket for 13-43 Inch Flat Screen TVs, Low Profile Slim Design, Heavy-Duty Steel, VESA 75x75 to 200x200, Supports up to 99 lbs (45kg), Built-in Bubble Level",1,BOM7,DAMAGED,UNDELIVERABLE_REFUSED,LPNBOM7D20179927,
2026-07-19T03:43:26+00:00,171-4432755-7695513,FBK79789,B0FN4DSQ6P,X002DV4SQJ,"White Mulberry Premium Economy Fixed TV Wall Mount Bracket for 32-65 Inches |45kg| LED/LCD/OLED/Smart & Curved TV's, VESA 50x50, 400x400 MAX, Slim Wall Stand",1,BOM5,SELLABLE,UNDELIVERABLE_REFUSED,LPNBOM5F5873816,
2026-07-19T03:29:05+00:00,403-1043859-4992321,FBK79791,B0FN4HDM6Z,X002DVFBBP,"White Mulberry Heavy Duty Full Motion TV Wall Mount Bracket for 23-65 Inch LED, LCD,OLED, Smart & Curved TVs | Supports Upto 35kg | VESA 75x75-400x400mm | Swivel, Tilt & Extend Universal TV Wall Mount",1,PNQ3,CARRIER_DAMAGED,UNDELIVERABLE_REFUSED,LPNPNQ3A5244469,
2026-07-19T03:07:16+00:00,402-7712251-1644334,FBA79652,B0F43P6D23,X002A01YVP,NexLev Steam Cleaner | Complete Home Kitchen Floor Bathroom Car & Office | Steam Cleaner for Home With 9 Accessories | 450 ML | Window Pane Sink Grime Chimney Grease Water Stain Cleaner | 1050W,1,BLR5,SELLABLE,NEVER_ARRIVED,LPNBLR5O1555240,
2026-07-18T11:43:09+00:00,404-4480479-2133906,FBA80172,B00FFIGZF6,X002M4509B,Behringer U-PHORIA UMC22 Audiophile 2x2 USB Audio Interface with MIDAS Mic Preamplifier,1,BLR5,SELLABLE,QUALITY_UNACCEPTABLE,LPNBLR5O3600227,Not quality sound
2026-07-18T11:41:11+00:00,404-6460000-6748333,FBA79404,B0D9KFZYG8,X002AMFVW1,"NexLev Vaporizer Steamer for Cough, Cold and Facial | Steam Inhaler for Cold and Cough with UV Sterilization | Nano Ionic Steam | Aroma Diffuser | 30 Sec Heating | Anti-Spill Design | FS-01",1,BOM5,CARRIER_DAMAGED,UNDELIVERABLE_REFUSED,LPNBOM5F5860415,
2026-07-18T10:32:05+00:00,407-5660416-3522753,FBA75694,B089C2L66M,X001SVNO01,"Lewitt LCT 240 PRO Condenser Microphone Shock Mount, Magnetic Pop Filter and Windscreen, Black (Vocal Set)",1,DEL2,SELLABLE,UNDELIVERABLE_REFUSED,LPNDEL2R90185484,
