asin,fnsku,product-name,fulfillment-center,country-code,longest-side,median-side,shortest-side,measurement-units,weight,weight-units,item-volume,volume-units,average-quantity-on-hand,average-quantity-pending-removal,estimated-total-item-volume,month-of-charge,storage-rate,currency,estimated-monthly-storage-fee,average-quantity-customer-orders
B0FTVVLNS9,X002F4WTVP,"Audio Array Professional Dynamic Bundle with Headphones & Audio Interface - USB/XLR Dynamic Microphone, 24-bit/192kHz Interface, Boom Arm & Semi-Open Headphones | Plug & Play Podcast Kit - PB-12",BOM5,IN,56.40,37.21,15.40,centimeter,3.84,kilograms,0.0323,cubic meter,1.97,0.0,0.0637,2026-05,2083.88,INR,132.6876,0.0
B0FTVVLNS9,X002F4WTVP,"Audio Array Professional Dynamic Bundle with Headphones & Audio Interface - USB/XLR Dynamic Microphone, 24-bit/192kHz Interface, Boom Arm & Semi-Open Headphones | Plug & Play Podcast Kit - PB-12",DEL4,IN,56.40,37.21,15.40,centimeter,3.84,kilograms,0.0323,cubic meter,1.55,0.0,0.0501,2026-05,2083.88,INR,104.3989,0.0
B0CF5SHL15,X001U5NKVD,"Audio Array AA-22 Desktop Mount Speaker Stands | 15KG Capacity | Height, Tilt & Rotation Adjustable | Smart Cable Management | for Sound Editing, Gaming, Music Production | Red (Set of 2)",BOM5,IN,29.40,27.51,10.50,centimeter,4.45,kilograms,0.0085,cubic meter,6.0,0.0,0.0510,2026-05,2083.88,INR,106.1808,0.0
B0CF5SHL15,X001U5NKVD,"Audio Array AA-22 Desktop Mount Speaker Stands | 15KG Capacity | Height, Tilt & Rotation Adjustable | Smart Cable Management | for Sound Editing, Gaming, Music Production | Red (Set of 2)",DEL4,IN,29.40,27.51,10.50,centimeter,4.45,kilograms,0.0085,cubic meter,3.0,0.0,0.0255,2026-05,2083.88,INR,53.0905,0.0
B0CF5SHL15,X001U5NKVD,"Audio Array AA-22 Desktop Mount Speaker Stands | 15KG Capacity | Height, Tilt & Rotation Adjustable | Smart Cable Management | for Sound Editing, Gaming, Music Production | Red (Set of 2)",CJB1,IN,29.40,27.51,10.50,centimeter,4.45,kilograms,0.0085,cubic meter,0.81,0.0,0.0069,2026-05,2083.88,INR,14.3332,0.0
B0CF5SHL15,X001U5NKVD,"Audio Array AA-22 Desktop Mount Speaker Stands | 15KG Capacity | Height, Tilt & Rotation Adjustable | Smart Cable Management | for Sound Editing, Gaming, Music Production | Red (Set of 2)",LKO1,IN,29.40,27.51,10.50,centimeter,4.45,kilograms,0.0085,cubic meter,3.0,0.0,0.0255,2026-05,2083.88,INR,53.0906,0.0
B0CF5SHL15,X001U5NKVD,"Audio Array AA-22 Desktop Mount Speaker Stands | 15KG Capacity | Height, Tilt & Rotation Adjustable | Smart Cable Management | for Sound Editing, Gaming, Music Production | Red (Set of 2)",BLR8,IN,29.40,27.51,10.50,centimeter,4.45,kilograms,0.0085,cubic meter,3.0,0.0,0.0255,2026-05,2083.88,INR,53.0903,0.0
B0CF5SHL15,X001U5NKVD,"Audio Array AA-22 Desktop Mount Speaker Stands | 15KG Capacity | Height, Tilt & Rotation Adjustable | Smart Cable Management | for Sound Editing, Gaming, Music Production | Red (Set of 2)",CCX1,IN,29.40,27.51,10.50,centimeter,4.45,kilograms,0.0085,cubic meter,1.0,0.0,0.0085,2026-05,2083.88,INR,17.6967,0.0
B0CF5SHL15,X001U5NKVD,"Audio Array AA-22 Desktop Mount Speaker Stands | 15KG Capacity | Height, Tilt & Rotation Adjustable | Smart Cable Management | for Sound Editing, Gaming, Music Production | Red (Set of 2)",HYD3,IN,29.40,27.51,10.50,centimeter,4.45,kilograms,0.0085,cubic meter,3.0,0.0,0.0255,2026-05,2083.88,INR,53.0904,0.0
B0CF5SHL15,X001U5NKVD,"Audio Array AA-22 Desktop Mount Speaker Stands | 15KG Capacity | Height, Tilt & Rotation Adjustable | Smart Cable Management | for Sound Editing, Gaming, Music Production | Red (Set of 2)",BLR7,IN,29.40,27.51,10.50,centimeter,4.45,kilograms,0.0085,cubic meter,1.87,0.0,0.0159,2026-05,2083.88,INR,33.0923,0.0
B0CF5SHL15,X001U5NKVD,"Audio Array AA-22 Desktop Mount Speaker Stands | 15KG Capacity | Height, Tilt & Rotation Adjustable | Smart Cable Management | for Sound Editing, Gaming, Music Production | Red (Set of 2)",AMD2,IN,29.40,27.51,10.50,centimeter,4.45,kilograms,0.0085,cubic meter,2.0,0.0,0.0170,2026-05,2083.88,INR,35.3937,0.0
B0GW8R2RYM,X002K05HGX,"Audio Array Premium Dynamic XLR to TRS Microphone | 24Bit/48kHz | Cardioid Pattern | Metal Body & 14mm Diaphragm 3M Cable | for Podcast, Streaming, Studio Recording & Gaming | AM-C51",MAA4,IN,25.30,11.89,6.20,centimeter,0.67,kilograms,0.0019,cubic meter,0.32,0.0,0.0006,2026-05,2083.88,INR,1.2451,0.0
B0GW8R2RYM,X002K05HGX,"Audio Array Premium Dynamic XLR to TRS Microphone | 24Bit/48kHz | Cardioid Pattern | Metal Body & 14mm Diaphragm 3M Cable | for Podcast, Streaming, Studio Recording & Gaming | AM-C51",BLR8,IN,25.30,11.89,6.20,centimeter,0.67,kilograms,0.0019,cubic meter,3.87,0.0,0.0072,2026-05,2083.88,INR,15.0237,0.0
B0GW8R2RYM,X002K05HGX,"Audio Array Premium Dynamic XLR to TRS Microphone | 24Bit/48kHz | Cardioid Pattern | Metal Body & 14mm Diaphragm 3M Cable | for Podcast, Streaming, Studio Recording & Gaming | AM-C51",DEL5,IN,25.30,11.89,6.20,centimeter,0.67,kilograms,0.0019,cubic meter,2.9,0.0,0.0054,2026-05,2083.88,INR,11.2589,0.0
B0GW8R2RYM,X002K05HGX,"Audio Array Premium Dynamic XLR to TRS Microphone | 24Bit/48kHz | Cardioid Pattern | Metal Body & 14mm Diaphragm 3M Cable | for Podcast, Streaming, Studio Recording & Gaming | AM-C51",BOM5,IN,25.30,11.89,6.20,centimeter,0.67,kilograms,0.0019,cubic meter,7.1,0.0,0.0132,2026-05,2083.88,INR,27.569,0.0
B0GW8R2RYM,X002K05HGX,"Audio Array Premium Dynamic XLR to TRS Microphone | 24Bit/48kHz | Cardioid Pattern | Metal Body & 14mm Diaphragm 3M Cable | for Podcast, Streaming, Studio Recording & Gaming | AM-C51",ISK3,IN,25.30,11.89,6.20,centimeter,0.67,kilograms,0.0019,cubic meter,0.48,0.0,0.0009,2026-05,2083.88,INR,1.8647,0.0
B0GW8R2RYM,X002K05HGX,"Audio Array Premium Dynamic XLR to TRS Microphone | 24Bit/48kHz | Cardioid Pattern | Metal Body & 14mm Diaphragm 3M Cable | for Podcast, Streaming, Studio Recording & Gaming | AM-C51",DEL4,IN,25.30,11.89,6.20,centimeter,0.67,kilograms,0.0019,cubic meter,1.29,0.0,0.0024,2026-05,2083.88,INR,5.0099,0.0
B0CM9KJZWQ,X001WDN2PH,"Audio Array AM-C44 XLR/USB Professional Dynamic Podcast Microphone | Built-in Monitoring | One Touch Mute & Volume Control | 192kHz/24bit Full Metal Build | 2M XLR & USB Cable | Streaming, Podcasting",BOM7,IN,22.60,17.60,8.40,centimeter,0.94,kilograms,0.0033,cubic meter,15.84,0.0,0.0529,2026-05,2083.88,INR,110.2933,0.0
B0CM9KJZWQ,X001WDN2PH,"Audio Array AM-C44 XLR/USB Professional Dynamic Podcast Microphone | Built-in Monitoring | One Touch Mute & Volume Control | 192kHz/24bit Full Metal Build | 2M XLR & USB Cable | Streaming, Podcasting",HYD8,IN,22.60,17.60,8.40,centimeter,0.94,kilograms,0.0033,cubic meter,0.77,0.0,0.0026,2026-05,2083.88,INR,5.3639,0.0
B0CM9KJZWQ,X001WDN2PH,"Audio Array AM-C44 XLR/USB Professional Dynamic Podcast Microphone | Built-in Monitoring | One Touch Mute & Volume Control | 192kHz/24bit Full Metal Build | 2M XLR & USB Cable | Streaming, Podcasting",BOM5,IN,22.60,17.60,8.40,centimeter,0.94,kilograms,0.0033,cubic meter,0.13,0.0,0.0002,2026-05,2083.88,INR,0.4898,0.06
B0CM9KJZWQ,X001WDN2PH,"Audio Array AM-C44 XLR/USB Professional Dynamic Podcast Microphone | Built-in Monitoring | One Touch Mute & Volume Control | 192kHz/24bit Full Metal Build | 2M XLR & USB Cable | Streaming, Podcasting",DEL5,IN,22.60,17.60,8.40,centimeter,0.94,kilograms,0.0033,cubic meter,6.58,0.0,0.0220,2026-05,2083.88,INR,45.8146,0.0
B0CM9KJZWQ,X001WDN2PH,"Audio Array AM-C44 XLR/USB Professional Dynamic Podcast Microphone | Built-in Monitoring | One Touch Mute & Volume Control | 192kHz/24bit Full Metal Build | 2M XLR & USB Cable | Streaming, Podcasting",CJB1,IN,22.60,17.60,8.40,centimeter,0.94,kilograms,0.0033,cubic meter,3.0,0.0,0.0100,2026-05,2083.88,INR,20.8891,0.0
B0GW8VBCBL,X002K01G09,"Audio Array Dynamic XLR to TRS Microphone | 24Bit/48kHz | Cardioid Pickup | Metal Body & 14mm Diaphragm 3M Cable | for Podcast, Streaming, Vocal Recording & Studio Use | AM-C50",DEL4,IN,21.90,9.09,5.90,centimeter,0.43,kilograms,0.0012,cubic meter,2.84,0.0,0.0033,2026-05,2083.88,INR,6.9572,0.0
B0GW8VBCBL,X002K01G09,"Audio Array Dynamic XLR to TRS Microphone | 24Bit/48kHz | Cardioid Pickup | Metal Body & 14mm Diaphragm 3M Cable | for Podcast, Streaming, Vocal Recording & Studio Use | AM-C50",ISK3,IN,21.90,9.09,5.90,centimeter,0.43,kilograms,0.0012,cubic meter,2.23,0.0,0.0026,2026-05,2083.88,INR,5.4583,0.0
B0GW8VBCBL,X002K01G09,"Audio Array Dynamic XLR to TRS Microphone | 24Bit/48kHz | Cardioid Pickup | Metal Body & 14mm Diaphragm 3M Cable | for Podcast, Streaming, Vocal Recording & Studio Use | AM-C50",PNQ3,IN,21.90,9.09,5.90,centimeter,0.43,kilograms,0.0012,cubic meter,1.29,0.0,0.0015,2026-05,2083.88,INR,3.157,0.0
B0GW8VBCBL,X002K01G09,"Audio Array Dynamic XLR to TRS Microphone | 24Bit/48kHz | Cardioid Pickup | Metal Body & 14mm Diaphragm 3M Cable | for Podcast, Streaming, Vocal Recording & Studio Use | AM-C50",MAA4,IN,21.90,9.09,5.90,centimeter,0.43,kilograms,0.0012,cubic meter,1.81,0.0,0.0021,2026-05,2083.88,INR,4.4316,0.0
B0GW8VBCBL,X002K01G09,"Audio Array Dynamic XLR to TRS Microphone | 24Bit/48kHz | Cardioid Pickup | Metal Body & 14mm Diaphragm 3M Cable | for Podcast, Streaming, Vocal Recording & Studio Use | AM-C50",BLR8,IN,21.90,9.09,5.90,centimeter,0.43,kilograms,0.0012,cubic meter,2.26,0.0,0.0027,2026-05,2083.88,INR,5.535,0.0
B0GW8VBCBL,X002K01G09,"Audio Array Dynamic XLR to TRS Microphone | 24Bit/48kHz | Cardioid Pickup | Metal Body & 14mm Diaphragm 3M Cable | for Podcast, Streaming, Vocal Recording & Studio Use | AM-C50",BOM7,IN,21.90,9.09,5.90,centimeter,0.43,kilograms,0.0012,cubic meter,0.65,0.0,0.0008,2026-05,2083.88,INR,1.5932,0.0
B0GW8VBCBL,X002K01G09,"Audio Array Dynamic XLR to TRS Microphone | 24Bit/48kHz | Cardioid Pickup | Metal Body & 14mm Diaphragm 3M Cable | for Podcast, Streaming, Vocal Recording & Studio Use | AM-C50",HYD3,IN,21.90,9.09,5.90,centimeter,0.43,kilograms,0.0012,cubic meter,1.74,0.0,0.0020,2026-05,2083.88,INR,4.2605,0.0
B0GW8VBCBL,X002K01G09,"Audio Array Dynamic XLR to TRS Microphone | 24Bit/48kHz | Cardioid Pickup | Metal Body & 14mm Diaphragm 3M Cable | for Podcast, Streaming, Vocal Recording & Studio Use | AM-C50",DEL5,IN,21.90,9.09,5.90,centimeter,0.43,kilograms,0.0012,cubic meter,2.19,0.0,0.0026,2026-05,2083.88,INR,5.3639,0.0
B0GW8VBCBL,X002K01G09,"Audio Array Dynamic XLR to TRS Microphone | 24Bit/48kHz | Cardioid Pickup | Metal Body & 14mm Diaphragm 3M Cable | for Podcast, Streaming, Vocal Recording & Studio Use | AM-C50",CJB1,IN,21.90,9.09,5.90,centimeter,0.43,kilograms,0.0012,cubic meter,0.58,0.0,0.0007,2026-05,2083.88,INR,1.4221,0.0
B0GW8VBCBL,X002K01G09,"Audio Array Dynamic XLR to TRS Microphone | 24Bit/48kHz | Cardioid Pickup | Metal Body & 14mm Diaphragm 3M Cable | for Podcast, Streaming, Vocal Recording & Studio Use | AM-C50",CCX1,IN,21.90,9.09,5.90,centimeter,0.43,kilograms,0.0012,cubic meter,0.97,0.0,0.0011,2026-05,2083.88,INR,2.3781,0.0
B0GW8VBCBL,X002K01G09,"Audio Array Dynamic XLR to TRS Microphone | 24Bit/48kHz | Cardioid Pickup | Metal Body & 14mm Diaphragm 3M Cable | for Podcast, Streaming, Vocal Recording & Studio Use | AM-C50",AMD2,IN,21.90,9.09,5.90,centimeter,0.43,kilograms,0.0012,cubic meter,0.58,0.0,0.0007,2026-05,2083.88,INR,1.4221,0.0
B0GW8VBCBL,X002K01G09,"Audio Array Dynamic XLR to TRS Microphone | 24Bit/48kHz | Cardioid Pickup | Metal Body & 14mm Diaphragm 3M Cable | for Podcast, Streaming, Vocal Recording & Studio Use | AM-C50",BOM5,IN,21.90,9.09,5.90,centimeter,0.43,kilograms,0.0012,cubic meter,7.71,0.0,0.0091,2026-05,2083.88,INR,18.8829,0.0
B0CH4RT4P8,X001W3B0Y7,"Audio Array AI-06 Streaming Audio Mixer Sound Card | XLR, 1/4\ & line in | PC/Phone RGB Mixer with Volume Fader, Individual Control, Mute and Monitoring, 48V Phantom Power | Stream, Podcast & Karaoke""",BLR8,IN,23.00,15.80,7.90,centimeter,0.57,kilograms,0.0029,cubic meter,2.74,0.0,0.0079,2026-05,2083.88,INR,16.3927,0.0
B0CH4RT4P8,X001W3B0Y7,"Audio Array AI-06 Streaming Audio Mixer Sound Card | XLR, 1/4\ & line in | PC/Phone RGB Mixer with Volume Fader, Individual Control, Mute and Monitoring, 48V Phantom Power | Stream, Podcast & Karaoke""",PNQ3,IN,23.00,15.80,7.90,centimeter,0.57,kilograms,0.0029,cubic meter,0.94,0.0,0.0027,2026-05,2083.88,INR,5.6235,0.0
B0CH4RT4P8,X001W3B0Y7,"Audio Array AI-06 Streaming Audio Mixer Sound Card | XLR, 1/4\ & line in | PC/Phone RGB Mixer with Volume Fader, Individual Control, Mute and Monitoring, 48V Phantom Power | Stream, Podcast & Karaoke""",DEL4,IN,23.00,15.80,7.90,centimeter,0.57,kilograms,0.0029,cubic meter,0.9,0.0,0.0026,2026-05,2083.88,INR,5.3875,0.0
B0CH4RT4P8,X001W3B0Y7,"Audio Array AI-06 Streaming Audio Mixer Sound Card | XLR, 1/4\ & line in | PC/Phone RGB Mixer with Volume Fader, Individual Control, Mute and Monitoring, 48V Phantom Power | Stream, Podcast & Karaoke""",DEL5,IN,23.00,15.80,7.90,centimeter,0.57,kilograms,0.0029,cubic meter,5.0,0.0,0.0144,2026-05,2083.88,INR,29.9176,0.0
B0CH4RT4P8,X001W3B0Y7,"Audio Array AI-06 Streaming Audio Mixer Sound Card | XLR, 1/4\ & line in | PC/Phone RGB Mixer with Volume Fader, Individual Control, Mute and Monitoring, 48V Phantom Power | Stream, Podcast & Karaoke""",MAA4,IN,23.00,15.80,7.90,centimeter,0.57,kilograms,0.0029,cubic meter,1.77,0.0,0.0051,2026-05,2083.88,INR,10.5921,0.0
B0CH4RT4P8,X001W3B0Y7,"Audio Array AI-06 Streaming Audio Mixer Sound Card | XLR, 1/4\ & line in | PC/Phone RGB Mixer with Volume Fader, Individual Control, Mute and Monitoring, 48V Phantom Power | Stream, Podcast & Karaoke""",ISK3,IN,23.00,15.80,7.90,centimeter,0.57,kilograms,0.0029,cubic meter,1.0,0.0,0.0029,2026-05,2083.88,INR,5.9835,0.0
B0CH4RT4P8,X001W3B0Y7,"Audio Array AI-06 Streaming Audio Mixer Sound Card | XLR, 1/4\ & line in | PC/Phone RGB Mixer with Volume Fader, Individual Control, Mute and Monitoring, 48V Phantom Power | Stream, Podcast & Karaoke""",BOM7,IN,23.00,15.80,7.90,centimeter,0.57,kilograms,0.0029,cubic meter,2.81,0.0,0.0081,2026-05,2083.88,INR,16.8116,0.0
B0CH4RT4P8,X001W3B0Y7,"Audio Array AI-06 Streaming Audio Mixer Sound Card | XLR, 1/4\ & line in | PC/Phone RGB Mixer with Volume Fader, Individual Control, Mute and Monitoring, 48V Phantom Power | Stream, Podcast & Karaoke""",BOM5,IN,23.00,15.80,7.90,centimeter,0.57,kilograms,0.0029,cubic meter,1.03,0.84,0.0005,2026-05,2083.88,INR,1.1389,0.0
B0CH4RT4P8,X001W3B0Y7,"Audio Array AI-06 Streaming Audio Mixer Sound Card | XLR, 1/4\ & line in | PC/Phone RGB Mixer with Volume Fader, Individual Control, Mute and Monitoring, 48V Phantom Power | Stream, Podcast & Karaoke""",CCX1,IN,23.00,15.80,7.90,centimeter,0.57,kilograms,0.0029,cubic meter,1.68,0.0,0.0048,2026-05,2083.88,INR,10.0551,0.0
B0FJ8PZ9H7,X002CZYSNT,"Audio Array Pro Podcasting Bundle | Audio Interface with 48V Phantom Power & Dual USB/XLR Touch-Control Mics | 192kHz/24bit, Mute, Monitor, Volume Control | Recording, Streaming & Podcasting - PB-04",LKO1,IN,45.00,23.90,18.60,centimeter,2.31,kilograms,0.0200,cubic meter,2.0,0.0,0.0400,2026-05,2083.88,INR,83.3801,0.0
B0FJ8PZ9H7,X002CZYSNT,"Audio Array Pro Podcasting Bundle | Audio Interface with 48V Phantom Power & Dual USB/XLR Touch-Control Mics | 192kHz/24bit, Mute, Monitor, Volume Control | Recording, Streaming & Podcasting - PB-04",AMD2,IN,45.00,23.90,18.60,centimeter,2.31,kilograms,0.0200,cubic meter,1.74,0.0,0.0348,2026-05,2083.88,INR,72.5399,0.0
B0FJ8PZ9H7,X002CZYSNT,"Audio Array Pro Podcasting Bundle | Audio Interface with 48V Phantom Power & Dual USB/XLR Touch-Control Mics | 192kHz/24bit, Mute, Monitor, Volume Control | Recording, Streaming & Podcasting - PB-04",DEL5,IN,45.00,23.90,18.60,centimeter,2.31,kilograms,0.0200,cubic meter,0.77,0.0,0.0154,2026-05,2083.88,INR,32.1009,0.0
B0FJ8PZ9H7,X002CZYSNT,"Audio Array Pro Podcasting Bundle | Audio Interface with 48V Phantom Power & Dual USB/XLR Touch-Control Mics | 192kHz/24bit, Mute, Monitor, Volume Control | Recording, Streaming & Podcasting - PB-04",HYD3,IN,45.00,23.90,18.60,centimeter,2.31,kilograms,0.0200,cubic meter,3.0,0.0,0.0600,2026-05,2083.88,INR,125.0697,0.0
B0FJ8PZ9H7,X002CZYSNT,"Audio Array Pro Podcasting Bundle | Audio Interface with 48V Phantom Power & Dual USB/XLR Touch-Control Mics | 192kHz/24bit, Mute, Monitor, Volume Control | Recording, Streaming & Podcasting - PB-04",DEL4,IN,45.00,23.90,18.60,centimeter,2.31,kilograms,0.0200,cubic meter,2.48,0.0,0.0496,2026-05,2083.88,INR,103.3898,0.0
B0FJ8PZ9H7,X002CZYSNT,"Audio Array Pro Podcasting Bundle | Audio Interface with 48V Phantom Power & Dual USB/XLR Touch-Control Mics | 192kHz/24bit, Mute, Monitor, Volume Control | Recording, Streaming & Podcasting - PB-04",CJB1,IN,45.00,23.90,18.60,centimeter,2.31,kilograms,0.0200,cubic meter,3.0,0.0,0.0600,2026-05,2083.88,INR,125.0691,0.0
B0FJ8PZ9H7,X002CZYSNT,"Audio Array Pro Podcasting Bundle | Audio Interface with 48V Phantom Power & Dual USB/XLR Touch-Control Mics | 192kHz/24bit, Mute, Monitor, Volume Control | Recording, Streaming & Podcasting - PB-04",BOM5,IN,45.00,23.90,18.60,centimeter,2.31,kilograms,0.0200,cubic meter,3.0,0.0,0.0600,2026-05,2083.88,INR,125.0695,0.0
B0FJ8PZ9H7,X002CZYSNT,"Audio Array Pro Podcasting Bundle | Audio Interface with 48V Phantom Power & Dual USB/XLR Touch-Control Mics | 192kHz/24bit, Mute, Monitor, Volume Control | Recording, Streaming & Podcasting - PB-04",CCX1,IN,45.00,23.90,18.60,centimeter,2.31,kilograms,0.0200,cubic meter,1.0,0.0,0.0200,2026-05,2083.88,INR,41.6897,0.0
B0FJ8PZ9H7,X002CZYSNT,"Audio Array Pro Podcasting Bundle | Audio Interface with 48V Phantom Power & Dual USB/XLR Touch-Control Mics | 192kHz/24bit, Mute, Monitor, Volume Control | Recording, Streaming & Podcasting - PB-04",MAA4,IN,45.00,23.90,18.60,centimeter,2.31,kilograms,0.0200,cubic meter,2.0,0.0,0.0400,2026-05,2083.88,INR,83.3794,0.0
B0FJ8PZ9H7,X002CZYSNT,"Audio Array Pro Podcasting Bundle | Audio Interface with 48V Phantom Power & Dual USB/XLR Touch-Control Mics | 192kHz/24bit, Mute, Monitor, Volume Control | Recording, Streaming & Podcasting - PB-04",BLR8,IN,45.00,23.90,18.60,centimeter,2.31,kilograms,0.0200,cubic meter,3.0,0.0,0.0600,2026-05,2083.88,INR,125.0695,0.0
B0B4G8ZB64,X001L4RWFN,"Audio Array AM-C3 XLR to TRS Dynamic Handheld Karaoke Microphone | Premium Metal Built with 3M Cable | Singing, Public Meetings, Studio Recording, Live Show, Party, Church, Wedding",DEL4,IN,24.50,13.11,5.80,centimeter,0.57,kilograms,0.0019,cubic meter,6.0,0.0,0.0112,2026-05,2083.88,INR,23.2968,0.0
B0B4DPX2J2,X001L46QAP,"Audio Array AM-C1 USB Condenser Microphone Kit | for Podcasting, Online Meeting, Gaming, Singing & Live Streaming | Boom Arm, Pop Filter, Mic Cover, Spider Shock Mount, Tripod & 2.5M USB Cable",DEL4,IN,42.40,20.80,8.80,centimeter,1.48,kilograms,0.0078,cubic meter,5.87,0.0,0.0438,2026-05,2083.88,INR,91.2221,0.23
B0B4DPX2J2,X001L46QAP,"Audio Array AM-C1 USB Condenser Microphone Kit | for Podcasting, Online Meeting, Gaming, Singing & Live Streaming | Boom Arm, Pop Filter, Mic Cover, Spider Shock Mount, Tripod & 2.5M USB Cable",HYD8,IN,42.40,20.80,8.80,centimeter,1.48,kilograms,0.0078,cubic meter,17.0,0.0,0.1319,2026-05,2083.88,INR,274.964,0.0
B0B4DPX2J2,X001L46QAP,"Audio Array AM-C1 USB Condenser Microphone Kit | for Podcasting, Online Meeting, Gaming, Singing & Live Streaming | Boom Arm, Pop Filter, Mic Cover, Spider Shock Mount, Tripod & 2.5M USB Cable",ISK3,IN,42.40,20.80,8.80,centimeter,1.48,kilograms,0.0078,cubic meter,3.77,0.0,0.0293,2026-05,2083.88,INR,60.9795,0.0
B0B4DPX2J2,X001L46QAP,"Audio Array AM-C1 USB Condenser Microphone Kit | for Podcasting, Online Meeting, Gaming, Singing & Live Streaming | Boom Arm, Pop Filter, Mic Cover, Spider Shock Mount, Tripod & 2.5M USB Cable",CJB1,IN,42.40,20.80,8.80,centimeter,1.48,kilograms,0.0078,cubic meter,10.16,0.0,0.0786,2026-05,2083.88,INR,163.8438,0.03
B0B4DPX2J2,X001L46QAP,"Audio Array AM-C1 USB Condenser Microphone Kit | for Podcasting, Online Meeting, Gaming, Singing & Live Streaming | Boom Arm, Pop Filter, Mic Cover, Spider Shock Mount, Tripod & 2.5M USB Cable",BLR8,IN,42.40,20.80,8.80,centimeter,1.48,kilograms,0.0078,cubic meter,9.48,0.0,0.0736,2026-05,2083.88,INR,153.3347,0.0
B0B4DPX2J2,X001L46QAP,"Audio Array AM-C1 USB Condenser Microphone Kit | for Podcasting, Online Meeting, Gaming, Singing & Live Streaming | Boom Arm, Pop Filter, Mic Cover, Spider Shock Mount, Tripod & 2.5M USB Cable",BLR7,IN,42.40,20.80,8.80,centimeter,1.48,kilograms,0.0078,cubic meter,4.06,0.0,0.0307,2026-05,2083.88,INR,64.0484,0.1
B0B4DPX2J2,X001L46QAP,"Audio Array AM-C1 USB Condenser Microphone Kit | for Podcasting, Online Meeting, Gaming, Singing & Live Streaming | Boom Arm, Pop Filter, Mic Cover, Spider Shock Mount, Tripod & 2.5M USB Cable",DEL5,IN,42.40,20.80,8.80,centimeter,1.48,kilograms,0.0078,cubic meter,2.19,0.0,0.0170,2026-05,2083.88,INR,35.4231,0.0
B0B4DPX2J2,X001L46QAP,"Audio Array AM-C1 USB Condenser Microphone Kit | for Podcasting, Online Meeting, Gaming, Singing & Live Streaming | Boom Arm, Pop Filter, Mic Cover, Spider Shock Mount, Tripod & 2.5M USB Cable",MAA4,IN,42.40,20.80,8.80,centimeter,1.48,kilograms,0.0078,cubic meter,6.26,0.0,0.0484,2026-05,2083.88,INR,100.7634,0.03
B0B4DPX2J2,X001L46QAP,"Audio Array AM-C1 USB Condenser Microphone Kit | for Podcasting, Online Meeting, Gaming, Singing & Live Streaming | Boom Arm, Pop Filter, Mic Cover, Spider Shock Mount, Tripod & 2.5M USB Cable",CCX1,IN,42.40,20.80,8.80,centimeter,1.48,kilograms,0.0078,cubic meter,3.61,0.0,0.0276,2026-05,2083.88,INR,57.4215,0.06
B0B4DPX2J2,X001L46QAP,"Audio Array AM-C1 USB Condenser Microphone Kit | for Podcasting, Online Meeting, Gaming, Singing & Live Streaming | Boom Arm, Pop Filter, Mic Cover, Spider Shock Mount, Tripod & 2.5M USB Cable",AMD2,IN,42.40,20.80,8.80,centimeter,1.48,kilograms,0.0078,cubic meter,1.9,0.0,0.0145,2026-05,2083.88,INR,30.2481,0.03
B0B4DPX2J2,X001L46QAP,"Audio Array AM-C1 USB Condenser Microphone Kit | for Podcasting, Online Meeting, Gaming, Singing & Live Streaming | Boom Arm, Pop Filter, Mic Cover, Spider Shock Mount, Tripod & 2.5M USB Cable",BOM5,IN,42.40,20.80,8.80,centimeter,1.48,kilograms,0.0078,cubic meter,5.06,0.0,0.0390,2026-05,2083.88,INR,81.3557,0.03
B0B4DPX2J2,X001L46QAP,"Audio Array AM-C1 USB Condenser Microphone Kit | for Podcasting, Online Meeting, Gaming, Singing & Live Streaming | Boom Arm, Pop Filter, Mic Cover, Spider Shock Mount, Tripod & 2.5M USB Cable",LKO1,IN,42.40,20.80,8.80,centimeter,1.48,kilograms,0.0078,cubic meter,12.48,0.0,0.0964,2026-05,2083.88,INR,200.8852,0.06
B0B4DPX2J2,X001L46QAP,"Audio Array AM-C1 USB Condenser Microphone Kit | for Podcasting, Online Meeting, Gaming, Singing & Live Streaming | Boom Arm, Pop Filter, Mic Cover, Spider Shock Mount, Tripod & 2.5M USB Cable",HYD3,IN,42.40,20.80,8.80,centimeter,1.48,kilograms,0.0078,cubic meter,10.0,0.0,0.0776,2026-05,2083.88,INR,161.7438,0.0
B0B4DPX2J2,X001L46QAP,"Audio Array AM-C1 USB Condenser Microphone Kit | for Podcasting, Online Meeting, Gaming, Singing & Live Streaming | Boom Arm, Pop Filter, Mic Cover, Spider Shock Mount, Tripod & 2.5M USB Cable",PNQ3,IN,42.40,20.80,8.80,centimeter,1.48,kilograms,0.0078,cubic meter,5.81,0.0,0.0451,2026-05,2083.88,INR,93.9716,0.0
B0B4DPX2J2,X001L46QAP,"Audio Array AM-C1 USB Condenser Microphone Kit | for Podcasting, Online Meeting, Gaming, Singing & Live Streaming | Boom Arm, Pop Filter, Mic Cover, Spider Shock Mount, Tripod & 2.5M USB Cable",BOM7,IN,42.40,20.80,8.80,centimeter,1.48,kilograms,0.0078,cubic meter,0.45,0.0,0.0035,2026-05,2083.88,INR,7.2758,0.0
