snapshot-date,sku,fnsku,asin,product-name,condition,available,fc-transfer,pending-removal-quantity,inv-age-0-to-90-days,inv-age-91-to-180-days,inv-age-181-to-270-days,inv-age-271-to-365-days,inv-age-365-plus-days,currency,qty-to-be-charged-ltsf-5-mo,projected-ltsf-5-mo,qty-to-be-charged-ltsf-12-mo,estimated-ltsf-next-charge,units-shipped-t7,units-shipped-t30,units-shipped-t60,units-shipped-t90,alert,your-price,sales-price,lowest-price-new-plus-shipping,lowest-price-used,recommended-action,healthy-inventory-level,recommended-sales-price,recommended-sale-duration-days,recommended-removal-quantity,estimated-cost-savings-of-recommended-actions,sell-through,item-volume,volume-unit-measurement,storage-type,storage-volume,marketplace,product-group,sales-rank,days-of-supply,estimated-excess-quantity,weeks-of-cover-t30,weeks-of-cover-t90,featuredoffer-price,sales-shipped-last-7-days,sales-shipped-last-30-days,sales-shipped-last-60-days,sales-shipped-last-90-days,inv-age-0-to-30-days,inv-age-31-to-60-days,inv-age-61-to-90-days,inv-age-91-to-150-days,inv-age-151-to-180-days,inv-age-181-to-330-days,inv-age-331-to-365-days,estimated-storage-cost-next-month,inbound-quantity,inbound-working,inbound-shipped,inbound-received,Total Reserved Quantity,unfulfillable-quantity,Inventory age snapshot date,Inventory Supply at FBA,Reserved FC Processing,Reserved Customer Order,Total Days of Supply (including units from open shipments)
2026-07-16,FBA79449,X00247NVN3,B0DFMNGFTD,,New,4,0,0,4,0,0,0,0,INR,0,0.0,0,0.0,0,0,0,0,Low conversion,6299.0,0.0,6299.0,0.0,Lower price,4,0.0,0,0,0.0,0.0,0.008794,cubic meter,,0.035176,IN,,1822,,0,,,6299.0,0.0,0.0,0.0,0.0,4,0,0,0,0,0,0,444.28,5,0,5,0,0,0,2026-07-14,9,0,0,
2026-07-16,FBA79967,X002G97ZZ9,B0G2C2RCXN,,New,115,0,0,115,0,0,0,0,INR,0,0.0,0,0.0,0,0,19,38,Low traffic,1999.0,0.0,1999.0,0.0,NoRestockExcessActionRequired,115,0.0,0,0,0.0,0.56,3.35E-4,cubic meter,,0.038475,IN,,5129,,0,,39,1999.0,0.0,0.0,32017.77,63950.84,1,111,3,0,0,0,0,58.5,0,0,0,0,0,0,2026-07-14,115,0,0,
2026-07-16,FBA78925,X001TCEDFJ,B0CBC7QMNV,,New,3,0,0,1,2,0,0,0,INR,1,76.51,0,0.0,0,0,0,2,Low conversion,3649.0,0.0,3649.0,0.0,NoRestockExcessActionRequired,3,0.0,0,0,0.0,0.17,0.003323,cubic meter,,0.00997,IN,,1108,,0,,19,3649.0,0.0,0.0,0.0,6308.48,0,0,1,1,1,0,0,6.51,0,0,0,0,0,0,2026-07-14,3,0,0,
2026-07-16,FBA79824,X002CXZK5L,B0FJ2K95XT,,New,6,0,0,0,6,0,0,0,INR,5,2049.18,0,0.0,0,0,0,2,Low conversion,5299.0,0.0,5299.0,0.0,NoRestockExcessActionRequired,0,0.0,0,0,110035.71,0.24,0.017801,cubic meter,,0.106805,IN,,367,,6,,39,5299.0,0.0,0.0,0.0,9149.16,0,0,0,1,5,0,0,1891.33,0,0,0,0,0,0,2026-07-14,6,0,0,
2026-07-16,FBA75676,X001L4B62N,B0B4DS678Q,,New,19,0,0,3,15,0,0,0,INR,0,0.0,0,0.0,0,0,2,6,Low traffic,1899.0,0.0,1899.0,0.0,NoRestockExcessActionRequired,19,0.0,0,0,216.76,0.3,0.00353,cubic meter,,0.067073,IN,,3902,,0,,41,1899.0,0.0,0.0,3218.64,9655.92,0,0,3,15,0,0,0,954.33,0,0,0,0,0,0,2026-07-14,19,0,0,
2026-07-16,FBA78974,X001U5MO7J,B0CF5RRTDJ,,New,23,0,0,0,23,0,0,0,INR,0,0.0,0,0.0,0,0,1,1,Low traffic,1999.0,0.0,1999.0,0.0,NoRestockExcessActionRequired,0,0.0,0,0,181565.77,0.04,0.007615,cubic meter,,0.175146,IN,,3890,,23,,299,1999.0,0.0,0.0,1694.07,1694.07,0,0,0,23,0,0,0,3522.68,0,0,0,0,0,0,2026-07-14,23,0,0,
2026-07-16,FBA79446,X00247YR3V,B0DFMMTWLY,,New,24,0,0,24,0,0,0,0,INR,0,0.0,0,0.0,1,2,2,2,Low traffic,2199.0,0.0,2199.0,0.0,NoRestockExcessActionRequired,24,0.0,0,0,0.0,0.1,0.002435,cubic meter,,0.058448,IN,,1762,,0,48,156,2199.0,1733.9,3467.8,3467.8,3467.8,1,0,23,0,0,0,0,75.96,0,0,0,0,0,0,2026-07-14,24,0,0,
2026-07-16,FBK79010,X002DKK1PR,B0FLYJFC22,,New,12,0,0,12,0,0,0,0,INR,0,0.0,0,0.0,0,2,3,8,Low traffic,2349.0,0.0,2349.0,0.0,NoRestockExcessActionRequired,0,2115.0,14,0,10475.57,0.62,0.006231,cubic meter,,0.074768,IN,,5927,,0,24,19,2349.0,0.0,3977.12,5967.8,15921.2,1,0,11,0,0,0,0,107.86,0,0,0,0,0,1,2026-07-14,12,0,0,
2026-07-16,FBA79822,X002CXW6CV,B0FJ2J6MTF,,New,4,0,0,3,1,0,0,0,INR,0,0.0,0,0.0,0,2,4,4,Low traffic,4899.0,0.0,4899.0,0.0,NoRestockExcessActionRequired,0,4499.0,24,0,75138.21,0.35,0.017228,cubic meter,,0.068911,IN,,1762,,7,14,22,4899.0,0.0,8303.39,16352.54,16352.54,2,1,0,0,1,0,0,1442.19,3,0,3,0,0,0,2026-07-14,7,0,0,
2026-07-16,FBA79654,X0026HIQ4P,B0DN6MNS1X,,New,16,0,0,0,16,0,0,0,INR,15,4398.3,0,0.0,0,0,0,0,Low conversion,5199.0,0.0,5199.0,0.0,Lower price,16,0.0,0,0,0.0,0.0,0.012736,cubic meter,,0.203772,IN,,1108,,0,,,5199.0,0.0,0.0,0.0,0.0,0,0,0,1,15,0,0,2724.6,0,0,0,0,0,0,2026-07-14,16,0,0,
2026-07-16,FBA79722,X0029OH43T,B0F2HYY7JF,,New,6,0,0,3,0,0,0,0,INR,0,0.0,0,0.0,0,0,1,4,Low traffic,2949.0,0.0,2949.0,0.0,NoRestockExcessActionRequired,0,2830.37,48,0,15399.13,0.53,7.78E-4,cubic meter,,0.004665,IN,,17447,,0,,19,2949.0,0.0,0.0,2499.15,10038.99,0,1,2,0,0,0,0,7.53,0,0,0,0,5,0,2026-07-14,6,5,0,
2026-07-16,FBA77171,X001W3B0XX,B0CH4VCD6R,,New,25,0,0,25,0,0,0,0,INR,0,0.0,0,0.0,0,14,26,29,,549.0,0.0,549.0,0.0,NoRestockExcessActionRequired,25,0.0,0,0,0.0,1.17,0.001888,cubic meter,,0.047211,IN,,244,,0,18,29,549.0,0.0,6579.67,12193.24,13600.01,20,1,4,0,0,0,0,22.32,40,0,40,0,0,0,2026-07-14,65,0,0,
2026-07-16,FBA75679,X001L5GHUN,B0B4JRQP22,,New,1,3,0,7,0,0,0,0,INR,0,0.0,0,0.0,0,4,6,9,,2499.0,0.0,2499.0,0.0,NoRestockExcessActionRequired,4,0.0,0,0,0.0,0.23,0.010112,cubic meter,,0.010112,IN,,1075,,0,10,14,2499.0,0.0,8527.97,12780.51,19218.63,3,4,0,0,0,0,0,16.44,9,9,0,0,8,0,2026-07-14,13,5,3,
2026-07-16,FBA79108,X001WDR6UT,B0CM9L1QZG,,New,34,0,0,0,31,0,0,0,INR,6,141.6,0,0.0,0,0,1,2,Low traffic,1349.0,0.0,1349.0,0.0,Advertise listing,34,0.0,0,0,117.49,0.06,3.99E-4,cubic meter,,0.013577,IN,,1092,,0,,221,1349.0,0.0,0.0,1143.22,2309.32,0,0,0,29,2,0,0,252.32,0,0,0,0,0,0,2026-07-14,34,0,0,
2026-07-16,FBA75677,X001L5ZA2J,B0B4KC7VBM,,New,37,0,0,37,0,0,0,0,INR,0,0.0,0,0.0,3,6,6,6,,2499.0,0.0,2499.0,0.0,NoRestockExcessActionRequired,37,0.0,0,0,0.0,0.26,0.002202,cubic meter,,0.081485,IN,,2117,,0,24,80,2499.0,6607.62,12892.36,12892.36,12892.36,37,0,0,0,0,0,0,293.95,0,0,0,0,0,0,2026-07-14,37,0,0,
2026-07-16,FBA79380,X0020S58JL,B0D3M1B4Z8,,New,20,0,0,21,0,0,0,0,INR,0,0.0,0,0.0,2,3,4,6,,3499.0,0.0,3499.0,0.0,NoRestockExcessActionRequired,20,0.0,0,0,0.0,0.23,0.007708,cubic meter,,0.154169,IN,,71,,0,26,43,3499.0,6047.45,9071.17,11968.63,17958.46,0,0,21,0,0,0,0,62.66,0,0,0,0,0,0,2026-07-14,20,0,0,
2026-07-16,FBA79823,X002CXW9FF,B0FJ2HZCVN,,New,5,0,0,5,0,0,0,0,INR,0,0.0,0,0.0,0,0,0,0,Low traffic,9199.0,0.0,9199.0,0.0,Advertise listing,0,8280.0,49,0,103064.67,0.0,0.020582,cubic meter,,0.10291,IN,,4531,,0,,,9199.0,0.0,0.0,0.0,0.0,5,0,0,0,0,0,0,2155.55,0,0,0,0,0,0,2026-07-14,5,0,0,
2026-07-16,FBA79105,X001WD2Z5F,B0CM6WH4ZT,,New,7,0,0,10,0,0,0,0,INR,0,0.0,0,0.0,7,29,32,33,,1399.0,0.0,1399.0,0.0,NoRestockExcessActionRequired,7,0.0,0,0,0.0,1.09,0.001114,cubic meter,,0.007801,IN,,2260,,0,5,14,1399.0,8375.44,34418.68,38001.72,39213.58,3,2,5,0,0,0,0,6.27,30,30,0,0,3,1,2026-07-14,37,1,2,
2026-07-16,FBA80016,X002I7N7GZ,B0GKPXQ8G3,,New,18,0,0,5,13,0,0,0,INR,0,0.0,0,0.0,0,2,6,9,,3299.0,0.0,3299.0,0.0,NoRestockExcessActionRequired,18,0.0,0,0,0.0,0.4,6.46E-4,cubic meter,,0.011625,IN,,3801,,0,36,26,3326.0,0.0,5676.27,17198.31,25980.52,1,4,0,13,0,0,0,129.43,0,0,0,0,0,0,2026-07-14,18,0,0,
2026-07-16,FBA79465,X00247ZDVV,B0DFMQCGT1,,New,9,0,0,0,9,0,0,0,INR,0,0.0,0,0.0,0,0,0,0,Low traffic,2949.0,0.0,2949.0,0.0,Advertise listing,0,2853.53,47,0,24635.87,0.0,7.96E-4,cubic meter,,0.007165,IN,,1092,,9,,,2949.0,0.0,0.0,0.0,0.0,0,0,0,9,0,0,0,11.57,0,0,0,0,0,0,2026-07-14,9,0,0,
2026-07-16,FBA79820,X002EFKH05,B0FQJWWDVK,,New,27,0,0,26,0,0,0,0,INR,0,0.0,0,0.0,1,4,6,7,,449.0,0.0,449.0,0.0,NoRestockExcessActionRequired,27,0.0,0,0,0.0,0.2,0.001588,cubic meter,,0.042877,IN,,244,,0,27,50,449.0,397.46,1538.97,2299.97,2685.56,23,3,0,0,0,0,0,205.81,0,0,0,0,0,0,2026-07-14,27,0,0,
2026-07-16,FBA79230,X001Z45VMF,B0CX1XK5R6,,New,1,0,0,0,0,1,0,0,INR,0,0.0,0,0.0,0,0,0,0,Low conversion,4999.0,0.0,4999.0,0.0,Lower price,0,4500.0,30,0,9743.22,0.0,0.007765,cubic meter,,0.007765,IN,,81809,,1,,,4999.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,162.09,0,0,0,0,0,0,2026-07-14,1,0,0,
2026-07-16,FBA75675,X001L4RWFN,B0B4G8ZB64,,New,8,0,0,4,4,0,0,0,INR,2,85.72,0,0.0,1,1,1,5,,1049.0,0.0,1049.0,0.0,NoRestockExcessActionRequired,8,0.0,0,0,0.0,0.62,0.001862,cubic meter,,0.014892,IN,,1000,,0,32,20,1049.0,888.14,888.14,888.14,4153.4,3,1,0,3,1,0,0,6.05,0,0,0,0,0,0,2026-07-14,8,0,0,
2026-07-16,FBA79815,X002E998EH,B0FPR7VFCH,,New,32,0,0,32,0,0,0,0,INR,0,0.0,0,0.0,0,0,0,0,Low traffic,1999.0,0.0,1999.0,0.0,Advertise listing,1,1800.0,52,0,12436.63,0.0,3.37E-4,cubic meter,,0.010795,IN,,10761,,0,,,1999.0,0.0,0.0,0.0,0.0,25,7,0,0,0,0,0,17.44,0,0,0,0,0,0,2026-07-14,32,0,0,
2026-07-16,FBA78975,X001U5OWKB,B0CF5TCQKL,,New,4,20,0,4,0,0,0,0,INR,0,0.0,0,0.0,3,6,18,20,,3799.0,0.0,3799.0,0.0,CreateShippingPlan,24,0.0,0,0,0.0,1.78,0.008456,cubic meter,,0.033825,IN,,260,,0,2,2,3799.0,9513.02,18810.9,57851.59,64332.95,2,1,1,0,0,0,0,90.19,0,0,0,0,0,1,2026-07-14,24,0,0,
2026-07-16,FBA79981,X002IKH3L7,B0GN8MFDGZ,,New,20,0,0,20,0,0,0,0,INR,0,0.0,0,0.0,0,1,5,13,,4999.0,0.0,4999.0,0.0,NoRestockExcessActionRequired,20,0.0,0,0,0.0,0.61,0.04348,cubic meter,,0.869606,IN,,2984,,0,80,20,4999.0,0.0,4236.44,21182.2,55073.72,1,1,18,0,0,0,0,1086.77,0,0,0,0,0,0,2026-07-14,20,0,0,
2026-07-16,FBA80002,X002K02U45,B0GW96SHSK,,New,9,0,0,9,0,0,0,0,INR,0,0.0,0,0.0,0,1,1,1,Low traffic,3399.0,0.0,3399.0,0.0,Advertise listing,0,0.0,0,0,36434.02,0.13,0.005203,cubic meter,,0.046823,IN,,14506,,0,36,117,3399.0,0.0,2880.5,2880.5,2880.5,0,6,3,0,0,0,0,75.16,0,0,0,0,0,0,2026-07-14,9,0,0,
2026-07-16,FBA79975,X002KGA23Z,B0GXP7LJ75,,New,3,0,0,3,0,0,0,0,INR,0,0.0,0,0.0,,,,,Low traffic,3499.0,0.0,3499.0,0.0,Advertise listing,3,0.0,0,0,2115.55,0.0,7.73E-4,cubic meter,,0.00232,IN,,,,0,,,3499.0,,,,,0,2,1,0,0,0,0,3.74,0,0,0,0,0,0,2026-07-14,3,0,0,
2026-07-16,FBA80076,X002KMFILZ,B0GY857139,,New,5,0,0,5,0,0,0,0,INR,0,0.0,0,0.0,,,,,Low traffic,6549.0,0.0,6549.0,0.0,Advertise listing,,,0,0,,0.0,0.033725,cubic meter,,0.168624,IN,,,,0,,,6549.0,,,,,5,0,0,0,0,0,0,,0,0,0,0,0,0,2026-07-14,5,0,0,
2026-07-16,FBA79847,X002E4Y6TT,B0FN7FYZM3,,New,2,0,0,0,2,0,0,0,INR,1,416.32,0,0.0,,,,,Low traffic,6999.0,0.0,6999.0,0.0,Advertise listing,0,6799.0,9,0,32787.73,0.0,0.018082,cubic meter,,0.036164,IN,,45380,,2,,,6999.0,,,,,0,0,0,0,2,0,0,756.18,0,0,0,0,0,0,2026-07-14,2,0,0,
2026-07-16,FBA79708,X002C9GTWD,B0FFB6YJM1,,New,85,0,0,87,0,0,0,0,INR,0,0.0,0,0.0,2,28,72,79,,1249.0,0.0,1249.0,0.0,NoRestockExcessActionRequired,21,0.0,0,0,10232.04,1.81,0.005819,cubic meter,,0.494574,IN,,10183,,0,15,17,1249.0,2201.69,29582.98,74565.96,82271.9,87,0,0,0,0,0,0,4908.28,20,20,0,0,1,2,2026-07-14,105,1,0,
2026-07-16,FBA76862,X001ON74I1,B0BPLWW72Y,,New,14,0,0,14,0,0,0,0,INR,0,0.0,0,0.0,4,21,52,93,,1679.0,0.0,1679.0,0.0,CreateShippingPlan,14,0.0,0,0,0.0,6.2,4.91E-4,cubic meter,,0.006877,IN,,2117,,0,2,1,1679.0,5610.17,29500.03,71628.72,128326.88,14,0,0,0,0,0,0,2.8,0,0,0,0,0,1,2026-07-14,14,0,0,
2026-07-16,FBA78976,X001U5NKVD,B0CF5SHL15,,New,11,0,0,1,10,0,0,0,INR,0,0.0,0,0.0,0,3,7,7,,3699.0,0.0,3699.0,0.0,NoRestockExcessActionRequired,11,0.0,0,0,0.0,0.35,0.008489,cubic meter,,0.093382,IN,,260,,0,14,20,3699.0,0.0,9573.74,22112.72,22112.72,1,0,0,10,0,0,0,107.71,0,0,0,0,0,0,2026-07-14,11,0,0,
2026-07-16,FBA79104,X001WCM3KN,B0CM6NVLT9,,New,26,0,0,25,1,0,0,0,INR,0,0.0,0,0.0,1,2,2,2,,1599.0,0.0,1599.0,0.0,NoRestockExcessActionRequired,0,1471.71,49,0,50382.88,0.09,0.001328,cubic meter,,0.034523,IN,,367,,26,60,195,1599.0,1324.58,2649.16,2649.16,2649.16,25,0,0,1,0,0,0,158.51,4,4,0,0,0,0,2026-07-14,30,0,0,
