return-date,order-id,sku,asin,fnsku,product-name,quantity,fulfillment-center-id,detailed-disposition,reason,license-plate-number,customer-comments
2026-06-23T09:27:19+00:00,408-9857262-4357961,FBA79167,B0CPFS24ML,X001Y5UYX1,"White Mulberry Gaming Desk, Computer Desk with Carbon Fiber Surface, Z Shaped Gaming Table, Computer Table, Workstation, Home Office Desk with Cup Holder and Headphone Holder | (110 * 60 * 75 CM)",1,BLR7,SELLABLE,UNDELIVERABLE_REFUSED,LPNBLR7Y7853975,
2026-06-23T08:32:44+00:00,404-2029470-0977929,FBA79167,B0CPFS24ML,X001Y5UYX1,"White Mulberry Gaming Desk, Computer Desk with Carbon Fiber Surface, Z Shaped Gaming Table, Computer Table, Workstation, Home Office Desk with Cup Holder and Headphone Holder | (110 * 60 * 75 CM)",1,DEL4,SELLABLE,UNDELIVERABLE_UNKNOWN,LPNDEL4AA3925027,
2026-06-23T06:25:18+00:00,408-7120729-6837923,FBA76417,B0BFVMDJ2K,X001MZZQ8V,"White Mulberry L Shaped Computer Table | Spacious L Shape Study Table for Home with Monitor Raising Shelf, Engineered Wood Top & Steel Legs for Home, Office, Gaming & Study, White, 130+130×45×77 cm",1,SBOB,SELLABLE,UNDELIVERABLE_REFUSED,LPNSBOB1385946,
2026-06-23T05:29:18+00:00,403-5101653-2865108,FBA76417,B0BFVMDJ2K,X001MZZQ8V,"White Mulberry L Shaped Computer Table | Spacious L Shape Study Table for Home with Monitor Raising Shelf, Engineered Wood Top & Steel Legs for Home, Office, Gaming & Study, White, 130+130×45×77 cm",1,HDX8,CUSTOMER_DAMAGED,QUALITY_UNACCEPTABLE,LPNHDX8005941,
2026-06-22T15:00:37+00:00,408-2886313-6344340,FBA76415,B0BFWD6SNF,X001MZYX7L,"White Mulberry L Shaped Computer Table | Spacious L Shape Study Table For Home with Monitor Raising Shelf, Engineered Wood Top & Steel Legs for Home, Office, Gaming & Study, Black, (130+130)*45 * 77cm",1,SBOB,CUSTOMER_DAMAGED,SWITCHEROO,LPNSBOB1385291,
2026-06-22T15:00:11+00:00,403-4065197-2565940,FBA79179,B0CPT3Q25C,X001Y62M1H,White Mulberry Height Adjustable Table for Office Work | Electric Desk with Memory Preset Controller | Standing Table | Adjustable Standing Desk for Home Office & Study | 120x60cm Carbon Fibre,1,SBOB,CUSTOMER_DAMAGED,SWITCHEROO,LPNSBOB1385290,
2026-06-22T13:49:32+00:00,171-3328269-2691534,FBA79662,B0DQ4YWSMC,X00270AW07,White Mulberry Height Adjustable Table For Office Work | Electric Standing Desk 120x60cm White | Motorized Sit Stand Desk With Digital Screen & Memory Presets | White Ergonomic Home Office Workstation,1,BLX1,SELLABLE,UNDELIVERABLE_REFUSED,LPNBLX1C049419,
2026-06-22T13:44:52+00:00,407-2806960-6949923,FBA76415,B0BFWD6SNF,X001MZYX7L,"White Mulberry L Shaped Computer Table | Spacious L Shape Study Table For Home with Monitor Raising Shelf, Engineered Wood Top & Steel Legs for Home, Office, Gaming & Study, Black, (130+130)*45 * 77cm",1,BLX1,CUSTOMER_DAMAGED,MISORDERED,LPNBLX1C049418,
2026-06-22T12:43:38+00:00,402-2531413-4073130,FBA79167,B0CPFS24ML,X001Y5UYX1,"White Mulberry Gaming Desk, Computer Desk with Carbon Fiber Surface, Z Shaped Gaming Table, Computer Table, Workstation, Home Office Desk with Cup Holder and Headphone Holder | (110 * 60 * 75 CM)",1,HYD8,CARRIER_DAMAGED,UNDELIVERABLE_REFUSED,LPNHYD8EF41160,
2026-06-22T09:02:33+00:00,404-4254275-9061104,FBA79167,B0CPFS24ML,X001Y5UYX1,"White Mulberry Gaming Desk, Computer Desk with Carbon Fiber Surface, Z Shaped Gaming Table, Computer Table, Workstation, Home Office Desk with Cup Holder and Headphone Holder | (110 * 60 * 75 CM)",1,HYD8,SELLABLE,QUALITY_UNACCEPTABLE,LPNHYD8ED01352,
