asin,fnsku,product-name,fulfillment-center,country-code,longest-side,median-side,shortest-side,measurement-units,weight,weight-units,item-volume,volume-units,average-quantity-on-hand,average-quantity-pending-removal,estimated-total-item-volume,month-of-charge,storage-rate,currency,estimated-monthly-storage-fee,average-quantity-customer-orders
B0DB5YTQZV,X0028X8HMX,White Mulberry Dual Monitor Arm | Height Adjustable Monitor Arm Desk Mount | Steel Dual Screen Mount for 17-32 Inch Monitors 10kg Load VESA 75x75 100x100 | Adjustable Ergonomic Desk Setup,BLR5,IN,43.00,19.00,13.60,centimeter,3.37,kilograms,0.0111,cubic meter,0.26,0.26,0.0000,2026-05,2083.88,INR,0.0,0.0
B0DB5YTQZV,X0028X8HMX,White Mulberry Dual Monitor Arm | Height Adjustable Monitor Arm Desk Mount | Steel Dual Screen Mount for 17-32 Inch Monitors 10kg Load VESA 75x75 100x100 | Adjustable Ergonomic Desk Setup,AMD2,IN,43.00,19.00,13.60,centimeter,3.37,kilograms,0.0111,cubic meter,1.1,0.0,0.0122,2026-05,2083.88,INR,25.4683,0.0
B0DB5YTQZV,X0028X8HMX,White Mulberry Dual Monitor Arm | Height Adjustable Monitor Arm Desk Mount | Steel Dual Screen Mount for 17-32 Inch Monitors 10kg Load VESA 75x75 100x100 | Adjustable Ergonomic Desk Setup,BLR7,IN,43.00,19.00,13.60,centimeter,3.37,kilograms,0.0111,cubic meter,1.87,0.0,0.0208,2026-05,2083.88,INR,43.3008,0.0
B0DB5VG39T,X0028X8DKJ,White Mulberry Monitor Arm | Economical Gas Spring Metal Desk Mount | Single Screen 15-32 Inch 9kg VESA 75x75 & 100x100 | Full Motion Monitor Arm Desk Mount | Tilt Swivel Rotate Cable Management,DEL5,IN,41.70,16.89,12.90,centimeter,2.49,kilograms,0.0091,cubic meter,3.58,0.0,0.0325,2026-05,2083.88,INR,67.7895,0.0
B0DB5YTQZV,X0028X8HMX,White Mulberry Dual Monitor Arm | Height Adjustable Monitor Arm Desk Mount | Steel Dual Screen Mount for 17-32 Inch Monitors 10kg Load VESA 75x75 100x100 | Adjustable Ergonomic Desk Setup,BLR5,IN,43.00,19.00,13.60,centimeter,3.37,kilograms,0.0111,cubic meter,0.58,0.52,0.0007,2026-05,2083.88,INR,1.3868,0.0
B0DB5YTQZV,X0028X8HMX,White Mulberry Dual Monitor Arm | Height Adjustable Monitor Arm Desk Mount | Steel Dual Screen Mount for 17-32 Inch Monitors 10kg Load VESA 75x75 100x100 | Adjustable Ergonomic Desk Setup,CCX1,IN,43.00,19.00,13.60,centimeter,3.37,kilograms,0.0111,cubic meter,1.65,0.0,0.0183,2026-05,2083.88,INR,38.2081,0.0
B0DB5YTQZV,X0028X8HMX,White Mulberry Dual Monitor Arm | Height Adjustable Monitor Arm Desk Mount | Steel Dual Screen Mount for 17-32 Inch Monitors 10kg Load VESA 75x75 100x100 | Adjustable Ergonomic Desk Setup,LKO1,IN,43.00,19.00,13.60,centimeter,3.37,kilograms,0.0111,cubic meter,0.35,0.0,0.0039,2026-05,2083.88,INR,8.1019,0.0
B0DB5VG39T,X0028X8DKJ,White Mulberry Monitor Arm | Economical Gas Spring Metal Desk Mount | Single Screen 15-32 Inch 9kg VESA 75x75 & 100x100 | Full Motion Monitor Arm Desk Mount | Tilt Swivel Rotate Cable Management,ISK3,IN,41.70,16.89,12.90,centimeter,2.49,kilograms,0.0091,cubic meter,3.32,0.0,0.0302,2026-05,2083.88,INR,62.868,0.0
B0DB5YTQZV,X0028X8HMX,White Mulberry Dual Monitor Arm | Height Adjustable Monitor Arm Desk Mount | Steel Dual Screen Mount for 17-32 Inch Monitors 10kg Load VESA 75x75 100x100 | Adjustable Ergonomic Desk Setup,CJB1,IN,43.00,19.00,13.60,centimeter,3.37,kilograms,0.0111,cubic meter,0.29,0.0,0.0032,2026-05,2083.88,INR,6.7152,0.0
B0DB5YTQZV,X0028X8HMX,White Mulberry Dual Monitor Arm | Height Adjustable Monitor Arm Desk Mount | Steel Dual Screen Mount for 17-32 Inch Monitors 10kg Load VESA 75x75 100x100 | Adjustable Ergonomic Desk Setup,HYD8,IN,43.00,19.00,13.60,centimeter,3.37,kilograms,0.0111,cubic meter,4.1,0.0,0.0456,2026-05,2083.88,INR,94.9336,0.0
B0DB5VG39T,X0028X8DKJ,White Mulberry Monitor Arm | Economical Gas Spring Metal Desk Mount | Single Screen 15-32 Inch 9kg VESA 75x75 & 100x100 | Full Motion Monitor Arm Desk Mount | Tilt Swivel Rotate Cable Management,PNQ3,IN,41.70,16.89,12.90,centimeter,2.49,kilograms,0.0091,cubic meter,5.19,0.0,0.0472,2026-05,2083.88,INR,98.2794,0.0
B0DB5YTQZV,X0028X8HMX,White Mulberry Dual Monitor Arm | Height Adjustable Monitor Arm Desk Mount | Steel Dual Screen Mount for 17-32 Inch Monitors 10kg Load VESA 75x75 100x100 | Adjustable Ergonomic Desk Setup,BOM7,IN,43.00,19.00,13.60,centimeter,3.37,kilograms,0.0111,cubic meter,0.1,0.0,0.0011,2026-05,2083.88,INR,2.3131,0.0
B0BPHWH5KV,X002DFV70P,SE ELECTRONICS DynaCaster DCM3 Dynamic Broadcast Cardioid Microphone,DEL5,IN,15.10,9.60,6.90,centimeter,0.68,kilograms,0.0010,cubic meter,1.0,0.0,0.0010,2026-05,2083.88,INR,2.083,0.0
B0DB5VG39T,X0028X8DKJ,White Mulberry Monitor Arm | Economical Gas Spring Metal Desk Mount | Single Screen 15-32 Inch 9kg VESA 75x75 & 100x100 | Full Motion Monitor Arm Desk Mount | Tilt Swivel Rotate Cable Management,BLR7,IN,41.70,16.89,12.90,centimeter,2.49,kilograms,0.0091,cubic meter,7.45,0.0,0.0677,2026-05,2083.88,INR,141.0727,0.0
B0CYSLCRQS,X0027NUKUL,"nexlev Sofa Cleaning Machine MR-01 | 4-Step Bed & Sofa Dust Mite Vacuum Cleaner, Allergens & Pet Hair with Double Beat, UV Light, Dehumidification & HEPA Filtration",DEL4,IN,30.70,27.51,18.30,centimeter,1.66,kilograms,0.0155,cubic meter,0.13,0.0,0.0020,2026-05,2083.88,INR,4.1896,0.0
B0CYSLCRQS,X0027NUKUL,"nexlev Sofa Cleaning Machine MR-01 | 4-Step Bed & Sofa Dust Mite Vacuum Cleaner, Allergens & Pet Hair with Double Beat, UV Light, Dehumidification & HEPA Filtration",CCX1,IN,30.70,27.51,18.30,centimeter,1.66,kilograms,0.0155,cubic meter,1.0,0.0,0.0155,2026-05,2083.88,INR,32.2069,0.0
B0FN4FPJ83,X002DVHN07,"White Mulberry POS Machine Stand Universal Credit Card Machine Stand – 360° Swivel & +45°/-45° Tilt |Fits 2.8\-4.3\"" Devices, 6.5\"" Panel Size| Heavy-Duty Steel & Bolt-Down Mount with Cable Management""",BOM7,IN,22.90,10.90,10.70,centimeter,1.03,kilograms,0.0027,cubic meter,12.29,0.0,0.0323,2026-05,2083.88,INR,67.3287,0.19
B0D672NXC8,X0028X1YFZ,"Nexlev SWIPE Steam Cleaner | 3.5 Bar Strong Steam|Multipurpose Steam Cleaner for Car, Kitchen, Bathroom, Floor, Window,Glass,Upholstery| 18 Accessories Kit|Safety Lock| Large 1200ML Water Tank | SC-03",DEL2,IN,52.70,37.69,30.30,centimeter,5.31,kilograms,0.0602,cubic meter,0.39,0.35,0.0024,2026-05,2083.88,INR,5.016,0.0
B0CYSLCRQS,X0027NUKUL,"nexlev Sofa Cleaning Machine MR-01 | 4-Step Bed & Sofa Dust Mite Vacuum Cleaner, Allergens & Pet Hair with Double Beat, UV Light, Dehumidification & HEPA Filtration",PNQ3,IN,30.70,27.51,18.30,centimeter,1.66,kilograms,0.0155,cubic meter,3.06,0.0,0.0468,2026-05,2083.88,INR,97.589,0.03
B0DB5VG39T,X0028X8DKJ,White Mulberry Monitor Arm | Economical Gas Spring Metal Desk Mount | Single Screen 15-32 Inch 9kg VESA 75x75 & 100x100 | Full Motion Monitor Arm Desk Mount | Tilt Swivel Rotate Cable Management,DED4,IN,41.70,16.89,12.90,centimeter,2.49,kilograms,0.0091,cubic meter,7.0,0.0,0.0636,2026-05,2083.88,INR,132.5523,0.0
B0D672NXC8,X0028X1YFZ,"Nexlev SWIPE Steam Cleaner | 3.5 Bar Strong Steam|Multipurpose Steam Cleaner for Car, Kitchen, Bathroom, Floor, Window,Glass,Upholstery| 18 Accessories Kit|Safety Lock| Large 1200ML Water Tank | SC-03",BLR5,IN,52.70,37.69,30.30,centimeter,5.31,kilograms,0.0602,cubic meter,0.1,0.0,0.0060,2026-05,2083.88,INR,12.5463,0.0
B0DFCG2VGS,X0028X4EPR,"Nexlev Multi Purpose Electric Food Kettle|1.8L Stainless Steel Pot| 600W|Boil, Steam, Fry, Saute| Double Layered Body|2 Heat Settings|Multi Function for Water, Milk, Egg, Soup, Noodles|KE-01",AMD2,IN,22.50,21.89,21.40,centimeter,1.36,kilograms,0.0105,cubic meter,1.26,0.0,0.0133,2026-05,2083.88,INR,27.6812,0.0
B0CYSLCRQS,X0027NUKUL,"nexlev Sofa Cleaning Machine MR-01 | 4-Step Bed & Sofa Dust Mite Vacuum Cleaner, Allergens & Pet Hair with Double Beat, UV Light, Dehumidification & HEPA Filtration",HYD3,IN,30.70,27.51,18.30,centimeter,1.66,kilograms,0.0155,cubic meter,4.32,0.0,0.0663,2026-05,2083.88,INR,138.1696,0.03
B0CYSLCRQS,X0027NUKUL,"nexlev Sofa Cleaning Machine MR-01 | 4-Step Bed & Sofa Dust Mite Vacuum Cleaner, Allergens & Pet Hair with Double Beat, UV Light, Dehumidification & HEPA Filtration",DEL5,IN,30.70,27.51,18.30,centimeter,1.66,kilograms,0.0155,cubic meter,1.42,0.0,0.0215,2026-05,2083.88,INR,44.7701,0.03
B0CYSLCRQS,X0027NUKUL,"nexlev Sofa Cleaning Machine MR-01 | 4-Step Bed & Sofa Dust Mite Vacuum Cleaner, Allergens & Pet Hair with Double Beat, UV Light, Dehumidification & HEPA Filtration",BOM5,IN,30.70,27.51,18.30,centimeter,1.66,kilograms,0.0155,cubic meter,6.23,0.0,0.0963,2026-05,2083.88,INR,200.6486,0.0
B0FN4GQ9HT,X002DVFR1J,"White Mulberry Tilt TV Wall Mount Bracket for 13–43 Inch Flat Screen TVs, Low Profile Slim Design, Heavy-Duty Steel, VESA 75x75 to 200x200, Supports up to 99 lbs (45kg), Built-in Bubble Level",LKO1,IN,25.00,10.69,5.90,centimeter,0.77,kilograms,0.0016,cubic meter,23.65,0.0,0.0373,2026-05,2083.88,INR,77.7323,0.0
B0DB5VG39T,X0028X8DKJ,White Mulberry Monitor Arm | Economical Gas Spring Metal Desk Mount | Single Screen 15-32 Inch 9kg VESA 75x75 & 100x100 | Full Motion Monitor Arm Desk Mount | Tilt Swivel Rotate Cable Management,CJB1,IN,41.70,16.89,12.90,centimeter,2.49,kilograms,0.0091,cubic meter,3.87,0.0,0.0352,2026-05,2083.88,INR,73.2832,0.0
B0CYSLCRQS,X0027NUKUL,"nexlev Sofa Cleaning Machine MR-01 | 4-Step Bed & Sofa Dust Mite Vacuum Cleaner, Allergens & Pet Hair with Double Beat, UV Light, Dehumidification & HEPA Filtration",MAA4,IN,30.70,27.51,18.30,centimeter,1.66,kilograms,0.0155,cubic meter,0.68,0.0,0.0105,2026-05,2083.88,INR,21.8982,0.0
B0DB5VG39T,X0028X8DKJ,White Mulberry Monitor Arm | Economical Gas Spring Metal Desk Mount | Single Screen 15-32 Inch 9kg VESA 75x75 & 100x100 | Full Motion Monitor Arm Desk Mount | Tilt Swivel Rotate Cable Management,HYD8,IN,41.70,16.89,12.90,centimeter,2.49,kilograms,0.0091,cubic meter,7.52,0.0,0.0683,2026-05,2083.88,INR,142.4004,0.0
B0CYSLCRQS,X0027NUKUL,"nexlev Sofa Cleaning Machine MR-01 | 4-Step Bed & Sofa Dust Mite Vacuum Cleaner, Allergens & Pet Hair with Double Beat, UV Light, Dehumidification & HEPA Filtration",BLR8,IN,30.70,27.51,18.30,centimeter,1.66,kilograms,0.0155,cubic meter,0.65,0.0,0.0100,2026-05,2083.88,INR,20.9363,0.0
B0CYSLCRQS,X0027NUKUL,"nexlev Sofa Cleaning Machine MR-01 | 4-Step Bed & Sofa Dust Mite Vacuum Cleaner, Allergens & Pet Hair with Double Beat, UV Light, Dehumidification & HEPA Filtration",AMD2,IN,30.70,27.51,18.30,centimeter,1.66,kilograms,0.0155,cubic meter,0.45,0.35,0.0015,2026-05,2083.88,INR,3.2219,0.0
B07WLWN2ZT,X001OTC2K5,"TONOR USB Gaming Microphone, Computer Condenser PC Mic with Tripod Stand & Pop for Streaming, Podcasting, Vocal Recording, Compatible with iMac PC Laptop Desktop Windows Computer, TC-777",BLR7,IN,22.70,13.21,7.30,centimeter,0.58,kilograms,0.0022,cubic meter,6.0,0.0,0.0131,2026-05,2083.88,INR,27.3683,0.0
B07WLWN2ZT,X001OTC2K5,"TONOR USB Gaming Microphone, Computer Condenser PC Mic with Tripod Stand & Pop for Streaming, Podcasting, Vocal Recording, Compatible with iMac PC Laptop Desktop Windows Computer, TC-777",DEL5,IN,22.70,13.21,7.30,centimeter,0.58,kilograms,0.0022,cubic meter,0.23,0.23,0.0000,2026-05,2083.88,INR,0.0,0.0
B0FH43K6NT,X002E5AUPR,"Nektar Impact LX25 mk3 MIDI Keyboard Controller | 25 Key Velocity-Sensitive Keyboard with DAW Integration, Pads, Faders, Encoders, Scale & Chord Mode, NKS Support, Compatible with Mac/PC",DED4,IN,54.00,34.01,12.00,centimeter,2.77,kilograms,0.0220,cubic meter,2.0,0.0,0.0441,2026-05,2083.88,INR,91.8537,0.0
B0DFMLQBMC,X0028Y4C99,"Audio Array AM-W20 Magnetic Wireless Lapel Microphone Set | One Touch Smart Noise Reduction | 48KHz/24Bit Hi-fi Recording | 50M Range | 800mAh 48Hrs Long Battery Backup | Vlogging, Podcast, Streaming",BOM7,IN,32.20,10.21,4.90,centimeter,0.17,kilograms,0.0016,cubic meter,1.0,0.0,0.0016,2026-05,2083.88,INR,3.3576,0.0
B09HL4GZF9,X001SVNO8D,"Arturia MiniFuse 2, 2in / 2out USB-C Audio Interface with 2 Mic/Line/Instrument Preamps, Built-in USB Hub, Loopback and Included Software Bundle - Mac/PC (White)",LKO1,IN,34.50,24.61,9.50,centimeter,0.58,kilograms,0.0081,cubic meter,0.32,0.0,0.0023,2026-05,2083.88,INR,4.8741,0.03
B0CH9JR3HL,X0026L1IS7,"TONOR Top Ring Light Kit, 10 Inch Ring Light with Heavy Duty Bracket Arm and Phone Holder for Video Recording, Live Streaming, Drawing, Nail Makeup",DEL4,IN,40.10,29.69,8.00,centimeter,1.44,kilograms,0.0095,cubic meter,1.45,0.45,0.0073,2026-05,2083.88,INR,15.2833,0.23
B0DVC968P1,X0028X6HKR,"NexLev Cool Mist Humidifier | 3.5L| For Office, Indoor Plants, Baby Nursery | Quiet Operation | Works 44Hrs on Low Setting | 360° Nozzle | Auto Shut-Off | Adjustable Knob | Leak Proof | HU-01",AMD2,IN,29.70,22.91,19.60,centimeter,1.09,kilograms,0.0133,cubic meter,1.26,1.0,0.0035,2026-05,2083.88,INR,7.2286,0.0
B0DFD123P5,X0028X7NAF,"Nexlev MultiPurpose Electric Food Kettle|1.5 L Ceramic Pot | 600W| Boil, Steam, Fry, Saute| Double Layered Body| 2 Temperature Settings| Multi Cooker for Water, Egg, Tea, Soup, Noodles, Rice| KE-02",AMD2,IN,22.60,22.30,21.10,centimeter,1.23,kilograms,0.0106,cubic meter,0.84,0.0,0.0086,2026-05,2083.88,INR,17.9506,0.03
B0DFD123P5,X0028X7NAF,"Nexlev MultiPurpose Electric Food Kettle|1.5 L Ceramic Pot | 600W| Boil, Steam, Fry, Saute| Double Layered Body| 2 Temperature Settings| Multi Cooker for Water, Egg, Tea, Soup, Noodles, Rice| KE-02",BLR8,IN,22.60,22.30,21.10,centimeter,1.23,kilograms,0.0106,cubic meter,3.23,0.0,0.0340,2026-05,2083.88,INR,70.9227,0.03
B0DFD123P5,X0028X7NAF,"Nexlev MultiPurpose Electric Food Kettle|1.5 L Ceramic Pot | 600W| Boil, Steam, Fry, Saute| Double Layered Body| 2 Temperature Settings| Multi Cooker for Water, Egg, Tea, Soup, Noodles, Rice| KE-02",DEL4,IN,22.60,22.30,21.10,centimeter,1.23,kilograms,0.0106,cubic meter,4.06,0.71,0.0353,2026-05,2083.88,INR,73.584,0.03
B0DFD123P5,X0028X7NAF,"Nexlev MultiPurpose Electric Food Kettle|1.5 L Ceramic Pot | 600W| Boil, Steam, Fry, Saute| Double Layered Body| 2 Temperature Settings| Multi Cooker for Water, Egg, Tea, Soup, Noodles, Rice| KE-02",DEL5,IN,22.60,22.30,21.10,centimeter,1.23,kilograms,0.0106,cubic meter,0.81,0.0,0.0083,2026-05,2083.88,INR,17.2896,0.03
B0DFCG2VGS,X0028X4EPR,"Nexlev Multi Purpose Electric Food Kettle|1.8L Stainless Steel Pot| 600W|Boil, Steam, Fry, Saute| Double Layered Body|2 Heat Settings|Multi Function for Water, Milk, Egg, Soup, Noodles|KE-01",MAA4,IN,22.50,21.89,21.40,centimeter,1.36,kilograms,0.0105,cubic meter,9.65,0.0,0.1017,2026-05,2083.88,INR,212.0008,0.0
B0DFD123P5,X0028X7NAF,"Nexlev MultiPurpose Electric Food Kettle|1.5 L Ceramic Pot | 600W| Boil, Steam, Fry, Saute| Double Layered Body| 2 Temperature Settings| Multi Cooker for Water, Egg, Tea, Soup, Noodles, Rice| KE-02",BOM5,IN,22.60,22.30,21.10,centimeter,1.23,kilograms,0.0106,cubic meter,9.45,1.94,0.0799,2026-05,2083.88,INR,166.4528,0.0
B0FN4FHH5Y,X002DVERNX,"White Mulberry Dual Screen POS Machine Stand for 17\-32\"" Monitors(9kg) w/Card Reader, Printer & Barcode Scanner Holders| VESA 75x75/100x100 Compatible| Adjustable Tilt, Swivel & Rotation| Grommet Base""",DEL5,IN,44.29,27.41,13.80,centimeter,4.30,kilograms,0.0168,cubic meter,0.32,0.0,0.0054,2026-05,2083.88,INR,11.1704,0.0
B0FN4FHH5Y,X002DVERNX,"White Mulberry Dual Screen POS Machine Stand for 17\-32\"" Monitors(9kg) w/Card Reader, Printer & Barcode Scanner Holders| VESA 75x75/100x100 Compatible| Adjustable Tilt, Swivel & Rotation| Grommet Base""",MAA4,IN,44.29,27.41,13.80,centimeter,4.30,kilograms,0.0168,cubic meter,0.32,0.0,0.0054,2026-05,2083.88,INR,11.1704,0.0
B0FN4FHH5Y,X002DVERNX,"White Mulberry Dual Screen POS Machine Stand for 17\-32\"" Monitors(9kg) w/Card Reader, Printer & Barcode Scanner Holders| VESA 75x75/100x100 Compatible| Adjustable Tilt, Swivel & Rotation| Grommet Base""",ISK3,IN,44.29,27.41,13.80,centimeter,4.30,kilograms,0.0168,cubic meter,0.61,0.0,0.0102,2026-05,2083.88,INR,21.2963,0.0
B0FN4FHH5Y,X002DVERNX,"White Mulberry Dual Screen POS Machine Stand for 17\-32\"" Monitors(9kg) w/Card Reader, Printer & Barcode Scanner Holders| VESA 75x75/100x100 Compatible| Adjustable Tilt, Swivel & Rotation| Grommet Base""",HYD3,IN,44.29,27.41,13.80,centimeter,4.30,kilograms,0.0168,cubic meter,0.35,0.0,0.0059,2026-05,2083.88,INR,12.2208,0.0
B0FN4FHH5Y,X002DVERNX,"White Mulberry Dual Screen POS Machine Stand for 17\-32\"" Monitors(9kg) w/Card Reader, Printer & Barcode Scanner Holders| VESA 75x75/100x100 Compatible| Adjustable Tilt, Swivel & Rotation| Grommet Base""",BLR7,IN,44.29,27.41,13.80,centimeter,4.30,kilograms,0.0168,cubic meter,0.35,0.0,0.0059,2026-05,2083.88,INR,12.2208,0.0
B0FN4FHH5Y,X002DVERNX,"White Mulberry Dual Screen POS Machine Stand for 17\-32\"" Monitors(9kg) w/Card Reader, Printer & Barcode Scanner Holders| VESA 75x75/100x100 Compatible| Adjustable Tilt, Swivel & Rotation| Grommet Base""",BOM7,IN,44.29,27.41,13.80,centimeter,4.30,kilograms,0.0168,cubic meter,0.39,0.0,0.0065,2026-05,2083.88,INR,13.6133,0.0
B0FN4FHH5Y,X002DVERNX,"White Mulberry Dual Screen POS Machine Stand for 17\-32\"" Monitors(9kg) w/Card Reader, Printer & Barcode Scanner Holders| VESA 75x75/100x100 Compatible| Adjustable Tilt, Swivel & Rotation| Grommet Base""",HYD8,IN,44.29,27.41,13.80,centimeter,4.30,kilograms,0.0168,cubic meter,0.35,0.0,0.0059,2026-05,2083.88,INR,12.2208,0.0
B0FN4FHH5Y,X002DVERNX,"White Mulberry Dual Screen POS Machine Stand for 17\-32\"" Monitors(9kg) w/Card Reader, Printer & Barcode Scanner Holders| VESA 75x75/100x100 Compatible| Adjustable Tilt, Swivel & Rotation| Grommet Base""",AMD2,IN,44.29,27.41,13.80,centimeter,4.30,kilograms,0.0168,cubic meter,0.71,0.0,0.0119,2026-05,2083.88,INR,24.7838,0.0
B0FN4FHH5Y,X002DVERNX,"White Mulberry Dual Screen POS Machine Stand for 17\-32\"" Monitors(9kg) w/Card Reader, Printer & Barcode Scanner Holders| VESA 75x75/100x100 Compatible| Adjustable Tilt, Swivel & Rotation| Grommet Base""",PNQ3,IN,44.29,27.41,13.80,centimeter,4.30,kilograms,0.0168,cubic meter,0.77,0.0,0.0129,2026-05,2083.88,INR,26.8786,0.0
B0DVC58QPZ,X0028X6UI1,NexLev Mini Air Purifier | Home Room & Office Use upto 220 sq ft |True HEPA 13 Filter | Eliminate 99.99% Virus Dust Smoke Odor Pollen Allergens & Pollutants | Long Filter Life |3 Year Warranty |AP220,DEL2,IN,31.00,26.39,19.60,centimeter,3.44,kilograms,0.0160,cubic meter,0.06,0.0,0.0010,2026-05,2083.88,INR,2.0064,0.0
B0DVC58QPZ,X0028X6UI1,NexLev Mini Air Purifier | Home Room & Office Use upto 220 sq ft |True HEPA 13 Filter | Eliminate 99.99% Virus Dust Smoke Odor Pollen Allergens & Pollutants | Long Filter Life |3 Year Warranty |AP220,DEL4,IN,31.00,26.39,19.60,centimeter,3.44,kilograms,0.0160,cubic meter,0.77,0.0,0.0123,2026-05,2083.88,INR,25.7337,0.0
B0DB5YTQZV,X0028X8HMX,White Mulberry Dual Monitor Arm | Height Adjustable Monitor Arm Desk Mount | Steel Dual Screen Mount for 17-32 Inch Monitors 10kg Load VESA 75x75 100x100 | Adjustable Ergonomic Desk Setup,DEL5,IN,43.00,19.00,13.60,centimeter,3.37,kilograms,0.0111,cubic meter,5.26,0.0,0.0584,2026-05,2083.88,INR,121.7944,0.0
B0DVCDD5VC,X0028X7PPX,"nexlev Travel Neck Pillow | Orthopedic Premium Memory Foam | for Airplane, Car, Train, Office use & Cervical Pain | Machine Washable | 360 Support | Carry Pouch for Storage | NP-07",AMD2,IN,15.10,14.91,14.70,centimeter,0.46,kilograms,0.0033,cubic meter,0.58,0.39,0.0006,2026-05,2083.88,INR,1.31,0.0
B0DVC9PRSD,X0028X85CF,NexLev Air Purifier for Living Room | 650 sqft Area |True HEPA 13 with 8500 Hrs Filter Life |Captures 99.99% Virus and PM 2.5 |Smart AQI Indicator |Home & Office Use|App Support|Sleep & Auto Mode| A6,BLR8,IN,69.60,37.80,37.60,centimeter,8.46,kilograms,0.0989,cubic meter,1.0,0.0,0.0989,2026-05,2083.88,INR,206.1118,0.0
B0CYSLCRQS,X0027NUKUL,"nexlev Sofa Cleaning Machine MR-01 | 4-Step Bed & Sofa Dust Mite Vacuum Cleaner, Allergens & Pet Hair with Double Beat, UV Light, Dehumidification & HEPA Filtration",LKO1,IN,30.70,27.51,18.30,centimeter,1.66,kilograms,0.0155,cubic meter,7.87,0.0,0.1207,2026-05,2083.88,INR,251.5369,0.06
B089C2L66M,X001SVNO01,"Lewitt LCT 240 PRO Condenser Microphone Shock Mount, Magnetic Pop Filter and Windscreen, Black (Vocal Set)",PNQ3,IN,35.60,22.00,13.90,centimeter,1.61,kilograms,0.0109,cubic meter,0.19,0.0,0.0021,2026-05,2083.88,INR,4.3077,0.0
B089C2L66M,X001SVNO01,"Lewitt LCT 240 PRO Condenser Microphone Shock Mount, Magnetic Pop Filter and Windscreen, Black (Vocal Set)",HYD8,IN,35.60,22.00,13.90,centimeter,1.61,kilograms,0.0109,cubic meter,1.68,0.0,0.0176,2026-05,2083.88,INR,36.7449,0.06
B089C2L66M,X001SVNO01,"Lewitt LCT 240 PRO Condenser Microphone Shock Mount, Magnetic Pop Filter and Windscreen, Black (Vocal Set)",BLR7,IN,35.60,22.00,13.90,centimeter,1.61,kilograms,0.0109,cubic meter,1.81,0.0,0.0197,2026-05,2083.88,INR,41.0584,0.0
B089C2L66M,X001SVNO01,"Lewitt LCT 240 PRO Condenser Microphone Shock Mount, Magnetic Pop Filter and Windscreen, Black (Vocal Set)",DEL5,IN,35.60,22.00,13.90,centimeter,1.61,kilograms,0.0109,cubic meter,2.0,0.0,0.0214,2026-05,2083.88,INR,44.6875,0.03
B0CYSLCRQS,X0027NUKUL,"nexlev Sofa Cleaning Machine MR-01 | 4-Step Bed & Sofa Dust Mite Vacuum Cleaner, Allergens & Pet Hair with Double Beat, UV Light, Dehumidification & HEPA Filtration",CJB1,IN,30.70,27.51,18.30,centimeter,1.66,kilograms,0.0155,cubic meter,2.81,0.0,0.0419,2026-05,2083.88,INR,87.2801,0.1
B089C2L66M,X001SVNO01,"Lewitt LCT 240 PRO Condenser Microphone Shock Mount, Magnetic Pop Filter and Windscreen, Black (Vocal Set)",BOM5,IN,35.60,22.00,13.90,centimeter,1.61,kilograms,0.0109,cubic meter,0.42,0.0,0.0046,2026-05,2083.88,INR,9.5241,0.0
B089C2L66M,X001SVNO01,"Lewitt LCT 240 PRO Condenser Microphone Shock Mount, Magnetic Pop Filter and Windscreen, Black (Vocal Set)",MAA4,IN,35.60,22.00,13.90,centimeter,1.61,kilograms,0.0109,cubic meter,0.9,0.0,0.0098,2026-05,2083.88,INR,20.417,0.0
B089C2L66M,X001SVNO01,"Lewitt LCT 240 PRO Condenser Microphone Shock Mount, Magnetic Pop Filter and Windscreen, Black (Vocal Set)",BLR5,IN,35.60,22.00,13.90,centimeter,1.61,kilograms,0.0109,cubic meter,0.03,0.0,0.0003,2026-05,2083.88,INR,0.6787,0.0
B0CYSLCRQS,X0027NUKUL,"nexlev Sofa Cleaning Machine MR-01 | 4-Step Bed & Sofa Dust Mite Vacuum Cleaner, Allergens & Pet Hair with Double Beat, UV Light, Dehumidification & HEPA Filtration",AMD2,IN,30.70,27.51,18.30,centimeter,1.66,kilograms,0.0155,cubic meter,7.42,0.0,0.1087,2026-05,2083.88,INR,226.4178,0.39
B089C2L66M,X001SVNO01,"Lewitt LCT 240 PRO Condenser Microphone Shock Mount, Magnetic Pop Filter and Windscreen, Black (Vocal Set)",CCX1,IN,35.60,22.00,13.90,centimeter,1.61,kilograms,0.0109,cubic meter,1.71,0.0,0.0180,2026-05,2083.88,INR,37.4292,0.06
B089C2L66M,X001SVNO01,"Lewitt LCT 240 PRO Condenser Microphone Shock Mount, Magnetic Pop Filter and Windscreen, Black (Vocal Set)",DED4,IN,35.60,22.00,13.90,centimeter,1.61,kilograms,0.0109,cubic meter,4.06,0.0,0.0439,2026-05,2083.88,INR,91.4111,0.03
B0FPR962YS,X002EQBLHR,"Audio Array AM-W22 | Latest 2026 Edition Wireless Microphone for Camera/iPhone/Android/iPad/Laptop, Lav Mic with Charging Case, AI Noise Reduction, 50H Battery, 230ft Range, for Recording, YouTube",BLR8,IN,11.70,8.20,6.80,centimeter,0.24,kilograms,0.0007,cubic meter,0.06,0.0,0.0000,2026-05,2083.88,INR,0.0826,0.0
