ShipmentId,ShipmentName,ShipmentStatus,DestinationFC,ShipFrom,SellerSKU,FNSKU,QuantityShipped,QuantityReceived,QuantityInCase
FBA15M5DMNTJ,FBA STA (13/08/2026 10:33)-BLR4,RECEIVING,BLR4,"Bangalore, Karnataka",FBA79222,X001X99QQJ,1,1,0
FBA15M5DMNTJ,FBA STA (13/08/2026 10:33)-BLR4,RECEIVING,BLR4,"Bangalore, Karnataka",FBA79496,X00241X1GV,1,1,0
FBA15M5DMNTJ,FBA STA (13/08/2026 10:33)-BLR4,RECEIVING,BLR4,"Bangalore, Karnataka",FBA79538,X00241X1AR,1,1,0
FBA15M5DMNTJ,FBA STA (13/08/2026 10:33)-BLR4,RECEIVING,BLR4,"Bangalore, Karnataka",FBA79727,X0029WZEN3,2,1,0
FBA15M5DMNTJ,FBA STA (13/08/2026 10:33)-BLR4,RECEIVING,BLR4,"Bangalore, Karnataka",FBA79750,X0029WZOS3,1,1,0
FBA15M5DMNTJ,FBA STA (13/08/2026 10:33)-BLR4,RECEIVING,BLR4,"Bangalore, Karnataka",FBA79754,X0029WXVCJ,1,1,0
FBA15M5DMNTJ,FBA STA (13/08/2026 10:33)-BLR4,RECEIVING,BLR4,"Bangalore, Karnataka",FBA79873,X002E9IE83,2,2,0
FBA15M5DMNTJ,FBA STA (13/08/2026 10:33)-BLR4,RECEIVING,BLR4,"Bangalore, Karnataka",FBA79882,X002E9CN8Z,1,0,0
FBA15M5DMNTJ,FBA STA (13/08/2026 10:33)-BLR4,RECEIVING,BLR4,"Bangalore, Karnataka",FBA79888,X002E9F6TD,1,1,0
FBA15M5DMNTJ,FBA STA (13/08/2026 10:33)-BLR4,RECEIVING,BLR4,"Bangalore, Karnataka",FBA79889,X002E9HB3H,1,1,0
FBA15M5DMNTJ,FBA STA (13/08/2026 10:33)-BLR4,RECEIVING,BLR4,"Bangalore, Karnataka",FBA79917,X002FTZ72N,2,2,0
FBA15M5DMNTJ,FBA STA (13/08/2026 10:33)-BLR4,RECEIVING,BLR4,"Bangalore, Karnataka",FBA79930,X002FTXN65,7,7,0
FBA15M5DMNTJ,FBA STA (13/08/2026 10:33)-BLR4,RECEIVING,BLR4,"Bangalore, Karnataka",FBA79940,X002FTZH0P,2,2,0
FBA15M5DMNTJ,FBA STA (13/08/2026 10:33)-BLR4,RECEIVING,BLR4,"Bangalore, Karnataka",FBA79944,X002FTXD5L,1,1,0
FBA15M5DMNTJ,FBA STA (13/08/2026 10:33)-BLR4,RECEIVING,BLR4,"Bangalore, Karnataka",FBA80046,X002IPBH6T,5,5,0
FBA15M5DMNTJ,FBA STA (13/08/2026 10:33)-BLR4,RECEIVING,BLR4,"Bangalore, Karnataka",FBA80095,X002JE5GOD,2,2,0
FBA15M5DMNTJ,FBA STA (13/08/2026 10:33)-BLR4,RECEIVING,BLR4,"Bangalore, Karnataka",FBA80231,X002MRGTE3,1,1,0
FBA15M5DMNTJ,FBA STA (13/08/2026 10:33)-BLR4,RECEIVING,BLR4,"Bangalore, Karnataka",FBK67928,X001YV9KIZ,1,1,0
FBA15M5DMNTJ,FBA STA (13/08/2026 10:33)-BLR4,RECEIVING,BLR4,"Bangalore, Karnataka",FBO69595,X001Q1Z2U3,10,10,0
FBA15M5DMNTJ,FBA STA (13/08/2026 10:33)-BLR4,RECEIVING,BLR4,"Bangalore, Karnataka",FBO76876,X001Q1V7JN,3,3,0
FBA15M5DMNTJ,FBA STA (13/08/2026 10:33)-BLR4,RECEIVING,BLR4,"Bangalore, Karnataka",FBS67266,X00284BSW3,2,2,0
FBA15M5DMNTJ,FBA STA (13/08/2026 10:33)-BLR4,RECEIVING,BLR4,"Bangalore, Karnataka",FBS71628,X00284E6BD,2,2,0
FBA15M5DMNTJ,FBA STA (13/08/2026 10:33)-BLR4,RECEIVING,BLR4,"Bangalore, Karnataka",FBS79643,X00284AJAP,1,1,0
FBA15M5DMNTJ,FBA STA (13/08/2026 10:33)-BLR4,RECEIVING,BLR4,"Bangalore, Karnataka",FBS79651,X00284BO8B,3,3,0
FBA15M5DPL65,FBA STA (13/08/2026 11:26)-DEL4,RECEIVING,DEL4,"Bangalore, Karnataka",FBA79530,X00241S2UL,1,1,0
FBA15M5DPL65,FBA STA (13/08/2026 11:26)-DEL4,RECEIVING,DEL4,"Bangalore, Karnataka",FBA79742,X0029WTDPN,1,1,0
FBA15M5DPL65,FBA STA (13/08/2026 11:26)-DEL4,RECEIVING,DEL4,"Bangalore, Karnataka",FBA79746,X0029WY6K5,1,1,0
FBA15M5DPL65,FBA STA (13/08/2026 11:26)-DEL4,RECEIVING,DEL4,"Bangalore, Karnataka",FBA79759,X0029X16CZ,1,1,0
FBA15M5DPL65,FBA STA (13/08/2026 11:26)-DEL4,RECEIVING,DEL4,"Bangalore, Karnataka",FBA79894,X002E9H8E9,1,1,0
FBA15M5DPL65,FBA STA (13/08/2026 11:26)-DEL4,RECEIVING,DEL4,"Bangalore, Karnataka",FBA79935,X002FTXNC9,1,1,0
FBA15M5DPL65,FBA STA (13/08/2026 11:26)-DEL4,RECEIVING,DEL4,"Bangalore, Karnataka",FBA79944,X002FTXD5L,1,1,0
FBA15M5DPL65,FBA STA (13/08/2026 11:26)-DEL4,RECEIVING,DEL4,"Bangalore, Karnataka",FBS66633,X00284B1B1,1,1,0
FBA15M5DPL65,FBA STA (13/08/2026 11:26)-DEL4,RECEIVING,DEL4,"Bangalore, Karnataka",FBS79428,X00284BXHD,1,1,0
FBA15M5DPL65,FBA STA (13/08/2026 11:26)-DEL4,RECEIVING,DEL4,"Bangalore, Karnataka",FBS79557,X002844XBL,2,2,0
FBA15M5DPL65,FBA STA (13/08/2026 11:26)-DEL4,RECEIVING,DEL4,"Bangalore, Karnataka",FBS79637,X00284BXJL,2,2,0
FBA15M5DPL65,FBA STA (13/08/2026 11:26)-DEL4,RECEIVING,DEL4,"Bangalore, Karnataka",FBS79638,X00284BTTZ,2,2,0
FBA15M57RNDN,FBA STA (13/08/2026 11:59)-HYD8,RECEIVING,HYD8,"Bangalore, Karnataka",FBA79496,X00241X1GV,1,1,0
FBA15M57RNDN,FBA STA (13/08/2026 11:59)-HYD8,RECEIVING,HYD8,"Bangalore, Karnataka",FBA79525,X00241X19D,1,1,0
FBA15M57RNDN,FBA STA (13/08/2026 11:59)-HYD8,RECEIVING,HYD8,"Bangalore, Karnataka",FBA79742,X0029WTDPN,1,1,0
FBA15M57RNDN,FBA STA (13/08/2026 11:59)-HYD8,RECEIVING,HYD8,"Bangalore, Karnataka",FBA79750,X0029WZOS3,1,1,0
FBA15M57RNDN,FBA STA (13/08/2026 11:59)-HYD8,RECEIVING,HYD8,"Bangalore, Karnataka",FBA79879,X002E9FQC5,1,1,0
FBA15M57RNDN,FBA STA (13/08/2026 11:59)-HYD8,RECEIVING,HYD8,"Bangalore, Karnataka",FBA79881,X002E9IDY3,1,1,0
FBA15M57RNDN,FBA STA (13/08/2026 11:59)-HYD8,RECEIVING,HYD8,"Bangalore, Karnataka",FBA79930,X002FTXN65,1,1,0
FBA15M57RNDN,FBA STA (13/08/2026 11:59)-HYD8,RECEIVING,HYD8,"Bangalore, Karnataka",FBS66633,X00284B1B1,1,1,0
FBA15M57RNDN,FBA STA (13/08/2026 11:59)-HYD8,RECEIVING,HYD8,"Bangalore, Karnataka",FBS79517,X002844ZUF,1,1,0
FBA15M57RNDN,FBA STA (13/08/2026 11:59)-HYD8,RECEIVING,HYD8,"Bangalore, Karnataka",FBS79558,X00284BXHX,2,2,0
FBA15M57RNDN,FBA STA (13/08/2026 11:59)-HYD8,RECEIVING,HYD8,"Bangalore, Karnataka",FBS79637,X00284BXJL,1,1,0
FBA15M57RNDN,FBA STA (13/08/2026 11:59)-HYD8,RECEIVING,HYD8,"Bangalore, Karnataka",FBS79638,X00284BTTZ,1,1,0
FBA15M5GMPC7,FBA STA (13/08/2026 12:18)-BLR7,RECEIVING,BLR7,"Bangalore, Karnataka",FBA79530,X00241S2UL,1,1,0
FBA15M5GMPC7,FBA STA (13/08/2026 12:18)-BLR7,RECEIVING,BLR7,"Bangalore, Karnataka",FBA79742,X0029WTDPN,1,1,0
FBA15M5GMPC7,FBA STA (13/08/2026 12:18)-BLR7,RECEIVING,BLR7,"Bangalore, Karnataka",FBA79746,X0029WY6K5,1,1,0
FBA15M5GMPC7,FBA STA (13/08/2026 12:18)-BLR7,RECEIVING,BLR7,"Bangalore, Karnataka",FBA79881,X002E9IDY3,1,1,0
FBA15M5GMPC7,FBA STA (13/08/2026 12:18)-BLR7,RECEIVING,BLR7,"Bangalore, Karnataka",FBA79885,X002E9CGYV,1,1,0
FBA15M5GMPC7,FBA STA (13/08/2026 12:18)-BLR7,RECEIVING,BLR7,"Bangalore, Karnataka",FBA79945,X002FTRP2D,1,1,0
FBA15M5GMPC7,FBA STA (13/08/2026 12:18)-BLR7,RECEIVING,BLR7,"Bangalore, Karnataka",FBA80041,X002IPBGCT,1,1,0
FBA15M5GMPC7,FBA STA (13/08/2026 12:18)-BLR7,RECEIVING,BLR7,"Bangalore, Karnataka",FBA80046,X002IPBH6T,1,1,0
FBA15M5GMPC7,FBA STA (13/08/2026 12:18)-BLR7,RECEIVING,BLR7,"Bangalore, Karnataka",FBA80070,X002IPSPHD,1,1,0
FBA15M5GMPC7,FBA STA (13/08/2026 12:18)-BLR7,RECEIVING,BLR7,"Bangalore, Karnataka",FBO76876,X001Q1V7JN,1,1,0
FBA15M5GMPC7,FBA STA (13/08/2026 12:18)-BLR7,RECEIVING,BLR7,"Bangalore, Karnataka",FBS67266,X00284BSW3,2,2,0
FBA15M5GMPC7,FBA STA (13/08/2026 12:18)-BLR7,RECEIVING,BLR7,"Bangalore, Karnataka",FBS79517,X002844ZUF,1,1,0
FBA15M5GMPC7,FBA STA (13/08/2026 12:18)-BLR7,RECEIVING,BLR7,"Bangalore, Karnataka",FBS79557,X002844XBL,1,1,0
FBA15M5GMPC7,FBA STA (13/08/2026 12:18)-BLR7,RECEIVING,BLR7,"Bangalore, Karnataka",FBS79558,X00284BXHX,1,1,0
FBA15M5GMPC7,FBA STA (13/08/2026 12:18)-BLR7,RECEIVING,BLR7,"Bangalore, Karnataka",FBS79637,X00284BXJL,2,2,0
FBA15M5GMPC7,FBA STA (13/08/2026 12:18)-BLR7,RECEIVING,BLR7,"Bangalore, Karnataka",FBS79638,X00284BTTZ,2,2,0
FBA15M4XVK2B,FBA STA (13/08/2026 12:38)-BOM7,RECEIVING,BOM7,"Bangalore, Karnataka",FBA79742,X0029WTDPN,1,1,0
FBA15M4XVK2B,FBA STA (13/08/2026 12:38)-BOM7,RECEIVING,BOM7,"Bangalore, Karnataka",FBA79746,X0029WY6K5,1,1,0
FBA15M4XVK2B,FBA STA (13/08/2026 12:38)-BOM7,RECEIVING,BOM7,"Bangalore, Karnataka",FBS66633,X00284B1B1,1,1,0
FBA15M4XVK2B,FBA STA (13/08/2026 12:38)-BOM7,RECEIVING,BOM7,"Bangalore, Karnataka",FBS79557,X002844XBL,1,1,0
FBA15M4XVK2B,FBA STA (13/08/2026 12:38)-BOM7,RECEIVING,BOM7,"Bangalore, Karnataka",FBS79558,X00284BXHX,1,1,0
FBA15M4XVK2B,FBA STA (13/08/2026 12:38)-BOM7,RECEIVING,BOM7,"Bangalore, Karnataka",FBS79637,X00284BXJL,1,1,0
FBA15M4XVK2B,FBA STA (13/08/2026 12:38)-BOM7,RECEIVING,BOM7,"Bangalore, Karnataka",FBS79638,X00284BTTZ,2,2,0
FBA15M5KFX2Q,FBA STA (13/08/2026 12:54)-MAA4,RECEIVING,MAA4,"Bangalore, Karnataka",FBA79030,X001UXYRM1,1,1,0
FBA15M5KFX2Q,FBA STA (13/08/2026 12:54)-MAA4,RECEIVING,MAA4,"Bangalore, Karnataka",FBA79555,X00241X1L1,1,1,0
FBA15M5KFX2Q,FBA STA (13/08/2026 12:54)-MAA4,RECEIVING,MAA4,"Bangalore, Karnataka",FBA79631,X00266RWJV,1,1,0
FBA15M5KFX2Q,FBA STA (13/08/2026 12:54)-MAA4,RECEIVING,MAA4,"Bangalore, Karnataka",FBA79728,X0029X1IIR,1,1,0
FBA15M5KFX2Q,FBA STA (13/08/2026 12:54)-MAA4,RECEIVING,MAA4,"Bangalore, Karnataka",FBA79742,X0029WTDPN,1,1,0
FBA15M5KFX2Q,FBA STA (13/08/2026 12:54)-MAA4,RECEIVING,MAA4,"Bangalore, Karnataka",FBA79746,X0029WY6K5,2,2,0
FBA15M5KFX2Q,FBA STA (13/08/2026 12:54)-MAA4,RECEIVING,MAA4,"Bangalore, Karnataka",FBA79879,X002E9FQC5,1,1,0
FBA15M5KFX2Q,FBA STA (13/08/2026 12:54)-MAA4,RECEIVING,MAA4,"Bangalore, Karnataka",FBA79881,X002E9IDY3,1,1,0
FBA15M5KFX2Q,FBA STA (13/08/2026 12:54)-MAA4,RECEIVING,MAA4,"Bangalore, Karnataka",FBA79930,X002FTXN65,1,1,0
FBA15M5KFX2Q,FBA STA (13/08/2026 12:54)-MAA4,RECEIVING,MAA4,"Bangalore, Karnataka",FBA80046,X002IPBH6T,1,1,0
FBA15M5KFX2Q,FBA STA (13/08/2026 12:54)-MAA4,RECEIVING,MAA4,"Bangalore, Karnataka",FBA80070,X002IPSPHD,1,1,0
FBA15M5KFX2Q,FBA STA (13/08/2026 12:54)-MAA4,RECEIVING,MAA4,"Bangalore, Karnataka",FBS67266,X00284BSW3,2,2,0
FBA15M5KFX2Q,FBA STA (13/08/2026 12:54)-MAA4,RECEIVING,MAA4,"Bangalore, Karnataka",FBS79504,X00284BTH7,1,1,0
FBA15M5KFX2Q,FBA STA (13/08/2026 12:54)-MAA4,RECEIVING,MAA4,"Bangalore, Karnataka",FBS79557,X002844XBL,1,1,0
FBA15M5KFX2Q,FBA STA (13/08/2026 12:54)-MAA4,RECEIVING,MAA4,"Bangalore, Karnataka",FBS79558,X00284BXHX,1,1,0
FBA15M5KFX2Q,FBA STA (13/08/2026 12:54)-MAA4,RECEIVING,MAA4,"Bangalore, Karnataka",FBS79637,X00284BXJL,2,2,0
FBA15M5KFX2Q,FBA STA (13/08/2026 12:54)-MAA4,RECEIVING,MAA4,"Bangalore, Karnataka",FBS79638,X00284BTTZ,1,1,0
FBA15M5GSYN5,FBA STA (13/08/2026 13:01)-BLR8,RECEIVING,BLR8,"Bangalore, Karnataka",FBA80093,X002J9G82H,24,24,0
FBA15M5GSYN5,FBA STA (13/08/2026 13:01)-BLR8,RECEIVING,BLR8,"Bangalore, Karnataka",FBS66974,X00284E6DB,30,30,0
FBA15M5GSZQQ,FBA STA (13/08/2026 13:12)-BOM5,CHECKED_IN,BOM5,"Bangalore, Karnataka",FBA80093,X002J9G82H,24,0,0
FBA15M5GSZQQ,FBA STA (13/08/2026 13:12)-BOM5,CHECKED_IN,BOM5,"Bangalore, Karnataka",FBS66974,X00284E6DB,30,0,0
FBA15M5K9KLP,FBA STA (13/08/2026 13:15)-DEL5,RECEIVING,DEL5,"Bangalore, Karnataka",FBA80093,X002J9G82H,24,24,0
FBA15M5K9KLP,FBA STA (13/08/2026 13:15)-DEL5,RECEIVING,DEL5,"Bangalore, Karnataka",FBS66974,X00284E6DB,30,30,0
FBA15M5K9L8B,FBA STA (13/08/2026 13:18)-HYD8,CHECKED_IN,HYD8,"Bangalore, Karnataka",FBA80093,X002J9G82H,24,0,0
FBA15M5K9L8B,FBA STA (13/08/2026 13:18)-HYD8,CHECKED_IN,HYD8,"Bangalore, Karnataka",FBS66974,X00284E6DB,30,0,0
FBA15M5VDN2D,FBA STA (19/08/2026 06:56)-BLR4,IN_TRANSIT,BLR4,"Bangalore, Karnataka",FBA77983,X001Q77IWR,1,0,0
FBA15M5VDN2D,FBA STA (19/08/2026 06:56)-BLR4,IN_TRANSIT,BLR4,"Bangalore, Karnataka",FBA79222,X001X99QQJ,2,0,0
FBA15M5VDN2D,FBA STA (19/08/2026 06:56)-BLR4,IN_TRANSIT,BLR4,"Bangalore, Karnataka",FBA79387,X0020R19DL,1,0,0
FBA15M5VDN2D,FBA STA (19/08/2026 06:56)-BLR4,IN_TRANSIT,BLR4,"Bangalore, Karnataka",FBA79529,X00241S2SN,6,0,0
FBA15M5VDN2D,FBA STA (19/08/2026 06:56)-BLR4,IN_TRANSIT,BLR4,"Bangalore, Karnataka",FBA79530,X00241S2UL,1,0,0
FBA15M5VDN2D,FBA STA (19/08/2026 06:56)-BLR4,IN_TRANSIT,BLR4,"Bangalore, Karnataka",FBA79640,X00266O85H,1,0,0
FBA15M5VDN2D,FBA STA (19/08/2026 06:56)-BLR4,IN_TRANSIT,BLR4,"Bangalore, Karnataka",FBA79724,X0029X1IM3,1,0,0
FBA15M5VDN2D,FBA STA (19/08/2026 06:56)-BLR4,IN_TRANSIT,BLR4,"Bangalore, Karnataka",FBA79754,X0029WXVCJ,1,0,0
FBA15M5VDN2D,FBA STA (19/08/2026 06:56)-BLR4,IN_TRANSIT,BLR4,"Bangalore, Karnataka",FBA79875,X002E9HHHR,2,0,0
FBA15M5VDN2D,FBA STA (19/08/2026 06:56)-BLR4,IN_TRANSIT,BLR4,"Bangalore, Karnataka",FBA79877,X002E9CR6D,1,0,0
FBA15M5VDN2D,FBA STA (19/08/2026 06:56)-BLR4,IN_TRANSIT,BLR4,"Bangalore, Karnataka",FBA79883,X002E9FUNP,1,0,0
FBA15M5VDN2D,FBA STA (19/08/2026 06:56)-BLR4,IN_TRANSIT,BLR4,"Bangalore, Karnataka",FBA79885,X002E9CGYV,1,0,0
FBA15M5VDN2D,FBA STA (19/08/2026 06:56)-BLR4,IN_TRANSIT,BLR4,"Bangalore, Karnataka",FBA79927,X002FTXCG1,1,0,0
FBA15M5VDN2D,FBA STA (19/08/2026 06:56)-BLR4,IN_TRANSIT,BLR4,"Bangalore, Karnataka",FBA79930,X002FTXN65,5,0,0
FBA15M5VDN2D,FBA STA (19/08/2026 06:56)-BLR4,IN_TRANSIT,BLR4,"Bangalore, Karnataka",FBA79931,X002FTW62R,1,0,0
FBA15M5VDN2D,FBA STA (19/08/2026 06:56)-BLR4,IN_TRANSIT,BLR4,"Bangalore, Karnataka",FBA79934,X002FTVTL1,1,0,0
FBA15M5VDN2D,FBA STA (19/08/2026 06:56)-BLR4,IN_TRANSIT,BLR4,"Bangalore, Karnataka",FBA79940,X002FTZH0P,1,0,0
FBA15M5VDN2D,FBA STA (19/08/2026 06:56)-BLR4,IN_TRANSIT,BLR4,"Bangalore, Karnataka",FBA80037,X002IPGEUX,1,0,0
FBA15M5VDN2D,FBA STA (19/08/2026 06:56)-BLR4,IN_TRANSIT,BLR4,"Bangalore, Karnataka",FBA80044,X002IPBH05,1,0,0
FBA15M5VDN2D,FBA STA (19/08/2026 06:56)-BLR4,IN_TRANSIT,BLR4,"Bangalore, Karnataka",FBA80045,X002IPG9UX,2,0,0
FBA15M5VDN2D,FBA STA (19/08/2026 06:56)-BLR4,IN_TRANSIT,BLR4,"Bangalore, Karnataka",FBA80046,X002IPBH6T,10,0,0
FBA15M5VDN2D,FBA STA (19/08/2026 06:56)-BLR4,IN_TRANSIT,BLR4,"Bangalore, Karnataka",FBA80071,X002IPPF7L,1,0,0
FBA15M5VDN2D,FBA STA (19/08/2026 06:56)-BLR4,IN_TRANSIT,BLR4,"Bangalore, Karnataka",FBA80095,X002JE5GOD,2,0,0
FBA15M5VDN2D,FBA STA (19/08/2026 06:56)-BLR4,IN_TRANSIT,BLR4,"Bangalore, Karnataka",FBO66627,X001Q1Z7ET,3,0,0
FBA15M5VDN2D,FBA STA (19/08/2026 06:56)-BLR4,IN_TRANSIT,BLR4,"Bangalore, Karnataka",FBO69595,X001Q1Z2U3,6,0,0
FBA15M5VDN2D,FBA STA (19/08/2026 06:56)-BLR4,IN_TRANSIT,BLR4,"Bangalore, Karnataka",FBO74245,X001Q1V84R,1,0,0
FBA15M5VDN2D,FBA STA (19/08/2026 06:56)-BLR4,IN_TRANSIT,BLR4,"Bangalore, Karnataka",FBO76876,X001Q1V7JN,1,0,0
FBA15M5VDN2D,FBA STA (19/08/2026 06:56)-BLR4,IN_TRANSIT,BLR4,"Bangalore, Karnataka",FBS67266,X00284BSW3,1,0,0
FBA15M5VDN2D,FBA STA (19/08/2026 06:56)-BLR4,IN_TRANSIT,BLR4,"Bangalore, Karnataka",FBS74927,X002844ZCN,1,0,0
FBA15M5VDN2D,FBA STA (19/08/2026 06:56)-BLR4,IN_TRANSIT,BLR4,"Bangalore, Karnataka",FBS77066,X00284BX23,1,0,0
FBA15M5VDN2D,FBA STA (19/08/2026 06:56)-BLR4,IN_TRANSIT,BLR4,"Bangalore, Karnataka",FBS79223,X00284BXA5,6,0,0
FBA15M5VDN2D,FBA STA (19/08/2026 06:56)-BLR4,IN_TRANSIT,BLR4,"Bangalore, Karnataka",FBS79319,X002844ZM3,1,0,0
FBA15M5VDN2D,FBA STA (19/08/2026 06:56)-BLR4,IN_TRANSIT,BLR4,"Bangalore, Karnataka",FBS79556,X00284EZ91,1,0,0
FBA15M5VDN2D,FBA STA (19/08/2026 06:56)-BLR4,IN_TRANSIT,BLR4,"Bangalore, Karnataka",FBS79557,X002844XBL,1,0,0
FBA15M5VDN2D,FBA STA (19/08/2026 06:56)-BLR4,IN_TRANSIT,BLR4,"Bangalore, Karnataka",FBS79638,X00284BTTZ,1,0,0
FBA15M5VDN2D,FBA STA (19/08/2026 06:56)-BLR4,IN_TRANSIT,BLR4,"Bangalore, Karnataka",FBS79642,X00284AMC5,2,0,0
FBA15M5VDN2D,FBA STA (19/08/2026 06:56)-BLR4,IN_TRANSIT,BLR4,"Bangalore, Karnataka",FBS79643,X00284AJAP,1,0,0
FBA15M5VDN2D,FBA STA (19/08/2026 06:56)-BLR4,IN_TRANSIT,BLR4,"Bangalore, Karnataka",FBS79645,X00284BO8L,1,0,0
FBA15M6K4XHW,FBA STA (19/08/2026 07:06)-DED3,IN_TRANSIT,DED3,"Bangalore, Karnataka",FBA79387,X0020R19DL,1,0,0
FBA15M6K4XHW,FBA STA (19/08/2026 07:06)-DED3,IN_TRANSIT,DED3,"Bangalore, Karnataka",FBA79529,X00241S2SN,4,0,0
FBA15M6K4XHW,FBA STA (19/08/2026 07:06)-DED3,IN_TRANSIT,DED3,"Bangalore, Karnataka",FBA79530,X00241S2UL,1,0,0
FBA15M6K4XHW,FBA STA (19/08/2026 07:06)-DED3,IN_TRANSIT,DED3,"Bangalore, Karnataka",FBA79640,X00266O85H,4,0,0
FBA15M6K4XHW,FBA STA (19/08/2026 07:06)-DED3,IN_TRANSIT,DED3,"Bangalore, Karnataka",FBA79733,X0029WWGN9,1,0,0
FBA15M6K4XHW,FBA STA (19/08/2026 07:06)-DED3,IN_TRANSIT,DED3,"Bangalore, Karnataka",FBA79738,X0029WTDRB,1,0,0
FBA15M6K4XHW,FBA STA (19/08/2026 07:06)-DED3,IN_TRANSIT,DED3,"Bangalore, Karnataka",FBA79741,X0029WWSZF,2,0,0
FBA15M6K4XHW,FBA STA (19/08/2026 07:06)-DED3,IN_TRANSIT,DED3,"Bangalore, Karnataka",FBA79750,X0029WZOS3,3,0,0
FBA15M6K4XHW,FBA STA (19/08/2026 07:06)-DED3,IN_TRANSIT,DED3,"Bangalore, Karnataka",FBA79753,X0029WWINH,1,0,0
FBA15M6K4XHW,FBA STA (19/08/2026 07:06)-DED3,IN_TRANSIT,DED3,"Bangalore, Karnataka",FBA79754,X0029WXVCJ,1,0,0
FBA15M6K4XHW,FBA STA (19/08/2026 07:06)-DED3,IN_TRANSIT,DED3,"Bangalore, Karnataka",FBA79756,X0029WTIKD,1,0,0
FBA15M6K4XHW,FBA STA (19/08/2026 07:06)-DED3,IN_TRANSIT,DED3,"Bangalore, Karnataka",FBA79873,X002E9IE83,1,0,0
FBA15M6K4XHW,FBA STA (19/08/2026 07:06)-DED3,IN_TRANSIT,DED3,"Bangalore, Karnataka",FBA79875,X002E9HHHR,1,0,0
FBA15M6K4XHW,FBA STA (19/08/2026 07:06)-DED3,IN_TRANSIT,DED3,"Bangalore, Karnataka",FBA79877,X002E9CR6D,2,0,0
FBA15M6K4XHW,FBA STA (19/08/2026 07:06)-DED3,IN_TRANSIT,DED3,"Bangalore, Karnataka",FBA79883,X002E9FUNP,1,0,0
FBA15M6K4XHW,FBA STA (19/08/2026 07:06)-DED3,IN_TRANSIT,DED3,"Bangalore, Karnataka",FBA79927,X002FTXCG1,1,0,0
FBA15M6K4XHW,FBA STA (19/08/2026 07:06)-DED3,IN_TRANSIT,DED3,"Bangalore, Karnataka",FBA79930,X002FTXN65,4,0,0
FBA15M6K4XHW,FBA STA (19/08/2026 07:06)-DED3,IN_TRANSIT,DED3,"Bangalore, Karnataka",FBA79931,X002FTW62R,1,0,0
FBA15M6K4XHW,FBA STA (19/08/2026 07:06)-DED3,IN_TRANSIT,DED3,"Bangalore, Karnataka",FBA79940,X002FTZH0P,1,0,0
FBA15M6K4XHW,FBA STA (19/08/2026 07:06)-DED3,IN_TRANSIT,DED3,"Bangalore, Karnataka",FBA80045,X002IPG9UX,2,0,0
FBA15M6K4XHW,FBA STA (19/08/2026 07:06)-DED3,IN_TRANSIT,DED3,"Bangalore, Karnataka",FBA80046,X002IPBH6T,6,0,0
FBA15M6K4XHW,FBA STA (19/08/2026 07:06)-DED3,IN_TRANSIT,DED3,"Bangalore, Karnataka",FBA80071,X002IPPF7L,1,0,0
FBA15M6K4XHW,FBA STA (19/08/2026 07:06)-DED3,IN_TRANSIT,DED3,"Bangalore, Karnataka",FBA80095,X002JE5GOD,3,0,0
FBA15M6K4XHW,FBA STA (19/08/2026 07:06)-DED3,IN_TRANSIT,DED3,"Bangalore, Karnataka",FBA80233,X002MRH6YP,1,0,0
FBA15M6K4XHW,FBA STA (19/08/2026 07:06)-DED3,IN_TRANSIT,DED3,"Bangalore, Karnataka",FBO69595,X001Q1Z2U3,6,0,0
FBA15M6K4XHW,FBA STA (19/08/2026 07:06)-DED3,IN_TRANSIT,DED3,"Bangalore, Karnataka",FBO70774,X001Q1U0E1,2,0,0
FBA15M6K4XHW,FBA STA (19/08/2026 07:06)-DED3,IN_TRANSIT,DED3,"Bangalore, Karnataka",FBS67860,X00284BT4Z,1,0,0
FBA15M6K4XHW,FBA STA (19/08/2026 07:06)-DED3,IN_TRANSIT,DED3,"Bangalore, Karnataka",FBS69614,X002844Z73,1,0,0
FBA15M6K4XHW,FBA STA (19/08/2026 07:06)-DED3,IN_TRANSIT,DED3,"Bangalore, Karnataka",FBS74927,X002844ZCN,3,0,0
FBA15M6K4XHW,FBA STA (19/08/2026 07:06)-DED3,IN_TRANSIT,DED3,"Bangalore, Karnataka",FBS79223,X00284BXA5,2,0,0
FBA15M6K4XHW,FBA STA (19/08/2026 07:06)-DED3,IN_TRANSIT,DED3,"Bangalore, Karnataka",FBS79311,X00284ALW1,1,0,0
FBA15M6K4XHW,FBA STA (19/08/2026 07:06)-DED3,IN_TRANSIT,DED3,"Bangalore, Karnataka",FBS79556,X00284EZ91,1,0,0
FBA15M6K4XHW,FBA STA (19/08/2026 07:06)-DED3,IN_TRANSIT,DED3,"Bangalore, Karnataka",FBS79557,X002844XBL,1,0,0
FBA15M6K4XHW,FBA STA (19/08/2026 07:06)-DED3,IN_TRANSIT,DED3,"Bangalore, Karnataka",FBS79638,X00284BTTZ,2,0,0
FBA15M75BN1S,FBA STA (20/08/2026 09:48)-BLR7,IN_TRANSIT,BLR7,"Bangalore, Karnataka",FBA80093,X002J9G82H,15,0,0
FBA15M75BN1S,FBA STA (20/08/2026 09:48)-BLR7,IN_TRANSIT,BLR7,"Bangalore, Karnataka",FBA80118,X002KPVYXN,23,0,0
