asin,fnsku,product-name,fulfillment-center,country-code,longest-side,median-side,shortest-side,measurement-units,weight,weight-units,item-volume,volume-units,average-quantity-on-hand,average-quantity-pending-removal,estimated-total-item-volume,month-of-charge,storage-rate,currency,estimated-monthly-storage-fee,average-quantity-customer-orders
B0CPT2NY5M,X001Y62O1P,"White Mulberry Wooden Motorized Electronic Height Adjustable | Ergonomic Spacious Design Desk | Motor&Memory Preset Controller|Sit Stand Desk for Office, Home & Study Table| 1200mmx600mm | White",SMAB,IN,100.00,68.00,15.00,centimeter,24.00,kilograms,0.1020,cubic meter,2.0,2.0,0.0000,2026-05,2083.88,INR,0.0,0.0
B0CPT2NY5M,X001Y62O1P,"White Mulberry Wooden Motorized Electronic Height Adjustable | Ergonomic Spacious Design Desk | Motor&Memory Preset Controller|Sit Stand Desk for Office, Home & Study Table| 1200mmx600mm | White",SDEG,IN,100.00,68.00,15.00,centimeter,24.00,kilograms,0.1020,cubic meter,1.0,0.0,0.1020,2026-05,2083.88,INR,212.5444,0.0
B0CPT2NY5M,X001Y62O1P,"White Mulberry Wooden Motorized Electronic Height Adjustable | Ergonomic Spacious Design Desk | Motor&Memory Preset Controller|Sit Stand Desk for Office, Home & Study Table| 1200mmx600mm | White",SBOB,IN,100.00,68.00,15.00,centimeter,24.00,kilograms,0.1020,cubic meter,2.0,0.0,0.2040,2026-05,2083.88,INR,425.0882,0.0
B0CPT2NY5M,X001Y62O1P,"White Mulberry Wooden Motorized Electronic Height Adjustable | Ergonomic Spacious Design Desk | Motor&Memory Preset Controller|Sit Stand Desk for Office, Home & Study Table| 1200mmx600mm | White",SHTI,IN,100.00,68.00,15.00,centimeter,24.00,kilograms,0.1020,cubic meter,1.0,0.0,0.1020,2026-05,2083.88,INR,212.5443,0.0
B0BFW59TRG,X001N02VPV,"White Mulberry L-Shape Corner Desk | Monitor Raising Shelf | Made of P2 Grade Melamine Particle Board & Sturdy Steel Leg | Suitable for Office, Home, Gaming, Streaming | Black |L(130+130)*B45*H77cm",SDEG,IN,92.00,56.01,15.00,centimeter,18.00,kilograms,0.0773,cubic meter,4.35,0.0,0.3362,2026-05,2083.88,INR,700.631,0.0
B0BFW59TRG,X001N02VPV,"White Mulberry L-Shape Corner Desk | Monitor Raising Shelf | Made of P2 Grade Melamine Particle Board & Sturdy Steel Leg | Suitable for Office, Home, Gaming, Streaming | Black |L(130+130)*B45*H77cm",SBOB,IN,92.00,56.01,15.00,centimeter,18.00,kilograms,0.0773,cubic meter,5.13,0.0,0.3919,2026-05,2083.88,INR,816.6004,0.06
B0BFW59TRG,X001N02VPV,"White Mulberry L-Shape Corner Desk | Monitor Raising Shelf | Made of P2 Grade Melamine Particle Board & Sturdy Steel Leg | Suitable for Office, Home, Gaming, Streaming | Black |L(130+130)*B45*H77cm",BLX1,IN,92.00,56.01,15.00,centimeter,18.00,kilograms,0.0773,cubic meter,3.84,0.0,0.2922,2026-05,2083.88,INR,608.8247,0.06
B0BFW59TRG,X001N02VPV,"White Mulberry L-Shape Corner Desk | Monitor Raising Shelf | Made of P2 Grade Melamine Particle Board & Sturdy Steel Leg | Suitable for Office, Home, Gaming, Streaming | Black |L(130+130)*B45*H77cm",SHTX,IN,92.00,56.01,15.00,centimeter,18.00,kilograms,0.0773,cubic meter,2.0,0.55,0.1121,2026-05,2083.88,INR,233.5471,0.0
B0CPFN27Z2,X001Y64ZPD,"White Mulberry Steel Motorized Height Adjustable Desk with USB Charging,Drawer|Spacious Ergonomic Design|Preset Height Controller|Sit Stand Desk for Office,Home Study,Workstation Table|120X60Cm|Black",SHTX,IN,100.00,68.00,15.00,centimeter,25.00,kilograms,0.1020,cubic meter,3.0,1.81,0.1214,2026-05,2083.88,INR,252.9317,0.0
B0DQPGZWPF,X0027534RZ,White Mulberry L-Shape Corner Desk |DIY Assembly| Monitor Raising Shelf & Headphone Holder| Engineered Wood & Sturdy Steel Leg|Perfect for Office Home Gaming Study Desk|L(130+130)*45 * 77cm|White,SHTI,IN,100.00,77.01,50.00,centimeter,22.00,kilograms,0.3851,cubic meter,4.0,4.0,0.0000,2026-05,2083.88,INR,0.0,0.0
B0BMQQQ7YD,X001O7YYCV,"White Mulberry Motorized Height Adjustable Sit-Stand Desk | Electronic Height Adjustable | Motor & Memory Preset Controller | Office, Workstation or Home | Carbon Fibre | 120 * 60*H(75-118) cm",BLX1,IN,100.00,69.01,13.00,centimeter,31.00,kilograms,0.0897,cubic meter,1.0,0.0,0.0897,2026-05,2083.88,INR,186.958,0.0
B0BMQQQ7YD,X001O7YYCV,"White Mulberry Motorized Height Adjustable Sit-Stand Desk | Electronic Height Adjustable | Motor & Memory Preset Controller | Office, Workstation or Home | Carbon Fibre | 120 * 60*H(75-118) cm",SBOB,IN,100.00,69.01,13.00,centimeter,31.00,kilograms,0.0897,cubic meter,1.35,1.03,0.0260,2026-05,2083.88,INR,54.2174,0.03
B0DQPLMQQ7,X002753CKJ,White Mulberry L-Shape Corner Desk with Shelf|DIY Assembly| Monitor Raising Shelf | Engineered Wood & Sturdy Steel Leg|Perfect for Computer Table Office Home Gaming Study Desk|L(130+130)*45 * 77cm|CF,BLX1,IN,100.00,84.00,77.00,centimeter,22.00,kilograms,0.6468,cubic meter,1.0,1.0,0.0000,2026-05,2083.88,INR,0.0,0.0
B0BFVMDJ2K,X001MZZQ8V,"White Mulberry L Shaped Computer Table | Spacious L Shape Study Table for Home with Monitor Raising Shelf, Engineered Wood Top & Steel Legs for Home, Office, Gaming & Study, White, 130+130×45×77 cm",BLX1,IN,92.00,56.01,15.00,centimeter,18.00,kilograms,0.0773,cubic meter,31.94,0.0,2.4563,2026-05,2083.88,INR,5117.7865,0.16
B0CPFS24ML,X001Y5UYX1,"White Mulberry Gaming Desk, Computer Desk with Carbon Fiber Surface, Z Shaped Gaming Table, Computer Table, Workstation, Home Office Desk with Cup Holder and Headphone Holder | (110 * 60 * 75 CM)",BLR7,IN,100.00,67.59,8.80,centimeter,16.14,kilograms,0.0595,cubic meter,4.71,0.0,0.2070,2026-05,2083.88,INR,431.5546,1.23
B0BFVMDJ2K,X001MZZQ8V,"White Mulberry L Shaped Computer Table | Spacious L Shape Study Table for Home with Monitor Raising Shelf, Engineered Wood Top & Steel Legs for Home, Office, Gaming & Study, White, 130+130×45×77 cm",SCUY,IN,92.00,56.01,15.00,centimeter,18.00,kilograms,0.0773,cubic meter,1.52,0.0,0.0873,2026-05,2083.88,INR,182.34,0.39
B0CPFS24ML,X001Y5UYX1,"White Mulberry Gaming Desk, Computer Desk with Carbon Fiber Surface, Z Shaped Gaming Table, Computer Table, Workstation, Home Office Desk with Cup Holder and Headphone Holder | (110 * 60 * 75 CM)",DEL4,IN,100.00,67.59,8.80,centimeter,16.14,kilograms,0.0595,cubic meter,20.29,0.0,1.0474,2026-05,2083.88,INR,2183.084,2.68
B0BFVMDJ2K,X001MZZQ8V,"White Mulberry L Shaped Computer Table | Spacious L Shape Study Table for Home with Monitor Raising Shelf, Engineered Wood Top & Steel Legs for Home, Office, Gaming & Study, White, 130+130×45×77 cm",SBOB,IN,92.00,56.01,15.00,centimeter,18.00,kilograms,0.0773,cubic meter,33.58,0.0,2.5730,2026-05,2083.88,INR,5360.1253,0.29
B0CPFS24ML,X001Y5UYX1,"White Mulberry Gaming Desk, Computer Desk with Carbon Fiber Surface, Z Shaped Gaming Table, Computer Table, Workstation, Home Office Desk with Cup Holder and Headphone Holder | (110 * 60 * 75 CM)",BOM5,IN,100.00,67.59,8.80,centimeter,16.14,kilograms,0.0595,cubic meter,7.26,0.0,0.3914,2026-05,2083.88,INR,815.5595,0.68
B0CPFS24ML,X001Y5UYX1,"White Mulberry Gaming Desk, Computer Desk with Carbon Fiber Surface, Z Shaped Gaming Table, Computer Table, Workstation, Home Office Desk with Cup Holder and Headphone Holder | (110 * 60 * 75 CM)",CCX1,IN,100.00,67.59,8.80,centimeter,16.14,kilograms,0.0595,cubic meter,0.32,0.0,0.0172,2026-05,2083.88,INR,36.4121,0.03
B0BFVMDJ2K,X001MZZQ8V,"White Mulberry L Shaped Computer Table | Spacious L Shape Study Table for Home with Monitor Raising Shelf, Engineered Wood Top & Steel Legs for Home, Office, Gaming & Study, White, 130+130×45×77 cm",SHTI,IN,92.00,56.01,15.00,centimeter,18.00,kilograms,0.0773,cubic meter,25.1,0.0,1.9377,2026-05,2083.88,INR,4037.1446,0.03
B0DQPFL835,X00274RP5N,White Mulberry L-Shape Corner Desk |DIY Assembly| Monitor Raising Shelf & Headphone Holder| Engineered Wood & Sturdy Steel Leg|Perfect for Office Home Gaming Study Desk|L(130+130)*45*77cm|Carbon Fibre,SHTX,IN,100.00,77.01,50.00,centimeter,22.00,kilograms,0.3851,cubic meter,3.84,2.71,0.4351,2026-05,2083.88,INR,906.1412,0.0
B0BFVMDJ2K,X001MZZQ8V,"White Mulberry L Shaped Computer Table | Spacious L Shape Study Table for Home with Monitor Raising Shelf, Engineered Wood Top & Steel Legs for Home, Office, Gaming & Study, White, 130+130×45×77 cm",LMAA,IN,92.00,56.01,15.00,centimeter,18.00,kilograms,0.0773,cubic meter,6.35,0.0,0.4908,2026-05,2083.88,INR,1022.9897,0.0
B0BFVMDJ2K,X001MZZQ8V,"White Mulberry L Shaped Computer Table | Spacious L Shape Study Table for Home with Monitor Raising Shelf, Engineered Wood Top & Steel Legs for Home, Office, Gaming & Study, White, 130+130×45×77 cm",SMAB,IN,92.00,56.01,15.00,centimeter,18.00,kilograms,0.0773,cubic meter,26.45,0.0,2.0443,2026-05,2083.88,INR,4034.5344,0.0
B0BFVMDJ2K,X001MZZQ8V,"White Mulberry L Shaped Computer Table | Spacious L Shape Study Table for Home with Monitor Raising Shelf, Engineered Wood Top & Steel Legs for Home, Office, Gaming & Study, White, 130+130×45×77 cm",SDEG,IN,92.00,56.01,15.00,centimeter,18.00,kilograms,0.0773,cubic meter,33.45,0.0,2.5552,2026-05,2083.88,INR,5323.0208,0.39
B0CPFS24ML,X001Y5UYX1,"White Mulberry Gaming Desk, Computer Desk with Carbon Fiber Surface, Z Shaped Gaming Table, Computer Table, Workstation, Home Office Desk with Cup Holder and Headphone Holder | (110 * 60 * 75 CM)",MAA4,IN,100.00,67.59,8.80,centimeter,16.14,kilograms,0.0595,cubic meter,1.0,0.0,0.0595,2026-05,2083.88,INR,123.92,0.0
