return-date,order-id,sku,asin,fnsku,product-name,quantity,fulfillment-center-id,detailed-disposition,reason,license-plate-number,customer-comments
2026-06-06T08:04:49+00:00,405-5331116-2853165,FBA79961,B0G53H49BS,X002GRD0C3,"Audio Array Sound Mixer 2026 Edition Audio Mixer 4 Channel Hybrid USB Control | 4 Analog 2 Digital | 2XLR Mic Inputs,TRS Stereo In |48V Phantom | Hi-Z,2 Band EQ,Monitoring,Amp Out, USB-C Power | AI-13",1,DEL4,SELLABLE,UNDELIVERABLE_UNKNOWN,LPNDEL4AA1203204,
2026-06-06T07:36:48+00:00,404-9590063-0133938,FBA80085,B0GXPBHDRF,X002KGF7E9,Audio Array 6-Channel Hybrid USB Summing Mixer | 4 Analog & 2 Digital Channels | 192kHz/24-Bit OTG Recording | 99 DSP FX | 2 XLR Mic Inputs | Phantom Power | Hi-Z & Headphone Monitoring |M6,1,CCX1,SELLABLE,DEFECTIVE,LPNCCX1B4948511,
2026-06-06T06:37:28+00:00,406-6541257-4956314,FBA79961,B0G53H49BS,X002GRD0C3,"Audio Array Sound Mixer 2026 Edition Audio Mixer 4 Channel Hybrid USB Control | 4 Analog 2 Digital | 2XLR Mic Inputs,TRS Stereo In |48V Phantom | Hi-Z,2 Band EQ,Monitoring,Amp Out, USB-C Power | AI-13",1,BLR8,CUSTOMER_DAMAGED,QUALITY_UNACCEPTABLE,LPNBLR8Z5488391,
2026-06-06T05:58:23+00:00,402-5461021-6873951,FBA80016,B0GKPXQ8G3,X002I7N7GZ,"Audio Array AM-W22_V2 | Latest 2026 Edition Wireless Microphone for Camera/iPhone/Android/iPad/Laptop, Lav Mic with Charging Case, AI Noise Reduction, 50H Battery, 230ft Range, for Recording, YouTube",1,DEL4,SELLABLE,UNDELIVERABLE_REFUSED,LPNDEL4AA3833833,
2026-06-06T05:20:56+00:00,404-6720499-2027523,FBA79008,B0CH4RT4P8,X001W3B0Y7,"Audio Array AI-06 Streaming Audio Mixer Sound Card | XLR, 1/4"" & line in | PC/Phone RGB Mixer with Volume Fader, Individual Control, Mute and Monitoring, 48V Phantom Power | Stream, Podcast & Karaoke",1,CCX1,SELLABLE,UNDELIVERABLE_REFUSED,LPNCCX1B5332147,
2026-06-06T04:30:49+00:00,404-2306104-0966714,FBA80085,B0GXPBHDRF,X002KGF7E9,Audio Array M6 6 Channel Mixer,1,CCX1,SELLABLE,DEFECTIVE,LPNCCX1B4892866,"Packing box is not seal, totally open box and also product seems to be used"
2026-06-06T04:23:31+00:00,171-3225926-6859510,FBA79005,B0CKHVHVQ1,X001VS0O1X,"Audio Array AM-W45 Wireless Conference Microphone with Speaker | Bluetooth, USB & 4 Mics | 360° Pickup Upto 4M | Noise Reduction & Enhanced Voice | Portable Speakerphone for Video Calls/Zoom Meeting",1,PNQ3,SELLABLE,UNWANTED_ITEM,LPNPNQ3A4841539,
2026-06-05T23:46:31+00:00,404-9063942-0985116,FBA79848,B0GN97RFPR,X002JTXRM1,"Audio Array Studio Monitors Speaker Pair 3.5"" | 50W RMS with Bluetooth 5.0 | Fiberglass Woofer & 1″ Silk Dome Tweeter, Class-D | TI 3116D2 Amp | TRS, RCA, AUX Inputs, Bass & Treble Control | AM-S2",1,CCX1,SELLABLE,UNDELIVERABLE_REFUSED,LPNCCX1B4508387,
2026-06-05T10:14:21+00:00,403-7330377-0736325,FBA79903,B0FR5DLXH9,X002EL3DW3,"Audio Array AA-25 Metal Handheld Microphone Interview Adapter with Wind Shield for Wireless Lapel Microphones | Supports, Rode Go, DJI, Hollyland mics etc | Foam Cover with Built-in Cold Shoe Mount",1,HYD8,SELLABLE,UNDELIVERABLE_REFUSED,LPNHYD8EE07770,
2026-06-05T08:35:38+00:00,403-6010795-1766718,FBA79708,B0FFB6YJM1,X002C9GTWD,"Audio Array Sound bar | Bluetooth Speaker Wireless 25W, Gaming RGB Lights, AUX, USB, FM & TWS I Fast Charge Battery, Multiport Connectivity, for TV, Mobile, PC, Laptops, Tablets | Blue | SB-01",1,MAA4,CUSTOMER_DAMAGED,QUALITY_UNACCEPTABLE,LPNMAA4Z2144773,
